resource_id,option_id,contribution
67,473,1
67,474,1
67,475,2
67,476,2
67,477,2
67,478,2
67,479,2
67,1204,1
67,1205,1
67,1206,1
67,1207,1
67,1208,1
67,1209,1
67,1210,1
67,1211,1
67,1212,1
67,1213,1
67,1214,1
67,1215,2
67,1216,2
67,1217,2
67,1218,2
67,1219,2
67,1220,2
67,1610,1
67,1611,1
67,1612,1
67,1613,1
67,1614,1
67,1615,1
67,1616,1
67,1617,1
67,1618,1
67,1619,2
67,1620,2
67,1621,2
67,1622,2
67,1623,2
67,2063,1
67,2064,1
67,2065,1
67,2066,1
67,2067,1
67,2068,1
67,2069,1
67,2070,1
67,2071,1
67,2072,1
67,2073,1
67,2074,2
67,2075,2
67,2076,2
67,2077,2
67,2078,2
67,2079,2
67,2969,1
67,2970,1
67,2971,1
67,2972,1
67,2973,1
67,2974,1
67,2975,1
67,2976,1
67,2977,1
67,2978,1
67,2979,1
67,2980,2
67,2981,2
67,2982,2
67,2983,2
67,2984,2
67,2985,2
67,4431,1
67,4432,1
67,4433,1
67,4434,1
67,4435,1
67,4436,1
67,4437,1
67,4438,1
67,4439,1
67,4440,2
67,4441,2
67,4442,2
67,4443,2
67,4444,2
67,4939,1
67,4940,1
67,4941,1
67,4942,1
67,4943,1
67,4944,1
67,4945,1
67,4946,1
67,4947,1
67,4948,1
67,4949,1
67,4950,1
67,4951,2
67,4952,2
67,4953,2
67,4954,2
67,4955,2
67,4956,2
67,4957,2
67,5416,1
67,5417,1
67,5418,2
67,5419,2
67,5420,1
67,5421,1
67,5422,1
67,5423,1
67,5424,1
67,5425,1
67,5426,1
67,5427,2
67,5428,2
67,5429,2
67,5430,2
67,5846,1
67,5847,1
67,5848,1
67,5849,1
67,5850,1
67,5851,1
67,5852,1
67,5853,1
67,5854,1
67,5855,2
67,5856,2
67,5857,2
67,5858,2
67,5859,2
67,6412,1
67,6413,1
67,6414,1
67,6415,1
67,6416,1
67,6417,1
67,6418,1
67,6419,1
67,6420,1
67,6421,1
67,6422,1
67,6423,1
67,6424,2
67,6425,2
67,6426,2
67,6427,2
67,6428,2
67,6429,2
67,6430,2
67,6431,2
67,6432,2
67,6433,2
67,6756,1
67,6757,1
67,6758,1
67,6759,1
67,6760,1
67,6761,1
67,6762,1
67,6763,1
67,6764,1
67,6765,1
67,6766,1
67,6767,2
67,6768,2
67,6769,2
67,6770,2
67,6771,2
67,6772,2
67,7237,1
67,7238,1
67,7239,1
67,7240,1
67,7241,1
67,7242,1
67,7243,1
67,7244,1
67,7245,1
67,7246,1
67,7247,1
67,7248,1
67,7249,2
67,7250,2
67,7251,2
67,7252,2
67,7253,2
67,7254,2
67,7255,2
67,7256,2
67,7257,2
67,7258,2
67,7259,2
67,7260,2
67,7816,1
67,7817,1
67,7818,1
67,7819,1
67,7820,1
67,7821,1
67,7822,1
67,7823,1
67,7824,1
67,7825,1
67,7826,1
67,7827,1
67,7828,2
67,7829,2
67,7830,2
67,7831,2
67,7832,2
67,7833,2
67,7834,2
67,7835,2
67,7836,2
67,7837,2
67,7838,2
67,7839,2
67,8242,1
67,8243,1
67,8244,1
67,8245,1
67,8246,1
67,8247,1
67,8248,1
67,8249,1
67,8250,1
67,8251,2
67,8252,2
67,8253,2
67,8254,2
67,8255,2
67,8931,1
67,8932,1
67,8933,1
67,8934,1
67,8935,1
67,8936,1
67,8937,1
67,8938,1
67,8939,1
67,8940,1
67,8941,1
67,8942,2
67,8943,2
67,8944,2
67,8945,2
67,8946,2
67,8947,2
67,9122,1
67,9123,1
67,9124,1
67,9125,1
67,9126,2
67,9127,2
67,9128,1
67,9129,1
67,9130,1
67,9131,1
67,9132,1
67,9133,1
67,9134,1
67,9135,2
67,9136,2
67,9137,2
67,9138,2
67,9353,1
67,9354,1
67,9355,2
67,9356,2
67,9776,1
67,9777,1
67,9778,1
67,9779,1
67,9780,1
67,9781,1
67,9782,1
67,9783,1
67,9784,1
67,9785,1
67,9786,1
67,9787,2
67,9788,2
67,9789,2
67,9790,2
67,9791,2
67,9792,2
67,9980,1
67,9981,1
67,9982,1
67,9983,1
67,9984,2
67,9985,2
67,9986,1
67,9987,1
67,9988,1
67,9989,1
67,9990,1
67,9991,1
67,9992,1
67,9993,2
67,9994,2
67,9995,2
67,9996,2
67,10152,1
67,10153,1
67,10154,2
67,10155,2
67,10290,1
67,10291,1
67,10292,1
67,10293,1
67,10294,2
67,10295,2
67,10296,1
67,10297,1
67,10298,1
67,10299,1
67,10300,1
67,10301,1
67,10302,1
67,10303,2
67,10304,2
67,10305,2
67,10306,2
67,10436,1
67,10437,1
67,10438,1
67,10439,1
67,10440,1
67,10441,1
67,10442,1
67,10443,1
67,10444,1
67,10445,1
67,10446,1
67,10447,1
67,10448,2
67,10449,2
67,10450,2
67,10451,2
67,10452,2
67,10453,2
67,10454,2
67,10455,2
67,10456,2
67,10457,2
67,10506,1
67,10507,1
67,10508,1
67,10509,1
67,10510,2
67,10511,2
67,10512,1
67,10513,1
67,10514,1
67,10515,1
67,10516,1
67,10517,1
67,10518,1
67,10519,2
67,10520,2
67,10521,2
67,10522,2
67,10547,1
67,10548,1
67,10549,1
67,10550,1
67,10551,1
67,10552,1
67,10553,1
67,10554,1
67,10555,1
67,10556,1
67,10557,2
67,10558,2
67,10559,2
67,10560,2
67,10561,2
67,10562,1
67,10563,1
67,10564,2
67,10565,2
67,10566,1
67,10567,1
67,10568,1
67,10569,1
67,10570,1
67,10571,1
67,10572,1
67,10573,2
67,10574,2
67,10575,2
67,10576,2
67,10577,1
67,10578,1
67,10579,1
67,10580,1
67,10581,2
67,10582,2
67,10583,1
67,10584,1
67,10585,1
67,10586,1
67,10587,1
67,10588,1
67,10589,1
67,10590,2
67,10591,2
67,10592,2
67,10593,2
67,10618,1
67,10619,1
67,10620,1
67,10621,1
67,10622,1
67,10623,1
67,10624,1
67,10625,1
67,10626,1
67,10627,1
67,10628,1
67,10629,2
67,10630,2
67,10631,2
67,10632,2
67,10633,2
67,10634,2
68,58,1
68,59,1
68,60,1
68,61,1
68,62,1
68,63,1
68,64,1
68,65,1
68,66,1
68,67,2
68,68,2
68,69,2
68,70,2
68,71,2
68,72,1
68,73,1
68,74,1
68,75,1
68,76,1
68,77,1
68,78,1
68,79,1
68,80,1
68,81,1
68,82,1
68,83,1
68,84,2
68,85,2
68,86,2
68,87,2
68,88,2
68,89,2
68,90,2
68,113,1
68,114,1
68,115,1
68,116,1
68,117,1
68,118,1
68,119,1
68,120,1
68,121,1
68,122,2
68,123,2
68,124,2
68,125,2
68,126,2
68,466,1
68,467,1
68,468,1
68,469,1
68,470,1
68,471,1
68,472,1
68,473,1
68,474,1
68,475,2
68,476,2
68,477,2
68,478,2
68,479,2
68,704,1
68,705,1
68,706,1
68,707,1
68,708,1
68,709,1
68,710,1
68,711,1
68,712,1
68,713,1
68,714,1
68,715,2
68,716,2
68,717,2
68,718,2
68,719,2
68,720,2
68,1204,1
68,1205,1
68,1206,1
68,1207,1
68,1208,1
68,1209,1
68,1210,1
68,1211,1
68,1212,1
68,1213,1
68,1214,1
68,1215,2
68,1216,2
68,1217,2
68,1218,2
68,1219,2
68,1220,2
68,1610,1
68,1611,1
68,1612,1
68,1613,1
68,1614,1
68,1615,1
68,1616,1
68,1617,1
68,1618,1
68,1619,2
68,1620,2
68,1621,2
68,1622,2
68,1623,2
68,2063,1
68,2064,1
68,2065,1
68,2066,1
68,2067,1
68,2068,1
68,2069,1
68,2070,1
68,2071,1
68,2072,1
68,2073,1
68,2074,2
68,2075,2
68,2076,2
68,2077,2
68,2078,2
68,2079,2
68,2198,1
68,2199,1
68,2200,1
68,2201,1
68,2202,1
68,2203,1
68,2204,1
68,2205,1
68,2206,1
68,2207,1
68,2208,1
68,2209,1
68,2210,2
68,2211,2
68,2212,2
68,2213,2
68,2214,2
68,2215,2
68,2216,2
68,2217,2
68,2218,2
68,2969,1
68,2970,1
68,2971,1
68,2972,1
68,2973,1
68,2974,1
68,2975,1
68,2976,1
68,2977,1
68,2978,1
68,2979,1
68,2980,2
68,2981,2
68,2982,2
68,2983,2
68,2984,2
68,2985,2
68,3100,1
68,3101,1
68,3102,2
68,3103,2
68,3104,1
68,3105,1
68,3106,1
68,3107,1
68,3108,1
68,3109,1
68,3110,1
68,3111,1
68,3112,1
68,3113,2
68,3114,2
68,3115,2
68,3116,2
68,3117,2
68,3118,1
68,3119,1
68,3120,1
68,3121,1
68,3122,1
68,3123,1
68,3124,1
68,3125,1
68,3126,1
68,3127,1
68,3128,1
68,3129,2
68,3130,2
68,3131,2
68,3132,2
68,3133,2
68,3134,2
68,3135,1
68,3136,1
68,3137,1
68,3138,1
68,3139,1
68,3140,1
68,3141,1
68,3142,1
68,3143,1
68,3144,1
68,3145,1
68,3146,2
68,3147,2
68,3148,2
68,3149,2
68,3150,2
68,3151,2
68,3218,1
68,3219,1
68,3220,1
68,3221,1
68,3222,1
68,3223,1
68,3224,1
68,3225,1
68,3226,1
68,3227,2
68,3228,2
68,3229,2
68,3230,2
68,3231,2
68,3232,1
68,3233,1
68,3234,1
68,3235,1
68,3236,1
68,3237,1
68,3238,1
68,3239,1
68,3240,1
68,3241,1
68,3242,1
68,3243,2
68,3244,2
68,3245,2
68,3246,2
68,3247,2
68,3248,2
68,3295,1
68,3296,1
68,3297,1
68,3298,1
68,3299,2
68,3300,2
68,3301,1
68,3302,1
68,3303,1
68,3304,1
68,3305,1
68,3306,1
68,3307,1
68,3308,2
68,3309,2
68,3310,2
68,3311,2
68,3312,1
68,3313,1
68,3314,2
68,3315,2
68,3316,1
68,3317,1
68,3318,1
68,3319,1
68,3320,1
68,3321,1
68,3322,1
68,3323,1
68,3324,1
68,3325,1
68,3326,1
68,3327,2
68,3328,2
68,3329,2
68,3330,2
68,3331,2
68,3332,2
68,3356,1
68,3357,1
68,3358,1
68,3359,1
68,3360,2
68,3361,2
68,3362,1
68,3363,1
68,3364,1
68,3365,1
68,3366,1
68,3367,1
68,3368,1
68,3369,2
68,3370,2
68,3371,2
68,3372,2
68,3373,1
68,3374,1
68,3375,2
68,3376,2
68,3398,1
68,3399,1
68,3400,1
68,3401,1
68,3402,1
68,3403,1
68,3404,1
68,3405,1
68,3406,1
68,3407,1
68,3408,2
68,3409,2
68,3410,2
68,3411,2
68,3412,2
68,3436,1
68,3437,1
68,3438,2
68,3439,2
68,3440,1
68,3441,1
68,3442,1
68,3443,1
68,3444,1
68,3445,1
68,3446,1
68,3447,2
68,3448,2
68,3449,2
68,3450,2
68,3451,1
68,3452,1
68,3453,1
68,3454,1
68,3455,1
68,3456,1
68,3457,1
68,3458,1
68,3459,1
68,3460,1
68,3461,1
68,3462,2
68,3463,2
68,3464,2
68,3465,2
68,3466,2
68,3467,2
68,3581,1
68,3582,1
68,3583,2
68,3584,2
68,3585,1
68,3586,1
68,3587,1
68,3588,1
68,3589,1
68,3590,1
68,3591,1
68,3592,2
68,3593,2
68,3594,2
68,3595,2
68,3891,1
68,3892,1
68,3893,1
68,3894,1
68,3895,2
68,3896,2
68,3897,1
68,3898,1
68,3899,1
68,3900,1
68,3901,1
68,3902,1
68,3903,1
68,3904,2
68,3905,2
68,3906,2
68,3907,2
68,3908,1
68,3909,1
68,3910,2
68,3911,2
68,4000,1
68,4001,1
68,4002,1
68,4003,1
68,4004,2
68,4005,2
68,4006,1
68,4007,1
68,4008,1
68,4009,1
68,4010,1
68,4011,1
68,4012,1
68,4013,2
68,4014,2
68,4015,2
68,4016,2
68,4017,1
68,4018,1
68,4019,2
68,4020,2
68,4043,1
68,4044,1
68,4045,1
68,4046,1
68,4047,2
68,4048,2
68,4049,1
68,4050,1
68,4051,1
68,4052,1
68,4053,1
68,4054,1
68,4055,1
68,4056,2
68,4057,2
68,4058,2
68,4059,2
68,4103,1
68,4104,1
68,4105,1
68,4106,1
68,4107,2
68,4108,2
68,4109,1
68,4110,1
68,4111,1
68,4112,1
68,4113,1
68,4114,1
68,4115,1
68,4116,2
68,4117,2
68,4118,2
68,4119,2
68,4141,1
68,4142,1
68,4143,2
68,4144,2
68,4145,1
68,4146,1
68,4147,1
68,4148,1
68,4149,1
68,4150,1
68,4151,1
68,4152,2
68,4153,2
68,4154,2
68,4155,2
68,4156,1
68,4157,1
68,4158,1
68,4159,1
68,4160,2
68,4161,2
68,4162,1
68,4163,1
68,4164,1
68,4165,1
68,4166,1
68,4167,1
68,4168,1
68,4169,2
68,4170,2
68,4171,2
68,4172,2
68,4431,1
68,4432,1
68,4433,1
68,4434,1
68,4435,1
68,4436,1
68,4437,1
68,4438,1
68,4439,1
68,4440,2
68,4441,2
68,4442,2
68,4443,2
68,4444,2
68,4939,1
68,4940,1
68,4941,1
68,4942,1
68,4943,1
68,4944,1
68,4945,1
68,4946,1
68,4947,1
68,4948,1
68,4949,1
68,4950,1
68,4951,2
68,4952,2
68,4953,2
68,4954,2
68,4955,2
68,4956,2
68,4957,2
68,5104,1
68,5105,1
68,5106,1
68,5107,1
68,5108,1
68,5109,1
68,5110,1
68,5111,1
68,5112,1
68,5113,1
68,5114,1
68,5115,1
68,5116,2
68,5117,2
68,5118,2
68,5119,2
68,5120,2
68,5121,2
68,5122,2
68,5123,2
68,5124,2
68,5125,2
68,5156,1
68,5157,1
68,5158,1
68,5159,1
68,5160,1
68,5161,1
68,5162,1
68,5163,1
68,5164,1
68,5165,1
68,5166,1
68,5167,1
68,5168,2
68,5169,2
68,5170,2
68,5171,2
68,5172,2
68,5173,2
68,5174,2
68,5175,2
68,5176,2
68,5177,2
68,5178,2
68,5179,2
68,5202,1
68,5203,1
68,5204,1
68,5205,1
68,5206,1
68,5207,1
68,5208,1
68,5209,1
68,5210,1
68,5211,1
68,5212,1
68,5213,1
68,5214,2
68,5215,2
68,5216,2
68,5217,2
68,5218,2
68,5219,2
68,5220,2
68,5221,2
68,5222,2
68,5223,2
68,5224,2
68,5225,2
68,5338,1
68,5339,1
68,5340,1
68,5341,1
68,5342,1
68,5343,1
68,5344,1
68,5345,1
68,5346,1
68,5347,1
68,5348,1
68,5349,1
68,5350,2
68,5351,2
68,5352,2
68,5353,2
68,5354,2
68,5355,2
68,5356,2
68,5357,2
68,5358,2
68,5359,2
68,5360,2
68,5361,2
68,5416,1
68,5417,1
68,5418,2
68,5419,2
68,5420,1
68,5421,1
68,5422,1
68,5423,1
68,5424,1
68,5425,1
68,5426,1
68,5427,2
68,5428,2
68,5429,2
68,5430,2
68,5431,1
68,5432,1
68,5433,1
68,5434,1
68,5435,1
68,5436,1
68,5437,1
68,5438,1
68,5439,1
68,5440,1
68,5441,1
68,5442,1
68,5443,2
68,5444,2
68,5445,2
68,5446,2
68,5447,2
68,5448,2
68,5449,2
68,5450,2
68,5451,2
68,5452,2
68,5453,1
68,5454,1
68,5455,1
68,5456,1
68,5457,1
68,5458,1
68,5459,1
68,5460,1
68,5461,1
68,5462,1
68,5463,1
68,5464,1
68,5465,2
68,5466,2
68,5467,2
68,5468,2
68,5469,2
68,5470,2
68,5471,2
68,5472,2
68,5473,2
68,5474,2
68,5846,1
68,5847,1
68,5848,1
68,5849,1
68,5850,1
68,5851,1
68,5852,1
68,5853,1
68,5854,1
68,5855,2
68,5856,2
68,5857,2
68,5858,2
68,5859,2
68,6215,1
68,6216,1
68,6217,1
68,6218,1
68,6219,1
68,6220,1
68,6221,1
68,6222,1
68,6223,1
68,6224,1
68,6225,1
68,6226,1
68,6227,2
68,6228,2
68,6229,2
68,6230,2
68,6231,2
68,6232,2
68,6233,2
68,6234,2
68,6235,2
68,6236,2
68,6324,1
68,6325,1
68,6326,1
68,6327,1
68,6328,1
68,6329,1
68,6330,1
68,6331,1
68,6332,1
68,6333,1
68,6334,1
68,6335,1
68,6336,2
68,6337,2
68,6338,2
68,6339,2
68,6340,2
68,6341,2
68,6342,2
68,6343,2
68,6344,2
68,6345,2
68,6455,1
68,6456,1
68,6457,1
68,6458,1
68,6459,1
68,6460,1
68,6461,1
68,6462,1
68,6463,1
68,6464,1
68,6465,1
68,6466,1
68,6467,2
68,6468,2
68,6469,2
68,6470,2
68,6471,2
68,6472,2
68,6473,2
68,6474,2
68,6475,2
68,6476,2
68,6756,1
68,6757,1
68,6758,1
68,6759,1
68,6760,1
68,6761,1
68,6762,1
68,6763,1
68,6764,1
68,6765,1
68,6766,1
68,6767,2
68,6768,2
68,6769,2
68,6770,2
68,6771,2
68,6772,2
68,6983,1
68,6984,1
68,6985,1
68,6986,1
68,6987,1
68,6988,1
68,6989,1
68,6990,1
68,6991,1
68,6992,1
68,6993,1
68,6994,1
68,6995,2
68,6996,2
68,6997,2
68,6998,2
68,6999,2
68,7000,2
68,7001,2
68,7002,2
68,7003,2
68,7004,2
68,7005,2
68,7006,2
68,7051,1
68,7052,1
68,7053,1
68,7054,1
68,7055,1
68,7056,1
68,7057,1
68,7058,1
68,7059,1
68,7060,1
68,7061,1
68,7062,1
68,7063,2
68,7064,2
68,7065,2
68,7066,2
68,7067,2
68,7068,2
68,7069,2
68,7070,2
68,7071,2
68,7072,2
68,7073,2
68,7074,2
68,7121,1
68,7122,1
68,7123,1
68,7124,1
68,7125,1
68,7126,1
68,7127,1
68,7128,1
68,7129,1
68,7130,1
68,7131,1
68,7132,1
68,7133,2
68,7134,2
68,7135,2
68,7136,2
68,7137,2
68,7138,2
68,7139,2
68,7140,2
68,7141,2
68,7142,2
68,7143,2
68,7144,2
68,7304,1
68,7305,1
68,7306,1
68,7307,1
68,7308,1
68,7309,1
68,7310,1
68,7311,1
68,7312,1
68,7313,1
68,7314,1
68,7315,1
68,7316,2
68,7317,2
68,7318,2
68,7319,2
68,7320,2
68,7321,2
68,7322,2
68,7323,2
68,7324,2
68,7325,2
68,7326,2
68,7327,2
68,7515,1
68,7516,1
68,7517,1
68,7518,1
68,7519,1
68,7520,1
68,7521,1
68,7522,1
68,7523,1
68,7524,1
68,7525,1
68,7526,1
68,7527,2
68,7528,2
68,7529,2
68,7530,2
68,7531,2
68,7532,2
68,7533,2
68,7534,2
68,7535,2
68,7536,2
68,7537,2
68,7538,2
68,7583,1
68,7584,1
68,7585,1
68,7586,1
68,7587,1
68,7588,1
68,7589,1
68,7590,1
68,7591,1
68,7592,1
68,7593,1
68,7594,1
68,7595,2
68,7596,2
68,7597,2
68,7598,2
68,7599,2
68,7600,2
68,7601,2
68,7602,2
68,7603,2
68,7604,2
68,7605,2
68,7606,2
68,7653,1
68,7654,1
68,7655,1
68,7656,1
68,7657,1
68,7658,1
68,7659,1
68,7660,1
68,7661,1
68,7662,1
68,7663,1
68,7664,1
68,7665,2
68,7666,2
68,7667,2
68,7668,2
68,7669,2
68,7670,2
68,7671,2
68,7672,2
68,7673,2
68,7674,2
68,7675,2
68,7676,2
68,7746,1
68,7747,1
68,7748,1
68,7749,1
68,7750,1
68,7751,1
68,7752,1
68,7753,1
68,7754,1
68,7755,1
68,7756,1
68,7757,1
68,7758,2
68,7759,2
68,7760,2
68,7761,2
68,7762,2
68,7763,2
68,7764,2
68,7765,2
68,7766,2
68,7767,2
68,7768,2
68,7769,2
68,7861,1
68,7862,1
68,7863,1
68,7864,1
68,7865,1
68,7866,1
68,7867,1
68,7868,1
68,7869,1
68,7870,1
68,7871,1
68,7872,1
68,7873,2
68,7874,2
68,7875,2
68,7876,2
68,7877,2
68,7878,2
68,7879,2
68,7880,2
68,7881,2
68,7882,2
68,7883,2
68,7884,2
68,7929,1
68,7930,1
68,7931,1
68,7932,1
68,7933,1
68,7934,1
68,7935,1
68,7936,1
68,7937,1
68,7938,1
68,7939,1
68,7940,1
68,7941,2
68,7942,2
68,7943,2
68,7944,2
68,7945,2
68,7946,2
68,7947,2
68,7948,2
68,7949,2
68,7950,2
68,7951,2
68,7952,2
68,7974,1
68,7975,1
68,7976,1
68,7977,1
68,7978,1
68,7979,1
68,7980,1
68,7981,1
68,7982,1
68,7983,1
68,7984,1
68,7985,1
68,7986,2
68,7987,2
68,7988,2
68,7989,2
68,7990,2
68,7991,2
68,7992,2
68,7993,2
68,7994,2
68,7995,2
68,7996,2
68,7997,2
68,8242,1
68,8243,1
68,8244,1
68,8245,1
68,8246,1
68,8247,1
68,8248,1
68,8249,1
68,8250,1
68,8251,2
68,8252,2
68,8253,2
68,8254,2
68,8255,2
68,8931,1
68,8932,1
68,8933,1
68,8934,1
68,8935,1
68,8936,1
68,8937,1
68,8938,1
68,8939,1
68,8940,1
68,8941,1
68,8942,2
68,8943,2
68,8944,2
68,8945,2
68,8946,2
68,8947,2
68,9075,1
68,9076,1
68,9077,1
68,9078,1
68,9079,1
68,9080,1
68,9081,1
68,9082,1
68,9083,1
68,9084,1
68,9085,1
68,9086,1
68,9087,2
68,9088,2
68,9089,2
68,9090,2
68,9091,2
68,9092,2
68,9093,2
68,9094,2
68,9095,2
68,9096,2
68,9097,2
68,9098,2
68,9122,1
68,9123,1
68,9124,1
68,9125,1
68,9126,2
68,9127,2
68,9128,1
68,9129,1
68,9130,1
68,9131,1
68,9132,1
68,9133,1
68,9134,1
68,9135,2
68,9136,2
68,9137,2
68,9138,2
68,9139,1
68,9140,1
68,9141,1
68,9142,1
68,9143,1
68,9144,1
68,9145,1
68,9146,1
68,9147,1
68,9148,1
68,9149,1
68,9150,1
68,9151,2
68,9152,2
68,9153,2
68,9154,2
68,9155,2
68,9156,2
68,9157,2
68,9158,2
68,9159,2
68,9160,2
68,9161,1
68,9162,1
68,9163,1
68,9164,1
68,9165,1
68,9166,1
68,9167,1
68,9168,1
68,9169,1
68,9170,1
68,9171,1
68,9172,1
68,9173,2
68,9174,2
68,9175,2
68,9176,2
68,9177,2
68,9178,2
68,9179,2
68,9180,2
68,9181,2
68,9182,2
68,9353,1
68,9354,1
68,9355,2
68,9356,2
68,9357,1
68,9358,1
68,9359,1
68,9360,1
68,9361,1
68,9362,1
68,9363,1
68,9364,1
68,9365,1
68,9366,1
68,9367,1
68,9368,1
68,9369,2
68,9370,2
68,9371,2
68,9372,2
68,9373,2
68,9374,2
68,9375,2
68,9376,2
68,9377,2
68,9378,2
68,9507,1
68,9508,1
68,9509,1
68,9510,1
68,9511,1
68,9512,1
68,9513,1
68,9514,1
68,9515,1
68,9516,1
68,9517,1
68,9518,1
68,9519,2
68,9520,2
68,9521,2
68,9522,2
68,9523,2
68,9524,2
68,9525,2
68,9526,2
68,9527,2
68,9528,2
68,9529,2
68,9530,2
68,9659,1
68,9660,1
68,9661,1
68,9662,1
68,9663,1
68,9664,1
68,9665,1
68,9666,1
68,9667,1
68,9668,1
68,9669,1
68,9670,1
68,9671,2
68,9672,2
68,9673,2
68,9674,2
68,9675,2
68,9676,2
68,9677,2
68,9678,2
68,9679,2
68,9680,2
68,9681,2
68,9682,2
68,9776,1
68,9777,1
68,9778,1
68,9779,1
68,9780,1
68,9781,1
68,9782,1
68,9783,1
68,9784,1
68,9785,1
68,9786,1
68,9787,2
68,9788,2
68,9789,2
68,9790,2
68,9791,2
68,9792,2
68,9980,1
68,9981,1
68,9982,1
68,9983,1
68,9984,2
68,9985,2
68,9986,1
68,9987,1
68,9988,1
68,9989,1
68,9990,1
68,9991,1
68,9992,1
68,9993,2
68,9994,2
68,9995,2
68,9996,2
68,9997,1
68,9998,1
68,9999,1
68,10000,1
68,10001,1
68,10002,1
68,10003,1
68,10004,1
68,10005,1
68,10006,1
68,10007,1
68,10008,1
68,10009,2
68,10010,2
68,10011,2
68,10012,2
68,10013,2
68,10014,2
68,10015,2
68,10016,2
68,10017,2
68,10018,2
68,10019,1
68,10020,1
68,10021,1
68,10022,1
68,10023,1
68,10024,1
68,10025,1
68,10026,1
68,10027,1
68,10028,1
68,10029,1
68,10030,1
68,10031,2
68,10032,2
68,10033,2
68,10034,2
68,10035,2
68,10036,2
68,10037,2
68,10038,2
68,10039,2
68,10040,2
68,10152,1
68,10153,1
68,10154,2
68,10155,2
68,10156,1
68,10157,1
68,10158,2
68,10159,2
68,10182,1
68,10183,1
68,10184,1
68,10185,1
68,10186,1
68,10187,1
68,10188,1
68,10189,1
68,10190,1
68,10191,1
68,10192,1
68,10193,1
68,10194,2
68,10195,2
68,10196,2
68,10197,2
68,10198,2
68,10199,2
68,10200,2
68,10201,2
68,10202,2
68,10203,2
68,10290,1
68,10291,1
68,10292,1
68,10293,1
68,10294,2
68,10295,2
68,10296,1
68,10297,1
68,10298,1
68,10299,1
68,10300,1
68,10301,1
68,10302,1
68,10303,2
68,10304,2
68,10305,2
68,10306,2
68,10307,1
68,10308,1
68,10309,1
68,10310,1
68,10311,1
68,10312,1
68,10313,1
68,10314,1
68,10315,1
68,10316,1
68,10317,1
68,10318,1
68,10319,2
68,10320,2
68,10321,2
68,10322,2
68,10323,2
68,10324,2
68,10325,2
68,10326,2
68,10327,2
68,10328,2
68,10329,1
68,10330,1
68,10331,1
68,10332,1
68,10333,1
68,10334,1
68,10335,1
68,10336,1
68,10337,1
68,10338,1
68,10339,1
68,10340,1
68,10341,2
68,10342,2
68,10343,2
68,10344,2
68,10345,2
68,10346,2
68,10347,2
68,10348,2
68,10349,2
68,10350,2
68,10506,1
68,10507,1
68,10508,1
68,10509,1
68,10510,2
68,10511,2
68,10512,1
68,10513,1
68,10514,1
68,10515,1
68,10516,1
68,10517,1
68,10518,1
68,10519,2
68,10520,2
68,10521,2
68,10522,2
68,10547,1
68,10548,1
68,10549,1
68,10550,1
68,10551,1
68,10552,1
68,10553,1
68,10554,1
68,10555,1
68,10556,1
68,10557,2
68,10558,2
68,10559,2
68,10560,2
68,10561,2
68,10562,1
68,10563,1
68,10564,2
68,10565,2
68,10566,1
68,10567,1
68,10568,1
68,10569,1
68,10570,1
68,10571,1
68,10572,1
68,10573,2
68,10574,2
68,10575,2
68,10576,2
68,10577,1
68,10578,1
68,10579,1
68,10580,1
68,10581,2
68,10582,2
68,10583,1
68,10584,1
68,10585,1
68,10586,1
68,10587,1
68,10588,1
68,10589,1
68,10590,2
68,10591,2
68,10592,2
68,10593,2
68,10618,1
68,10619,1
68,10620,1
68,10621,1
68,10622,1
68,10623,1
68,10624,1
68,10625,1
68,10626,1
68,10627,1
68,10628,1
68,10629,2
68,10630,2
68,10631,2
68,10632,2
68,10633,2
68,10634,2
68,10677,1
68,10678,1
68,10679,1
68,10680,1
68,10681,1
68,10682,1
68,10683,1
68,10684,1
68,10685,1
68,10686,1
68,10687,1
68,10688,1
68,10689,2
68,10690,2
68,10691,2
68,10692,2
68,10693,2
68,10694,2
68,10695,2
68,10696,2
68,10697,2
68,10698,2
68,10699,1
68,10700,1
68,10701,1
68,10702,1
68,10703,1
68,10704,1
68,10705,1
68,10706,1
68,10707,1
68,10708,1
68,10709,1
68,10710,1
68,10711,2
68,10712,2
68,10713,2
68,10714,2
68,10715,2
68,10716,2
68,10717,2
68,10718,2
68,10719,2
68,10720,2
68,10743,1
68,10744,1
68,10745,1
68,10746,1
68,10747,1
68,10748,1
68,10749,1
68,10750,1
68,10751,1
68,10752,1
68,10753,1
68,10754,1
68,10755,2
68,10756,2
68,10757,2
68,10758,2
68,10759,2
68,10760,2
68,10761,2
68,10762,2
68,10763,2
68,10764,2
68,10765,1
68,10766,1
68,10767,1
68,10768,1
68,10769,1
68,10770,1
68,10771,1
68,10772,1
68,10773,1
68,10774,1
68,10775,1
68,10776,1
68,10777,2
68,10778,2
68,10779,2
68,10780,2
68,10781,2
68,10782,2
68,10783,2
68,10784,2
68,10785,2
68,10786,2
68,10787,1
68,10788,1
68,10789,1
68,10790,1
68,10791,1
68,10792,1
68,10793,1
68,10794,1
68,10795,1
68,10796,1
68,10797,1
68,10798,1
68,10799,2
68,10800,2
68,10801,2
68,10802,2
68,10803,2
68,10804,2
68,10805,2
68,10806,2
68,10807,2
68,10808,2
68,10809,1
68,10810,1
68,10811,1
68,10812,1
68,10813,1
68,10814,1
