decision_id,from_node,to_node
d059006,c164,c1275
d059007,c165,c1276
d059008,c166,c1277
d059009,c167,c1278
d059011,c169,c1280
d059012,c170,c1281
d059013,c171,c1282
d059014,c172,c1283
d059015,c155,c1783
d059016,c156,c1784
d059017,c157,c1786
d059018,c158,c1787
d059019,c159,c1788
d059020,c160,c1789
d059021,c161,c1790
d059022,c162,c1791
d059023,c163,c1792
d059024,c164,c1793
d059025,c165,c1794
d059026,c166,c1795
d059027,c167,c1796
d059029,c169,c1798
d059030,c170,c1799
d059031,c171,c1800
d059032,c172,c1801
d059033,c155,c248
d059034,c156,c249
d059035,c157,c251
d059036,c158,c252
d059037,c159,c253
d059038,c160,c254
d059039,c161,c255
d059040,c162,c256
d059041,c163,c257
d059042,c164,c258
d059043,c165,c259
d059044,c166,c260
d059045,c167,c261
d059047,c169,c263
d059048,c170,c264
d059049,c171,c265
d059050,c172,c266
d059051,c155,c766
d059052,c156,c767
d059053,c157,c769
d059054,c158,c770
d059055,c159,c771
d059056,c160,c772
d059057,c161,c773
d059058,c162,c774
d059059,c163,c775
d059060,c164,c776
d059061,c165,c777
d059062,c166,c778
d059063,c167,c779
d059065,c169,c781
d059066,c170,c782
d059067,c171,c783
d059068,c172,c784
d059069,c155,c1284
d059070,c156,c1285
d059071,c157,c1287
d059072,c158,c1288
d059073,c159,c1289
d059074,c160,c1290
d059075,c161,c1291
d059076,c162,c1292
d059077,c163,c1293
d059078,c164,c1294
d059079,c165,c1295
d059080,c166,c1296
d059081,c167,c1297
d059083,c169,c1299
d059084,c170,c1300
d059085,c171,c1301
d059086,c172,c1302
d059087,c155,c1802
d059088,c156,c1803
d059089,c157,c1805
d059090,c158,c1806
d059091,c159,c1807
d059092,c160,c1808
d059093,c161,c1809
d059094,c162,c1810
d059095,c163,c1811
d059096,c164,c1812
d059097,c165,c1813
d059098,c166,c1814
d059099,c167,c1815
d059101,c169,c1817
d059102,c170,c1818
d059103,c171,c1819
d059104,c172,c1820
d059105,c155,c267
d059106,c156,c268
d059107,c157,c270
d059108,c158,c271
d059109,c159,c272
d059110,c160,c273
d059111,c161,c274
d059112,c162,c275
d059113,c163,c276
d059114,c164,c277
d059115,c165,c278
d059116,c166,c279
d059117,c167,c280
d059119,c169,c282
d059120,c170,c283
d059121,c171,c284
d059122,c172,c285
d059123,c155,c785
d059124,c156,c786
d059125,c157,c788
d059126,c158,c789
d059127,c159,c790
d059128,c160,c791
d059129,c161,c792
d059130,c162,c793
d059131,c163,c794
d059132,c164,c795
d059133,c165,c796
d059134,c166,c797
d059135,c167,c798
d059137,c169,c800
d059138,c170,c801
d059139,c171,c802
d059140,c172,c803
d059141,c155,c1303
d059142,c156,c1304
d059143,c157,c1306
d059144,c158,c1307
d059145,c159,c1308
d059146,c160,c1309
d059147,c161,c1310
d059148,c162,c1311
d059149,c163,c1312
d059150,c164,c1313
d059151,c165,c1314
d059152,c166,c1315
d059153,c167,c1316
d059155,c169,c1318
d059156,c170,c1319
d059157,c171,c1320
d059158,c172,c1321
d059159,c155,c1821
d059160,c156,c1822
d059161,c157,c1824
d059162,c158,c1825
d059163,c159,c1826
d059164,c160,c1827
d059165,c161,c1828
d059166,c162,c1829
d059167,c163,c1830
d059168,c164,c1831
d059169,c165,c1832
d059170,c166,c1833
d059171,c167,c1834
d059173,c169,c1836
d059174,c170,c1837
d059175,c171,c1838
d059176,c172,c1839
d059177,c673,c287
d059178,c674,c288
d059179,c675,c290
d059180,c677,c291
d059181,c678,c292
d059182,c679,c293
d059183,c680,c294
d059184,c681,c295
d059185,c682,c296
d059186,c683,c297
d059187,c684,c298
d059188,c685,c299
d059190,c687,c301
d059191,c688,c302
d059192,c689,c303
d059193,c690,c304
d059194,c673,c805
d059195,c674,c806
d059196,c675,c808
d059197,c677,c809
d059198,c678,c810
d059199,c679,c811
d059200,c680,c812
d059201,c681,c813
d059202,c682,c814
d059203,c683,c815
d059204,c684,c816
d059205,c685,c817
d059207,c687,c819
d059208,c688,c820
d059209,c689,c821
d059210,c690,c822
d059211,c673,c1323
d059212,c674,c1324
d059213,c675,c1326
d059214,c677,c1327
d059215,c678,c1328
d059216,c679,c1329
d059217,c680,c1330
d059218,c681,c1331
d059219,c682,c1332
d059220,c683,c1333
d059221,c684,c1334
d059222,c685,c1335
d059224,c687,c1337
d059225,c688,c1338
d059226,c689,c1339
d059227,c690,c1340
d059228,c673,c1841
d059229,c674,c1842
d059230,c675,c1844
d059231,c677,c1845
d059232,c678,c1846
d059233,c679,c1847
d059234,c680,c1848
d059235,c681,c1849
d059236,c682,c1850
d059237,c683,c1851
d059238,c684,c1852
d059239,c685,c1853
d059241,c687,c1855
d059242,c688,c1856
d059243,c689,c1857
d059244,c690,c1858
d059245,c673,c306
d059246,c674,c307
d059247,c675,c309
d059248,c677,c310
d059249,c678,c311
d059250,c679,c312
d059251,c680,c313
d059252,c681,c314
d059253,c682,c315
d059254,c683,c316
d059255,c684,c317
d059256,c685,c318
d059258,c687,c320
d059259,c688,c321
d059260,c689,c322
d059261,c690,c323
d059262,c673,c824
d059263,c674,c825
d059264,c675,c827
d059265,c677,c828
d059266,c678,c829
d059267,c679,c830
d059268,c680,c831
d059269,c681,c832
d059270,c682,c833
d059271,c683,c834
d059272,c684,c835
d059273,c685,c836
d059275,c687,c838
d059276,c688,c839
d059277,c689,c840
d059278,c690,c841
d059279,c673,c1342
d059280,c674,c1343
d059281,c675,c1345
d059282,c677,c1346
d059283,c678,c1347
d059284,c679,c1348
d059285,c680,c1349
d059286,c681,c1350
d059287,c682,c1351
d059288,c683,c1352
d059289,c684,c1353
d059290,c685,c1354
d059292,c687,c1356
d059293,c688,c1357
d059294,c689,c1358
d059295,c690,c1359
d059296,c673,c1860
d059297,c674,c1861
d059298,c675,c1863
d059299,c677,c1864
d059300,c678,c1865
d059301,c679,c1866
d059302,c680,c1867
d059303,c681,c1868
d059304,c682,c1869
d059305,c683,c1870
d059306,c684,c1871
d059307,c685,c1872
d059309,c687,c1874
d059310,c688,c1875
d059311,c689,c1876
d059312,c690,c1877
d059313,c673,c325
d059314,c674,c326
d059315,c675,c328
d059316,c678,c329
d059317,c679,c330
d059318,c680,c331
d059319,c681,c332
d059320,c682,c333
d059321,c683,c334
d059322,c684,c335
d059323,c685,c336
d059325,c687,c338
d059326,c688,c339
d059327,c689,c340
d059328,c690,c341
d059329,c673,c843
d059330,c674,c844
d059331,c675,c846
d059332,c678,c847
d059333,c679,c848
d059334,c680,c849
d059335,c681,c850
d059336,c682,c851
d059337,c683,c852
d059338,c684,c853
d059339,c685,c854
d059341,c687,c856
d059342,c688,c857
d059343,c689,c858
d059344,c690,c859
d059345,c673,c1361
d059346,c674,c1362
d059347,c675,c1364
d059348,c678,c1365
d059349,c679,c1366
d059350,c680,c1367
d059351,c681,c1368
d059352,c682,c1369
d059353,c683,c1370
d059354,c684,c1371
d059355,c685,c1372
d059357,c687,c1374
d059358,c688,c1375
d059359,c689,c1376
d059360,c690,c1377
d059361,c673,c1879
d059362,c674,c1880
d059363,c675,c1882
d059364,c678,c1883
d059365,c679,c1884
d059366,c680,c1885
d059367,c681,c1886
d059368,c682,c1887
d059369,c683,c1888
d059370,c684,c1889
d059371,c685,c1890
d059373,c687,c1892
d059374,c688,c1893
d059375,c689,c1894
d059376,c690,c1895
d059377,c673,c343
d059378,c674,c344
d059379,c675,c346
d059380,c678,c347
d059381,c679,c348
d059382,c680,c349
d059383,c681,c350
d059384,c682,c351
d059385,c683,c352
d059386,c684,c353
d059387,c685,c354
d059389,c687,c356
d059390,c688,c357
d059391,c689,c358
d059392,c690,c359
d059393,c673,c861
d059394,c674,c862
d059395,c675,c864
d059396,c678,c865
d059397,c679,c866
d059398,c680,c867
d059399,c681,c868
d059400,c682,c869
d059401,c683,c870
d059402,c684,c871
d059403,c685,c872
d059405,c687,c874
d059406,c688,c875
d059407,c689,c876
d059408,c690,c877
d059409,c673,c1379
d059410,c674,c1380
d059411,c675,c1382
d059412,c678,c1383
d059413,c679,c1384
d059414,c680,c1385
d059415,c681,c1386
d059416,c682,c1387
d059417,c683,c1388
d059418,c684,c1389
d059419,c685,c1390
d059421,c687,c1392
d059422,c688,c1393
d059423,c689,c1394
d059424,c690,c1395
d059425,c673,c1897
d059426,c674,c1898
d059427,c675,c1900
d059428,c678,c1901
d059429,c679,c1902
d059430,c680,c1903
d059431,c681,c1904
d059432,c682,c1905
d059433,c683,c1906
d059434,c684,c1907
d059435,c685,c1908
d059437,c687,c1910
d059438,c688,c1911
d059439,c689,c1912
d059440,c690,c1913
d059441,c673,c361
d059442,c674,c362
d059443,c675,c364
d059444,c678,c365
d059445,c679,c366
d059446,c680,c367
d059447,c681,c368
d059448,c682,c369
d059449,c683,c370
d059450,c684,c371
d059451,c685,c372
d059453,c687,c374
d059454,c688,c375
d059455,c689,c376
d059456,c690,c377
d059457,c673,c879
d059458,c674,c880
d059459,c675,c882
d059460,c678,c883
d059461,c679,c884
d059462,c680,c885
d059463,c681,c886
d059464,c682,c887
d059465,c683,c888
d059466,c684,c889
d059467,c685,c890
d059469,c687,c892
d059470,c688,c893
d059471,c689,c894
d059472,c690,c895
d059473,c673,c1397
d059474,c674,c1398
d059475,c675,c1400
d059476,c678,c1401
d059477,c679,c1402
d059478,c680,c1403
d059479,c681,c1404
d059480,c682,c1405
d059481,c683,c1406
d059482,c684,c1407
d059483,c685,c1408
d059485,c687,c1410
d059486,c688,c1411
d059487,c689,c1412
d059488,c690,c1413
d059489,c673,c1915
d059490,c674,c1916
d059491,c675,c1918
d059492,c678,c1919
d059493,c679,c1920
d059494,c680,c1921
d059495,c681,c1922
d059496,c682,c1923
d059497,c683,c1924
d059498,c684,c1925
d059499,c685,c1926
d059501,c687,c1928
d059502,c688,c1929
d059503,c689,c1930
d059504,c690,c1931
d059505,c673,c379
d059506,c674,c380
d059507,c675,c382
d059508,c678,c383
d059509,c679,c384
d059510,c680,c385
d059511,c681,c386
d059512,c682,c387
d059513,c683,c388
d059514,c684,c389
d059515,c685,c390
d059517,c687,c392
d059518,c688,c393
d059519,c689,c394
d059520,c690,c395
d059521,c673,c897
d059522,c674,c898
d059523,c675,c900
d059524,c678,c901
d059525,c679,c902
d059526,c680,c903
d059527,c681,c904
d059528,c682,c905
d059529,c683,c906
d059530,c684,c907
d059531,c685,c908
d059533,c687,c910
d059534,c688,c911
d059535,c689,c912
d059536,c690,c913
d059537,c673,c1415
d059538,c674,c1416
d059539,c675,c1418
d059540,c678,c1419
d059541,c679,c1420
d059542,c680,c1421
d059543,c681,c1422
d059544,c682,c1423
d059545,c683,c1424
d059546,c684,c1425
d059547,c685,c1426
d059549,c687,c1428
d059550,c688,c1429
d059551,c689,c1430
d059552,c690,c1431
d059553,c673,c1933
d059554,c674,c1934
d059555,c675,c1936
d059556,c678,c1937
d059557,c679,c1938
d059558,c680,c1939
d059559,c681,c1940
d059560,c682,c1941
d059561,c683,c1942
d059562,c684,c1943
d059563,c685,c1944
d059565,c687,c1946
d059566,c688,c1947
d059567,c689,c1948
d059568,c690,c1949
d059569,c673,c397
d059570,c674,c398
d059571,c675,c400
d059572,c678,c401
d059573,c679,c402
d059574,c680,c403
d059575,c681,c404
d059576,c682,c405
d059577,c683,c406
d059578,c684,c407
d059579,c685,c408
d059581,c687,c410
d059582,c688,c411
d059583,c689,c412
d059584,c690,c413
d059585,c673,c915
d059586,c674,c916
d059587,c675,c918
d059588,c678,c919
d059589,c679,c920
d059590,c680,c921
d059591,c681,c922
d059592,c682,c923
d059593,c683,c924
d059594,c684,c925
d059595,c685,c926
d059597,c687,c928
d059598,c688,c929
d059599,c689,c930
d059600,c690,c931
d059601,c673,c1433
d059602,c674,c1434
d059603,c675,c1436
d059604,c678,c1437
d059605,c679,c1438
d059606,c680,c1439
d059607,c681,c1440
d059608,c682,c1441
d059609,c683,c1442
d059610,c684,c1443
d059611,c685,c1444
d059613,c687,c1446
d059614,c688,c1447
d059615,c689,c1448
d059616,c690,c1449
d059617,c673,c1951
d059618,c674,c1952
d059619,c675,c1954
d059620,c678,c1955
d059621,c679,c1956
d059622,c680,c1957
d059623,c681,c1958
d059624,c682,c1959
d059625,c683,c1960
d059626,c684,c1961
d059627,c685,c1962
d059629,c687,c1964
d059630,c688,c1965
d059631,c689,c1966
d059632,c690,c1967
d059633,c673,c415
d059634,c674,c416
d059635,c675,c419
d059636,c679,c420
d059637,c680,c421
d059638,c681,c422
d059639,c682,c423
d059640,c683,c424
d059641,c684,c425
d059642,c685,c426
d059644,c687,c428
d059645,c688,c429
d059646,c689,c430
d059647,c690,c431
d059648,c673,c933
d059649,c674,c934
d059650,c675,c937
d059651,c679,c938
d059652,c680,c939
d059653,c681,c940
d059654,c682,c941
d059655,c683,c942
d059656,c684,c943
d059657,c685,c944
d059659,c687,c946
d059660,c688,c947
d059661,c689,c948
d059662,c690,c949
d059663,c673,c1451
d059664,c674,c1452
d059665,c675,c1455
d059666,c679,c1456
d059667,c680,c1457
d059668,c681,c1458
d059669,c682,c1459
d059670,c683,c1460
d059671,c684,c1461
d059672,c685,c1462
d059674,c687,c1464
d059675,c688,c1465
d059676,c689,c1466
d059677,c690,c1467
d059678,c673,c1969
d059679,c674,c1970
d059680,c675,c1973
d059681,c679,c1974
d059682,c680,c1975
d059683,c681,c1976
d059684,c682,c1977
d059685,c683,c1978
d059686,c684,c1979
d059687,c685,c1980
d059689,c687,c1982
d059690,c688,c1983
d059691,c689,c1984
d059692,c690,c1985
d059693,c673,c433
d059694,c674,c434
d059695,c675,c437
d059696,c679,c438
d059697,c680,c439
d059698,c681,c440
d059699,c682,c441
d059700,c683,c442
d059701,c684,c443
d059702,c685,c444
d059704,c687,c446
d059705,c688,c447
d059706,c689,c448
d059707,c690,c449
d059708,c673,c951
d059709,c674,c952
d059710,c675,c955
d059711,c679,c956
d059712,c680,c957
d059713,c681,c958
d059714,c682,c959
d059715,c683,c960
d059716,c684,c961
d059717,c685,c962
d059719,c687,c964
d059720,c688,c965
d059721,c689,c966
d059722,c690,c967
d059723,c673,c1469
d059724,c674,c1470
d059725,c675,c1473
d059726,c679,c1474
d059727,c680,c1475
d059728,c681,c1476
d059729,c682,c1477
d059730,c683,c1478
d059731,c684,c1479
d059732,c685,c1480
d059734,c687,c1482
d059735,c688,c1483
d059736,c689,c1484
d059737,c690,c1485
d059738,c673,c1987
d059739,c674,c1988
d059740,c675,c1991
d059741,c679,c1992
d059742,c680,c1993
d059743,c681,c1994
d059744,c682,c1995
d059745,c683,c1996
d059746,c684,c1997
d059747,c685,c1998
d059749,c687,c2000
d059750,c688,c2001
d059751,c689,c2002
d059752,c690,c2003
d059753,c673,c451
d059754,c674,c452
d059755,c675,c455
d059756,c679,c456
d059757,c680,c457
d059758,c681,c458
d059759,c682,c459
d059760,c683,c460
d059761,c684,c461
d059762,c685,c462
d059764,c687,c464
d059765,c688,c465
d059766,c689,c466
d059767,c690,c467
d059768,c673,c969
d059769,c674,c970
d059770,c675,c973
d059771,c679,c974
d059772,c680,c975
d059773,c681,c976
d059774,c682,c977
d059775,c683,c978
d059776,c684,c979
d059777,c685,c980
d059779,c687,c982
d059780,c688,c983
d059781,c689,c984
d059782,c690,c985
d059783,c673,c1487
d059784,c674,c1488
d059785,c675,c1491
d059786,c679,c1492
d059787,c680,c1493
d059788,c681,c1494
d059789,c682,c1495
d059790,c683,c1496
d059791,c684,c1497
d059792,c685,c1498
d059794,c687,c1500
d059795,c688,c1501
d059796,c689,c1502
d059797,c690,c1503
d059798,c673,c2005
d059799,c674,c2006
d059800,c675,c2009
d059801,c679,c2010
d059802,c680,c2011
d059803,c681,c2012
d059804,c682,c2013
d059805,c683,c2014
d059806,c684,c2015
d059807,c685,c2016
d059809,c687,c2018
d059810,c688,c2019
d059811,c689,c2020
d059812,c690,c2021
d059813,c673,c469
d059814,c674,c470
d059815,c675,c473
d059816,c676,c474
d059817,c680,c475
d059818,c681,c476
d059819,c682,c477
d059820,c683,c478
d059821,c684,c479
d059822,c685,c480
d059824,c687,c482
d059825,c688,c483
d059826,c689,c484
d059827,c690,c485
d059828,c673,c987
d059829,c674,c988
d059830,c675,c991
d059831,c676,c992
d059832,c680,c993
d059833,c681,c994
d059834,c682,c995
d059835,c683,c996
d059836,c684,c997
d059837,c685,c998
d059839,c687,c1000
d059840,c688,c1001
d059841,c689,c1002
d059842,c690,c1003
d059843,c673,c1505
d059844,c674,c1506
d059845,c675,c1509
d059846,c676,c1510
d059847,c680,c1511
d059848,c681,c1512
d059849,c682,c1513
d059850,c683,c1514
d059851,c684,c1515
d059852,c685,c1516
d059854,c687,c1518
d059855,c688,c1519
d059856,c689,c1520
d059857,c690,c1521
d059858,c673,c2023
d059859,c674,c2024
d059860,c675,c2027
d059861,c676,c2028
d059862,c680,c2029
d059863,c681,c2030
d059864,c682,c2031
d059865,c683,c2032
d059866,c684,c2033
d059867,c685,c2034
d059869,c687,c2036
d059870,c688,c2037
d059871,c689,c2038
d059872,c690,c2039
d059873,c673,c487
d059874,c674,c488
d059875,c675,c491
d059876,c676,c492
d059877,c680,c493
d059878,c681,c494
d059879,c682,c495
d059880,c683,c496
d059881,c684,c497
d059882,c685,c498
d059884,c687,c500
d059885,c688,c501
d059886,c689,c502
d059887,c690,c503
d059888,c673,c1005
d059889,c674,c1006
d059890,c675,c1009
d059891,c676,c1010
d059892,c680,c1011
d059893,c681,c1012
d059894,c682,c1013
d059895,c683,c1014
d059896,c684,c1015
d059897,c685,c1016
d059899,c687,c1018
d059900,c688,c1019
d059901,c689,c1020
d059902,c690,c1021
d059903,c673,c1523
d059904,c674,c1524
d059905,c675,c1527
d059906,c676,c1528
d059907,c680,c1529
d059908,c681,c1530
d059909,c682,c1531
d059910,c683,c1532
d059911,c684,c1533
d059912,c685,c1534
d059914,c687,c1536
d059915,c688,c1537
d059916,c689,c1538
d059917,c690,c1539
d059918,c673,c2041
d059919,c674,c2042
d059920,c675,c2045
d059921,c676,c2046
d059922,c680,c2047
d059923,c681,c2048
d059924,c682,c2049
d059925,c683,c2050
d059926,c684,c2051
d059927,c685,c2052
d059929,c687,c2054
d059930,c688,c2055
d059931,c689,c2056
d059932,c690,c2057
d059933,c673,c505
d059934,c674,c506
d059935,c675,c509
d059936,c676,c510
d059937,c680,c511
d059938,c681,c512
d059939,c682,c513
d059940,c683,c514
d059941,c684,c515
d059942,c685,c516
d059944,c687,c518
d059945,c688,c519
d059946,c689,c520
d059947,c690,c521
d059948,c673,c1023
d059949,c674,c1024
d059950,c675,c1027
d059951,c676,c1028
d059952,c680,c1029
d059953,c681,c1030
d059954,c682,c1031
d059955,c683,c1032
d059956,c684,c1033
d059957,c685,c1034
d059959,c687,c1036
d059960,c688,c1037
d059961,c689,c1038
d059962,c690,c1039
d059963,c673,c1541
d059964,c674,c1542
d059965,c675,c1545
d059966,c676,c1546
d059967,c680,c1547
d059968,c681,c1548
d059969,c682,c1549
d059970,c683,c1550
d059971,c684,c1551
d059972,c685,c1552
d059974,c687,c1554
d059975,c688,c1555
d059976,c689,c1556
d059977,c690,c1557
d059978,c673,c2059
d059979,c674,c2060
d059980,c675,c2063
d059981,c676,c2064
d059982,c680,c2065
d059983,c681,c2066
d059984,c682,c2067
d059985,c683,c2068
d059986,c684,c2069
d059987,c685,c2070
d059989,c687,c2072
d059990,c688,c2073
d059991,c689,c2074
d059992,c690,c2075
d059993,c673,c523
d059994,c674,c524
d059995,c675,c527
d059996,c676,c528
d059997,c680,c529
d059998,c681,c530
d059999,c682,c531
d060000,c683,c532
d060001,c684,c533
d060002,c685,c534
d060004,c687,c536
d060005,c688,c537
d060006,c689,c538
d060007,c690,c539
d060008,c673,c1041
d060009,c674,c1042
d060010,c675,c1045
d060011,c676,c1046
d060012,c680,c1047
d060013,c681,c1048
d060014,c682,c1049
d060015,c683,c1050
d060016,c684,c1051
d060017,c685,c1052
d060019,c687,c1054
d060020,c688,c1055
d060021,c689,c1056
d060022,c690,c1057
d060023,c673,c1559
d060024,c674,c1560
d060025,c675,c1563
d060026,c676,c1564
d060027,c680,c1565
d060028,c681,c1566
d060029,c682,c1567
d060030,c683,c1568
d060031,c684,c1569
d060032,c685,c1570
d060034,c687,c1572
d060035,c688,c1573
d060036,c689,c1574
d060037,c690,c1575
d060038,c673,c2077
d060039,c674,c2078
d060040,c675,c2081
d060041,c676,c2082
d060042,c680,c2083
d060043,c681,c2084
d060044,c682,c2085
d060045,c683,c2086
d060046,c684,c2087
d060047,c685,c2088
d060049,c687,c2090
d060050,c688,c2091
d060051,c689,c2092
d060052,c690,c2093
d060069,c686,c3249
d060074,c673,c173
d060075,c674,c174
d060076,c675,c175
d060077,c676,c176
d060078,c677,c177
d060079,c678,c178
d060080,c679,c179
d060081,c680,c180
d060082,c681,c181
d060083,c682,c182
d060084,c683,c183
d060085,c684,c184
d060086,c685,c185
d060088,c687,c187
d060089,c688,c188
d060090,c689,c189
d060091,c690,c190
d060092,c673,c691
d060093,c674,c692
d060094,c675,c693
d060095,c676,c694
d060096,c677,c695
d060097,c678,c696
d060098,c679,c697
d060099,c680,c698
d060100,c681,c699
d060101,c682,c700
d060102,c683,c701
d060103,c684,c702
d060104,c685,c703
d060106,c687,c705
d060107,c688,c706
d060108,c689,c707
d060109,c690,c708
d060110,c673,c1209
d060111,c674,c1210
d060112,c675,c1211
d060113,c676,c1212
d060114,c677,c1213
d060115,c678,c1214
d060116,c679,c1215
d060117,c680,c1216
d060118,c681,c1217
d060119,c682,c1218
d060120,c683,c1219
d060121,c684,c1220
d060122,c685,c1221
d060124,c687,c1223
d060125,c688,c1224
d060126,c689,c1225
d060127,c690,c1226
d060128,c673,c1727
d060129,c674,c1728
d060130,c675,c1729
d060131,c676,c1730
d060132,c677,c1731
d060133,c678,c1732
d060134,c679,c1733
d060135,c680,c1734
d060136,c681,c1735
d060137,c682,c1736
d060138,c683,c1737
d060139,c684,c1738
d060140,c685,c1739
d060142,c687,c1741
d060143,c688,c1742
d060144,c689,c1743
d060145,c690,c1744
d060146,c673,c191
d060147,c674,c192
d060148,c675,c194
d060149,c676,c195
d060150,c677,c196
d060151,c678,c197
d060152,c679,c198
d060153,c680,c199
d060154,c681,c200
d060155,c682,c201
d060156,c683,c202
d060157,c684,c203
d060158,c685,c204
d060160,c687,c206
d060161,c688,c207
d060162,c689,c208
d060163,c690,c209
d060164,c673,c709
d060165,c674,c710
d060166,c675,c712
d060167,c676,c713
d060168,c677,c714
d060169,c678,c715
d060170,c679,c716
d060171,c680,c717
d060172,c681,c718
d060173,c682,c719
d060174,c683,c720
d060175,c684,c721
d060176,c685,c722
d060178,c687,c724
d060179,c688,c725
d060180,c689,c726
d060181,c690,c727
d060182,c673,c1227
d060183,c674,c1228
d060184,c675,c1230
d060185,c676,c1231
d060186,c677,c1232
d060187,c678,c1233
d060188,c679,c1234
d060189,c680,c1235
d060190,c681,c1236
d060191,c682,c1237
d060192,c683,c1238
d060193,c684,c1239
d060194,c685,c1240
d060196,c687,c1242
d060197,c688,c1243
d060198,c689,c1244
d060199,c690,c1245
d060200,c673,c1745
d060201,c674,c1746
d060202,c675,c1748
d060203,c676,c1749
d060204,c677,c1750
d060205,c678,c1751
d060206,c679,c1752
d060207,c680,c1753
d060208,c681,c1754
d060209,c682,c1755
d060210,c683,c1756
d060211,c684,c1757
d060212,c685,c1758
d060214,c687,c1760
d060215,c688,c1761
d060216,c689,c1762
d060217,c690,c1763
d060218,c673,c210
d060219,c674,c211
d060220,c675,c213
d060221,c676,c214
d060222,c677,c215
d060223,c678,c216
d060224,c679,c217
d060225,c680,c218
d060226,c681,c219
d060227,c682,c220
d060228,c683,c221
d060229,c684,c222
d060230,c685,c223
d060232,c687,c225
d060233,c688,c226
d060234,c689,c227
d060235,c690,c228
d060236,c673,c728
d060237,c674,c729
d060238,c675,c731
d060239,c676,c732
d060240,c677,c733
d060241,c678,c734
d060242,c679,c735
d060243,c680,c736
d060244,c681,c737
d060245,c682,c738
d060246,c683,c739
d060247,c684,c740
d060248,c685,c741
d060250,c687,c743
d060251,c688,c744
d060252,c689,c745
d060253,c690,c746
d060254,c673,c1246
d060255,c674,c1247
d060256,c675,c1249
d060257,c676,c1250
d060258,c677,c1251
d060259,c678,c1252
d060260,c679,c1253
d060261,c680,c1254
d060262,c681,c1255
d060263,c682,c1256
d060264,c683,c1257
d060265,c684,c1258
d060266,c685,c1259
d060268,c687,c1261
d060269,c688,c1262
d060270,c689,c1263
d060271,c690,c1264
d060272,c673,c1764
d060273,c674,c1765
d060274,c675,c1767
d060275,c676,c1768
d060276,c677,c1769
d060277,c678,c1770
d060278,c679,c1771
d060279,c680,c1772
d060280,c681,c1773
d060281,c682,c1774
d060282,c683,c1775
d060283,c684,c1776
d060284,c685,c1777
d060286,c687,c1779
d060287,c688,c1780
d060288,c689,c1781
d060289,c690,c1782
d060290,c673,c229
d060291,c674,c230
d060292,c675,c232
d060293,c676,c233
d060294,c677,c234
d060295,c678,c235
d060296,c679,c236
d060297,c680,c237
d060298,c681,c238
d060299,c682,c239
d060300,c683,c240
d060301,c684,c241
d060302,c685,c242
d060304,c687,c244
d060305,c688,c245
d060306,c689,c246
d060307,c690,c247
d060308,c673,c747
d060309,c674,c748
d060310,c675,c750
d060311,c676,c751
d060312,c677,c752
d060313,c678,c753
d060314,c679,c754
d060315,c680,c755
d060316,c681,c756
d060317,c682,c757
d060318,c683,c758
d060319,c684,c759
d060320,c685,c760
d060322,c687,c762
d060323,c688,c763
d060324,c689,c764
d060325,c690,c765
d060326,c673,c1265
d060327,c674,c1266
d060328,c675,c1268
d060329,c676,c1269
d060330,c677,c1270
d060331,c678,c1271
d060332,c679,c1272
d060333,c680,c1273
d060334,c681,c1274
d060335,c682,c1275
d060336,c683,c1276
d060337,c684,c1277
d060338,c685,c1278
d060340,c687,c1280
d060341,c688,c1281
d060342,c689,c1282
d060343,c690,c1283
d060344,c673,c1783
d060345,c674,c1784
d060346,c675,c1786
d060347,c676,c1787
d060348,c677,c1788
d060349,c678,c1789
d060350,c679,c1790
d060351,c680,c1791
d060352,c681,c1792
d060353,c682,c1793
d060354,c683,c1794
d060355,c684,c1795
d060356,c685,c1796
d060358,c687,c1798
d060359,c688,c1799
d060360,c689,c1800
d060361,c690,c1801
d060362,c673,c248
d060363,c674,c249
d060364,c675,c251
d060365,c676,c252
d060366,c677,c253
d060367,c678,c254
d060368,c679,c255
d060369,c680,c256
d060370,c681,c257
d060371,c682,c258
d060372,c683,c259
d060373,c684,c260
d060374,c685,c261
d060376,c687,c263
d060377,c688,c264
d060378,c689,c265
d060379,c690,c266
d060380,c673,c766
d060381,c674,c767
d060382,c675,c769
d060383,c676,c770
d060384,c677,c771
d060385,c678,c772
d060386,c679,c773
d060387,c680,c774
d060388,c681,c775
d060389,c682,c776
d060390,c683,c777
d060391,c684,c778
d060392,c685,c779
d060394,c687,c781
d060395,c688,c782
d060396,c689,c783
d060397,c690,c784
d060398,c673,c1284
d060399,c674,c1285
d060400,c675,c1287
d060401,c676,c1288
d060402,c677,c1289
d060403,c678,c1290
d060404,c679,c1291
d060405,c680,c1292
d060406,c681,c1293
d060407,c682,c1294
d060408,c683,c1295
d060409,c684,c1296
d060410,c685,c1297
d060412,c687,c1299
d060413,c688,c1300
d060414,c689,c1301
d060415,c690,c1302
d060416,c673,c1802
d060417,c674,c1803
d060418,c675,c1805
d060419,c676,c1806
d060420,c677,c1807
d060421,c678,c1808
d060422,c679,c1809
d060423,c680,c1810
d060424,c681,c1811
d060425,c682,c1812
d060426,c683,c1813
d060427,c684,c1814
d060428,c685,c1815
d060430,c687,c1817
d060431,c688,c1818
d060432,c689,c1819
d060433,c690,c1820
d060434,c673,c267
d060435,c674,c268
d060436,c675,c270
d060437,c676,c271
