window_id,decision_id
W074,d049255
W075,d049256
W076,d049257
W077,d049258
W023,d049259
W067,d049260
W068,d049261
W066,d049262
W069,d049263
W048,d049264
W045,d049265
W053,d049266
W065,d049267
W070,d049268
W046,d049269
W071,d049270
W072,d049271
W073,d049272
W074,d049273
W075,d049274
W076,d049275
W077,d049276
W023,d049277
W067,d049278
W068,d049279
W066,d049280
W069,d049281
W048,d049282
W045,d049283
W053,d049284
W065,d049285
W070,d049286
W046,d049287
W071,d049288
W072,d049289
W073,d049290
W074,d049291
W075,d049292
W076,d049293
W077,d049294
W023,d049295
W067,d049296
W068,d049297
W066,d049298
W069,d049299
W048,d049300
W045,d049301
W053,d049302
W065,d049303
W070,d049304
W046,d049305
W071,d049306
W072,d049307
W073,d049308
W074,d049309
W075,d049310
W076,d049311
W077,d049312
W023,d049313
W067,d049314
W068,d049315
W066,d049316
W069,d049317
W045,d049318
W053,d049319
W065,d049320
W070,d049321
W046,d049322
W071,d049323
W072,d049324
W073,d049325
W074,d049326
W075,d049327
W076,d049328
W077,d049329
W023,d049330
W067,d049331
W068,d049332
W066,d049333
W069,d049334
W045,d049335
W053,d049336
W065,d049337
W070,d049338
W046,d049339
W071,d049340
W072,d049341
W073,d049342
W074,d049343
W075,d049344
W076,d049345
W077,d049346
W023,d049347
W067,d049348
W068,d049349
W066,d049350
W069,d049351
W045,d049352
W053,d049353
W065,d049354
W070,d049355
W046,d049356
W071,d049357
W072,d049358
W073,d049359
W074,d049360
W075,d049361
W076,d049362
W077,d049363
W023,d049364
W067,d049365
W068,d049366
W066,d049367
W069,d049368
W045,d049369
W053,d049370
W065,d049371
W070,d049372
W046,d049373
W071,d049374
W072,d049375
W073,d049376
W074,d049377
W075,d049378
W076,d049379
W077,d049380
W023,d049381
W067,d049382
W068,d049383
W066,d049384
W069,d049385
W045,d049386
W053,d049387
W065,d049388
W070,d049389
W046,d049390
W071,d049391
W072,d049392
W073,d049393
W074,d049394
W075,d049395
W076,d049396
W077,d049397
W023,d049398
W067,d049399
W068,d049400
W066,d049401
W069,d049402
W045,d049403
W053,d049404
W065,d049405
W070,d049406
W046,d049407
W071,d049408
W072,d049409
W073,d049410
W074,d049411
W075,d049412
W076,d049413
W077,d049414
W023,d049415
W067,d049416
W068,d049417
W066,d049418
W069,d049419
W045,d049420
W053,d049421
W065,d049422
W070,d049423
W046,d049424
W071,d049425
W072,d049426
W073,d049427
W074,d049428
W075,d049429
W076,d049430
W077,d049431
W023,d049432
W067,d049433
W068,d049434
W066,d049435
W069,d049436
W045,d049437
W053,d049438
W065,d049439
W070,d049440
W046,d049441
W071,d049442
W072,d049443
W073,d049444
W074,d049445
W075,d049446
W076,d049447
W077,d049448
W023,d049449
W067,d049450
W068,d049451
W066,d049452
W069,d049453
W053,d049454
W065,d049455
W070,d049456
W046,d049457
W071,d049458
W072,d049459
W073,d049460
W074,d049461
W075,d049462
W076,d049463
W077,d049464
W023,d049465
W067,d049466
W068,d049467
W066,d049468
W069,d049469
W053,d049470
W065,d049471
W070,d049472
W046,d049473
W071,d049474
W072,d049475
W073,d049476
W074,d049477
W075,d049478
W076,d049479
W077,d049480
W023,d049481
W067,d049482
W068,d049483
W066,d049484
W069,d049485
W053,d049486
W065,d049487
W070,d049488
W046,d049489
W071,d049490
W072,d049491
W073,d049492
W074,d049493
W075,d049494
W076,d049495
W077,d049496
W023,d049497
W067,d049498
W068,d049499
W066,d049500
W069,d049501
W053,d049502
W065,d049503
W070,d049504
W046,d049505
W071,d049506
W072,d049507
W073,d049508
W074,d049509
W075,d049510
W076,d049511
W077,d049512
W023,d049513
W067,d049514
W068,d049515
W066,d049516
W069,d049517
W053,d049518
W065,d049519
W070,d049520
W046,d049521
W071,d049522
W072,d049523
W073,d049524
W074,d049525
W075,d049526
W076,d049527
W077,d049528
W023,d049529
W067,d049530
W068,d049531
W066,d049532
W069,d049533
W053,d049534
W065,d049535
W070,d049536
W046,d049537
W071,d049538
W072,d049539
W073,d049540
W074,d049541
W075,d049542
W076,d049543
W077,d049544
W023,d049545
W067,d049546
W068,d049547
W066,d049548
W069,d049549
W053,d049550
W065,d049551
W070,d049552
W046,d049553
W071,d049554
W072,d049555
W073,d049556
W074,d049557
W075,d049558
W076,d049559
W077,d049560
W023,d049561
W067,d049562
W068,d049563
W066,d049564
W069,d049565
W053,d049566
W065,d049567
W070,d049568
W046,d049569
W071,d049570
W072,d049571
W073,d049572
W074,d049573
W075,d049574
W076,d049575
W077,d049576
W023,d049577
W067,d049578
W068,d049579
W066,d049580
W069,d049581
W053,d049582
W065,d049583
W070,d049584
W046,d049585
W071,d049586
W072,d049587
W073,d049588
W074,d049589
W075,d049590
W076,d049591
W077,d049592
W023,d049593
W067,d049594
W068,d049595
W066,d049596
W069,d049597
W053,d049598
W065,d049599
W070,d049600
W046,d049601
W071,d049602
W072,d049603
W073,d049604
W074,d049605
W075,d049606
W076,d049607
W077,d049608
W023,d049609
W067,d049610
W068,d049611
W066,d049612
W069,d049613
W053,d049614
W065,d049615
W070,d049616
W046,d049617
W071,d049618
W072,d049619
W073,d049620
W074,d049621
W075,d049622
W076,d049623
W077,d049624
W023,d049625
W067,d049626
W068,d049627
W066,d049628
W069,d049629
W053,d049630
W065,d049631
W070,d049632
W046,d049633
W071,d049634
W072,d049635
W073,d049636
W074,d049637
W075,d049638
W076,d049639
W077,d049640
W023,d049641
W067,d049642
W068,d049643
W066,d049644
W069,d049645
W053,d049646
W065,d049647
W070,d049648
W046,d049649
W071,d049650
W072,d049651
W073,d049652
W074,d049653
W075,d049654
W076,d049655
W077,d049656
W023,d049657
W067,d049658
W068,d049659
W066,d049660
W069,d049661
W053,d049662
W065,d049663
W070,d049664
W046,d049665
W071,d049666
W072,d049667
W073,d049668
W074,d049669
W075,d049670
W076,d049671
W077,d049672
W023,d049673
W067,d049674
W068,d049675
W066,d049676
W069,d049677
W053,d049678
W065,d049679
W070,d049680
W046,d049681
W071,d049682
W072,d049683
W073,d049684
W074,d049685
W075,d049686
W076,d049687
W077,d049688
W023,d049689
W067,d049690
W068,d049691
W066,d049692
W069,d049693
W053,d049694
W065,d049695
W070,d049696
W046,d049697
W071,d049698
W072,d049699
W073,d049700
W074,d049701
W075,d049702
W076,d049703
W077,d049704
W023,d049705
W067,d049706
W068,d049707
W066,d049708
W069,d049709
W053,d049710
W065,d049711
W070,d049712
W046,d049713
W071,d049714
W072,d049715
W073,d049716
W074,d049717
W075,d049718
W076,d049719
W077,d049720
W023,d049721
W067,d049722
W068,d049723
W066,d049724
W069,d049725
W053,d049726
W065,d049727
W070,d049728
W046,d049729
W071,d049730
W072,d049731
W073,d049732
W074,d049733
W075,d049734
W076,d049735
W077,d049736
W023,d049737
W067,d049738
W068,d049739
W066,d049740
W069,d049741
W053,d049742
W065,d049743
W070,d049744
W046,d049745
W071,d049746
W072,d049747
W073,d049748
W074,d049749
W075,d049750
W076,d049751
W077,d049752
W023,d049753
W067,d049754
W068,d049755
W066,d049756
W069,d049757
W053,d049758
W065,d049759
W070,d049760
W046,d049761
W071,d049762
W072,d049763
W073,d049764
W074,d049765
W075,d049766
W076,d049767
W077,d049768
W023,d049769
W067,d049770
W068,d049771
W043,d049772
W066,d049773
W069,d049774
W065,d049775
W070,d049776
W046,d049777
W071,d049778
W072,d049779
W073,d049780
W074,d049781
W075,d049782
W076,d049783
W077,d049784
W023,d049785
W067,d049786
W068,d049787
W043,d049788
W066,d049789
W069,d049790
W065,d049791
W070,d049792
W046,d049793
W071,d049794
W072,d049795
W073,d049796
W074,d049797
W075,d049798
W076,d049799
W077,d049800
W023,d049801
W067,d049802
W068,d049803
W043,d049804
W066,d049805
W069,d049806
W065,d049807
W070,d049808
W046,d049809
W071,d049810
W072,d049811
W073,d049812
W074,d049813
W075,d049814
W076,d049815
W077,d049816
W023,d049817
W067,d049818
W068,d049819
W043,d049820
W066,d049821
W069,d049822
W065,d049823
W070,d049824
W046,d049825
W071,d049826
W072,d049827
W073,d049828
W074,d049829
W075,d049830
W076,d049831
W077,d049832
W023,d049833
W067,d049834
W068,d049835
W043,d049836
W066,d049837
W069,d049838
W065,d049839
W070,d049840
W046,d049841
W071,d049842
W072,d049843
W073,d049844
W074,d049845
W075,d049846
W076,d049847
W077,d049848
W023,d049849
W067,d049850
W068,d049851
W043,d049852
W066,d049853
W069,d049854
W065,d049855
W070,d049856
W046,d049857
W071,d049858
W072,d049859
W073,d049860
W074,d049861
W075,d049862
W076,d049863
W077,d049864
W023,d049865
W067,d049866
W068,d049867
W043,d049868
W066,d049869
W069,d049870
W065,d049871
W070,d049872
W046,d049873
W071,d049874
W072,d049875
W073,d049876
W074,d049877
W075,d049878
W076,d049879
W077,d049880
W023,d049881
W067,d049882
W068,d049883
W043,d049884
W066,d049885
W069,d049886
W065,d049887
W070,d049888
W046,d049889
W071,d049890
W072,d049891
W073,d049892
W074,d049893
W075,d049894
W076,d049895
W077,d049896
W023,d049897
W067,d049898
W068,d049899
W043,d049900
W066,d049901
W069,d049902
W065,d049903
W070,d049904
W046,d049905
W071,d049906
W072,d049907
W073,d049908
W074,d049909
W075,d049910
W076,d049911
W077,d049912
W023,d049913
W067,d049914
W068,d049915
W043,d049916
W066,d049917
W069,d049918
W065,d049919
W070,d049920
W046,d049921
W071,d049922
W072,d049923
W073,d049924
W074,d049925
W075,d049926
W076,d049927
W077,d049928
W023,d049929
W067,d049930
W068,d049931
W043,d049932
W066,d049933
W069,d049934
W065,d049935
W070,d049936
W046,d049937
W071,d049938
W072,d049939
W073,d049940
W074,d049941
W075,d049942
W076,d049943
W077,d049944
W023,d049945
W067,d049946
W068,d049947
W043,d049948
W066,d049949
W069,d049950
W065,d049951
W070,d049952
W046,d049953
W071,d049954
W072,d049955
W073,d049956
W074,d049957
W075,d049958
W076,d049959
W077,d049960
W023,d049961
W067,d049962
W068,d049963
W043,d049964
W066,d049965
W069,d049966
W048,d049967
W070,d049968
W046,d049969
W071,d049970
W072,d049971
W073,d049972
W074,d049973
W075,d049974
W076,d049975
W077,d049976
W023,d049977
W067,d049978
W068,d049979
W043,d049980
W066,d049981
W069,d049982
W048,d049983
W070,d049984
W046,d049985
W071,d049986
W072,d049987
W073,d049988
W074,d049989
W075,d049990
W076,d049991
W077,d049992
W023,d049993
W067,d049994
W068,d049995
W043,d049996
W066,d049997
W069,d049998
W048,d049999
W070,d050000
W046,d050001
W071,d050002
W072,d050003
W073,d050004
W074,d050005
W075,d050006
W076,d050007
W077,d050008
W023,d050009
W067,d050010
W068,d050011
W043,d050012
W066,d050013
W069,d050014
W048,d050015
W070,d050016
W046,d050017
W071,d050018
W072,d050019
W073,d050020
W074,d050021
W075,d050022
W076,d050023
W077,d050024
W023,d050025
W067,d050026
W068,d050027
W043,d050028
W066,d050029
W069,d050030
W048,d050031
W070,d050032
W046,d050033
W071,d050034
W072,d050035
W073,d050036
W074,d050037
W075,d050038
W076,d050039
W077,d050040
W023,d050041
W067,d050042
W068,d050043
W043,d050044
W066,d050045
W069,d050046
W048,d050047
W070,d050048
W046,d050049
W071,d050050
W072,d050051
W073,d050052
W074,d050053
W075,d050054
W076,d050055
W077,d050056
W023,d050057
W067,d050058
W068,d050059
W043,d050060
W066,d050061
W069,d050062
W048,d050063
W070,d050064
W046,d050065
W071,d050066
W072,d050067
W073,d050068
W074,d050069
W075,d050070
W076,d050071
W077,d050072
W023,d050073
W067,d050074
W068,d050075
W043,d050076
W066,d050077
W069,d050078
W048,d050079
W070,d050080
W046,d050081
W071,d050082
W072,d050083
W073,d050084
W074,d050085
W075,d050086
W076,d050087
W077,d050088
W023,d050089
W067,d050090
W068,d050091
W043,d050092
W066,d050093
W069,d050094
W048,d050095
W070,d050096
W046,d050097
W071,d050098
W072,d050099
W073,d050100
W074,d050101
W075,d050102
W076,d050103
W077,d050104
W023,d050105
W067,d050106
W068,d050107
W043,d050108
W066,d050109
W069,d050110
W048,d050111
W070,d050112
W046,d050113
W071,d050114
W072,d050115
W073,d050116
W074,d050117
W075,d050118
W076,d050119
W077,d050120
W023,d050121
W067,d050122
W068,d050123
W043,d050124
W066,d050125
W069,d050126
W048,d050127
W070,d050128
W046,d050129
W071,d050130
W072,d050131
W073,d050132
W074,d050133
W075,d050134
W076,d050135
W077,d050136
W023,d050137
W067,d050138
W068,d050139
W043,d050140
W066,d050141
W069,d050142
W048,d050143
W070,d050144
W046,d050145
W071,d050146
W072,d050147
W073,d050148
W074,d050149
W075,d050150
W076,d050151
W077,d050152
W023,d050153
W067,d050154
W068,d050155
W043,d050156
W066,d050157
W069,d050158
W048,d050159
W070,d050160
W046,d050161
W071,d050162
W072,d050163
W073,d050164
W074,d050165
W075,d050166
W076,d050167
W077,d050168
W023,d050169
W067,d050170
W068,d050171
W043,d050172
W066,d050173
W069,d050174
W048,d050175
W070,d050176
W046,d050177
W071,d050178
W072,d050179
W073,d050180
W074,d050181
W075,d050182
W076,d050183
W077,d050184
W023,d050185
W067,d050186
W068,d050187
W043,d050188
W066,d050189
W069,d050190
W048,d050191
W070,d050192
W046,d050193
W071,d050194
W072,d050195
W073,d050196
W074,d050197
W075,d050198
W076,d050199
W077,d050200
W023,d050201
W067,d050202
W068,d050203
W043,d050204
W066,d050205
W069,d050206
W048,d050207
W070,d050208
W046,d050209
W071,d050210
W072,d050211
W073,d050212
W074,d050213
W075,d050214
W076,d050215
W077,d050216
W023,d050217
W067,d050219
W068,d050220
W043,d050221
W066,d050222
W069,d050223
W048,d050224
W045,d050225
W053,d050226
W065,d050227
W070,d050228
W046,d050229
W071,d050230
W072,d050231
W073,d050232
W074,d050233
W075,d050234
W076,d050235
W077,d050236
W023,d050238
W067,d050239
W068,d050240
W043,d050241
W066,d050242
W069,d050243
W048,d050244
W045,d050245
W053,d050246
W065,d050247
W070,d050248
W046,d050249
W071,d050250
W072,d050251
W073,d050252
W074,d050253
W075,d050254
W076,d050255
W077,d050256
W023,d050257
W067,d050258
W068,d050259
W043,d050260
W066,d050261
W069,d050262
W048,d050263
W045,d050264
W053,d050265
W065,d050266
W070,d050267
W046,d050268
W071,d050269
W072,d050270
W073,d050271
W074,d050272
W075,d050273
W076,d050274
W077,d050275
W023,d050276
W067,d050277
W068,d050278
W043,d050279
W066,d050280
W069,d050281
W048,d050282
W045,d050283
W053,d050284
W065,d050285
W070,d050286
W046,d050287
W071,d050288
W072,d050289
W073,d050290
W074,d050291
W075,d050292
W076,d050293
W077,d050294
W023,d050295
W067,d050296
W068,d050297
W069,d050298
W048,d050299
W045,d050300
W053,d050301
W065,d050302
W070,d050303
W046,d050304
W071,d050305
W072,d050306
W073,d050307
W074,d050308
W075,d050309
W076,d050310
W077,d050311
W023,d050312
W067,d050313
W068,d050314
W069,d050315
W048,d050316
W045,d050317
W053,d050318
W065,d050319
W070,d050320
W046,d050321
W071,d050322
W072,d050323
W073,d050324
W074,d050325
W075,d050326
W076,d050327
W077,d050328
W023,d050329
W067,d050330
W068,d050331
W069,d050332
W048,d050333
W045,d050334
W053,d050335
W065,d050336
W070,d050337
W046,d050338
W071,d050339
W072,d050340
W073,d050341
W074,d050342
W075,d050343
W076,d050344
W077,d050345
W023,d050346
W067,d050347
W068,d050348
W069,d050349
W048,d050350
W045,d050351
W053,d050352
W065,d050353
W070,d050354
W046,d050355
W071,d050356
W072,d050357
W073,d050358
W074,d050359
W075,d050360
W076,d050361
W077,d050362
W023,d050363
W067,d050364
W068,d050365
W069,d050366
W048,d050367
W045,d050368
W053,d050369
W065,d050370
W070,d050371
W046,d050372
W071,d050373
W072,d050374
W073,d050375
W074,d050376
W075,d050377
W076,d050378
W077,d050379
W023,d050380
W067,d050381
W068,d050382
W069,d050383
W048,d050384
W045,d050385
W053,d050386
W065,d050387
W070,d050388
W046,d050389
W071,d050390
W072,d050391
W073,d050392
W074,d050393
W075,d050394
W076,d050395
W077,d050396
W023,d050397
W067,d050398
W068,d050399
W069,d050400
W048,d050401
W045,d050402
W053,d050403
W065,d050404
W070,d050405
W046,d050406
W071,d050407
W072,d050408
W073,d050409
W074,d050410
W075,d050411
W076,d050412
W077,d050413
W023,d050414
W067,d050415
W068,d050416
W069,d050417
W048,d050418
W045,d050419
W053,d050420
W065,d050421
W070,d050422
W046,d050423
W071,d050424
W072,d050425
W073,d050426
W074,d050427
W075,d050428
W076,d050429
W077,d050430
W023,d050431
W067,d050432
W068,d050433
W066,d050434
W069,d050435
W048,d050436
W045,d050437
W053,d050438
W065,d050439
W070,d050440
W046,d050441
W071,d050442
W072,d050443
W073,d050444
W074,d050445
W075,d050446
W076,d050447
W077,d050448
W023,d050449
W067,d050450
W068,d050451
W066,d050452
W069,d050453
W048,d050454
W045,d050455
W053,d050456
W065,d050457
W070,d050458
W046,d050459
W071,d050460
W072,d050461
W073,d050462
W074,d050463
W075,d050464
W076,d050465
W077,d050466
W023,d050467
W067,d050468
W068,d050469
W066,d050470
W069,d050471
W048,d050472
W045,d050473
W053,d050474
W065,d050475
W070,d050476
W046,d050477
W071,d050478
W072,d050479
W073,d050480
W074,d050481
W075,d050482
W076,d050483
W077,d050484
W023,d050485
W067,d050486
W068,d050487
W066,d050488
W069,d050489
W048,d050490
W045,d050491
W053,d050492
W065,d050493
W070,d050494
W046,d050495
W071,d050496
W072,d050497
W073,d050498
W074,d050499
W075,d050500
W076,d050501
W077,d050502
W023,d050503
W067,d050504
W068,d050505
W066,d050506
W069,d050507
W048,d050508
W045,d050509
W053,d050510
W065,d050511
W070,d050512
W046,d050513
W071,d050514
W072,d050515
W073,d050516
W074,d050517
W075,d050518
W076,d050519
W077,d050520
W023,d050521
W067,d050522
W068,d050523
W066,d050524
W069,d050525
W048,d050526
W045,d050527
W053,d050528
W065,d050529
W070,d050530
W046,d050531
W071,d050532
W072,d050533
W073,d050534
W074,d050535
W075,d050536
W076,d050537
W077,d050538
W023,d050539
W067,d050540
W068,d050541
W066,d050542
W069,d050543
W048,d050544
W045,d050545
W053,d050546
W065,d050547
W070,d050548
W046,d050549
W071,d050550
W072,d050551
W073,d050552
W074,d050553
W075,d050554
W076,d050555
W077,d050556
W023,d050557
W067,d050558
W068,d050559
W066,d050560
W069,d050561
W048,d050562
W045,d050563
W053,d050564
W065,d050565
W070,d050566
W046,d050567
W071,d050568
W072,d050569
W073,d050570
W074,d050571
W075,d050572
W076,d050573
W077,d050574
W023,d050575
W067,d050576
W068,d050577
W066,d050578
W069,d050579
W048,d050580
W045,d050581
W053,d050582
W065,d050583
W070,d050584
W046,d050585
W071,d050586
W072,d050587
W073,d050588
W074,d050589
W075,d050590
W076,d050591
W077,d050592
W023,d050593
W067,d050594
W068,d050595
W066,d050596
W069,d050597
W048,d050598
W045,d050599
W053,d050600
W065,d050601
W070,d050602
W046,d050603
W071,d050604
W072,d050605
W073,d050606
W074,d050607
W075,d050608
W076,d050609
W077,d050610
W023,d050611
W067,d050612
W068,d050613
W066,d050614
W069,d050615
W048,d050616
W045,d050617
W053,d050618
W065,d050619
W070,d050620
W046,d050621
W071,d050622
W072,d050623
W073,d050624
W074,d050625
W075,d050626
W076,d050627
W077,d050628
W023,d050629
W067,d050630
W068,d050631
W066,d050632
W069,d050633
W048,d050634
W045,d050635
W053,d050636
W065,d050637
W070,d050638
W046,d050639
W071,d050640
W072,d050641
W073,d050642
W074,d050643
W075,d050644
W076,d050645
W077,d050646
W023,d050647
W067,d050648
W068,d050649
W066,d050650
W069,d050651
W048,d050652
W045,d050653
W053,d050654
W065,d050655
W070,d050656
W046,d050657
W071,d050658
W072,d050659
W073,d050660
W074,d050661
W075,d050662
W076,d050663
W077,d050664
W023,d050665
W067,d050666
W068,d050667
W066,d050668
W069,d050669
W048,d050670
W045,d050671
W053,d050672
W065,d050673
W070,d050674
W046,d050675
W071,d050676
W072,d050677
W073,d050678
W074,d050679
W075,d050680
W076,d050681
W077,d050682
W023,d050683
W067,d050684
W068,d050685
W066,d050686
W069,d050687
W048,d050688
W045,d050689
W053,d050690
W065,d050691
W070,d050692
W046,d050693
W071,d050694
W072,d050695
W073,d050696
W074,d050697
W075,d050698
W076,d050699
W077,d050700
W023,d050701
W067,d050702
W068,d050703
W066,d050704
W069,d050705
W048,d050706
W045,d050707
W053,d050708
W065,d050709
W070,d050710
W046,d050711
W071,d050712
W072,d050713
W073,d050714
W074,d050715
W075,d050716
W076,d050717
W077,d050718
W023,d050719
W067,d050720
W068,d050721
W066,d050722
W069,d050723
W048,d050724
W045,d050725
W053,d050726
W065,d050727
W070,d050728
W046,d050729
W071,d050730
W072,d050731
W073,d050732
W074,d050733
W075,d050734
W076,d050735
W077,d050736
W023,d050737
W067,d050738
W068,d050739
W066,d050740
W069,d050741
W048,d050742
W045,d050743
W053,d050744
W065,d050745
W070,d050746
W046,d050747
W071,d050748
W072,d050749
W073,d050750
W074,d050751
W075,d050752
W076,d050753
W077,d050754
W023,d050755
W067,d050756
W068,d050757
W066,d050758
W069,d050759
W048,d050760
W045,d050761
W053,d050762
W065,d050763
W070,d050764
W046,d050765
W071,d050766
W072,d050767
W073,d050768
W074,d050769
W075,d050770
W076,d050771
W077,d050772
W023,d050773
W067,d050774
W068,d050775
W066,d050776
W069,d050777
W048,d050778
W045,d050779
W053,d050780
W065,d050781
W070,d050782
W046,d050783
W071,d050784
W072,d050785
W073,d050786
W074,d050787
W075,d050788
W076,d050789
W077,d050790
W023,d050791
W067,d050792
W068,d050793
W066,d050794
W069,d050795
W045,d050796
W053,d050797
W065,d050798
W070,d050799
W046,d050800
W071,d050801
W072,d050802
W073,d050803
W074,d050804
W075,d050805
W076,d050806
W077,d050807
W023,d050808
W067,d050809
W068,d050810
W066,d050811
W069,d050812
W045,d050813
W053,d050814
W065,d050815
W070,d050816
W046,d050817
W071,d050818
W072,d050819
W073,d050820
W074,d050821
W075,d050822
W076,d050823
W077,d050824
W023,d050825
W067,d050826
W068,d050827
W066,d050828
W069,d050829
W045,d050830
W053,d050831
W065,d050832
W070,d050833
W046,d050834
W071,d050835
W072,d050836
W073,d050837
W074,d050838
W075,d050839
W076,d050840
W077,d050841
W023,d050842
W067,d050843
W068,d050844
W066,d050845
W069,d050846
W045,d050847
W053,d050848
W065,d050849
W070,d050850
W046,d050851
W071,d050852
W072,d050853
W073,d050854
W074,d050855
W075,d050856
W076,d050857
W077,d050858
W023,d050859
W067,d050860
W068,d050861
W066,d050862
W069,d050863
W045,d050864
W053,d050865
W065,d050866
W070,d050867
W046,d050868
W071,d050869
W072,d050870
W073,d050871
W074,d050872
W075,d050873
W076,d050874
W077,d050875
W023,d050876
W067,d050877
W068,d050878
W066,d050879
W069,d050880
W045,d050881
W053,d050882
W065,d050883
W070,d050884
W046,d050885
W071,d050886
W072,d050887
W073,d050888
W074,d050889
W075,d050890
W076,d050891
W077,d050892
W023,d050893
W067,d050894
W068,d050895
W066,d050896
W069,d050897
W045,d050898
W053,d050899
W065,d050900
W070,d050901
W046,d050902
W071,d050903
W072,d050904
W073,d050905
W074,d050906
W075,d050907
W076,d050908
W077,d050909
W023,d050910
W067,d050911
W068,d050912
W066,d050913
W069,d050914
W045,d050915
W053,d050916
W065,d050917
W070,d050918
W046,d050919
W071,d050920
W072,d050921
W073,d050922
W074,d050923
W075,d050924
W076,d050925
W077,d050926
W023,d050927
W067,d050928
W068,d050929
W066,d050930
W069,d050931
W053,d050932
W065,d050933
W070,d050934
W046,d050935
W071,d050936
W072,d050937
W073,d050938
W074,d050939
W075,d050940
W076,d050941
W077,d050942
W023,d050943
W067,d050944
W068,d050945
W066,d050946
W069,d050947
W053,d050948
W065,d050949
W070,d050950
W046,d050951
W071,d050952
W072,d050953
W073,d050954
W074,d050955
W075,d050956
W076,d050957
W077,d050958
W023,d050959
W067,d050960
W068,d050961
W066,d050962
W069,d050963
W053,d050964
W065,d050965
W070,d050966
W046,d050967
W071,d050968
W072,d050969
W073,d050970
W074,d050971
W075,d050972
W076,d050973
W077,d050974
W023,d050975
W067,d050976
W068,d050977
W066,d050978
W069,d050979
W053,d050980
W065,d050981
W070,d050982
W046,d050983
W071,d050984
W072,d050985
W073,d050986
W074,d050987
W075,d050988
W076,d050989
W077,d050990
W023,d050991
W067,d050992
W068,d050993
W066,d050994
W069,d050995
W053,d050996
W065,d050997
W070,d050998
W046,d050999
W071,d051000
W072,d051001
W073,d051002
W074,d051003
W075,d051004
W076,d051005
W077,d051006
W023,d051007
W067,d051008
W068,d051009
W066,d051010
W069,d051011
W053,d051012
W065,d051013
W070,d051014
W046,d051015
W071,d051016
W072,d051017
W073,d051018
W074,d051019
W075,d051020
W076,d051021
W077,d051022
W023,d051023
W067,d051024
W068,d051025
W066,d051026
W069,d051027
W053,d051028
W065,d051029
W070,d051030
W046,d051031
W071,d051032
W072,d051033
W073,d051034
W074,d051035
W075,d051036
W076,d051037
W077,d051038
W023,d051039
W067,d051040
W068,d051041
W066,d051042
W069,d051043
W053,d051044
W065,d051045
W070,d051046
W046,d051047
W071,d051048
W072,d051049
W073,d051050
W074,d051051
W075,d051052
W076,d051053
W077,d051054
W023,d051055
W067,d051056
W068,d051057
W066,d051058
W069,d051059
W053,d051060
W065,d051061
W070,d051062
W046,d051063
W071,d051064
W072,d051065
W073,d051066
W074,d051067
W075,d051068
W076,d051069
W077,d051070
W023,d051071
W067,d051072
W068,d051073
W066,d051074
W069,d051075
W053,d051076
W065,d051077
W070,d051078
W046,d051079
W071,d051080
W072,d051081
W073,d051082
W074,d051083
W075,d051084
W076,d051085
W077,d051086
W023,d051087
W067,d051088
W068,d051089
W066,d051090
W069,d051091
W053,d051092
W065,d051093
W070,d051094
W046,d051095
W071,d051096
W072,d051097
W073,d051098
W074,d051099
W075,d051100
W076,d051101
W077,d051102
W023,d051103
W067,d051104
W068,d051105
W066,d051106
W069,d051107
W053,d051108
W065,d051109
W070,d051110
W046,d051111
W071,d051112
W072,d051113
W073,d051114
W074,d051115
W075,d051116
W076,d051117
W077,d051118
W023,d051119
W067,d051120
W068,d051121
W066,d051122
W069,d051123
W053,d051124
W065,d051125
W070,d051126
W046,d051127
W071,d051128
W072,d051129
W073,d051130
W074,d051131
W075,d051132
W076,d051133
W077,d051134
W023,d051135
W067,d051136
W068,d051137
W066,d051138
W069,d051139
W053,d051140
W065,d051141
W070,d051142
W046,d051143
W071,d051144
W072,d051145
W073,d051146
W074,d051147
W075,d051148
W076,d051149
W077,d051150
W023,d051151
W067,d051152
W068,d051153
W066,d051154
W069,d051155
W053,d051156
W065,d051157
W070,d051158
W046,d051159
W071,d051160
W072,d051161
W073,d051162
W074,d051163
W075,d051164
W076,d051165
W077,d051166
W023,d051167
W067,d051168
W068,d051169
W066,d051170
W069,d051171
W053,d051172
W065,d051173
W070,d051174
W046,d051175
W071,d051176
W072,d051177
W073,d051178
W074,d051179
W075,d051180
W076,d051181
W077,d051182
W023,d051183
W067,d051184
W068,d051185
W066,d051186
W069,d051187
W053,d051188
W065,d051189
W070,d051190
W046,d051191
W071,d051192
W072,d051193
W073,d051194
W074,d051195
W075,d051196
W076,d051197
W077,d051198
W023,d051199
W067,d051200
W068,d051201
W066,d051202
W069,d051203
W053,d051204
W065,d051205
W070,d051206
W046,d051207
W071,d051208
W072,d051209
W073,d051210
W074,d051211
W075,d051212
W076,d051213
W077,d051214
W023,d051215
W067,d051216
W068,d051217
W066,d051218
W069,d051219
W053,d051220
W065,d051221
W070,d051222
W046,d051223
W071,d051224
W072,d051225
W073,d051226
W074,d051227
W075,d051228
W076,d051229
W077,d051230
W023,d051231
W067,d051232
W068,d051233
W066,d051234
W069,d051235
W053,d051236
W065,d051237
W070,d051238
W046,d051239
W071,d051240
W072,d051241
W073,d051242
W074,d051243
W075,d051244
W076,d051245
W077,d051246
W023,d051247
W067,d051248
W068,d051249
W043,d051250
W066,d051251
W069,d051252
W065,d051253
W070,d051254
