decision_id,from_node,to_node
d86474,N06676,N06863
d86475,N06676,N06677
d86476,N06676,N06490
d86477,N06489,N06677
d86478,N06489,N06490
d86479,N06489,N06303
d86480,N06302,N06490
d86481,N06302,N06303
d86482,N19009,N19011
d86483,N19009,N07285
d86484,N19009,N18576
d86485,N07281,N07050
d86486,N07281,N19011
d86487,N07281,N07285
d86488,N07281,N18576
d86489,N18573,N19011
d86490,N18573,N07285
d86491,N18573,N18576
d86492,N18573,N17816
d86493,N17812,N18576
d86494,N17812,N17816
d86495,N01282,N01053
d86496,N01282,N01284
d86497,N01282,N01539
d86498,N01051,N01053
d86499,N01051,N00823
d86500,N01051,N01284
d86501,N00820,N01053
d86502,N00820,N00823
d86503,N00820,N00592
d86504,N00590,N00823
d86505,N00590,N00592
d86506,N00590,N00361
d86507,N00359,N00592
d86508,N00359,N00361
d86509,N04040,N04044
d86510,N04040,N03484
d86511,N03481,N04044
d86512,N03481,N03484
d86513,N02513,N02516
d86514,N02513,N01957
d86515,N01953,N02516
d86516,N01953,N01957
d86517,N01536,N01284
d86518,N01536,N01539
d86519,N01536,N19408
d86520,N01536,N14808
d86521,N19404,N01539
d86522,N19404,N19408
d86523,N19404,N14808
d86524,N15364,N15368
d86525,N15364,N14808
d86526,N14805,N01539
d86527,N14805,N19408
d86528,N14805,N15368
d86529,N14805,N14808
d86530,N09486,N09488
d86531,N09486,N09863
d86532,N09859,N09488
d86533,N09859,N09863
d86534,N09859,N07933
d86535,N08829,N08833
d86536,N08829,N07933
d86537,N07928,N09863
d86538,N07928,N08833
d86539,N07928,N07933
d86540,N10947,N10950
d86541,N10947,N07934
d86542,N09860,N09864
d86543,N09860,N07934
d86544,N08830,N08834
d86545,N08830,N07934
d86546,N07929,N10950
d86547,N07929,N09864
d86548,N07929,N08834
d86549,N07929,N07934
d86550,N09487,N09489
d86551,N09487,N09865
d86552,N01561,N01564
d86553,N01561,N14832
d86554,N01561,N19432
d86555,N19428,N01564
d86556,N19428,N14832
d86557,N19428,N19432
d86558,N19428,N07935
d86559,N15388,N15392
d86560,N15388,N14832
d86561,N14829,N01564
d86562,N14829,N15392
d86563,N14829,N14832
d86564,N14829,N19432
d86565,N09861,N09489
d86566,N09861,N09865
d86567,N09861,N07935
d86568,N07930,N19432
d86569,N07930,N09865
d86570,N07930,N07935
d86571,N10698,N10699
d86572,N10698,N03509
d86573,N10698,N16292
d86574,N10698,N10513
d86575,N10511,N10699
d86576,N10511,N10513
d86577,N10511,N08835
d86578,N04065,N04068
d86579,N04065,N03509
d86580,N03505,N04068
d86581,N03505,N10699
d86582,N03505,N03509
d86583,N03505,N16292
d86584,N02537,N02540
d86585,N02537,N01981
d86586,N01978,N02540
d86587,N01978,N01981
d86588,N01978,N15919
d86589,N16290,N10699
d86590,N16290,N03509
d86591,N16290,N16292
d86592,N16290,N15919
d86593,N15917,N01981
d86594,N15917,N16292
d86595,N15917,N15919
d86596,N15917,N15393
d86597,N15390,N15919
d86598,N15390,N15393
d86599,N08831,N10513
d86600,N08831,N08835
d86601,N08831,N07936
d86602,N07931,N08835
d86603,N07931,N07936
d86604,N11475,N16664
d86605,N11475,N11477
d86606,N11475,N10951
d86607,N07306,N07309
d86608,N07306,N18592
d86609,N18590,N07309
d86610,N18590,N18592
d86611,N18590,N17848
d86612,N17844,N18592
d86613,N17844,N17848
d86614,N16662,N16664
d86615,N16662,N11477
d86616,N13523,N13527
d86617,N10948,N11477
d86618,N10948,N10951
d86619,N10948,N07938
d86620,N09862,N09866
d86621,N09862,N07938
d86622,N08832,N08837
d86623,N08832,N07938
d86624,N07932,N10951
d86625,N07932,N09866
d86626,N07932,N08837
d86627,N07932,N07938
d86628,N17408,N13122
d86629,N17408,N17411
d86630,N17408,N17849
d86631,N17408,N17038
d86632,N17036,N17411
d86633,N17036,N16667
d86634,N17036,N17038
d86635,N17036,N13528
d86636,N17036,N11479
d86637,N14425,N14427
d86638,N14425,N14054
d86639,N14052,N14427
d86640,N14052,N14054
d86641,N14052,N13528
d86642,N13120,N13122
d86643,N13120,N12749
d86644,N13120,N17411
d86645,N12746,N13122
d86646,N12746,N12749
d86647,N11476,N16667
d86648,N11476,N17038
d86649,N11476,N11479
d86650,N11476,N10952
d86651,N07307,N07310
d86652,N17845,N17411
d86653,N17845,N17849
d86654,N16663,N16667
d86655,N16663,N17038
d86656,N16663,N11479
d86657,N13525,N17038
d86658,N13525,N14054
d86659,N13525,N13528
d86660,N10949,N11479
d86661,N10949,N10952
d86662,N06108,N06109
d86663,N06108,N05904
d86664,N05903,N06109
d86665,N05903,N05904
d86666,N05903,N05700
d86667,N05699,N05904
d86668,N05699,N05700
d86669,N05699,N05496
d86670,N05494,N05700
d86671,N05494,N05496
d86672,N05494,N04749
d86673,N05308,N05309
d86674,N05308,N05123
d86675,N05122,N05309
d86676,N05122,N05123
d86677,N05122,N04936
d86678,N04935,N05123
d86679,N04935,N04936
d86680,N04935,N04749
d86681,N04748,N05496
d86682,N04748,N04936
d86683,N04748,N04749
d86684,N04748,N04564
d86685,N04562,N04749
d86686,N04562,N04564
d86687,N04562,N04069
d86688,N03239,N03240
d86689,N03239,N03036
d86690,N03035,N03240
d86691,N03035,N03036
d86692,N03035,N02541
d86693,N04066,N04564
d86694,N04066,N04069
d86695,N04066,N03510
d86696,N03506,N04069
d86697,N03506,N03510
d86698,N03506,N16293
d86699,N02538,N03036
d86700,N02538,N02541
d86701,N02538,N01982
d86702,N01979,N02541
d86703,N01979,N01982
d86704,N01979,N15920
d86705,N16291,N03510
d86706,N16291,N16293
d86707,N16291,N15920
d86708,N15918,N01982
d86709,N15918,N16293
d86710,N15918,N15920
d86711,N01298,N01070
d86712,N01298,N01301
d86713,N01298,N01565
d86714,N01068,N01070
d86715,N01068,N00839
d86716,N01068,N01301
d86717,N00837,N01070
d86718,N00837,N00839
d86719,N00837,N00608
d86720,N00606,N00839
d86721,N00606,N00608
d86722,N00606,N00377
d86723,N00375,N00608
d86724,N00375,N00377
d86725,N19025,N19027
d86726,N19025,N19433
d86727,N01562,N01301
d86728,N01562,N01565
d86729,N01562,N19433
d86730,N01562,N14833
d86731,N19430,N19027
d86732,N19430,N01565
d86733,N19430,N19433
d86734,N19430,N14833
d86735,N14830,N01565
d86736,N14830,N19433
d86737,N14830,N14833
d86738,N12529,N12530
d86739,N12529,N12750
d86740,N17410,N13123
d86741,N17410,N17412
d86742,N17410,N17850
d86743,N17410,N17039
d86744,N17037,N17412
d86745,N17037,N17039
d86746,N17037,N13529
d86747,N14426,N14428
d86748,N14426,N14055
d86749,N14053,N14428
d86750,N14053,N14055
d86751,N14053,N13529
d86752,N13121,N13123
d86753,N13121,N12750
d86754,N13121,N17412
d86755,N12748,N12530
d86756,N12748,N13123
d86757,N12748,N12750
d86758,N17846,N17412
d86759,N17846,N17850
d86760,N13526,N17039
d86761,N13526,N14055
d86762,N13526,N13529
d86763,N07057,N06872
d86764,N07057,N07058
d86765,N07057,N07311
d86766,N06870,N06872
d86767,N06870,N06686
d86768,N06870,N07058
d86769,N06685,N06872
d86770,N06685,N06686
d86771,N06685,N06499
d86772,N06498,N06686
d86773,N06498,N06499
d86774,N06498,N06312
d86775,N06311,N06499
d86776,N06311,N06312
d86777,N19026,N19028
d86778,N19026,N07311
d86779,N19026,N18593
d86780,N07308,N07058
d86781,N07308,N19028
d86782,N07308,N07311
d86783,N07308,N18593
d86784,N18591,N19028
d86785,N18591,N07311
d86786,N18591,N18593
d86787,N18591,N17851
d86788,N17847,N18593
d86789,N17847,N17851
d86790,N01300,N01071
d86791,N01300,N01302
d86792,N01300,N01567
d86793,N01069,N01071
d86794,N01069,N00840
d86795,N01069,N01302
d86796,N00838,N01071
d86797,N00838,N00840
d86798,N00838,N00609
d86799,N00607,N00840
d86800,N00607,N00609
d86801,N00607,N00379
d86802,N00376,N00609
d86803,N00376,N00379
d86804,N04067,N04070
d86805,N04067,N03511
d86806,N03507,N04070
d86807,N03507,N03511
d86808,N02539,N02543
d86809,N02539,N01983
d86810,N01980,N02543
d86811,N01980,N01983
d86812,N01563,N01302
d86813,N01563,N01567
d86814,N01563,N19434
d86815,N01563,N14835
d86816,N19431,N01567
d86817,N19431,N19434
d86818,N19431,N14835
d86819,N15391,N15394
d86820,N15391,N14835
d86821,N14831,N01567
d86822,N14831,N19434
d86823,N14831,N15394
d86824,N14831,N14835
d86825,N09504,N09506
d86826,N09504,N09899
d86827,N09895,N09506
d86828,N09895,N09899
d86829,N09895,N07977
d86830,N08864,N08868
d86831,N08864,N07977
d86832,N07972,N09899
d86833,N07972,N08868
d86834,N07972,N07977
d86835,N10973,N10976
d86836,N10973,N07978
d86837,N09896,N09900
d86838,N09896,N07978
d86839,N08865,N08870
d86840,N08865,N07978
d86841,N07973,N10976
d86842,N07973,N09900
d86843,N07973,N08870
d86844,N07973,N07978
d86845,N09505,N09507
d86846,N09505,N09901
d86847,N01587,N01591
d86848,N01587,N14859
d86849,N01587,N00019
d86850,N00016,N01591
d86851,N00016,N14859
d86852,N00016,N00019
d86853,N00016,N07979
d86854,N15415,N15418
d86855,N15415,N14859
d86856,N14855,N01591
d86857,N14855,N15418
d86858,N14855,N14859
d86859,N14855,N00019
d86860,N09897,N09507
d86861,N09897,N09901
d86862,N09897,N07979
d86863,N07974,N00019
d86864,N07974,N09901
d86865,N07974,N07979
d86866,N10707,N10708
d86867,N10707,N03535
d86868,N10707,N16309
d86869,N10707,N10521
d86870,N10520,N10708
d86871,N10520,N10521
d86872,N10520,N08871
d86873,N04091,N04094
d86874,N04091,N03535
d86875,N03532,N04094
d86876,N03532,N10708
d86877,N03532,N03535
d86878,N03532,N16309
d86879,N02564,N02568
d86880,N02564,N02008
d86881,N02005,N02568
d86882,N02005,N02008
d86883,N02005,N15937
d86884,N16307,N10708
d86885,N16307,N03535
d86886,N16307,N16309
d86887,N16307,N15937
d86888,N15935,N02008
d86889,N15935,N16309
d86890,N15935,N15937
d86891,N15935,N15419
d86892,N15416,N15937
d86893,N15416,N15419
d86894,N08866,N10521
d86895,N08866,N08871
d86896,N08866,N07980
d86897,N07975,N08871
d86898,N07975,N07980
d86899,N11493,N16683
d86900,N11493,N11495
d86901,N11493,N10977
d86902,N07333,N07336
d86903,N07333,N18610
d86904,N18607,N07336
d86905,N18607,N18610
d86906,N18607,N17883
d86907,N17879,N18610
d86908,N17879,N17883
d86909,N16681,N16683
d86910,N16681,N11495
d86911,N13550,N13553
d86912,N10974,N11495
d86913,N10974,N10977
d86914,N10974,N07982
d86915,N09898,N09903
d86916,N09898,N07982
d86917,N08867,N08872
d86918,N08867,N07982
d86919,N07976,N10977
d86920,N07976,N09903
d86921,N07976,N08872
d86922,N07976,N07982
d86923,N17426,N13140
d86924,N17426,N17428
d86925,N17426,N17884
d86926,N17426,N17056
d86927,N17053,N17428
d86928,N17053,N16684
d86929,N17053,N17056
d86930,N17053,N13554
d86931,N17053,N11496
d86932,N14442,N14444
d86933,N14442,N14072
d86934,N14070,N14444
d86935,N14070,N14072
d86936,N14070,N13554
d86937,N13138,N13140
d86938,N13138,N12766
d86939,N13138,N17428
d86940,N12764,N13140
d86941,N12764,N12766
d86942,N11494,N16684
d86943,N11494,N17056
d86944,N11494,N11496
d86945,N11494,N10979
d86946,N07334,N07337
d86947,N17880,N17428
d86948,N17880,N17884
d86949,N16682,N16684
d86950,N16682,N17056
d86951,N16682,N11496
d86952,N13551,N17056
d86953,N13551,N14072
d86954,N13551,N13554
d86955,N10975,N11496
d86956,N10975,N10979
d86957,N06116,N06118
d86958,N06116,N05913
d86959,N05912,N06118
d86960,N05912,N05913
d86961,N05912,N05709
d86962,N05708,N05913
d86963,N05708,N05709
d86964,N05708,N05504
d86965,N05503,N05709
d86966,N05503,N05504
d86967,N05503,N04758
d86968,N05316,N05318
d86969,N05316,N05132
d86970,N05131,N05318
d86971,N05131,N05132
d86972,N05131,N04945
d86973,N04944,N05132
d86974,N04944,N04945
d86975,N04944,N04758
d86976,N04757,N05504
d86977,N04757,N04945
d86978,N04757,N04758
d86979,N04757,N04572
d86980,N04571,N04758
d86981,N04571,N04572
d86982,N04571,N04095
d86983,N03248,N03249
d86984,N03248,N03045
d86985,N03044,N03249
d86986,N03044,N03045
d86987,N03044,N02569
d86988,N04092,N04572
d86989,N04092,N04095
d86990,N04092,N03536
d86991,N03533,N04095
d86992,N03533,N03536
d86993,N03533,N16311
d86994,N02566,N03045
d86995,N02566,N02569
d86996,N02566,N02009
d86997,N02006,N02569
d86998,N02006,N02009
d86999,N02006,N15938
d87000,N16308,N03536
d87001,N16308,N16311
d87002,N16308,N15938
d87003,N15936,N02009
d87004,N15936,N16311
d87005,N15936,N15938
d87006,N01316,N01087
d87007,N01316,N01318
d87008,N01316,N01592
d87009,N01085,N01087
d87010,N01085,N00857
d87011,N01085,N01318
d87012,N00854,N01087
d87013,N00854,N00857
d87014,N00854,N00626
d87015,N00624,N00857
d87016,N00624,N00626
d87017,N00624,N00395
d87018,N00393,N00626
d87019,N00393,N00395
d87020,N19043,N19045
d87021,N19043,N00020
d87022,N01589,N01318
d87023,N01589,N01592
d87024,N01589,N00020
d87025,N01589,N14860
d87026,N00017,N19045
d87027,N00017,N01592
d87028,N00017,N00020
d87029,N00017,N14860
d87030,N14857,N01592
d87031,N14857,N00020
d87032,N14857,N14860
d87033,N12538,N12539
d87034,N12538,N12767
d87035,N17427,N13141
d87036,N17427,N17429
d87037,N17427,N17885
d87038,N17427,N17057
d87039,N17055,N17429
d87040,N17055,N17057
d87041,N17055,N13555
d87042,N14443,N14447
d87043,N14443,N14073
d87044,N14071,N14447
d87045,N14071,N14073
d87046,N14071,N13555
d87047,N13139,N13141
d87048,N13139,N12767
d87049,N13139,N17429
d87050,N12765,N12539
d87051,N12765,N13141
d87052,N12765,N12767
d87053,N17881,N17429
d87054,N17881,N17885
d87055,N13552,N17057
d87056,N13552,N14073
d87057,N13552,N13555
d87058,N07066,N06880
d87059,N07066,N07067
d87060,N07066,N07339
d87061,N06879,N06880
d87062,N06879,N06695
d87063,N06879,N07067
d87064,N06693,N06880
d87065,N06693,N06695
d87066,N06693,N06508
d87067,N06507,N06695
d87068,N06507,N06508
d87069,N06507,N06321
d87070,N06320,N06508
d87071,N06320,N06321
d87072,N19044,N19046
d87073,N19044,N07339
d87074,N19044,N18611
d87075,N07335,N07067
d87076,N07335,N19046
d87077,N07335,N07339
d87078,N07335,N18611
d87079,N18609,N19046
d87080,N18609,N07339
d87081,N18609,N18611
d87082,N18609,N17888
d87083,N17882,N18611
d87084,N17882,N17888
d87085,N01317,N01089
d87086,N01317,N01319
d87087,N01317,N01593
d87088,N01086,N01089
d87089,N01086,N00858
d87090,N01086,N01319
d87091,N00856,N01089
d87092,N00856,N00858
d87093,N00856,N00627
d87094,N00625,N00858
d87095,N00625,N00627
d87096,N00625,N00396
d87097,N00394,N00627
d87098,N00394,N00396
d87099,N04093,N04097
d87100,N04093,N03537
d87101,N03534,N04097
d87102,N03534,N03537
d87103,N02567,N02570
d87104,N02567,N02011
d87105,N02007,N02570
d87106,N02007,N02011
d87107,N01590,N01319
d87108,N01590,N01593
d87109,N01590,N00021
d87110,N01590,N14861
d87111,N00018,N01593
d87112,N00018,N00021
d87113,N00018,N14861
d87114,N15417,N15420
d87115,N15417,N14861
d87116,N14858,N01593
d87117,N14858,N00021
d87118,N14858,N15420
d87119,N14858,N14861
d87120,N09521,N09523
d87121,N09521,N09934
d87122,N09930,N09523
d87123,N09930,N09934
d87124,N09930,N08022
d87125,N08900,N08905
d87126,N08900,N08022
d87127,N08017,N09934
d87128,N08017,N08905
d87129,N08017,N08022
d87130,N11000,N11004
d87131,N11000,N08023
d87132,N09931,N09936
d87133,N09931,N08023
d87134,N08901,N08906
d87135,N08901,N08023
d87136,N08018,N11004
d87137,N08018,N09936
d87138,N08018,N08906
d87139,N08018,N08023
d87140,N09522,N09525
d87141,N09522,N09937
d87142,N01609,N01612
d87143,N01609,N14885
d87144,N01609,N00040
d87145,N00038,N01612
d87146,N00038,N14885
d87147,N00038,N00040
d87148,N00038,N08024
d87149,N15441,N15446
d87150,N15441,N14885
d87151,N14882,N01612
d87152,N14882,N15446
d87153,N14882,N14885
d87154,N14882,N00040
d87155,N09932,N09525
d87156,N09932,N09937
d87157,N09932,N08024
d87158,N08019,N00040
d87159,N08019,N09937
d87160,N08019,N08024
d87161,N10716,N10717
d87162,N10716,N03562
d87163,N10716,N16327
d87164,N10716,N10530
d87165,N10529,N10717
d87166,N10529,N10530
d87167,N10529,N08907
d87168,N04118,N04122
d87169,N04118,N03562
d87170,N03559,N04122
d87171,N03559,N10717
d87172,N03559,N03562
d87173,N03559,N16327
d87174,N02591,N02594
d87175,N02591,N02035
d87176,N02031,N02594
d87177,N02031,N02035
d87178,N02031,N15954
d87179,N16325,N10717
d87180,N16325,N03562
d87181,N16325,N16327
d87182,N16325,N15954
d87183,N15952,N02035
d87184,N15952,N16327
d87185,N15952,N15954
d87186,N15952,N15447
d87187,N15442,N15954
d87188,N15442,N15447
d87189,N08902,N10530
d87190,N08902,N08907
d87191,N08902,N08025
d87192,N08020,N08907
d87193,N08020,N08025
d87194,N11510,N16701
d87195,N11510,N11513
d87196,N11510,N11005
d87197,N07359,N07363
d87198,N07359,N18627
d87199,N18625,N07363
d87200,N18625,N18627
d87201,N18625,N17919
d87202,N17915,N18627
d87203,N17915,N17919
d87204,N16698,N16701
d87205,N16698,N11513
d87206,N13577,N13581
d87207,N11002,N11513
d87208,N11002,N11005
d87209,N11002,N08027
d87210,N09933,N09938
d87211,N09933,N08027
d87212,N08904,N08908
d87213,N08904,N08027
d87214,N08021,N11005
d87215,N08021,N09938
d87216,N08021,N08908
d87217,N08021,N08027
d87218,N17445,N13157
d87219,N17445,N17447
d87220,N17445,N17921
d87221,N17445,N17073
d87222,N17071,N17447
d87223,N17071,N16702
d87224,N17071,N17073
d87225,N17071,N13582
d87226,N17071,N11514
d87227,N14461,N14463
d87228,N14461,N14089
d87229,N14087,N14463
d87230,N14087,N14089
d87231,N14087,N13582
d87232,N13155,N13157
d87233,N13155,N12785
d87234,N13155,N17447
d87235,N12783,N13157
d87236,N12783,N12785
d87237,N11512,N16702
d87238,N11512,N17073
d87239,N11512,N11514
d87240,N11512,N11006
d87241,N07361,N07364
d87242,N17916,N17447
d87243,N17916,N17921
d87244,N16700,N16702
d87245,N16700,N17073
d87246,N16700,N11514
d87247,N13578,N17073
d87248,N13578,N14089
d87249,N13578,N13582
d87250,N11003,N11514
d87251,N11003,N11006
d87252,N06130,N06132
d87253,N06130,N05927
d87254,N05925,N06132
d87255,N05925,N05927
d87256,N05925,N05723
d87257,N05721,N05927
d87258,N05721,N05723
d87259,N05721,N05519
d87260,N05516,N05723
d87261,N05516,N05519
d87262,N05516,N04767
d87263,N05325,N05326
d87264,N05325,N05141
d87265,N05139,N05326
d87266,N05139,N05141
d87267,N05139,N04954
d87268,N04953,N05141
d87269,N04953,N04954
d87270,N04953,N04767
d87271,N04766,N05519
d87272,N04766,N04954
d87273,N04766,N04767
d87274,N04766,N04581
d87275,N04580,N04767
d87276,N04580,N04581
d87277,N04580,N04123
d87278,N03261,N03263
d87279,N03261,N03059
d87280,N03057,N03263
d87281,N03057,N03059
d87282,N03057,N02595
d87283,N04120,N04581
d87284,N04120,N04123
d87285,N04120,N03563
d87286,N03560,N04123
d87287,N03560,N03563
d87288,N03560,N16328
d87289,N02592,N03059
d87290,N02592,N02595
d87291,N02592,N02036
d87292,N02033,N02595
d87293,N02033,N02036
d87294,N02033,N15956
d87295,N16326,N03563
d87296,N16326,N16328
d87297,N16326,N15956
d87298,N15953,N02036
d87299,N15953,N16328
d87300,N15953,N15956
d87301,N01329,N01100
d87302,N01329,N01330
d87303,N01329,N01613
d87304,N01098,N01100
d87305,N01098,N00869
d87306,N01098,N01330
d87307,N00868,N01100
d87308,N00868,N00869
d87309,N00868,N00638
d87310,N00637,N00869
d87311,N00637,N00638
d87312,N00637,N00407
d87313,N00406,N00638
d87314,N00406,N00407
d87315,N19060,N19062
d87316,N19060,N00041
d87317,N01611,N01330
d87318,N01611,N01613
d87319,N01611,N00041
d87320,N01611,N14886
d87321,N00039,N19062
d87322,N00039,N01613
d87323,N00039,N00041
d87324,N00039,N14886
d87325,N14883,N01613
d87326,N14883,N00041
d87327,N14883,N14886
d87328,N12546,N12548
d87329,N12546,N12786
d87330,N17446,N13159
d87331,N17446,N17448
d87332,N17446,N17922
d87333,N17446,N17074
d87334,N17072,N17448
d87335,N17072,N17074
d87336,N17072,N13583
d87337,N14462,N14464
d87338,N14462,N14091
d87339,N14088,N14464
d87340,N14088,N14091
d87341,N14088,N13583
d87342,N13156,N13159
d87343,N13156,N12786
d87344,N13156,N17448
d87345,N12784,N12548
d87346,N12784,N13159
d87347,N12784,N12786
d87348,N17917,N17448
d87349,N17917,N17922
d87350,N13579,N17074
d87351,N13579,N14091
d87352,N13579,N13583
d87353,N07075,N06890
d87354,N07075,N07076
d87355,N07075,N07365
d87356,N06889,N06890
d87357,N06889,N06703
d87358,N06889,N07076
d87359,N06702,N06890
d87360,N06702,N06703
d87361,N06702,N06517
d87362,N06515,N06703
d87363,N06515,N06517
d87364,N06515,N06331
d87365,N06330,N06517
d87366,N06330,N06331
d87367,N19061,N19064
d87368,N19061,N07365
d87369,N19061,N18628
d87370,N07362,N07076
d87371,N07362,N19064
d87372,N07362,N07365
d87373,N07362,N18628
d87374,N18626,N19064
d87375,N18626,N07365
d87376,N18626,N18628
d87377,N18626,N17923
d87378,N17918,N18628
d87379,N17918,N17923
d87380,N06131,N06133
d87381,N06131,N05929
d87382,N05926,N06133
d87383,N05926,N05929
d87384,N05926,N05724
d87385,N05722,N05929
d87386,N05722,N05724
d87387,N05722,N05520
d87388,N05518,N05724
d87389,N05518,N05520
d87390,N03262,N03265
d87391,N03262,N03060
d87392,N03058,N03265
d87393,N03058,N03060
d87394,N03058,N02596
d87395,N04121,N04124
d87396,N04121,N03565
d87397,N03561,N04124
d87398,N03561,N03565
d87399,N02593,N03060
d87400,N02593,N02596
d87401,N02593,N02037
d87402,N02034,N02596
d87403,N02034,N02037
d87404,N15443,N15448
d87405,N15443,N14887
d87406,N14884,N15448
d87407,N14884,N14887
d87408,N09539,N09541
d87409,N09539,N09970
d87410,N09965,N09541
d87411,N09965,N09970
d87412,N09965,N08066
d87413,N08935,N08940
d87414,N08935,N08066
d87415,N08061,N09970
d87416,N08061,N08940
d87417,N08061,N08066
d87418,N11027,N11030
d87419,N11027,N08067
d87420,N09966,N09971
d87421,N09966,N08067
d87422,N08937,N08941
d87423,N08937,N08067
d87424,N08062,N11030
d87425,N08062,N09971
d87426,N08062,N08941
d87427,N08062,N08067
d87428,N09540,N09542
d87429,N09540,N09972
d87430,N01627,N01629
d87431,N01627,N14913
d87432,N01627,N00058
d87433,N00055,N01629
d87434,N00055,N14913
d87435,N00055,N00058
d87436,N00055,N08068
d87437,N15469,N15472
d87438,N15469,N14913
d87439,N14909,N01629
d87440,N14909,N15472
d87441,N14909,N14913
d87442,N14909,N00058
d87443,N09967,N09542
d87444,N09967,N09972
d87445,N09967,N08068
d87446,N08063,N00058
d87447,N08063,N09972
d87448,N08063,N08068
d87449,N10725,N10726
d87450,N10725,N03589
d87451,N10725,N16346
d87452,N10725,N10539
d87453,N10538,N10726
d87454,N10538,N10539
d87455,N10538,N08942
d87456,N04145,N04148
d87457,N04145,N03589
d87458,N03585,N04148
d87459,N03585,N10726
d87460,N03585,N03589
d87461,N03585,N16346
d87462,N02617,N02621
d87463,N02617,N02061
d87464,N02058,N02621
d87465,N02058,N02061
d87466,N02058,N15972
d87467,N16343,N10726
d87468,N16343,N03589
d87469,N16343,N16346
d87470,N16343,N15972
d87471,N15970,N02061
d87472,N15970,N16346
d87473,N15970,N15972
d87474,N15970,N15473
d87475,N15470,N15972
d87476,N15470,N15473
d87477,N08938,N10539
d87478,N08938,N08942
d87479,N08938,N08069
d87480,N08064,N08942
d87481,N08064,N08069
d87482,N11528,N16718
d87483,N11528,N11530
d87484,N11528,N11031
d87485,N07386,N07389
d87486,N07386,N18645
d87487,N18643,N07389
d87488,N18643,N18645
d87489,N18643,N17955
d87490,N17950,N18645
d87491,N17950,N17955
d87492,N16716,N16718
d87493,N16716,N11530
d87494,N13604,N13607
d87495,N11028,N11530
d87496,N11028,N11031
d87497,N11028,N08071
d87498,N09969,N09973
d87499,N09969,N08071
d87500,N08939,N08943
d87501,N08939,N08071
d87502,N08065,N11031
d87503,N08065,N09973
d87504,N08065,N08943
d87505,N08065,N08071
d87506,N17462,N13175
d87507,N17462,N17464
d87508,N17462,N17956
d87509,N17462,N17091
d87510,N17089,N17464
d87511,N17089,N16719
d87512,N17089,N17091
d87513,N17089,N13608
d87514,N17089,N11531
d87515,N14478,N14481
d87516,N14478,N14107
d87517,N14105,N14481
d87518,N14105,N14107
d87519,N14105,N13608
d87520,N13173,N13175
d87521,N13173,N12802
d87522,N13173,N17464
d87523,N12800,N13175
d87524,N12800,N12802
d87525,N11529,N16719
d87526,N11529,N17091
d87527,N11529,N11531
d87528,N11529,N11032
d87529,N07387,N07390
d87530,N17951,N17464
d87531,N17951,N17956
d87532,N16717,N16719
d87533,N16717,N17091
d87534,N16717,N11531
d87535,N13605,N17091
d87536,N13605,N14107
d87537,N13605,N13608
d87538,N11029,N11531
d87539,N11029,N11032
d87540,N06147,N06149
d87541,N06147,N05945
d87542,N05943,N06149
d87543,N05943,N05945
d87544,N05943,N05741
d87545,N05738,N05945
d87546,N05738,N05741
d87547,N05738,N05536
d87548,N05534,N05741
d87549,N05534,N05536
d87550,N05534,N04777
d87551,N05335,N05336
d87552,N05335,N05149
d87553,N05148,N05336
d87554,N05148,N05149
d87555,N05148,N04963
d87556,N04961,N05149
d87557,N04961,N04963
d87558,N04961,N04777
d87559,N04776,N05536
d87560,N04776,N04963
d87561,N04776,N04777
d87562,N04776,N04590
d87563,N04589,N04777
d87564,N04589,N04590
d87565,N04589,N04149
d87566,N03279,N03281
d87567,N03279,N03077
d87568,N03074,N03281
d87569,N03074,N03077
d87570,N03074,N02622
d87571,N04146,N04590
d87572,N04146,N04149
d87573,N04146,N03590
d87574,N03587,N04149
d87575,N03587,N03590
d87576,N03587,N16347
d87577,N02618,N03077
d87578,N02618,N02622
d87579,N02618,N02062
d87580,N02059,N02622
d87581,N02059,N02062
d87582,N02059,N15973
d87583,N16345,N03590
d87584,N16345,N16347
d87585,N16345,N15973
d87586,N15971,N02062
d87587,N15971,N16347
d87588,N15971,N15973
d87589,N01339,N01108
d87590,N01339,N01340
d87591,N01339,N01630
d87592,N01107,N01108
d87593,N01107,N00878
d87594,N01107,N01340
d87595,N00876,N01108
d87596,N00876,N00878
d87597,N00876,N00647
d87598,N00646,N00878
d87599,N00646,N00647
d87600,N00646,N00416
d87601,N00415,N00647
d87602,N00415,N00416
d87603,N19078,N19080
d87604,N19078,N00059
d87605,N01628,N01340
d87606,N01628,N01630
d87607,N01628,N00059
d87608,N01628,N14914
d87609,N00057,N19080
d87610,N00057,N01630
d87611,N00057,N00059
d87612,N00057,N14914
d87613,N14910,N01630
d87614,N14910,N00059
d87615,N14910,N14914
d87616,N12555,N12556
d87617,N12555,N12804
d87618,N17463,N13176
d87619,N17463,N17466
d87620,N17463,N17957
d87621,N17463,N17092
d87622,N17090,N17466
d87623,N17090,N17092
d87624,N17090,N13609
d87625,N14480,N14482
d87626,N14480,N14108
d87627,N14106,N14482
d87628,N14106,N14108
d87629,N14106,N13609
d87630,N13174,N13176
d87631,N13174,N12804
d87632,N13174,N17466
d87633,N12801,N12556
d87634,N12801,N13176
d87635,N12801,N12804
d87636,N17952,N17466
d87637,N17952,N17957
d87638,N13606,N17092
