decision_id,role,cost
d53565,choice,280.0
d53566,choice,280.0
d53567,choice,280.0
d53568,choice,280.0
d53569,choice,280.0
d53570,choice,280.0
d53571,choice,280.0
d53572,choice,280.0
d53573,choice,280.0
d53574,choice,280.0
d53575,choice,280.0
d53576,choice,280.0
d53577,choice,280.0
d53578,choice,280.0
d53579,choice,280.0
d53580,choice,280.0
d53581,choice,280.0
d53582,choice,280.0
d53583,choice,280.0
d53584,choice,280.0
d53585,choice,280.0
d53586,choice,280.0
d53587,choice,280.0
d53588,choice,280.0
d53589,choice,280.0
d53590,choice,280.0
d53591,choice,280.0
d53592,choice,280.0
d53593,choice,280.0
d53594,choice,280.0
d53595,choice,280.0
d53596,choice,280.0
d53597,choice,280.0
d53598,choice,280.0
d53599,choice,280.0
d53600,choice,280.0
d53601,choice,280.0
d53602,choice,280.0
d53603,choice,280.0
d53604,choice,280.0
d53605,choice,280.0
d53606,choice,280.0
d53607,choice,280.0
d53608,choice,280.0
d53609,choice,280.0
d53610,choice,280.0
d53611,choice,280.0
d53612,choice,280.0
d53613,choice,280.0
d53614,choice,280.0
d53615,choice,280.0
d53616,choice,280.0
d53617,choice,280.0
d53618,choice,280.0
d53619,choice,280.0
d53620,choice,280.0
d53621,choice,280.0
d53622,choice,280.0
d53623,choice,280.0
d53624,choice,280.0
d53625,choice,280.0
d53626,choice,280.0
d53627,choice,280.0
d53628,choice,280.0
d53629,choice,280.0
d53630,choice,280.0
d53631,choice,280.0
d53632,choice,280.0
d53633,choice,280.0
d53634,choice,280.0
d53635,choice,280.0
d53636,choice,280.0
d53637,choice,280.0
d53638,choice,280.0
d53639,choice,280.0
d53640,choice,280.0
d53641,choice,280.0
d53642,choice,280.0
d53643,choice,280.0
d53644,choice,280.0
d53645,choice,280.0
d53646,choice,280.0
d53647,choice,280.0
d53648,choice,280.0
d53649,choice,280.0
d53650,choice,280.0
d53651,choice,280.0
d53652,choice,280.0
d53653,choice,280.0
d53654,choice,280.0
d53655,choice,280.0
d53656,choice,280.0
d53657,choice,280.0
d53658,choice,280.0
d53659,choice,280.0
d53660,choice,280.0
d53661,choice,280.0
d53662,choice,280.0
d53663,choice,280.0
d53664,choice,280.0
d53665,choice,280.0
d53666,choice,280.0
d53667,choice,280.0
d53668,choice,280.0
d53669,choice,280.0
d53670,choice,280.0
d53671,choice,280.0
d53672,choice,280.0
d53673,choice,280.0
d53674,choice,280.0
d53675,choice,280.0
d53676,choice,280.0
d53677,choice,280.0
d53678,choice,280.0
d53679,choice,280.0
d53680,choice,280.0
d53681,choice,280.0
d53682,choice,280.0
d53683,choice,280.0
d53684,choice,280.0
d53685,choice,280.0
d53686,choice,280.0
d53687,choice,280.0
d53688,choice,280.0
d53689,choice,280.0
d53690,choice,280.0
d53691,choice,280.0
d53692,choice,280.0
d53693,choice,280.0
d53694,choice,280.0
d53695,choice,280.0
d53696,choice,280.0
d53697,choice,280.0
d53698,choice,280.0
d53699,choice,280.0
d53700,choice,280.0
d53701,choice,280.0
d53702,choice,280.0
d53703,choice,280.0
d53704,choice,280.0
d53705,choice,280.0
d53706,choice,280.0
d53707,choice,280.0
d53708,choice,280.0
d53709,choice,280.0
d53710,choice,280.0
d53711,choice,280.0
d53712,choice,280.0
d53713,choice,280.0
d53714,choice,280.0
d53715,choice,280.0
d53716,choice,280.0
d53717,choice,280.0
d53718,choice,280.0
d53719,choice,280.0
d53720,choice,280.0
d53721,choice,280.0
d53722,choice,280.0
d53723,choice,280.0
d53724,choice,280.0
d53725,choice,280.0
d53726,choice,280.0
d53727,choice,280.0
d53728,choice,280.0
d53729,choice,280.0
d53730,choice,280.0
d53731,choice,280.0
d53732,choice,280.0
d53733,choice,280.0
d53734,choice,280.0
d53735,choice,280.0
d53736,choice,280.0
d53737,choice,280.0
d53738,choice,280.0
d53739,choice,280.0
d53740,choice,280.0
d53741,choice,280.0
d53742,choice,280.0
d53743,choice,280.0
d53744,choice,280.0
d53745,choice,280.0
d53746,choice,280.0
d53747,choice,280.0
d53748,choice,280.0
d53749,choice,280.0
d53750,choice,280.0
d53751,choice,280.0
d53752,choice,280.0
d53753,choice,280.0
d53754,choice,280.0
d53755,choice,280.0
d53756,choice,280.0
d53757,choice,280.0
d53758,choice,280.0
d53759,choice,280.0
d53760,choice,280.0
d53761,choice,280.0
d53762,choice,280.0
d53763,choice,280.0
d53764,choice,280.0
d53765,choice,280.0
d53766,choice,280.0
d53767,choice,280.0
d53768,choice,280.0
d53769,choice,280.0
d53770,choice,280.0
d53771,choice,280.0
d53772,choice,280.0
d53773,choice,280.0
d53774,choice,280.0
d53775,choice,280.0
d53776,choice,280.0
d53777,choice,280.0
d53778,choice,280.0
d53779,choice,280.0
d53780,choice,280.0
d53781,choice,280.0
d53782,choice,280.0
d53783,choice,280.0
d53784,choice,280.0
d53785,choice,280.0
d53786,choice,280.0
d53787,choice,280.0
d53788,choice,280.0
d53789,choice,280.0
d53790,choice,280.0
d53791,choice,280.0
d53792,choice,280.0
d53793,choice,280.0
d53794,choice,280.0
d53795,choice,280.0
d53796,choice,280.0
d53797,choice,280.0
d53798,choice,280.0
d53799,choice,280.0
d53800,choice,280.0
d53801,choice,280.0
d53802,choice,280.0
d53803,choice,280.0
d53804,choice,280.0
d53805,choice,280.0
d53806,choice,280.0
d53807,choice,280.0
d53808,choice,280.0
d53809,choice,280.0
d53810,choice,280.0
d53811,choice,280.0
d53812,choice,280.0
d53813,choice,280.0
d53814,choice,280.0
d53815,choice,280.0
d53816,choice,280.0
d53817,choice,280.0
d53818,choice,280.0
d53819,choice,280.0
d53820,choice,280.0
d53821,choice,280.0
d53822,choice,280.0
d53823,choice,280.0
d53824,choice,280.0
d53825,choice,280.0
d53826,choice,280.0
d53827,choice,280.0
d53828,choice,280.0
d53829,choice,280.0
d53830,choice,280.0
d53831,choice,280.0
d53832,choice,280.0
d53833,choice,280.0
d53834,choice,280.0
d53835,choice,280.0
d53836,choice,280.0
d53837,choice,280.0
d53838,choice,280.0
d53839,choice,280.0
d53840,choice,280.0
d53841,choice,280.0
d53842,choice,280.0
d53843,choice,280.0
d53844,choice,280.0
d53845,choice,280.0
d53846,choice,280.0
d53847,choice,280.0
d53848,choice,280.0
d53849,choice,280.0
d53850,choice,280.0
d53851,choice,280.0
d53852,choice,280.0
d53853,choice,280.0
d53854,choice,280.0
d53855,choice,280.0
d53856,choice,280.0
d53857,choice,280.0
d53858,choice,280.0
d53859,choice,280.0
d53860,choice,280.0
d53861,choice,280.0
d53862,choice,280.0
d53863,choice,280.0
d53864,choice,280.0
d53865,choice,280.0
d53866,choice,280.0
d53867,choice,280.0
d53868,choice,280.0
d53869,choice,280.0
d53870,choice,280.0
d53871,choice,280.0
d53872,choice,280.0
d53873,choice,280.0
d53874,choice,280.0
d53875,choice,280.0
d53876,choice,280.0
d53877,choice,280.0
d53878,choice,280.0
d53879,choice,280.0
d53880,choice,280.0
d53881,choice,280.0
d53882,choice,280.0
d53883,choice,280.0
d53884,choice,280.0
d53885,choice,280.0
d53886,choice,280.0
d53887,choice,280.0
d53888,choice,280.0
d53889,choice,280.0
d53890,choice,280.0
d53891,choice,280.0
d53892,choice,280.0
d53893,choice,280.0
d53894,choice,280.0
d53895,choice,280.0
d53896,choice,280.0
d53897,choice,280.0
d53898,choice,280.0
d53899,choice,280.0
d53900,choice,280.0
d53901,choice,280.0
d53902,choice,280.0
d53903,choice,280.0
d53904,choice,280.0
d53905,choice,280.0
d53906,choice,280.0
d53907,choice,280.0
d53908,choice,280.0
d53909,choice,280.0
d53910,choice,280.0
d53911,choice,280.0
d53912,choice,280.0
d53913,choice,280.0
d53914,choice,280.0
d53915,choice,280.0
d53916,choice,280.0
d53917,choice,280.0
d53918,choice,280.0
d53919,choice,280.0
d53920,choice,280.0
d53921,choice,280.0
d53922,choice,280.0
d53923,choice,280.0
d53924,choice,280.0
d53925,choice,280.0
d53926,choice,280.0
d53927,choice,280.0
d53928,choice,280.0
d53929,choice,280.0
d53930,choice,280.0
d53931,choice,280.0
d53932,choice,280.0
d53933,choice,280.0
d53934,choice,280.0
d53935,choice,280.0
d53936,choice,280.0
d53937,choice,280.0
d53938,choice,280.0
d53939,choice,280.0
d53940,choice,280.0
d53941,choice,280.0
d53942,choice,280.0
d53943,choice,280.0
d53944,choice,280.0
d53945,choice,280.0
d53946,choice,280.0
d53947,choice,280.0
d53948,choice,280.0
d53949,choice,280.0
d53950,choice,280.0
d53951,choice,280.0
d53952,choice,280.0
d53953,choice,280.0
d53954,choice,280.0
d53955,choice,280.0
d53956,choice,280.0
d53957,choice,280.0
d53958,choice,280.0
d53959,choice,280.0
d53960,choice,280.0
d53961,choice,280.0
d53962,choice,280.0
d53963,choice,280.0
d53964,choice,280.0
d53965,choice,280.0
d53966,choice,280.0
d53967,choice,280.0
d53968,choice,280.0
d53969,choice,280.0
d53970,choice,280.0
d53971,choice,280.0
d53972,choice,280.0
d53973,choice,280.0
d53974,choice,280.0
d53975,choice,280.0
d53976,choice,280.0
d53977,choice,280.0
d53978,choice,280.0
d53979,choice,280.0
d53980,choice,280.0
d53981,choice,280.0
d53982,choice,280.0
d53983,choice,280.0
d53984,choice,280.0
d53985,choice,280.0
d53986,choice,280.0
d53987,choice,280.0
d53988,choice,320.0
d53989,choice,320.0
d53990,choice,320.0
d53991,choice,320.0
d53992,choice,320.0
d53993,choice,320.0
d53994,choice,320.0
d53995,choice,320.0
d53996,choice,320.0
d53997,choice,320.0
d53998,choice,320.0
d53999,choice,320.0
d54000,choice,320.0
d54001,choice,320.0
d54002,choice,320.0
d54003,choice,320.0
d54004,choice,320.0
d54005,choice,320.0
d54006,choice,320.0
d54007,choice,320.0
d54008,choice,320.0
d54009,choice,320.0
d54010,choice,320.0
d54011,choice,320.0
d54012,choice,320.0
d54013,choice,320.0
d54014,choice,320.0
d54015,choice,320.0
d54016,choice,320.0
d54017,choice,320.0
d54018,choice,320.0
d54019,choice,320.0
d54020,choice,320.0
d54021,choice,320.0
d54022,choice,320.0
d54023,choice,320.0
d54024,choice,320.0
d54025,choice,320.0
d54026,choice,320.0
d54027,choice,320.0
d54028,choice,320.0
d54029,choice,320.0
d54030,choice,320.0
d54031,choice,320.0
d54032,choice,320.0
d54033,choice,320.0
d54034,choice,320.0
d54035,choice,320.0
d54036,choice,320.0
d54037,choice,320.0
d54038,choice,320.0
d54039,choice,320.0
d54040,choice,320.0
d54041,choice,320.0
d54042,choice,320.0
d54043,choice,320.0
d54044,choice,320.0
d54045,choice,320.0
d54046,choice,320.0
d54047,choice,320.0
d54048,choice,320.0
d54049,choice,320.0
d54050,choice,320.0
d54051,choice,320.0
d54052,choice,320.0
d54053,choice,320.0
d54054,choice,320.0
d54055,choice,320.0
d54056,choice,320.0
d54057,choice,320.0
d54058,choice,320.0
d54059,choice,320.0
d54060,choice,320.0
d54061,choice,320.0
d54062,choice,320.0
d54063,choice,320.0
d54064,choice,320.0
d54065,choice,320.0
d54066,choice,320.0
d54067,choice,320.0
d54068,choice,320.0
d54069,choice,320.0
d54070,choice,320.0
d54071,choice,320.0
d54072,choice,320.0
d54073,choice,320.0
d54074,choice,320.0
d54075,choice,320.0
d54076,choice,320.0
d54077,choice,320.0
d54078,choice,320.0
d54079,choice,320.0
d54080,choice,320.0
d54081,choice,320.0
d54082,choice,320.0
d54083,choice,320.0
d54084,choice,320.0
d54085,choice,320.0
d54086,choice,320.0
d54087,choice,320.0
d54088,choice,320.0
d54089,choice,320.0
d54090,choice,320.0
d54091,choice,320.0
d54092,choice,320.0
d54093,choice,320.0
d54094,choice,320.0
d54095,choice,320.0
d54096,choice,320.0
d54097,choice,320.0
d54098,choice,320.0
d54099,choice,320.0
d54100,choice,320.0
d54101,choice,320.0
d54102,choice,320.0
d54103,choice,320.0
d54104,choice,320.0
d54105,choice,320.0
d54106,choice,320.0
d54107,choice,320.0
d54108,choice,320.0
d54109,choice,320.0
d54110,choice,320.0
d54111,choice,320.0
d54112,choice,320.0
d54113,choice,320.0
d54114,choice,320.0
d54115,choice,320.0
d54116,choice,320.0
d54117,choice,320.0
d54118,choice,320.0
d54119,choice,320.0
d54120,choice,320.0
d54121,choice,320.0
d54122,choice,320.0
d54123,choice,320.0
d54124,choice,320.0
d54125,choice,320.0
d54126,choice,320.0
d54127,choice,320.0
d54128,choice,320.0
d54129,choice,320.0
d54130,choice,320.0
d54131,choice,320.0
d54132,choice,320.0
d54133,choice,320.0
d54134,choice,320.0
d54135,choice,320.0
d54136,choice,320.0
d54137,choice,320.0
d54138,choice,320.0
d54139,choice,320.0
d54140,choice,320.0
d54141,choice,320.0
d54142,choice,320.0
d54143,choice,320.0
d54144,choice,320.0
d54145,choice,320.0
d54146,choice,320.0
d54147,choice,320.0
d54148,choice,320.0
d54149,choice,320.0
d54150,choice,320.0
d54151,choice,320.0
d54152,choice,320.0
d54153,choice,320.0
d54154,choice,320.0
d54155,choice,320.0
d54156,choice,320.0
d54157,choice,320.0
d54158,choice,320.0
d54159,choice,320.0
d54160,choice,320.0
d54161,choice,320.0
d54162,choice,320.0
d54163,choice,320.0
d54164,choice,320.0
d54165,choice,320.0
d54166,choice,320.0
d54167,choice,320.0
d54168,choice,320.0
d54169,choice,320.0
d54170,choice,320.0
d54171,choice,320.0
d54172,choice,320.0
d54173,choice,320.0
d54174,choice,320.0
d54175,choice,320.0
d54176,choice,320.0
d54177,choice,320.0
d54178,choice,320.0
d54179,choice,320.0
d54180,choice,320.0
d54181,choice,320.0
d54182,choice,320.0
d54183,choice,320.0
d54184,choice,320.0
d54185,choice,320.0
d54186,choice,320.0
d54187,choice,320.0
d54188,choice,320.0
d54189,choice,320.0
d54190,choice,320.0
d54191,choice,320.0
d54192,choice,320.0
d54193,choice,320.0
d54194,choice,320.0
d54195,choice,320.0
d54196,choice,320.0
d54197,choice,320.0
d54198,choice,320.0
d54199,choice,320.0
d54200,choice,320.0
d54201,choice,320.0
d54202,choice,320.0
d54203,choice,320.0
d54204,choice,320.0
d54205,choice,320.0
d54206,choice,320.0
d54207,choice,320.0
d54208,choice,320.0
d54209,choice,320.0
d54210,choice,320.0
d54211,choice,320.0
d54212,choice,320.0
d54213,choice,320.0
d54214,choice,320.0
d54215,choice,320.0
d54216,choice,320.0
d54217,choice,320.0
d54218,choice,320.0
d54219,choice,320.0
d54220,choice,320.0
d54221,choice,320.0
d54222,choice,320.0
d54223,choice,320.0
d54224,choice,320.0
d54225,choice,320.0
d54226,choice,320.0
d54227,choice,320.0
d54228,choice,320.0
d54229,choice,320.0
d54230,choice,320.0
d54231,choice,320.0
d54232,choice,320.0
d54233,choice,320.0
d54234,choice,320.0
d54235,choice,320.0
d54236,choice,320.0
d54237,choice,320.0
d54238,choice,320.0
d54239,choice,320.0
d54240,choice,320.0
d54241,choice,320.0
d54242,choice,320.0
d54243,choice,320.0
d54244,choice,320.0
d54245,choice,320.0
d54246,choice,320.0
d54247,choice,320.0
d54248,choice,320.0
d54249,choice,320.0
d54250,choice,320.0
d54251,choice,320.0
d54252,choice,320.0
d54253,choice,320.0
d54254,choice,320.0
d54255,choice,320.0
d54256,choice,320.0
d54257,choice,320.0
d54258,choice,320.0
d54259,choice,320.0
d54260,choice,320.0
d54261,choice,320.0
d54262,choice,320.0
d54263,choice,320.0
d54264,choice,320.0
d54265,choice,320.0
d54266,choice,320.0
d54267,choice,320.0
d54268,choice,320.0
d54269,choice,320.0
d54270,choice,320.0
d54271,choice,320.0
d54272,choice,320.0
d54273,choice,320.0
d54274,choice,320.0
d54275,choice,320.0
d54276,choice,320.0
d54277,choice,320.0
d54278,choice,320.0
d54279,choice,320.0
d54280,choice,320.0
d54281,choice,320.0
d54282,choice,320.0
d54283,choice,320.0
d54284,choice,320.0
d54285,choice,320.0
d54286,choice,320.0
d54287,choice,320.0
d54288,choice,320.0
d54289,choice,320.0
d54290,choice,320.0
d54291,choice,320.0
d54292,choice,320.0
d54293,choice,320.0
d54294,choice,320.0
d54295,choice,320.0
d54296,choice,320.0
d54297,choice,320.0
d54298,choice,320.0
d54299,choice,320.0
d54300,choice,320.0
d54301,choice,320.0
d54302,choice,320.0
d54303,choice,320.0
d54304,choice,320.0
d54305,choice,320.0
d54306,choice,320.0
d54307,choice,320.0
d54308,choice,320.0
d54309,choice,320.0
d54310,choice,320.0
d54311,choice,320.0
d54312,choice,320.0
d54313,choice,320.0
d54314,choice,320.0
d54315,choice,320.0
d54316,choice,320.0
d54317,choice,320.0
d54318,choice,320.0
d54319,choice,320.0
d54320,choice,320.0
d54321,choice,320.0
d54322,choice,320.0
d54323,choice,320.0
d54324,choice,320.0
d54325,choice,320.0
d54326,choice,320.0
d54327,choice,320.0
d54328,choice,320.0
d54329,choice,320.0
d54330,choice,320.0
d54331,choice,320.0
d54332,choice,320.0
d54333,choice,320.0
d54334,choice,320.0
d54335,choice,320.0
d54336,choice,320.0
d54337,choice,320.0
d54338,choice,320.0
d54339,choice,320.0
d54340,choice,320.0
d54341,choice,320.0
d54342,choice,320.0
d54343,choice,320.0
d54344,choice,320.0
d54345,choice,320.0
d54346,choice,320.0
d54347,choice,320.0
d54348,choice,320.0
d54349,choice,320.0
d54350,choice,320.0
d54351,choice,320.0
d54352,choice,320.0
d54353,choice,320.0
d54354,choice,320.0
d54355,choice,320.0
d54356,choice,320.0
d54357,choice,320.0
d54358,choice,320.0
d54359,choice,320.0
d54360,choice,320.0
d54361,choice,320.0
d54362,choice,320.0
d54363,choice,320.0
d54364,choice,320.0
d54365,choice,320.0
d54366,choice,320.0
d54367,choice,320.0
d54368,choice,320.0
d54369,choice,320.0
d54370,choice,320.0
d54371,choice,320.0
d54372,choice,320.0
d54373,choice,320.0
d54374,choice,320.0
d54375,choice,320.0
d54376,choice,320.0
d54377,choice,320.0
d54378,choice,320.0
d54379,choice,320.0
d54380,choice,320.0
d54381,choice,320.0
d54382,choice,320.0
d54383,choice,320.0
d54384,choice,320.0
d54385,choice,320.0
d54386,choice,320.0
d54387,choice,320.0
d54388,choice,320.0
d54389,choice,320.0
d54390,choice,320.0
d54391,choice,320.0
d54392,choice,320.0
d54393,choice,320.0
d54394,choice,320.0
d54395,choice,320.0
d54396,choice,320.0
d54397,choice,320.0
d54398,choice,320.0
d54399,choice,320.0
d54400,choice,320.0
d54401,choice,320.0
d54402,choice,320.0
d54403,choice,320.0
d54404,choice,320.0
d54405,choice,320.0
d54406,choice,320.0
d54407,choice,320.0
d54408,choice,320.0
d54409,choice,320.0
d54410,choice,320.0
d54411,choice,320.0
d54412,choice,320.0
d54413,choice,320.0
d54414,choice,320.0
d54415,choice,320.0
d54416,choice,320.0
d54417,choice,320.0
d54418,choice,320.0
d54419,choice,320.0
d54420,choice,320.0
d54421,choice,320.0
d54422,choice,320.0
d54423,choice,320.0
d54424,choice,320.0
d54425,choice,320.0
d54426,choice,320.0
d54427,choice,320.0
d54428,choice,320.0
d54429,choice,320.0
d54430,choice,320.0
d54431,choice,320.0
d54432,choice,320.0
d54433,choice,320.0
d54434,choice,320.0
d54435,choice,320.0
d54436,choice,320.0
d54437,choice,320.0
d54438,choice,320.0
d54439,choice,320.0
d54440,choice,320.0
d54441,choice,320.0
d54442,choice,320.0
d54443,choice,320.0
d54444,choice,320.0
d54445,choice,320.0
d54446,choice,320.0
d54447,choice,320.0
d54448,choice,320.0
d54449,choice,320.0
d54450,choice,320.0
d54451,choice,320.0
d54452,choice,320.0
d54453,choice,320.0
d54454,choice,320.0
d54455,choice,320.0
d54456,choice,320.0
d54457,choice,320.0
d54458,choice,320.0
d54459,choice,320.0
d54460,choice,320.0
d54461,choice,320.0
d54462,choice,320.0
d54463,choice,320.0
d54464,choice,320.0
d54465,choice,320.0
d54466,choice,320.0
d54467,choice,320.0
d54468,choice,320.0
d54469,choice,320.0
d54470,choice,320.0
d54471,choice,320.0
d54472,choice,320.0
d54473,choice,320.0
d54474,choice,320.0
d54475,choice,320.0
d54476,choice,320.0
d54477,choice,320.0
d54478,choice,320.0
d54479,choice,320.0
d54480,choice,320.0
d54481,choice,320.0
d54482,choice,320.0
d54483,choice,320.0
d54484,choice,320.0
d54485,choice,320.0
d54486,choice,320.0
d54487,choice,320.0
d54488,choice,320.0
d54489,choice,320.0
d54490,choice,320.0
d54491,choice,320.0
d54492,choice,320.0
d54493,choice,320.0
d54494,choice,320.0
d54495,choice,320.0
d54496,choice,320.0
d54497,choice,320.0
d54498,choice,320.0
d54499,choice,320.0
d54500,choice,320.0
d54501,choice,320.0
d54502,choice,320.0
d54503,choice,320.0
d54504,choice,320.0
d54505,choice,320.0
d54506,choice,320.0
d54507,choice,320.0
d54508,choice,320.0
d54509,choice,320.0
d54510,choice,320.0
d54511,choice,320.0
d54512,choice,320.0
d54513,choice,320.0
d54514,choice,320.0
d54515,choice,320.0
d54516,choice,320.0
d54517,choice,320.0
d54518,choice,320.0
d54519,choice,320.0
d54520,choice,320.0
d54521,choice,320.0
d54522,choice,320.0
d54523,choice,320.0
d54524,choice,320.0
d54525,choice,320.0
d54526,choice,320.0
d54527,choice,320.0
d54528,choice,320.0
d54529,choice,320.0
d54530,choice,320.0
d54531,choice,320.0
d54532,choice,320.0
d54533,choice,320.0
d54534,choice,320.0
d54535,choice,320.0
d54536,choice,320.0
d54537,choice,320.0
d54538,choice,320.0
d54539,choice,320.0
d54540,choice,320.0
d54541,choice,320.0
d54542,choice,320.0
d54543,choice,320.0
d54544,choice,320.0
d54545,choice,320.0
d54546,choice,320.0
d54547,choice,320.0
d54548,choice,320.0
d54549,choice,320.0
d54550,choice,320.0
d54551,choice,320.0
d54552,choice,320.0
d54553,choice,320.0
d54554,choice,320.0
d54555,choice,320.0
d54556,choice,320.0
d54557,choice,320.0
d54558,choice,320.0
d54559,choice,320.0
d54560,choice,320.0
d54561,choice,320.0
d54562,choice,320.0
d54563,choice,320.0
d54564,choice,320.0
d54565,choice,320.0
d54566,choice,320.0
d54567,choice,320.0
d54568,choice,320.0
d54569,choice,320.0
d54570,choice,320.0
d54571,choice,320.0
d54572,choice,320.0
d54573,choice,320.0
d54574,choice,320.0
d54575,choice,320.0
d54576,choice,320.0
d54577,choice,320.0
d54578,choice,320.0
d54579,choice,320.0
d54580,choice,320.0
d54581,choice,320.0
d54582,choice,320.0
d54583,choice,320.0
d54584,choice,320.0
d54585,choice,320.0
d54586,choice,320.0
d54587,choice,320.0
d54588,choice,320.0
d54589,choice,320.0
d54590,choice,320.0
d54591,choice,320.0
d54592,choice,320.0
d54593,choice,320.0
d54594,choice,320.0
d54595,choice,320.0
d54596,choice,320.0
d54597,choice,320.0
d54598,choice,320.0
d54599,choice,320.0
d54600,choice,320.0
d54601,choice,320.0
d54602,choice,320.0
d54603,choice,320.0
d54604,choice,320.0
d54605,choice,320.0
d54606,choice,320.0
d54607,choice,320.0
d54608,choice,320.0
d54609,choice,320.0
d54610,choice,320.0
d54611,choice,320.0
d54612,choice,320.0
d54613,choice,320.0
d54614,choice,320.0
d54615,choice,320.0
d54616,choice,320.0
d54617,choice,320.0
d54618,choice,320.0
d54619,choice,320.0
d54620,choice,320.0
d54621,choice,320.0
d54622,choice,320.0
d54623,choice,320.0
d54624,choice,320.0
d54625,choice,320.0
d54626,choice,320.0
d54627,choice,320.0
d54628,choice,320.0
d54629,choice,320.0
d54630,choice,320.0
d54631,choice,320.0
d54632,choice,320.0
d54633,choice,320.0
d54634,choice,320.0
d54635,choice,320.0
d54636,choice,320.0
d54637,choice,320.0
d54638,choice,320.0
d54639,choice,320.0
d54640,choice,320.0
d54641,choice,320.0
d54642,choice,320.0
d54643,choice,320.0
d54644,choice,320.0
d54645,choice,320.0
d54646,choice,320.0
d54647,choice,320.0
d54648,choice,320.0
d54649,choice,320.0
d54650,choice,320.0
d54651,choice,320.0
d54652,choice,320.0
d54653,choice,320.0
d54654,choice,320.0
d54655,choice,320.0
d54656,choice,320.0
d54657,choice,320.0
d54658,choice,320.0
d54659,choice,320.0
d54660,choice,320.0
d54661,choice,320.0
d54662,choice,320.0
d54663,choice,320.0
d54664,choice,320.0
d54665,choice,320.0
d54666,choice,320.0
d54667,choice,320.0
d54668,choice,320.0
d54669,choice,320.0
d54670,choice,320.0
d54671,choice,320.0
d54672,choice,320.0
d54673,choice,320.0
d54674,choice,320.0
d54675,choice,320.0
d54676,choice,320.0
d54677,choice,320.0
d54678,choice,320.0
d54679,choice,320.0
d54680,choice,320.0
d54681,choice,320.0
d54682,choice,320.0
d54683,choice,320.0
d54684,choice,320.0
d54685,choice,320.0
d54686,choice,320.0
d54687,choice,320.0
d54688,choice,320.0
d54689,choice,320.0
d54690,choice,320.0
d54691,choice,320.0
d54692,choice,320.0
d54693,choice,320.0
d54694,choice,320.0
d54695,choice,320.0
d54696,choice,320.0
d54697,choice,320.0
d54698,choice,320.0
d54699,choice,320.0
d54700,choice,320.0
d54701,choice,320.0
d54702,choice,320.0
d54703,choice,320.0
d54704,choice,320.0
d54705,choice,320.0
d54706,choice,320.0
d54707,choice,320.0
d54708,choice,320.0
d54709,choice,320.0
d54710,choice,320.0
d54711,choice,320.0
d54712,choice,320.0
d54713,choice,320.0
d54714,choice,320.0
d54715,choice,320.0
d54716,choice,320.0
d54717,choice,320.0
d54718,choice,320.0
d54719,choice,320.0
d54720,choice,320.0
d54721,choice,320.0
d54722,choice,320.0
d54723,choice,320.0
d54724,choice,320.0
d54725,choice,320.0
d54726,choice,320.0
d54727,choice,320.0
d54728,choice,320.0
d54729,choice,320.0
d54730,choice,320.0
d54731,choice,320.0
d54732,choice,320.0
d54733,choice,320.0
d54734,choice,320.0
d54735,choice,320.0
d54736,choice,320.0
d54737,choice,320.0
d54738,choice,320.0
d54739,choice,320.0
d54740,choice,320.0
d54741,choice,320.0
d54742,choice,320.0
d54743,choice,320.0
d54744,choice,320.0
d54745,choice,320.0
d54746,choice,320.0
d54747,choice,320.0
d54748,choice,320.0
d54749,choice,320.0
d54750,choice,320.0
d54751,choice,320.0
d54752,choice,320.0
d54753,choice,320.0
d54754,choice,320.0
d54755,choice,320.0
d54756,choice,320.0
d54757,choice,320.0
d54758,choice,320.0
d54759,choice,320.0
d54760,choice,320.0
d54761,choice,320.0
d54762,choice,320.0
d54763,choice,320.0
d54764,choice,320.0
d54765,choice,320.0
d54766,choice,320.0
d54767,choice,320.0
d54768,choice,320.0
d54769,choice,320.0
d54770,choice,320.0
d54771,choice,320.0
d54772,choice,320.0
d54773,choice,320.0
d54774,choice,320.0
d54775,choice,320.0
d54776,choice,320.0
d54777,choice,320.0
d54778,choice,320.0
d54779,choice,320.0
d54780,choice,320.0
d54781,choice,320.0
d54782,choice,320.0
d54783,choice,320.0
d54784,choice,320.0
d54785,choice,320.0
d54786,choice,320.0
d54787,choice,320.0
d54788,choice,240.0
d54789,choice,240.0
d54790,choice,240.0
d54791,choice,240.0
d54792,choice,240.0
d54793,choice,240.0
d54794,choice,240.0
d54795,choice,240.0
d54796,choice,240.0
d54797,choice,240.0
d54798,choice,240.0
d54799,choice,240.0
d54800,choice,240.0
d54801,choice,240.0
d54802,choice,240.0
d54803,choice,240.0
d54804,choice,240.0
d54805,choice,240.0
d54806,choice,240.0
d54807,choice,240.0
d54808,choice,240.0
d54809,choice,240.0
d54810,choice,240.0
d54811,choice,240.0
d54812,choice,240.0
d54813,choice,240.0
d54814,choice,240.0
d54815,choice,240.0
d54816,choice,240.0
d54817,choice,240.0
d54818,choice,240.0
d54819,choice,240.0
d54820,choice,240.0
d54821,choice,240.0
d54822,choice,240.0
d54823,choice,240.0
d54824,choice,240.0
d54825,choice,240.0
d54826,choice,240.0
d54827,choice,240.0
d54828,choice,240.0
d54829,choice,240.0
d54830,choice,240.0
d54831,choice,240.0
d54832,choice,240.0
d54833,choice,240.0
d54834,choice,240.0
d54835,choice,240.0
