decision_id,node_id,coef
d68752,N12213,-1.0
d68752,N12969,-1.0
d69109,N12452,1.0
d69109,N09191,-1.0
d69109,N12969,-1.0
d69466,N11522,-1.0
d69466,N12969,-1.0
d69802,N01721,1.0
d69802,N11991,-1.0
d69802,N12969,-1.0
d70096,N06283,1.0
d70096,N12224,-1.0
d70096,N12969,-1.0
d70369,N12475,1.0
d70369,N09302,-1.0
d70369,N12969,-1.0
d70642,N11633,-1.0
d70642,N12969,-1.0
d70894,N01954,1.0
d70894,N12002,-1.0
d70894,N12969,-1.0
d71104,N06516,1.0
d71104,N12235,-1.0
d71104,N12969,-1.0
d71293,N12503,1.0
d71293,N09413,-1.0
d71293,N12969,-1.0
d71482,N11744,-1.0
d71482,N12969,-1.0
d71650,N02187,1.0
d71650,N12013,-1.0
d71650,N12969,-1.0
d71776,N06749,1.0
d71776,N12246,-1.0
d71776,N12969,-1.0
d71881,N12736,1.0
d71881,N09524,-1.0
d71881,N12969,-1.0
d71986,N11792,-1.0
d71986,N12969,-1.0
d10274,N12393,1.0
d10274,N07426,-1.0
d10274,N12980,-1.0
d11727,N09757,-1.0
d11727,N12980,-1.0
d13161,N11815,-1.0
d13161,N12980,-1.0
d14557,N02898,1.0
d14557,N12047,-1.0
d14557,N12980,-1.0
d15934,N07537,-1.0
d15934,N12980,-1.0
d17311,N09868,-1.0
d17311,N12980,-1.0
d18669,N11826,-1.0
d18669,N12980,-1.0
d19989,N03109,1.0
d19989,N12059,-1.0
d19989,N12980,-1.0
d21290,N07648,-1.0
d21290,N12980,-1.0
d22591,N09979,-1.0
d22591,N12980,-1.0
d23892,N11837,-1.0
d23892,N12980,-1.0
d25175,N03319,1.0
d25175,N12070,-1.0
d25175,N12980,-1.0
d26421,N07759,-1.0
d26421,N12980,-1.0
d27690,N10090,-1.0
d27690,N12980,-1.0
d28959,N11848,-1.0
d28959,N12980,-1.0
d30209,N03519,1.0
d30209,N12081,-1.0
d30209,N12980,-1.0
d31421,N00333,1.0
d31421,N07870,-1.0
d31421,N12980,-1.0
d32614,N10201,-1.0
d32614,N12980,-1.0
d33807,N11859,-1.0
d33807,N12980,-1.0
d34982,N03730,1.0
d34982,N12092,-1.0
d34982,N12980,-1.0
d36121,N02442,1.0
d36121,N07981,-1.0
d36121,N12980,-1.0
d37246,N10312,-1.0
d37246,N12980,-1.0
d38371,N11870,-1.0
d38371,N12980,-1.0
d39477,N03941,1.0
d39477,N12103,-1.0
d39477,N12980,-1.0
d40545,N04551,1.0
d40545,N08092,-1.0
d40545,N12980,-1.0
d41594,N10423,-1.0
d41594,N12980,-1.0
d42643,N11881,-1.0
d42643,N12980,-1.0
d43675,N04152,1.0
d43675,N12114,-1.0
d43675,N12980,-1.0
d44647,N06438,1.0
d44647,N08203,-1.0
d44647,N12980,-1.0
d45604,N10534,-1.0
d45604,N12980,-1.0
d46561,N11892,-1.0
d46561,N12980,-1.0
d47500,N04341,1.0
d47500,N12125,-1.0
d47500,N12980,-1.0
d48403,N08436,1.0
d48403,N08314,-1.0
d48403,N12980,-1.0
d49288,N10645,-1.0
d49288,N12980,-1.0
d50173,N11903,-1.0
d50173,N12980,-1.0
d51040,N04540,1.0
d51040,N12136,-1.0
d51040,N12980,-1.0
d51896,N10545,1.0
d51896,N08425,-1.0
d51896,N12980,-1.0
d52753,N10756,-1.0
d52753,N12980,-1.0
d53610,N00189,1.0
d53610,N11914,-1.0
d53610,N12980,-1.0
d54448,N04751,1.0
d54448,N12147,-1.0
d54448,N12980,-1.0
d55248,N11871,1.0
d55248,N08536,-1.0
d55248,N12980,-1.0
d56029,N10867,-1.0
d56029,N12980,-1.0
d56810,N00400,1.0
d56810,N11925,-1.0
d56810,N12980,-1.0
d57572,N04962,1.0
d57572,N12158,-1.0
d57572,N12980,-1.0
d58296,N12082,1.0
d58296,N08647,-1.0
d58296,N12980,-1.0
d59001,N10978,-1.0
d59001,N12980,-1.0
d59706,N00611,1.0
d59706,N11936,-1.0
d59706,N12980,-1.0
d60392,N05173,1.0
d60392,N12170,-1.0
d60392,N12980,-1.0
d61040,N12293,1.0
d61040,N08758,-1.0
d61040,N12980,-1.0
d61669,N11089,-1.0
d61669,N12980,-1.0
d62298,N00822,1.0
d62298,N11948,-1.0
d62298,N12980,-1.0
d62908,N05384,1.0
d62908,N12181,-1.0
d62908,N12980,-1.0
d63480,N12384,1.0
d63480,N08869,-1.0
d63480,N12980,-1.0
d64033,N11200,-1.0
d64033,N12980,-1.0
d64567,N01033,1.0
d64567,N11959,-1.0
d64567,N12980,-1.0
d65063,N05595,1.0
d65063,N12192,-1.0
d65063,N12980,-1.0
d65582,N12407,1.0
d65582,N08980,-1.0
d65582,N12980,-1.0
d66107,N11311,-1.0
d66107,N12980,-1.0
d66611,N01266,1.0
d66611,N11970,-1.0
d66611,N12980,-1.0
d67073,N05828,1.0
d67073,N12203,-1.0
d67073,N12980,-1.0
d67514,N12430,1.0
d67514,N09091,-1.0
d67514,N12980,-1.0
d67955,N11422,-1.0
d67955,N12980,-1.0
d68375,N01499,1.0
d68375,N11981,-1.0
d68375,N12980,-1.0
d68753,N06061,1.0
d68753,N12214,-1.0
d68753,N12980,-1.0
d69110,N12453,1.0
d69110,N09202,-1.0
d69110,N12980,-1.0
d69467,N11533,-1.0
d69467,N12980,-1.0
d69803,N01732,1.0
d69803,N11992,-1.0
d69803,N12980,-1.0
d70097,N06294,1.0
d70097,N12225,-1.0
d70097,N12980,-1.0
d70370,N12476,1.0
d70370,N09313,-1.0
d70370,N12980,-1.0
d70643,N11644,-1.0
d70643,N12980,-1.0
d70895,N01965,1.0
d70895,N12003,-1.0
d70895,N12980,-1.0
d71105,N06527,1.0
d71105,N12236,-1.0
d71105,N12980,-1.0
d71294,N12514,1.0
d71294,N09424,-1.0
d71294,N12980,-1.0
d71483,N11755,-1.0
d71483,N12980,-1.0
d71651,N02198,1.0
d71651,N12014,-1.0
d71651,N12980,-1.0
d71777,N06760,1.0
d71777,N12247,-1.0
d71777,N12980,-1.0
d71882,N12747,1.0
d71882,N09535,-1.0
d71882,N12980,-1.0
d71987,N11793,-1.0
d71987,N12980,-1.0
d10275,N12404,1.0
d10275,N07426,-1.0
d10275,N12991,-1.0
d11728,N09757,-1.0
d11728,N12991,-1.0
d13162,N11815,-1.0
d13162,N12991,-1.0
d14558,N02909,1.0
d14558,N12047,-1.0
d14558,N12991,-1.0
d15935,N07537,-1.0
d15935,N12991,-1.0
d17312,N09868,-1.0
d17312,N12991,-1.0
d18670,N11826,-1.0
d18670,N12991,-1.0
d19990,N03120,1.0
d19990,N12059,-1.0
d19990,N12991,-1.0
d21291,N07648,-1.0
d21291,N12991,-1.0
d22592,N09979,-1.0
d22592,N12991,-1.0
d23893,N11837,-1.0
d23893,N12991,-1.0
d25176,N03331,1.0
d25176,N12070,-1.0
d25176,N12991,-1.0
d26422,N07759,-1.0
d26422,N12991,-1.0
d27691,N10090,-1.0
d27691,N12991,-1.0
d28960,N11848,-1.0
d28960,N12991,-1.0
d30210,N03530,1.0
d30210,N12081,-1.0
d30210,N12991,-1.0
d31422,N00444,1.0
d31422,N07870,-1.0
d31422,N12991,-1.0
d32615,N10201,-1.0
d32615,N12991,-1.0
d33808,N11859,-1.0
d33808,N12991,-1.0
d34983,N03741,1.0
d34983,N12092,-1.0
d34983,N12991,-1.0
d36122,N02553,1.0
d36122,N07981,-1.0
d36122,N12991,-1.0
d37247,N10312,-1.0
d37247,N12991,-1.0
d38372,N11870,-1.0
d38372,N12991,-1.0
d39478,N03952,1.0
d39478,N12103,-1.0
d39478,N12991,-1.0
d40546,N04662,1.0
d40546,N08092,-1.0
d40546,N12991,-1.0
d41595,N10423,-1.0
d41595,N12991,-1.0
d42644,N11881,-1.0
d42644,N12991,-1.0
d43676,N04163,1.0
d43676,N12114,-1.0
d43676,N12991,-1.0
d44648,N06549,1.0
d44648,N08203,-1.0
d44648,N12991,-1.0
d45605,N10534,-1.0
d45605,N12991,-1.0
d46562,N11892,-1.0
d46562,N12991,-1.0
d47501,N04352,1.0
d47501,N12125,-1.0
d47501,N12991,-1.0
d48404,N08547,1.0
d48404,N08314,-1.0
d48404,N12991,-1.0
d49289,N10645,-1.0
d49289,N12991,-1.0
d50174,N11903,-1.0
d50174,N12991,-1.0
d51041,N04552,1.0
d51041,N12136,-1.0
d51041,N12991,-1.0
d51897,N10656,1.0
d51897,N08425,-1.0
d51897,N12991,-1.0
d52754,N10756,-1.0
d52754,N12991,-1.0
d53611,N00200,1.0
d53611,N11914,-1.0
d53611,N12991,-1.0
d54449,N04762,1.0
d54449,N12147,-1.0
d54449,N12991,-1.0
d55249,N11882,1.0
d55249,N08536,-1.0
d55249,N12991,-1.0
d56030,N10867,-1.0
d56030,N12991,-1.0
d56811,N00411,1.0
d56811,N11925,-1.0
d56811,N12991,-1.0
d57573,N04973,1.0
d57573,N12158,-1.0
d57573,N12991,-1.0
d58297,N12093,1.0
d58297,N08647,-1.0
d58297,N12991,-1.0
d59002,N10978,-1.0
d59002,N12991,-1.0
d59707,N00622,1.0
d59707,N11936,-1.0
d59707,N12991,-1.0
d60393,N05184,1.0
d60393,N12170,-1.0
d60393,N12991,-1.0
d61041,N12304,1.0
d61041,N08758,-1.0
d61041,N12991,-1.0
d61670,N11089,-1.0
d61670,N12991,-1.0
d62299,N00833,1.0
d62299,N11948,-1.0
d62299,N12991,-1.0
d62909,N05395,1.0
d62909,N12181,-1.0
d62909,N12991,-1.0
d63481,N12385,1.0
d63481,N08869,-1.0
d63481,N12991,-1.0
d64034,N11200,-1.0
d64034,N12991,-1.0
d64568,N01044,1.0
d64568,N11959,-1.0
d64568,N12991,-1.0
d65064,N05606,1.0
d65064,N12192,-1.0
d65064,N12991,-1.0
d65583,N12408,1.0
d65583,N08980,-1.0
d65583,N12991,-1.0
d66108,N11311,-1.0
d66108,N12991,-1.0
d66612,N01277,1.0
d66612,N11970,-1.0
d66612,N12991,-1.0
d67074,N05839,1.0
d67074,N12203,-1.0
d67074,N12991,-1.0
d67515,N12431,1.0
d67515,N09091,-1.0
d67515,N12991,-1.0
d67956,N11422,-1.0
d67956,N12991,-1.0
d68376,N01510,1.0
d68376,N11981,-1.0
d68376,N12991,-1.0
d68754,N06072,1.0
d68754,N12214,-1.0
d68754,N12991,-1.0
d69111,N12454,1.0
d69111,N09202,-1.0
d69111,N12991,-1.0
d69468,N11533,-1.0
d69468,N12991,-1.0
d69804,N01743,1.0
d69804,N11992,-1.0
d69804,N12991,-1.0
d70098,N06305,1.0
d70098,N12225,-1.0
d70098,N12991,-1.0
d70371,N12477,1.0
d70371,N09313,-1.0
d70371,N12991,-1.0
d70644,N11644,-1.0
d70644,N12991,-1.0
d70896,N01976,1.0
d70896,N12003,-1.0
d70896,N12991,-1.0
d71106,N06538,1.0
d71106,N12236,-1.0
d71106,N12991,-1.0
d71295,N12525,1.0
d71295,N09424,-1.0
d71295,N12991,-1.0
d71484,N11755,-1.0
d71484,N12991,-1.0
d71652,N02209,1.0
d71652,N12014,-1.0
d71652,N12991,-1.0
d71778,N06772,1.0
d71778,N12247,-1.0
d71778,N12991,-1.0
d71883,N12758,1.0
d71883,N09535,-1.0
d71883,N12991,-1.0
d71988,N11793,-1.0
d71988,N12991,-1.0
d09661,N12048,1.0
d09661,N07393,-1.0
d09661,N13002,-1.0
d11114,N09724,-1.0
d11114,N13002,-1.0
d15454,N13002,1.0
d15473,N13002,1.0
d15511,N13002,1.0
d15530,N13002,1.0
d15549,N13002,1.0
d15587,N13002,1.0
d15606,N13002,1.0
d15625,N13002,1.0
d15663,N13002,1.0
d15682,N13002,1.0
d15701,N13002,1.0
d15739,N13002,1.0
d15758,N13002,1.0
d15777,N13002,1.0
d15815,N13002,1.0
d15834,N13002,1.0
d15853,N13002,1.0
d15891,N13002,1.0
d15910,N13002,1.0
d15929,N13002,1.0
d15967,N13002,1.0
d15986,N13002,1.0
d16079,N13002,1.0
d16151,N13002,1.0
d16169,N13002,1.0
d16220,N13002,1.0
d16237,N13002,1.0
d16288,N13002,1.0
d16305,N13002,1.0
d16353,N13002,1.0
d16369,N13002,1.0
d16417,N13002,1.0
d16433,N13002,1.0
d16467,N13002,1.0
d16484,N13002,1.0
d16501,N13002,1.0
d16535,N13002,1.0
d16552,N13002,1.0
d16569,N13002,1.0
d16603,N13002,1.0
d16620,N13002,1.0
d16637,N13002,1.0
d16671,N13002,1.0
d16688,N13002,1.0
d16705,N13002,1.0
d16739,N13002,1.0
d16756,N13002,1.0
d10276,N12415,1.0
d10276,N07438,-1.0
d10276,N13003,-1.0
d11729,N09769,-1.0
d11729,N13003,-1.0
d13163,N11817,-1.0
d13163,N13003,-1.0
d14559,N02920,1.0
d14559,N12050,-1.0
d14559,N13003,-1.0
d15936,N07549,-1.0
d15936,N13003,-1.0
d17313,N09880,-1.0
d17313,N13003,-1.0
d18671,N11828,-1.0
d18671,N13003,-1.0
d19991,N03131,1.0
d19991,N12061,-1.0
d19991,N13003,-1.0
d21292,N07660,-1.0
d21292,N13003,-1.0
d22593,N09991,-1.0
d22593,N13003,-1.0
d23894,N11839,-1.0
d23894,N13003,-1.0
d25177,N03342,1.0
d25177,N12072,-1.0
d25177,N13003,-1.0
d26423,N07771,-1.0
d26423,N13003,-1.0
d27692,N10102,-1.0
d27692,N13003,-1.0
d28961,N11850,-1.0
d28961,N13003,-1.0
d30211,N03541,1.0
d30211,N12083,-1.0
d30211,N13003,-1.0
d31423,N00555,1.0
d31423,N07882,-1.0
d31423,N13003,-1.0
d32616,N10213,-1.0
d32616,N13003,-1.0
d33809,N11861,-1.0
d33809,N13003,-1.0
d34984,N03752,1.0
d34984,N12094,-1.0
d34984,N13003,-1.0
d36123,N02664,1.0
d36123,N07993,-1.0
d36123,N13003,-1.0
d37248,N10324,-1.0
d37248,N13003,-1.0
d38373,N11872,-1.0
d38373,N13003,-1.0
d39479,N03963,1.0
d39479,N12105,-1.0
d39479,N13003,-1.0
d40547,N04773,1.0
d40547,N08104,-1.0
d40547,N13003,-1.0
d41596,N10435,-1.0
d41596,N13003,-1.0
d42645,N11883,-1.0
d42645,N13003,-1.0
d43677,N04174,1.0
d43677,N12116,-1.0
d43677,N13003,-1.0
d44649,N06660,1.0
d44649,N08215,-1.0
d44649,N13003,-1.0
d45606,N10546,-1.0
d45606,N13003,-1.0
d46563,N11894,-1.0
d46563,N13003,-1.0
d47502,N04363,1.0
d47502,N12127,-1.0
d47502,N13003,-1.0
d48405,N08658,1.0
d48405,N08326,-1.0
d48405,N13003,-1.0
d49290,N10657,-1.0
d49290,N13003,-1.0
d50175,N00001,1.0
d50175,N11905,-1.0
d50175,N13003,-1.0
d51042,N04563,1.0
d51042,N12138,-1.0
d51042,N13003,-1.0
d51898,N10767,1.0
d51898,N08437,-1.0
d51898,N13003,-1.0
d52755,N10768,-1.0
d52755,N13003,-1.0
d53612,N00211,1.0
d53612,N11916,-1.0
d53612,N13003,-1.0
d54450,N04774,1.0
d54450,N12149,-1.0
d54450,N13003,-1.0
d55250,N11893,1.0
d55250,N08548,-1.0
d55250,N13003,-1.0
d56031,N10879,-1.0
d56031,N13003,-1.0
d56812,N00422,1.0
d56812,N11927,-1.0
d56812,N13003,-1.0
d57574,N04984,1.0
d57574,N12161,-1.0
d57574,N13003,-1.0
d58298,N12104,1.0
d58298,N08659,-1.0
d58298,N13003,-1.0
d59003,N10990,-1.0
d59003,N13003,-1.0
d59708,N00633,1.0
d59708,N11939,-1.0
d59708,N13003,-1.0
d60394,N05195,1.0
d60394,N12172,-1.0
d60394,N13003,-1.0
d61042,N12315,1.0
d61042,N08770,-1.0
d61042,N13003,-1.0
d61671,N11101,-1.0
d61671,N13003,-1.0
d62300,N00844,1.0
d62300,N11950,-1.0
d62300,N13003,-1.0
d62910,N05406,1.0
d62910,N12183,-1.0
d62910,N13003,-1.0
d63482,N12386,1.0
d63482,N08881,-1.0
d63482,N13003,-1.0
d64035,N11212,-1.0
d64035,N13003,-1.0
d64569,N01055,1.0
d64569,N11961,-1.0
d64569,N13003,-1.0
d65065,N05617,1.0
d65065,N12194,-1.0
d65065,N13003,-1.0
d65584,N12409,1.0
d65584,N08992,-1.0
d65584,N13003,-1.0
d66109,N11323,-1.0
d66109,N13003,-1.0
d66613,N01288,1.0
d66613,N11972,-1.0
d66613,N13003,-1.0
d67075,N05850,1.0
d67075,N12205,-1.0
d67075,N13003,-1.0
d67516,N12432,1.0
d67516,N09103,-1.0
d67516,N13003,-1.0
d67957,N11434,-1.0
d67957,N13003,-1.0
d68377,N01521,1.0
d68377,N11983,-1.0
d68377,N13003,-1.0
d68755,N06083,1.0
d68755,N12216,-1.0
d68755,N13003,-1.0
d69112,N12455,1.0
d69112,N09214,-1.0
d69112,N13003,-1.0
d69469,N11545,-1.0
d69469,N13003,-1.0
d69805,N01754,1.0
d69805,N11994,-1.0
d69805,N13003,-1.0
d70099,N06316,1.0
d70099,N12227,-1.0
d70099,N13003,-1.0
d70372,N12478,1.0
d70372,N09325,-1.0
d70372,N13003,-1.0
d70645,N11656,-1.0
d70645,N13003,-1.0
d70897,N01987,1.0
d70897,N12005,-1.0
d70897,N13003,-1.0
d71107,N06550,1.0
d71107,N12238,-1.0
d71107,N13003,-1.0
d71296,N12536,1.0
d71296,N09436,-1.0
d71296,N13003,-1.0
d71485,N11767,-1.0
d71485,N13003,-1.0
d71653,N02221,1.0
d71653,N12016,-1.0
d71653,N13003,-1.0
d71779,N06783,1.0
d71779,N12249,-1.0
d71779,N13003,-1.0
d71884,N12769,1.0
d71884,N09547,-1.0
d71884,N13003,-1.0
d71989,N11795,-1.0
d71989,N13003,-1.0
d10277,N12426,1.0
d10277,N07438,-1.0
d10277,N13014,-1.0
d11730,N09769,-1.0
d11730,N13014,-1.0
d13164,N11817,-1.0
d13164,N13014,-1.0
d14560,N02931,1.0
d14560,N12050,-1.0
d14560,N13014,-1.0
d15937,N07549,-1.0
d15937,N13014,-1.0
d17314,N09880,-1.0
d17314,N13014,-1.0
d18672,N11828,-1.0
d18672,N13014,-1.0
d19992,N03142,1.0
d19992,N12061,-1.0
d19992,N13014,-1.0
d21293,N07660,-1.0
d21293,N13014,-1.0
d22594,N09991,-1.0
d22594,N13014,-1.0
d23895,N11839,-1.0
d23895,N13014,-1.0
d25178,N03353,1.0
d25178,N12072,-1.0
d25178,N13014,-1.0
d26424,N07771,-1.0
d26424,N13014,-1.0
d27693,N10102,-1.0
d27693,N13014,-1.0
d28962,N11850,-1.0
d28962,N13014,-1.0
d30212,N03553,1.0
d30212,N12083,-1.0
d30212,N13014,-1.0
d31424,N00666,1.0
d31424,N07882,-1.0
d31424,N13014,-1.0
d32617,N10213,-1.0
d32617,N13014,-1.0
d33810,N11861,-1.0
d33810,N13014,-1.0
d34985,N03763,1.0
d34985,N12094,-1.0
d34985,N13014,-1.0
d36124,N02775,1.0
d36124,N07993,-1.0
d36124,N13014,-1.0
d37249,N10324,-1.0
d37249,N13014,-1.0
d38374,N11872,-1.0
d38374,N13014,-1.0
d39480,N03974,1.0
d39480,N12105,-1.0
d39480,N13014,-1.0
d40548,N04884,1.0
d40548,N08104,-1.0
d40548,N13014,-1.0
d41597,N10435,-1.0
d41597,N13014,-1.0
d42646,N11883,-1.0
d42646,N13014,-1.0
d43678,N04185,1.0
d43678,N12116,-1.0
d43678,N13014,-1.0
d44650,N06771,1.0
d44650,N08215,-1.0
d44650,N13014,-1.0
d45607,N10546,-1.0
d45607,N13014,-1.0
d46564,N11894,-1.0
d46564,N13014,-1.0
d47503,N04374,1.0
d47503,N12127,-1.0
d47503,N13014,-1.0
d48406,N08769,1.0
d48406,N08326,-1.0
d48406,N13014,-1.0
d49291,N10657,-1.0
d49291,N13014,-1.0
d50176,N00012,1.0
d50176,N11905,-1.0
d50176,N13014,-1.0
d51043,N04574,1.0
d51043,N12138,-1.0
d51043,N13014,-1.0
d51899,N10878,1.0
d51899,N08437,-1.0
d51899,N13014,-1.0
d52756,N10768,-1.0
d52756,N13014,-1.0
d53613,N00223,1.0
d53613,N11916,-1.0
d53613,N13014,-1.0
d54451,N04785,1.0
d54451,N12149,-1.0
d54451,N13014,-1.0
d55251,N11904,1.0
d55251,N08548,-1.0
d55251,N13014,-1.0
d56032,N10879,-1.0
d56032,N13014,-1.0
d56813,N00433,1.0
d56813,N11927,-1.0
d56813,N13014,-1.0
d57575,N04996,1.0
d57575,N12161,-1.0
d57575,N13014,-1.0
d58299,N12115,1.0
d58299,N08659,-1.0
d58299,N13014,-1.0
d59004,N10990,-1.0
d59004,N13014,-1.0
d59709,N00644,1.0
d59709,N11939,-1.0
d59709,N13014,-1.0
d60395,N05206,1.0
d60395,N12172,-1.0
d60395,N13014,-1.0
d61043,N12326,1.0
d61043,N08770,-1.0
d61043,N13014,-1.0
d61672,N11101,-1.0
d61672,N13014,-1.0
d62301,N00855,1.0
d62301,N11950,-1.0
d62301,N13014,-1.0
d62911,N05417,1.0
d62911,N12183,-1.0
d62911,N13014,-1.0
d63483,N12387,1.0
d63483,N08881,-1.0
d63483,N13014,-1.0
d64036,N11212,-1.0
d64036,N13014,-1.0
d64570,N01066,1.0
d64570,N11961,-1.0
d64570,N13014,-1.0
d65066,N05628,1.0
d65066,N12194,-1.0
d65066,N13014,-1.0
d65585,N12410,1.0
d65585,N08992,-1.0
d65585,N13014,-1.0
d66110,N11323,-1.0
d66110,N13014,-1.0
d66614,N01299,1.0
d66614,N11972,-1.0
d66614,N13014,-1.0
d67076,N05861,1.0
d67076,N12205,-1.0
d67076,N13014,-1.0
d67517,N12433,1.0
d67517,N09103,-1.0
d67517,N13014,-1.0
d67958,N11434,-1.0
d67958,N13014,-1.0
d68378,N01532,1.0
d68378,N11983,-1.0
d68378,N13014,-1.0
d68756,N06094,1.0
d68756,N12216,-1.0
d68756,N13014,-1.0
d69113,N12456,1.0
d69113,N09214,-1.0
d69113,N13014,-1.0
d69470,N11545,-1.0
d69470,N13014,-1.0
d69806,N01765,1.0
d69806,N11994,-1.0
d69806,N13014,-1.0
d70100,N06328,1.0
d70100,N12227,-1.0
d70100,N13014,-1.0
d70373,N12479,1.0
d70373,N09325,-1.0
d70373,N13014,-1.0
d70646,N11656,-1.0
d70646,N13014,-1.0
d70898,N01999,1.0
d70898,N12005,-1.0
d70898,N13014,-1.0
d71108,N06561,1.0
d71108,N12238,-1.0
d71108,N13014,-1.0
d71297,N12547,1.0
d71297,N09436,-1.0
d71297,N13014,-1.0
d71486,N11767,-1.0
d71486,N13014,-1.0
d71654,N02232,1.0
d71654,N12016,-1.0
d71654,N13014,-1.0
d71780,N06794,1.0
d71780,N12249,-1.0
d71780,N13014,-1.0
d71885,N12781,1.0
d71885,N09547,-1.0
d71885,N13014,-1.0
d71990,N11795,-1.0
d71990,N13014,-1.0
d10278,N12437,1.0
d10278,N07449,-1.0
d10278,N13025,-1.0
d11731,N09780,-1.0
d11731,N13025,-1.0
d13165,N11818,-1.0
d13165,N13025,-1.0
d14561,N02942,1.0
d14561,N12051,-1.0
d14561,N13025,-1.0
d15938,N07560,-1.0
d15938,N13025,-1.0
d17315,N09891,-1.0
d17315,N13025,-1.0
d18673,N11829,-1.0
d18673,N13025,-1.0
d19993,N03153,1.0
d19993,N12062,-1.0
d19993,N13025,-1.0
d21294,N07671,-1.0
d21294,N13025,-1.0
d22595,N10002,-1.0
d22595,N13025,-1.0
d23896,N11840,-1.0
d23896,N13025,-1.0
d25179,N03364,1.0
d25179,N12073,-1.0
d25179,N13025,-1.0
d26425,N07782,-1.0
d26425,N13025,-1.0
d27694,N10113,-1.0
d27694,N13025,-1.0
d28963,N11851,-1.0
d28963,N13025,-1.0
d30213,N03564,1.0
d30213,N12084,-1.0
d30213,N13025,-1.0
d31425,N00777,1.0
d31425,N07893,-1.0
d31425,N13025,-1.0
d32618,N10224,-1.0
d32618,N13025,-1.0
d33811,N11862,-1.0
d33811,N13025,-1.0
d34986,N03775,1.0
d34986,N12095,-1.0
d34986,N13025,-1.0
d36125,N02886,1.0
d36125,N08004,-1.0
d36125,N13025,-1.0
d37250,N10335,-1.0
d37250,N13025,-1.0
d38375,N11873,-1.0
d38375,N13025,-1.0
d39481,N03985,1.0
d39481,N12106,-1.0
d39481,N13025,-1.0
d40549,N04995,1.0
d40549,N08115,-1.0
d40549,N13025,-1.0
d41598,N10446,-1.0
d41598,N13025,-1.0
d42647,N11884,-1.0
d42647,N13025,-1.0
d43679,N04196,1.0
d43679,N12117,-1.0
d43679,N13025,-1.0
d44651,N06882,1.0
d44651,N08226,-1.0
d44651,N13025,-1.0
d45608,N10557,-1.0
d45608,N13025,-1.0
d46565,N11895,-1.0
d46565,N13025,-1.0
d47504,N04385,1.0
d47504,N12128,-1.0
d47504,N13025,-1.0
d48407,N08880,1.0
d48407,N08337,-1.0
d48407,N13025,-1.0
d49292,N10668,-1.0
d49292,N13025,-1.0
d50177,N00023,1.0
d50177,N11906,-1.0
d50177,N13025,-1.0
d51044,N04585,1.0
d51044,N12139,-1.0
d51044,N13025,-1.0
d51900,N10989,1.0
d51900,N08448,-1.0
d51900,N13025,-1.0
d52757,N10779,-1.0
d52757,N13025,-1.0
d53614,N00234,1.0
d53614,N11917,-1.0
d53614,N13025,-1.0
d54452,N04796,1.0
d54452,N12150,-1.0
d54452,N13025,-1.0
d55252,N11915,1.0
d55252,N08559,-1.0
d55252,N13025,-1.0
d56033,N10890,-1.0
d56033,N13025,-1.0
d56814,N00445,1.0
d56814,N11928,-1.0
d56814,N13025,-1.0
d57576,N05007,1.0
d57576,N12162,-1.0
d57576,N13025,-1.0
d58300,N12126,1.0
d58300,N08670,-1.0
d58300,N13025,-1.0
d59005,N11001,-1.0
d59005,N13025,-1.0
d59710,N00655,1.0
d59710,N11940,-1.0
d59710,N13025,-1.0
d60396,N05218,1.0
d60396,N12173,-1.0
d60396,N13025,-1.0
d61044,N12337,1.0
d61044,N08781,-1.0
d61044,N13025,-1.0
d61673,N11112,-1.0
d61673,N13025,-1.0
d62302,N00866,1.0
d62302,N11951,-1.0
d62302,N13025,-1.0
d62912,N05428,1.0
d62912,N12184,-1.0
d62912,N13025,-1.0
d63484,N12388,1.0
d63484,N08892,-1.0
d63484,N13025,-1.0
d64037,N11223,-1.0
d64037,N13025,-1.0
d64571,N01077,1.0
d64571,N11962,-1.0
d64571,N13025,-1.0
d65067,N05639,1.0
d65067,N12195,-1.0
d65067,N13025,-1.0
d65586,N12411,1.0
d65586,N09003,-1.0
d65586,N13025,-1.0
d66111,N11334,-1.0
d66111,N13025,-1.0
d66615,N01310,1.0
d66615,N11973,-1.0
d66615,N13025,-1.0
d67077,N05872,1.0
d67077,N12206,-1.0
d67077,N13025,-1.0
d67518,N12434,1.0
d67518,N09114,-1.0
d67518,N13025,-1.0
d67959,N11445,-1.0
d67959,N13025,-1.0
d68379,N01543,1.0
d68379,N11984,-1.0
d68379,N13025,-1.0
d68757,N06106,1.0
d68757,N12217,-1.0
d68757,N13025,-1.0
d69114,N12457,1.0
d69114,N09225,-1.0
d69114,N13025,-1.0
d69471,N11556,-1.0
d69471,N13025,-1.0
d69807,N01777,1.0
d69807,N11995,-1.0
d69807,N13025,-1.0
d70101,N06339,1.0
d70101,N12228,-1.0
d70101,N13025,-1.0
d70374,N12480,1.0
d70374,N09336,-1.0
d70374,N13025,-1.0
d70647,N11667,-1.0
d70647,N13025,-1.0
d70899,N02010,1.0
d70899,N12006,-1.0
d70899,N13025,-1.0
d71109,N06572,1.0
d71109,N12239,-1.0
d71109,N13025,-1.0
d71298,N12559,1.0
d71298,N09447,-1.0
d71298,N13025,-1.0
d71487,N11778,-1.0
d71487,N13025,-1.0
d71655,N02243,1.0
d71655,N12017,-1.0
d71655,N13025,-1.0
d71781,N06805,1.0
