option_id,unit_id,dest_location_id,wave_id
opt_02327,214,30,5
opt_02328,209,21,5
opt_02329,126,129,1
opt_02330,71,86,1
opt_02331,206,25,5
opt_02332,163,170,0
opt_02333,159,173,2
opt_02334,24,51,0
opt_02335,121,124,1
opt_02336,101,101,2
opt_02337,109,143,5
opt_02338,79,92,2
opt_02339,157,183,5
opt_02340,91,111,3
opt_02341,288,280,2
opt_02342,204,216,3
opt_02343,174,197,5
opt_02344,101,101,2
opt_02345,5,15,2
opt_02346,149,164,1
opt_02347,218,9,3
opt_02348,232,235,2
opt_02349,295,294,5
opt_02350,184,210,2
opt_02351,67,113,4
opt_02352,153,194,0
opt_02353,217,10,2
opt_02354,177,185,2
opt_02355,101,99,2
opt_02356,196,11,5
opt_02357,128,157,0
opt_02358,68,84,3
opt_02359,262,259,3
opt_02360,102,104,2
opt_02361,52,46,1
opt_02362,77,105,5
opt_02363,248,269,0
opt_02364,102,99,2
opt_02365,126,125,1
opt_02366,81,98,3
opt_02367,122,144,3
opt_02368,177,177,2
opt_02369,60,69,3
opt_02370,1,26,3
opt_02371,26,59,5
opt_02372,178,195,0
opt_02373,147,167,2
opt_02374,144,164,1
opt_02375,41,58,2
opt_02376,29,64,4
opt_02377,205,11,5
opt_02378,101,101,2
opt_02379,213,6,3
opt_02380,264,263,2
opt_02381,118,147,5
opt_02382,102,101,2
opt_02383,282,279,1
opt_02384,140,159,5
opt_02385,211,12,2
opt_02386,33,53,2
opt_02387,37,58,2
opt_02388,147,171,2
opt_02389,68,90,3
opt_02390,9,27,4
opt_02391,28,60,5
opt_02392,272,286,3
opt_02393,120,155,5
opt_02394,219,2,0
opt_02395,110,141,3
opt_02396,104,126,2
opt_02397,192,213,2
opt_02398,207,223,2
opt_02399,219,201,0
opt_02400,45,52,3
opt_02401,95,117,5
opt_02402,28,59,5
opt_02403,182,191,3
opt_02404,170,165,1
opt_02405,245,231,1
opt_02406,31,44,1
opt_02407,129,133,2
opt_02408,68,84,3
opt_02409,122,144,3
opt_02410,160,164,1
opt_02411,198,206,3
opt_02412,105,143,5
opt_02413,51,44,1
opt_02414,104,126,2
opt_02415,104,126,2
opt_02416,6,24,4
opt_02417,5,18,2
opt_02418,108,122,0
opt_02419,196,11,5
opt_02420,214,25,5
opt_02421,179,199,5
opt_02422,260,261,4
opt_02423,255,270,5
opt_02424,198,216,3
opt_02425,178,194,0
opt_02426,12,18,2
opt_02427,196,222,5
opt_02428,207,214,2
opt_02429,142,157,0
opt_02430,159,173,2
opt_02431,213,9,3
opt_02432,85,81,0
opt_02433,152,162,4
opt_02434,1,14,3
opt_02435,201,1,1
opt_02436,92,118,6
opt_02437,35,53,2
opt_02438,138,159,5
opt_02439,234,236,2
opt_02440,252,254,2
opt_02441,2,29,5
opt_02442,261,266,4
opt_02443,167,186,3
opt_02444,156,184,5
opt_02445,165,180,3
opt_02446,125,152,3
opt_02447,83,116,6
opt_02448,283,280,2
opt_02449,156,183,5
opt_02450,43,47,3
opt_02451,143,136,2
opt_02452,14,20,2
opt_02453,180,162,4
opt_02454,189,203,1
opt_02455,231,224,0
opt_02456,92,116,6
opt_02457,247,246,5
opt_02458,119,149,5
opt_02459,273,275,2
opt_02460,196,3,5
opt_02461,144,164,1
opt_02462,282,279,1
opt_02463,116,126,2
opt_02464,115,142,3
opt_02465,115,142,3
opt_02466,31,43,1
opt_02467,163,194,0
opt_02468,23,34,0
opt_02469,164,177,2
opt_02470,221,12,2
opt_02471,262,260,3
opt_02472,201,207,1
opt_02473,51,44,1
opt_02474,293,289,4
opt_02475,165,175,3
opt_02476,115,141,3
opt_02477,227,236,2
opt_02478,216,17,6
opt_02479,125,144,3
opt_02480,51,44,1
opt_02481,8,35,3
opt_02482,113,150,6
opt_02483,126,128,1
opt_02484,249,250,2
opt_02485,51,46,1
opt_02486,113,151,6
opt_02487,135,134,2
opt_02488,48,70,2
opt_02489,115,144,3
opt_02490,11,7,1
opt_02491,202,5,1
opt_02492,240,241,2
opt_02493,161,189,5
opt_02494,125,144,3
opt_02495,50,51,0
opt_02496,128,157,0
opt_02497,132,133,2
opt_02498,62,73,3
opt_02499,198,206,3
opt_02500,26,55,5
opt_02501,15,38,5
opt_02502,29,64,4
opt_02503,86,114,5
opt_02504,286,278,1
opt_02505,11,7,1
opt_02506,252,256,2
opt_02507,291,285,4
opt_02508,40,64,4
opt_02509,97,95,1
opt_02510,182,196,3
opt_02511,273,275,2
opt_02512,169,193,6
opt_02513,161,188,5
opt_02514,172,196,3
opt_02515,18,20,2
opt_02516,96,95,1
opt_02517,146,169,2
opt_02518,285,274,0
opt_02519,1,26,3
opt_02520,120,149,5
opt_02521,98,99,2
opt_02522,56,70,2
opt_02523,162,193,6
opt_02524,142,156,0
opt_02525,49,71,6
opt_02526,210,221,3
opt_02527,138,155,5
opt_02528,46,46,1
opt_02529,168,192,6
opt_02530,151,168,3
opt_02531,210,6,3
opt_02532,1,26,3
opt_02533,164,176,2
opt_02534,232,235,2
opt_02535,86,114,5
opt_02536,141,136,2
opt_02537,81,102,3
opt_02538,90,111,3
opt_02539,40,49,4
opt_02540,294,295,5
opt_02541,121,128,1
opt_02542,22,23,2
opt_02543,11,5,1
opt_02544,194,222,5
opt_02545,115,144,3
opt_02546,49,76,6
opt_02547,282,276,1
opt_02548,78,108,5
opt_02549,280,294,5
opt_02550,223,2,0
opt_02551,89,106,3
opt_02552,190,206,3
opt_02553,158,187,5
opt_02554,181,178,2
opt_02555,67,112,4
opt_02556,71,85,1
opt_02557,241,227,1
opt_02558,69,91,2
opt_02559,77,105,5
opt_02560,157,183,5
opt_02561,283,275,2
opt_02562,274,284,3
opt_02563,71,85,1
opt_02564,112,156,0
opt_02565,12,19,2
opt_02566,88,96,2
opt_02567,57,69,3
opt_02568,29,49,4
opt_02569,93,112,4
opt_02570,127,130,1
opt_02571,20,8,1
opt_02572,132,133,2
opt_02573,277,277,2
opt_02574,131,134,2
opt_02575,103,104,2
opt_02576,45,45,3
opt_02577,58,68,5
opt_02578,171,172,1
opt_02579,102,99,2
opt_02580,17,16,1
opt_02581,148,171,2
opt_02582,227,232,2
opt_02583,287,277,2
opt_02584,30,42,1
opt_02585,174,188,5
opt_02586,68,84,3
opt_02587,87,88,1
opt_02588,167,180,3
opt_02589,160,165,1
opt_02590,103,104,2
opt_02591,0,26,3
opt_02592,62,73,3
opt_02593,119,147,5
opt_02594,264,258,2
opt_02595,81,100,3
opt_02596,170,172,1
opt_02597,156,183,5
opt_02598,233,242,4
opt_02599,150,160,5
opt_02600,14,22,2
opt_02601,114,140,3
opt_02602,197,218,2
opt_02603,41,57,2
opt_02604,267,260,3
opt_02605,252,250,2
opt_02606,287,281,2
opt_02607,239,239,3
opt_02608,130,153,6
opt_02609,193,214,2
opt_02610,128,156,0
opt_02611,18,20,2
opt_02612,92,118,6
opt_02613,95,114,5
opt_02614,165,179,3
opt_02615,58,68,5
opt_02616,18,23,2
opt_02617,122,142,3
opt_02618,71,82,1
opt_02619,164,174,2
opt_02620,191,222,5
opt_02621,175,189,5
opt_02622,152,162,4
opt_02623,4,5,1
opt_02624,152,182,4
opt_02625,253,258,2
opt_02626,101,99,2
opt_02627,34,61,5
opt_02628,273,272,2
opt_02629,98,97,2
opt_02630,183,190,2
opt_02631,274,287,3
opt_02632,267,260,3
opt_02633,130,153,6
opt_02634,10,39,6
opt_02635,231,225,0
opt_02636,165,175,3
opt_02637,28,61,5
opt_02638,47,66,5
opt_02639,121,128,1
opt_02640,269,263,2
opt_02641,287,280,2
opt_02642,259,257,3
opt_02643,175,197,5
opt_02644,189,202,1
opt_02645,127,130,1
opt_02646,57,52,3
opt_02647,1,14,3
opt_02648,218,6,3
opt_02649,94,94,2
opt_02650,122,146,3
opt_02651,47,68,5
opt_02652,129,132,2
opt_02653,57,54,3
opt_02654,116,126,2
opt_02655,203,201,0
opt_02656,214,29,5
opt_02657,37,56,2
opt_02658,4,7,1
opt_02659,98,96,2
opt_02660,92,118,6
opt_02661,71,86,1
opt_02662,24,51,0
opt_02663,12,19,2
opt_02664,267,259,3
opt_02665,85,81,0
opt_02666,217,12,2
opt_02667,29,64,4
opt_02668,286,283,1
opt_02669,73,81,0
opt_02670,5,19,2
opt_02671,88,94,2
opt_02672,98,97,2
opt_02673,53,54,3
opt_02674,131,134,2
opt_02675,237,246,5
opt_02676,31,42,1
opt_02677,85,115,0
opt_02678,71,86,1
opt_02679,133,158,5
opt_02680,110,140,3
opt_02681,266,264,6
opt_02682,276,278,1
opt_02683,127,128,1
opt_02684,49,71,6
opt_02685,84,86,1
opt_02686,118,147,5
opt_02687,94,96,2
opt_02688,181,190,2
opt_02689,138,155,5
opt_02690,157,184,5
opt_02691,206,21,5
opt_02692,101,97,2
opt_02693,170,166,1
opt_02694,24,51,0
opt_02695,98,97,2
opt_02696,38,45,3
opt_02697,271,255,1
opt_02698,9,24,4
opt_02699,4,7,1
opt_02700,21,34,0
opt_02701,205,11,5
opt_02702,36,66,5
opt_02703,281,290,3
opt_02704,117,124,1
opt_02705,248,269,0
opt_02706,114,142,3
opt_02707,270,268,3
opt_02708,188,212,6
opt_02709,138,155,5
opt_02710,43,45,3
opt_02711,124,131,2
opt_02712,29,64,4
opt_02713,21,34,0
opt_02714,179,197,5
opt_02715,3,26,3
opt_02716,169,198,6
opt_02717,153,170,0
opt_02718,147,169,2
opt_02719,209,29,5
opt_02720,10,17,6
opt_02721,26,55,5
opt_02722,118,145,5
opt_02723,143,136,2
opt_02724,8,35,3
opt_02725,96,87,1
opt_02726,213,9,3
opt_02727,19,31,2
opt_02728,36,66,5
opt_02729,208,10,2
opt_02730,222,18,2
opt_02731,90,106,3
opt_02732,146,167,2
opt_02733,273,272,2
opt_02734,117,124,1
opt_02735,161,187,5
opt_02736,79,91,2
opt_02737,76,107,5
opt_02738,57,69,3
opt_02739,265,253,1
opt_02740,57,52,3
opt_02741,261,261,4
opt_02742,160,165,1
opt_02743,103,101,2
opt_02744,212,204,4
opt_02745,100,117,5
opt_02746,22,31,2
opt_02747,231,225,0
opt_02748,188,212,6
opt_02749,138,159,5
opt_02750,108,122,0
opt_02751,168,192,6
opt_02752,198,206,3
opt_02753,127,129,1
opt_02754,1,26,3
opt_02755,35,56,2
opt_02756,53,47,3
opt_02757,157,187,5
opt_02758,151,175,3
opt_02759,161,189,5
opt_02760,229,229,3
opt_02761,76,105,5
opt_02762,45,52,3
opt_02763,72,98,3
opt_02764,110,141,3
opt_02765,235,243,6
opt_02766,14,19,2
opt_02767,50,78,0
opt_02768,218,6,3
opt_02769,209,25,5
opt_02770,9,24,4
opt_02771,214,25,5
opt_02772,205,3,5
opt_02773,185,202,1
opt_02774,77,105,5
opt_02775,17,8,1
opt_02776,259,259,3
opt_02777,191,217,5
opt_02778,113,150,6
opt_02779,177,178,2
opt_02780,17,16,1
opt_02781,267,259,3
opt_02782,97,95,1
opt_02783,143,136,2
opt_02784,159,174,2
opt_02785,109,139,5
opt_02786,17,8,1
opt_02787,4,1,1
opt_02788,28,61,5
opt_02789,114,142,3
opt_02790,84,86,1
opt_02791,35,57,2
opt_02792,240,237,2
opt_02793,60,73,3
opt_02794,197,214,2
opt_02795,134,146,3
opt_02796,37,58,2
opt_02797,276,278,1
opt_02798,148,169,2
opt_02799,133,158,5
opt_02800,214,29,5
opt_02801,77,105,5
opt_02802,289,279,1
opt_02803,205,11,5
opt_02804,61,68,5
opt_02805,141,137,2
opt_02806,178,195,0
opt_02807,190,209,3
opt_02808,46,43,1
opt_02809,48,70,2
opt_02810,47,67,5
opt_02811,53,54,3
opt_02812,112,122,0
opt_02813,82,81,0
opt_02814,72,98,3
opt_02815,214,30,5
opt_02816,146,167,2
opt_02817,222,13,2
opt_02818,18,22,2
opt_02819,226,225,0
opt_02820,71,85,1
opt_02821,168,192,6
opt_02822,181,190,2
opt_02823,154,179,3
opt_02824,164,174,2
opt_02825,60,54,3
opt_02826,121,128,1
opt_02827,119,147,5
opt_02828,181,185,2
opt_02829,209,29,5
opt_02830,96,88,1
opt_02831,128,122,0
opt_02832,191,217,5
opt_02833,98,96,2
opt_02834,221,12,2
opt_02835,36,61,5
opt_02836,17,7,1
opt_02837,206,21,5
opt_02838,135,136,2
opt_02839,142,157,0
opt_02840,0,26,3
opt_02841,249,250,2
opt_02842,153,161,0
opt_02843,5,19,2
opt_02844,171,166,1
opt_02845,16,33,5
opt_02846,129,131,2
opt_02847,72,100,3
opt_02848,104,120,2
opt_02849,174,189,5
opt_02850,163,194,0
opt_02851,141,137,2
opt_02852,71,85,1
opt_02853,0,14,3
opt_02854,58,68,5
opt_02855,68,90,3
opt_02856,257,252,1
opt_02857,290,291,6
opt_02858,56,70,2
opt_02859,134,154,3
opt_02860,213,9,3
opt_02861,5,18,2
opt_02862,32,50,2
opt_02863,168,193,6
opt_02864,20,8,1
opt_02865,79,93,2
opt_02866,39,63,0
opt_02867,114,141,3
opt_02868,118,145,5
opt_02869,31,44,1
opt_02870,159,174,2
opt_02871,189,203,1
opt_02872,229,229,3
opt_02873,196,11,5
opt_02874,255,267,5
opt_02875,66,83,5
opt_02876,90,106,3
opt_02877,210,6,3
opt_02878,220,215,0
opt_02879,126,128,1
opt_02880,142,156,0
opt_02881,6,24,4
opt_02882,30,43,1
opt_02883,73,81,0
opt_02884,214,29,5
opt_02885,58,68,5
opt_02886,44,58,2
opt_02887,39,51,0
opt_02888,214,29,5
opt_02889,153,170,0
opt_02890,74,116,6
opt_02891,104,126,2
opt_02892,43,41,3
opt_02893,51,46,1
opt_02894,204,216,3
opt_02895,78,110,5
opt_02896,42,75,6
opt_02897,54,63,0
opt_02898,243,242,4
opt_02899,175,197,5
opt_02900,78,108,5
opt_02901,4,5,1
opt_02902,89,100,3
opt_02903,151,168,3
opt_02904,194,3,5
opt_02905,256,252,1
opt_02906,212,204,4
opt_02907,163,195,0
opt_02908,198,216,3
opt_02909,164,176,2
opt_02910,213,6,3
opt_02911,38,45,3
opt_02912,124,127,2
opt_02913,32,48,2
opt_02914,154,179,3
opt_02915,154,175,3
opt_02916,73,81,0
opt_02917,217,12,2
opt_02918,44,65,2
opt_02919,171,166,1
opt_02920,182,191,3
opt_02921,177,185,2
opt_02922,8,36,3
opt_02923,87,86,1
opt_02924,132,134,2
opt_02925,119,149,5
opt_02926,237,245,5
opt_02927,131,134,2
opt_02928,147,169,2
opt_02929,145,161,0
opt_02930,120,149,5
opt_02931,63,72,1
opt_02932,49,76,6
opt_02933,12,18,2
opt_02934,71,85,1
opt_02935,95,110,5
opt_02936,79,91,2
opt_02937,125,146,3
opt_02938,218,9,3
opt_02939,53,54,3
opt_02940,128,156,0
opt_02941,16,33,5
opt_02942,22,23,2
opt_02943,291,289,4
opt_02944,183,185,2
opt_02945,107,151,6
opt_02946,53,47,3
opt_02947,12,19,2
opt_02948,94,97,2
opt_02949,267,268,3
opt_02950,275,288,3
opt_02951,156,160,5
opt_02952,141,136,2
opt_02953,60,54,3
opt_02954,38,41,3
opt_02955,200,0,1
opt_02956,62,73,3
opt_02957,213,9,3
opt_02958,180,182,4
opt_02959,98,96,2
opt_02960,27,48,2
opt_02961,121,125,1
opt_02962,198,209,3
opt_02963,238,229,3
opt_02964,202,5,1
opt_02965,96,87,1
opt_02966,82,115,0
opt_02967,39,51,0
opt_02968,107,150,6
opt_02969,120,149,5
opt_02970,7,28,3
opt_02971,155,171,2
opt_02972,138,158,5
opt_02973,169,198,6
opt_02974,108,122,0
opt_02975,186,206,3
opt_02976,102,101,2
opt_02977,204,209,3
opt_02978,112,156,0
opt_02979,172,196,3
opt_02980,90,111,3
opt_02981,70,92,2
opt_02982,200,0,1
opt_02983,194,222,5
opt_02984,59,76,6
opt_02985,127,130,1
opt_02986,100,117,5
opt_02987,72,100,3
opt_02988,129,132,2
opt_02989,118,147,5
opt_02990,164,176,2
opt_02991,150,183,5
opt_02992,106,127,2
opt_02993,58,77,5
opt_02994,116,131,2
opt_02995,172,186,3
opt_02996,82,115,0
opt_02997,199,212,6
opt_02998,215,24,4
opt_02999,199,220,6
opt_03000,15,30,5
opt_03001,221,13,2
opt_03002,139,148,4
opt_03003,216,17,6
opt_03004,260,266,4
opt_03005,292,282,2
opt_03006,80,93,2
opt_03007,289,279,1
opt_03008,288,281,2
opt_03009,72,90,3
opt_03010,174,189,5
opt_03011,41,57,2
opt_03012,201,1,1
opt_03013,127,130,1
opt_03014,48,65,2
opt_03015,157,183,5
opt_03016,38,41,3
opt_03017,124,131,2
opt_03018,53,52,3
opt_03019,206,21,5
opt_03020,134,154,3
opt_03021,116,127,2
opt_03022,195,202,1
opt_03023,202,5,1
opt_03024,177,178,2
opt_03025,229,226,3
opt_03026,88,94,2
opt_03027,56,79,2
opt_03028,227,235,2
opt_03029,254,267,5
opt_03030,95,117,5
opt_03031,4,1,1
opt_03032,152,182,4
opt_03033,162,193,6
opt_03034,255,271,5
opt_03035,179,197,5
opt_03036,174,197,5
opt_03037,171,172,1
opt_03038,124,131,2
opt_03039,63,74,1
opt_03040,165,175,3
opt_03041,153,170,0
opt_03042,46,44,1
opt_03043,80,92,2
opt_03044,258,262,2
opt_03045,62,69,3
opt_03046,32,50,2
opt_03047,47,66,5
opt_03048,139,138,4
opt_03049,199,220,6
opt_03050,249,254,2
opt_03051,242,227,1
opt_03052,17,7,1
opt_03053,164,174,2
opt_03054,186,205,3
opt_03055,35,56,2
opt_03056,39,40,0
opt_03057,206,21,5
opt_03058,172,191,3
opt_03059,111,124,1
opt_03060,123,148,4
opt_03061,111,124,1
opt_03062,80,94,2
opt_03063,101,97,2
opt_03064,75,83,5
opt_03065,123,138,4
opt_03066,0,14,3
opt_03067,242,230,1
opt_03068,119,145,5
opt_03069,1,28,3
opt_03070,175,189,5
opt_03071,82,115,0
opt_03072,180,182,4
opt_03073,169,193,6
opt_03074,199,220,6
opt_03075,37,57,2
opt_03076,27,50,2
opt_03077,247,246,5
opt_03078,173,178,2
opt_03079,148,171,2
opt_03080,271,255,1
opt_03081,268,265,6
opt_03082,295,295,5
opt_03083,14,22,2
opt_03084,230,243,6
opt_03085,26,59,5
opt_03086,63,74,1
opt_03087,116,131,2
opt_03088,205,21,5
opt_03089,263,271,5
opt_03090,54,78,0
opt_03091,57,54,3
opt_03092,214,25,5
opt_03093,265,252,1
opt_03094,193,213,2
opt_03095,210,6,3
opt_03096,59,76,6
opt_03097,9,24,4
opt_03098,88,94,2
opt_03099,67,112,4
opt_03100,148,173,2
opt_03101,204,209,3
opt_03102,5,15,2
opt_03103,202,5,1
opt_03104,253,254,2
opt_03105,117,124,1
opt_03106,123,148,4
opt_03107,219,215,0
opt_03108,230,247,6
opt_03109,212,211,4
opt_03110,135,135,2
opt_03111,245,233,1
opt_03112,32,53,2
opt_03113,153,161,0
opt_03114,106,126,2
opt_03115,55,65,2
opt_03116,97,95,1
opt_03117,32,48,2
opt_03118,148,169,2
opt_03119,194,3,5
opt_03120,287,277,2
opt_03121,77,107,5
opt_03122,246,233,1
opt_03123,7,35,3
opt_03124,31,43,1
opt_03125,124,132,2
opt_03126,82,80,0
opt_03127,189,200,1
opt_03128,117,125,1
opt_03129,51,44,1
opt_03130,203,215,0
opt_03131,144,163,1
opt_03132,49,76,6
opt_03133,83,118,6
opt_03134,134,154,3
opt_03135,130,151,6
opt_03136,285,273,0
opt_03137,2,33,5
opt_03138,35,57,2
opt_03139,119,147,5
opt_03140,70,89,2
opt_03141,118,145,5
opt_03142,130,151,6
opt_03143,99,115,0
opt_03144,61,68,5
opt_03145,48,62,2
opt_03146,33,50,2
opt_03147,168,192,6
opt_03148,162,192,6
opt_03149,210,6,3
opt_03150,274,286,3
opt_03151,130,153,6
opt_03152,166,180,3
opt_03153,43,47,3
opt_03154,155,174,2
opt_03155,123,148,4
opt_03156,34,66,5
opt_03157,26,59,5
opt_03158,181,178,2
opt_03159,112,156,0
opt_03160,203,201,0
opt_03161,294,292,5
opt_03162,126,129,1
opt_03163,132,133,2
opt_03164,88,93,2
opt_03165,289,283,1
opt_03166,145,161,0
opt_03167,126,129,1
opt_03168,28,60,5
opt_03169,160,166,1
opt_03170,166,186,3
opt_03171,187,219,5
opt_03172,27,50,2
opt_03173,12,20,2
opt_03174,247,246,5
opt_03175,250,251,3
opt_03176,263,270,5
opt_03177,165,179,3
opt_03178,264,263,2
opt_03179,219,201,0
opt_03180,69,91,2
opt_03181,159,174,2
opt_03182,157,187,5
opt_03183,19,23,2
opt_03184,51,72,1
opt_03185,145,161,0
opt_03186,149,163,1
opt_03187,18,22,2
opt_03188,161,187,5
opt_03189,212,211,4
opt_03190,13,39,6
opt_03191,288,281,2
opt_03192,245,231,1
opt_03193,1,28,3
opt_03194,245,230,1
opt_03195,199,17,6
opt_03196,251,248,0
opt_03197,238,229,3
opt_03198,221,15,2
opt_03199,215,24,4
opt_03200,178,194,0
opt_03201,5,15,2
opt_03202,209,25,5
opt_03203,14,22,2
opt_03204,93,113,4
opt_03205,118,143,5
opt_03206,294,295,5
opt_03207,22,31,2
opt_03208,188,212,6
opt_03209,55,79,2
opt_03210,265,253,1
opt_03211,58,67,5
opt_03212,167,191,3
opt_03213,17,16,1
opt_03214,168,193,6
opt_03215,96,87,1
opt_03216,214,25,5
opt_03217,81,100,3
opt_03218,189,200,1
opt_03219,128,122,0
opt_03220,138,159,5
opt_03221,265,255,1
opt_03222,145,170,0
opt_03223,134,146,3
opt_03224,53,52,3
opt_03225,257,253,1
opt_03226,123,138,4
opt_03227,174,188,5
opt_03228,165,180,3
opt_03229,216,220,6
opt_03230,252,254,2
opt_03231,90,102,3
opt_03232,251,248,0
opt_03233,5,15,2
opt_03234,211,12,2
opt_03235,246,231,1
opt_03236,53,52,3
opt_03237,75,103,5
opt_03238,6,24,4
opt_03239,95,110,5
opt_03240,25,55,5
opt_03241,13,39,6
opt_03242,264,262,2
opt_03243,227,236,2
opt_03244,76,107,5
opt_03245,73,81,0
opt_03246,44,58,2
opt_03247,272,286,3
opt_03248,209,21,5
opt_03249,283,280,2
opt_03250,11,7,1
opt_03251,137,129,1
opt_03252,254,270,5
opt_03253,236,229,3
opt_03254,41,62,2
opt_03255,228,244,5
opt_03256,181,190,2
opt_03257,215,211,4
opt_03258,113,150,6
opt_03259,288,282,2
opt_03260,227,235,2
opt_03261,90,106,3
opt_03262,260,266,4
opt_03263,109,139,5
opt_03264,194,3,5
opt_03265,151,175,3
opt_03266,274,284,3
opt_03267,219,2,0
opt_03268,18,22,2
opt_03269,82,81,0
opt_03270,28,60,5
opt_03271,242,230,1
opt_03272,12,18,2
opt_03273,139,138,4
opt_03274,255,270,5
opt_03275,238,234,3
opt_03276,116,127,2
opt_03277,231,225,0
opt_03278,237,244,5
opt_03279,119,145,5
opt_03280,37,56,2
opt_03281,288,282,2
opt_03282,132,135,2
opt_03283,156,183,5
opt_03284,44,65,2
opt_03285,12,20,2
opt_03286,2,29,5
opt_03287,161,188,5
opt_03288,244,238,2
opt_03289,79,91,2
opt_03290,170,165,1
opt_03291,8,36,3
opt_03292,56,79,2
opt_03293,74,109,6
opt_03294,217,10,2
opt_03295,118,143,5
opt_03296,113,150,6
opt_03297,224,232,2
opt_03298,121,124,1
opt_03299,0,14,3
opt_03300,171,181,1
opt_03301,113,151,6
opt_03302,65,90,3
opt_03303,127,129,1
opt_03304,54,63,0
opt_03305,102,101,2
opt_03306,130,151,6
opt_03307,26,60,5
opt_03308,123,138,4
opt_03309,280,294,5
opt_03310,33,56,2
opt_03311,95,110,5
opt_03312,68,98,3
opt_03313,184,208,2
opt_03314,14,22,2
opt_03315,85,115,0
opt_03316,117,125,1
opt_03317,7,36,3
opt_03318,51,46,1
opt_03319,34,61,5
opt_03320,47,66,5
opt_03321,47,68,5
opt_03322,99,115,0
opt_03323,75,105,5
opt_03324,101,99,2
opt_03325,144,163,1
opt_03326,0,9,3
opt_03327,128,157,0
opt_03328,200,207,1
opt_03329,237,246,5
opt_03330,137,130,1
opt_03331,100,114,5
opt_03332,161,187,5
opt_03333,42,75,6
opt_03334,217,12,2
opt_03335,244,238,2
opt_03336,166,179,3
opt_03337,287,281,2
opt_03338,149,163,1
opt_03339,23,32,0
opt_03340,56,70,2
opt_03341,267,268,3
opt_03342,202,1,1
opt_03343,63,74,1
opt_03344,143,137,2
opt_03345,282,279,1
opt_03346,80,94,2
opt_03347,205,3,5
opt_03348,74,109,6
opt_03349,292,282,2
opt_03350,18,22,2
opt_03351,141,137,2
opt_03352,209,25,5
opt_03353,286,279,1
opt_03354,222,13,2
opt_03355,46,44,1
opt_03356,99,119,0
opt_03357,208,10,2
opt_03358,115,141,3
opt_03359,196,3,5
opt_03360,27,50,2
opt_03361,167,186,3
opt_03362,143,137,2
opt_03363,45,47,3
opt_03364,291,285,4
opt_03365,13,37,6
opt_03366,29,64,4
opt_03367,138,158,5
opt_03368,55,79,2
opt_03369,210,216,3
opt_03370,205,11,5
opt_03371,106,120,2
opt_03372,64,85,1
opt_03373,74,116,6
opt_03374,96,95,1
opt_03375,81,100,3
opt_03376,200,203,1
opt_03377,222,15,2
opt_03378,160,165,1
opt_03379,52,74,1
opt_03380,75,105,5
opt_03381,15,33,5
opt_03382,137,130,1
opt_03383,215,211,4
opt_03384,98,96,2
opt_03385,258,256,2
opt_03386,2,30,5
opt_03387,137,129,1
opt_03388,120,147,5
opt_03389,128,122,0
opt_03390,115,142,3
opt_03391,75,83,5
opt_03392,165,175,3
opt_03393,117,123,1
opt_03394,252,250,2
opt_03395,178,195,0
opt_03396,78,107,5
opt_03397,75,103,5
opt_03398,246,233,1
