ledger_id,hub_code,wave_code,event_type,message
LEDGER_0004347,H7002950,W2,INFO,ok
LEDGER_0001253,H0003600,W4,EXCHANGE_ONLY,manual_review
LEDGER_0003405,H7576030,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003584,H8588819,W0,EXCHANGE_ONLY,manual_review
LEDGER_0004385,H5489303,W0,INFO,ok
LEDGER_0003285,H5981170,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000826,H6871675,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001439,H1335409,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000735,H4578926,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003819,H8580754,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000050,H9356173,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003705,H6050291,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000798,H1612249,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001724,H6971647,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003792,H6663011,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0002050,H6895096,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003022,H7473134,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002260,H2770259,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002695,H3638702,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0001577,H7955506,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000032,H5101794,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002874,H6511464,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0003864,H2032905,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003336,H7002950,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003267,H9956961,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001750,H3271932,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0003815,H8580754,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002539,H8112538,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001361,H8641567,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000654,H6085334,W5,EXCHANGE_ONLY,manual_review
LEDGER_0001879,H1003661,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001511,H3475967,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001654,H8527371,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000667,H0338101,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003800,H0417320,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0003577,H2727684,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000816,H1937437,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002266,H0333810,W5,EXCHANGE_ONLY,manual_review
LEDGER_0003712,H6050291,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000747,H5764968,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003683,H9880159,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000461,H2867979,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002670,H7051804,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000544,H6632883,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000777,H2633478,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003308,H8315787,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001690,H4755549,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0002089,H3221534,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003763,H9250360,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000453,H8471386,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000224,H8256685,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001159,H7734574,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0004183,H2385652,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000772,H2633478,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0002290,H5416209,W5,EXCHANGE_ONLY,manual_review
LEDGER_0003971,H7568048,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0004134,H9278343,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000609,H3311153,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003229,H9079940,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000663,H0338101,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003691,H9880159,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0002850,H6240202,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003771,H0453540,W1,EXCHANGE_ONLY,manual_review
LEDGER_0002777,H9791519,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0002248,H1887420,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002193,H5978052,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003067,H6736238,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001522,H3970644,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003276,H9956961,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002957,H0829073,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001039,H5668323,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001493,H8596497,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002250,H2770259,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001954,H8904705,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000986,H8440870,W5,EXCHANGE_ONLY,manual_review
LEDGER_0001725,H6971647,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0002240,H1887420,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0003936,H8324963,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001794,H5093798,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0000789,H5378443,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002230,H5698266,W5,EXCHANGE_ONLY,manual_review
LEDGER_0000425,H8651405,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002280,H6300641,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0002966,H6299223,W3,EXCHANGE_ONLY,manual_review
LEDGER_0003639,H8925420,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003739,H8624449,W6,EXCHANGE_ONLY,manual_review
LEDGER_0001482,H8596497,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000686,H4351458,W3,EXCHANGE_ONLY,manual_review
LEDGER_0003093,H0044187,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002303,H3802195,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0003549,H9168337,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001310,H6925616,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0004457,H5931477,W5,HEALTHCHECK,ok
LEDGER_0000497,H5062728,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000801,H1612249,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000174,H8165666,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000536,H6632883,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002293,H3802195,W0,EXCHANGE_ONLY,manual_review
LEDGER_0002819,H1359797,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0004443,H3310243,W1,NOTE,heartbeat
LEDGER_0003421,H0045042,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003497,H5931477,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000240,H4540345,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0000842,H6627690,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001219,H6460269,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001579,H7955506,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003774,H0453540,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000972,H6640390,W5,EXCHANGE_ONLY,manual_review
LEDGER_0001501,H1195802,W6,EXCHANGE_ONLY,manual_review
LEDGER_0002737,H2890984,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0003989,H8270482,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002975,H1181656,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000618,H3311153,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003802,H0417320,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000460,H2867979,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003471,H9233483,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001339,H0229477,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001824,H5621478,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001268,H9162742,W0,EXCHANGE_ONLY,manual_review
LEDGER_0002707,H4142838,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002713,H4142838,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003384,H2445826,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002447,H6196779,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000809,H1937437,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000443,H8471386,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002041,H5596495,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002120,H4812759,W0,EXCHANGE_ONLY,manual_review
LEDGER_0002868,H6511464,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003079,H2842584,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001759,H3056831,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002612,H0498462,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001839,H6804374,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000935,H8813822,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003901,H1139875,W1,EXCHANGE_ONLY,manual_review
LEDGER_0002883,H3639120,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001025,H1815747,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002420,H6712659,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003128,H2108240,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001830,H5621478,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001823,H5621478,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000347,H1677958,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001464,H9639417,W0,EXCHANGE_ONLY,manual_review
LEDGER_0002638,H5489303,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000815,H1937437,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001964,H9447966,W2,EXCHANGE_ONLY,manual_review
LEDGER_0004368,H5483658,W5,HEALTHCHECK,ok
LEDGER_0001478,H9639417,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003056,H5784744,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000912,H1368147,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001968,H9447966,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001304,H6925616,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0004054,H8607476,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0003373,H7997078,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002574,H7812754,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002273,H0333810,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000265,H4167637,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001059,H2583559,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002463,H6196779,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000416,H4345753,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0002917,H4931571,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000356,H8689680,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0004266,H9891865,W5,INFO,ok
LEDGER_0001414,H8339926,W6,EXCHANGE_ONLY,manual_review
LEDGER_0004012,H7580887,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004130,H9278343,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003488,H6919287,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0001707,H7587369,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003211,H3310243,W6,EXCHANGE_ONLY,manual_review
LEDGER_0002046,H5596495,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001737,H0847956,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004369,H6671838,W4,INFO,n/a
LEDGER_0003126,H2108240,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002711,H4142838,W3,EXCHANGE_ONLY,manual_review
LEDGER_0003419,H7576030,W6,EXCHANGE_ONLY,manual_review
LEDGER_0002980,H1181656,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004093,H0796059,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003352,H3116908,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0003008,H7022520,W4,EXCHANGE_ONLY,manual_review
LEDGER_0002010,H9872751,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002673,H7051804,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002596,H5939590,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002439,H4020206,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003321,H8315787,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0003745,H5048211,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0004319,H2530061,W1,INFO,n/a
LEDGER_0000098,H8769297,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002851,H6240202,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004357,H8471386,W6,NOTE,n/a
LEDGER_0004080,H8701987,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002328,H9322829,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001827,H5621478,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002973,H1181656,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002425,H2051729,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003829,H5227056,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001710,H7587369,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0004132,H9278343,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0004174,H4488024,W6,EXCHANGE_ONLY,manual_review
LEDGER_0000700,H8796573,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0002370,H3292857,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003848,H2120808,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0004389,H5931477,W3,INFO,n/a
LEDGER_0001002,H5300801,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001583,H7955506,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0003624,H8313677,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002427,H2051729,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001799,H6333537,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003944,H8324963,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0004403,H6736238,W2,HEALTHCHECK,ok
LEDGER_0000012,H5137517,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000964,H4306162,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003714,H6050291,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002941,H4623052,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0004370,H8313677,W3,HEALTHCHECK,n/a
LEDGER_0003890,H2838788,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000693,H4351458,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000202,H6050098,W3,EXCHANGE_ONLY,manual_review
LEDGER_0003504,H5931477,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000452,H8471386,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004085,H0796059,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003720,H5643507,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001106,H0988330,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000345,H1677958,W5,EXCHANGE_ONLY,manual_review
LEDGER_0003502,H5931477,W4,EXCHANGE_ONLY,manual_review
LEDGER_0002555,H8112538,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003239,H8937969,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0004073,H8701987,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000794,H5378443,W6,EXCHANGE_ONLY,manual_review
LEDGER_0002637,H5489303,W0,EXCHANGE_ONLY,manual_review
LEDGER_0002558,H3299803,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001146,H2102870,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002103,H7729641,W1,EXCHANGE_ONLY,manual_review
LEDGER_0004125,H7243082,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003849,H2120808,W4,EXCHANGE_ONLY,manual_review
LEDGER_0003353,H3116908,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0003275,H9956961,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001741,H0847956,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003173,H3167625,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001358,H8641567,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001450,H1442345,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003409,H7576030,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001187,H8550925,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0004038,H3253012,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000973,H6640390,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0002378,H3292857,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0001996,H8216900,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002969,H6299223,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0004189,H7405925,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000094,H8769297,W0,EXCHANGE_ONLY,manual_review
LEDGER_0002105,H7729641,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0004045,H8607476,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003003,H7022520,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003438,H0045042,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0003399,H2445826,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001273,H9162742,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003780,H0453540,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0004209,H3241509,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0001722,H6971647,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000223,H8256685,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002553,H8112538,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000864,H6035366,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0003635,H8925420,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000992,H2950926,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002486,H9418930,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003136,H2108240,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001284,H2964336,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000934,H8813822,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003579,H2727684,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003845,H2120808,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000462,H2867979,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002024,H3684961,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000781,H9314583,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0003176,H3167625,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001692,H4755549,W0,EXCHANGE_ONLY,manual_review
LEDGER_0004127,H7243082,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000119,H2530061,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001767,H3318961,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003271,H9956961,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000491,H0873212,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001543,H6390089,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003026,H8177698,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001211,H6991949,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0001719,H7587369,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0001981,H2579829,W6,EXCHANGE_ONLY,manual_review
LEDGER_0000392,H3674211,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000312,H6721617,W4,EXCHANGE_ONLY,manual_review
LEDGER_0003798,H0417320,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001992,H8216900,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002684,H3638702,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001596,H5857241,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003851,H2120808,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0004232,H2370202,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003144,H8108734,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003282,H5211687,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003113,H4299978,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0002256,H2770259,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002523,H0211752,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000979,H8440870,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0004264,H8695072,W5,INFO,heartbeat
LEDGER_0000581,H7483072,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0003284,H5981170,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0004233,H0495109,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0004277,H2051729,W2,NOTE,ok
LEDGER_0004286,H9588888,W5,INFO,ok
LEDGER_0002779,H9791519,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003414,H7576030,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003193,H0636912,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003069,H6736238,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000615,H3311153,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003619,H5483658,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000559,H2332047,W4,EXCHANGE_ONLY,manual_review
LEDGER_0003922,H0798430,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003760,H9250360,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0002584,H7462287,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001164,H7734574,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003381,H7997078,W5,EXCHANGE_ONLY,manual_review
LEDGER_0003287,H5981170,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002333,H1090912,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002424,H6712659,W5,EXCHANGE_ONLY,manual_review
LEDGER_0002800,H7685466,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001272,H9162742,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001870,H0712836,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0001215,H3942643,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001392,H6853468,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0004299,H9956961,W2,INFO,n/a
LEDGER_0001001,H5300801,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001098,H0280899,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0000268,H4167637,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0002834,H3865638,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000114,H2530061,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000817,H1937437,W5,EXCHANGE_ONLY,manual_review
LEDGER_0003151,H9094289,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002284,H6300641,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000898,H5520165,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004170,H4488024,W4,EXCHANGE_ONLY,manual_review
LEDGER_0004323,H5101794,W2,HEALTHCHECK,ok
LEDGER_0002199,H5978052,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0001631,H8973697,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001553,H4100877,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000196,H6050098,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001732,H0847956,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000834,H6871675,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002440,H4020206,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001900,H8214308,W6,EXCHANGE_ONLY,manual_review
LEDGER_0002554,H8112538,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0001200,H6991949,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0003123,H2108240,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001770,H3318961,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000504,H9588888,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000047,H9356173,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000055,H8433724,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0003004,H7022520,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002433,H2051729,W4,EXCHANGE_ONLY,manual_review
LEDGER_0002067,H0132865,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001313,H6925616,W5,EXCHANGE_ONLY,manual_review
LEDGER_0001373,H1925037,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004335,H6919287,W2,INFO,n/a
LEDGER_0000134,H0413195,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0004153,H3419290,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001398,H8339926,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001365,H8641567,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004312,H5698266,W5,NOTE,n/a
LEDGER_0001460,H1442345,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002721,H4142838,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0002324,H9322829,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0003463,H9233483,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000637,H9049517,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0002327,H9322829,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003213,H3310243,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002687,H3638702,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001646,H8527371,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000016,H5137517,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0001452,H1442345,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001746,H0847956,W6,EXCHANGE_ONLY,manual_review
LEDGER_0001773,H3318961,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000871,H9933387,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000886,H5520165,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001532,H3970644,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002838,H3865638,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0002309,H3802195,W5,EXCHANGE_ONLY,manual_review
LEDGER_0002039,H5596495,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003469,H9233483,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001404,H8339926,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002042,H5596495,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003850,H2120808,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002903,H9730171,W2,EXCHANGE_ONLY,auto_flag
