configuration_package_id,action_id
19,4419
19,4420
19,4421
19,4500
19,4501
19,4502
19,4503
19,4582
19,4583
19,4584
19,4585
19,4664
19,4665
19,4666
19,4667
19,4746
19,4747
19,4748
19,4749
19,4828
19,4829
19,4830
19,4831
19,4910
19,4911
19,4912
19,4913
19,4992
19,4993
19,4994
19,4995
19,5074
19,5075
19,5076
19,5077
19,5156
19,5157
19,5158
19,5159
19,5238
19,5239
19,5240
19,5241
19,5320
19,5321
19,5322
19,5323
19,5402
19,5403
19,5404
19,5405
19,5484
19,5485
19,5486
19,5487
19,5566
19,5567
19,5568
19,5569
19,5648
19,5649
19,5650
19,5651
19,5730
19,5731
19,5732
19,5733
19,5812
19,5813
19,5814
19,5815
19,5894
19,5895
19,5896
19,5897
19,5976
19,5977
19,5978
19,5979
19,6058
19,6059
19,6060
19,6061
19,6468
19,6469
19,6470
19,6471
19,6550
19,6551
19,6552
19,6553
19,6632
19,6633
19,6634
19,6635
19,6714
19,6715
19,6716
19,6717
20,158
20,159
20,160
20,161
20,240
20,241
20,242
20,243
20,322
20,323
20,324
20,325
20,404
20,405
20,406
20,407
20,486
20,487
20,488
20,489
20,568
20,569
20,570
20,571
20,650
20,651
20,652
20,653
20,732
20,733
20,734
20,735
20,814
20,815
20,816
20,817
20,896
20,897
20,898
20,899
20,978
20,979
20,980
20,981
20,1060
20,1061
20,1062
20,1063
20,1142
20,1143
20,1144
20,1145
20,1224
20,1225
20,1226
20,1227
20,1306
20,1307
20,1308
20,1309
20,1388
20,1389
20,1390
20,1391
20,1470
20,1471
20,1472
20,1473
20,1552
20,1553
20,1554
20,1555
20,1634
20,1635
20,1636
20,1637
20,1716
20,1717
20,1718
20,1719
20,1798
20,1799
20,1800
20,1801
20,1880
20,1881
20,1882
20,1883
20,1962
20,1963
20,1964
20,1965
20,2044
20,2045
20,2046
20,2047
20,2126
20,2127
20,2128
20,2129
20,2208
20,2209
20,2210
20,2211
20,2290
20,2291
20,2292
20,2293
20,2372
20,2373
20,2374
20,2375
20,2454
20,2455
20,2456
20,2457
20,2536
20,2537
20,2538
20,2539
20,2618
20,2619
20,2620
20,2621
20,2700
20,2701
20,2702
20,2703
20,2782
20,2783
20,2784
20,2785
20,2864
20,2865
20,2866
20,2867
20,2946
20,2947
20,2948
20,2949
20,3028
20,3029
20,3030
20,3031
20,3110
20,3111
20,3112
20,3113
20,3192
20,3193
20,3194
20,3195
20,3274
20,3275
20,3276
20,3277
20,3356
20,3357
20,3358
20,3359
20,3438
20,3439
20,3440
20,3441
20,3520
20,3521
20,3522
20,3523
20,3602
20,3603
20,3604
20,3605
20,3684
20,3685
20,3686
20,3687
20,3766
20,3767
20,3768
20,3769
20,3848
20,3849
20,3850
20,3851
20,3930
20,3931
20,3932
20,3933
20,4012
20,4013
20,4014
20,4015
20,4094
20,4095
20,4096
20,4097
20,4176
20,4177
20,4178
20,4179
20,4258
20,4259
20,4260
20,4261
20,4340
20,4341
20,4342
20,4343
20,4422
20,4423
20,4424
20,4425
20,4504
20,4505
20,4506
20,4507
20,4586
20,4587
20,4588
20,4589
20,4668
20,4669
20,4670
20,4671
20,4750
20,4751
20,4752
20,4753
20,4832
20,4833
20,4834
20,4835
20,4914
20,4915
20,4916
20,4917
20,4996
20,4997
20,4998
20,4999
20,5078
20,5079
20,5080
20,5081
20,5160
20,5161
20,5162
20,5163
20,5242
20,5243
20,5244
20,5245
20,5324
20,5325
20,5326
20,5327
20,5406
20,5407
20,5408
20,5409
20,5488
20,5489
20,5490
20,5491
20,5570
20,5571
20,5572
20,5573
20,5652
20,5653
20,5654
20,5655
20,5734
20,5735
20,5736
20,5737
20,5816
20,5817
20,5818
20,5819
20,5898
20,5899
20,5900
20,5901
20,5980
20,5981
20,5982
20,5983
20,6062
20,6063
20,6064
20,6065
20,6144
20,6145
20,6146
20,6147
20,6226
20,6227
20,6228
20,6229
20,6308
20,6309
20,6310
20,6311
20,6390
20,6391
20,6392
20,6393
