action_id,slot_id,contribution
ACT421035a69e,TSf5bb5644d6,58.5
ACT0bb5213a6d,TS25e8984bfe,62.5
ACT67ad73f0a8,TS84b8520c28,45.5208
ACT33d3dc5b15,TS25e8984bfe,83.8542
ACT32148c4942,TS4447a8fd1d,155.0
ACT6e8a7a299c,TS3856554761,80.0
ACTbde67484cd,TS6ff2389c54,7.5
ACTd5b94f04aa,TS4d5a110698,98.2292
ACTc2686561ef,TS872840c56f,88.6458
ACT392b4264a4,TSe5a8bddd9e,88.6458
ACT5ce0372ae7,TS5368b7fc42,58.5
ACT16b2f5bcef,TSc84e67f3cf,112.604
ACT95bf8dc46c,TS4bbcbe666d,12.5
ACT90b2a96bc9,TSc9b8f16ba0,35.9375
ACTa3241183c5,TSeb58535d43,64.6875
ACTc65c2e1e63,TS6e1a677fa1,93.4375
ACT11d7f8b9ce,TSea8ddd055f,58.5
ACT0e350a92c4,TSa5f1ec3f85,7.5
ACT2acf4267bd,TS4c537bf323,2.968
ACT8adbbc9af5,TS7cb9d4122f,64.6875
ACT77c0a38a99,TS5ea5d90b6c,26.3542
ACTd161312034,TSde0255c439,2.968
ACT1fce8c8ffd,TS04fcc74874,88.6458
ACTdc2294fcd7,TS42d0b628c0,3.1
ACT55c13f15fa,TS49044e168e,64.6875
ACT13f777446c,TSb0a72470c9,5.0
ACT1f4c0bbeaf,TS25e8984bfe,2.39583
ACTf9799925be,TSeb58535d43,92.5
ACT669bd7c388,TSe9505e645a,57.5
ACTcee802752c,TS0e0b71e89c,95.0
ACTd6a579474d,TS98b842dd92,32.5
ACT092fc03a1d,TS0e5dfbabce,77.5
ACT3997263193,TScbb1097136,57.5
ACT9f09ce2980,TSea8ddd055f,2.39583
ACT4ed8a65676,TS26b55ccfc1,26.6667
ACT63b1044d63,TSf7c05ecaf1,62.5
ACT48e41ed982,TSd08b69a66f,32.5
ACT64d7717e2f,TSf6619c37bf,107.813
ACTa29fb98827,TS50f763e077,0.515
ACT1610d0152b,TS7cb9d4122f,77.5
ACTc6152bab1e,TS4447a8fd1d,0.515
ACT6da31783a6,TSc9b8f16ba0,12.5
ACT54ed1ba07c,TS37ff698958,7.5
ACT1fe93141cf,TSf0f0a49e31,0.4995
ACT184ad31d3f,TS7376d266d9,4.0
ACTfc4704b98f,TSf25add6f3a,58.5
ACT1e859b8627,TSc84e67f3cf,107.813
ACT6bdcf267fd,TSec107a29d2,95.0
ACT168e85e21f,TSb32f93b444,47.5
ACT2f7856bc98,TS0e5dfbabce,25.0
ACT401fe24622,TSf5bb5644d6,57.5
ACT469ca4662e,TS07d3a63e2b,58.5
ACT678adb8ccc,TSbc57395db7,98.2292
ACTc2795b61f4,TS2e3a4076ec,98.2292
ACT4b81bf18ca,TS49044e168e,80.0
ACT68ce38e1a8,TS25e8984bfe,1.05
ACTcf75f33706,TSc43ca385e8,3.1
ACTcef347e1ed,TS24132c2e53,4.0
ACTa40bfb9835,TS872840c56f,98.2292
ACT2020ffe2a9,TSd0fc980b3a,103.021
ACTf32d34cb61,TSa0373678c6,59.8958
ACTed782fb823,TS2e3a4076ec,8.33333
ACTa2013b3878,TS4f3da44342,31.1458
ACT2f3bf56e72,TS8c634a4f2c,41.6667
ACTc66290c129,TS6ff2389c54,3.1
ACT5d93f804d2,TS2e3a4076ec,55.0
ACT501084a9b6,TSf0f0a49e31,21.5625
ACT07a9595935,TSd08b69a66f,12.5
ACT46053cd700,TScb0b285159,25.0
ACTc2686561ef,TSf0553561e8,112.604
ACT1da3d37480,TS8895174cf3,91.6667
ACTcb29a489ef,TS2661a11a3f,45.5208
ACTe15cffcec2,TS7b7bafb0fa,11.9792
ACTa60d296a95,TS25116cbe77,112.604
ACT85da103736,TSea8ddd055f,26.3542
ACT181cda77d2,TS3f4a752d20,31.1458
ACTfe8030dbf3,TS2b7842f554,62.5
ACT3a9335c63c,TSf0553561e8,58.5
ACT488bcf3299,TS249557872b,59.8958
ACTda8e85ab18,TScfb121d745,127.5
ACT7bd49c773a,TS4d5a110698,2.39583
ACT48178d0f25,TS4f3da44342,37.5
ACT130fbe2eda,TS632a2e8ee3,16.7708
ACT3138fd5d1f,TS6b2a8043e4,15.0
ACT9a214157e3,TS07d3a63e2b,57.5
ACT6c3d42e44a,TS242b6d35a5,12.5
ACT71d9d35ff6,TS872840c56f,4.0
ACTf606583071,TS2130a64621,40.7292
ACT84ca64eeca,TS2130a64621,107.813
ACT083abaa329,TS7b7bafb0fa,26.3542
ACT3d09cfbcb4,TS68cccee489,45.5
ACT044ef7051f,TSc9b8f16ba0,155.0
ACT5ef889f9a9,TS4bbcbe666d,35.9375
ACTc80b4c23b5,TSc84e67f3cf,64.6875
ACTba187917fb,TS7143fb07ff,35.9375
ACT152ac9b9c0,TS5be34975d7,7.5
ACT4ecf792e29,TSf98c56f109,15.0
ACT8008146883,TS7cf3133006,62.5
ACTefea33c7c7,TSa55de547fe,37.5
ACTa2a7df423f,TS68cccee489,45.5208
ACTece4c5de28,TS2130a64621,41.6667
ACTff58a102d9,TS3f6b29d3d4,2.39583
ACT9b0ead790b,TS8a860b9b72,2.39583
ACT9368b43193,TS7742df5bec,41.6667
ACT590789b563,TS872840c56f,107.813
ACT5d321d06b7,TSfeb615966d,75.0
ACTf99a2a571e,TS4f3da44342,21.5625
ACT27ed5b36b6,TS6b2a8043e4,59.8958
ACT77ae1ce4ee,TSf0e592f52c,40.7292
ACT174631d92f,TS3f4a752d20,32.5
ACTbe9fdbad6b,TSf0e592f52c,31.1458
ACT06acf1c49e,TS5ea5d90b6c,5.0
ACTce220f7b04,TSf25add6f3a,79.0625
ACTa7dc805420,TSf2f132c858,4.0
ACT10b10ea7ed,TS4bbcbe666d,26.3542
ACTbea375a374,TS70c9f1cdf8,74.2708
ACTe06fe89270,TSf0f0a49e31,47.5
ACTb7bbc53fa9,TS8bd964e3f8,0.515
ACT613e11c96c,TS25a9345498,45.5
ACT9f567791a0,TSea8ddd055f,1.05
ACT8bd9a17d78,TScfb121d745,26.6667
ACT5c1deeac80,TS77f91674dc,5.0
ACTdc13c82fe0,TS37ff698958,79.0625
ACT032b18f67c,TS030306ac46,40.7292
ACT1cd0c364d8,TSec107a29d2,18.3333
ACT99c8aabcc8,TS0c0829db4c,7.1875
ACTdae518b7f8,TS874720f008,4.0
ACT49022c4ec3,TS2130a64621,31.1458
ACT70a09aa246,TSfa31d84579,7.1875
ACT60389a2b2e,TS7cf3133006,37.5
ACT70a09aa246,TS07d3a63e2b,26.3542
ACTe2864f9233,TSf8f59db910,155.1
ACT604faa8a0c,TSda9affbe11,133.333
ACT54caca0cc1,TS2661a11a3f,35.9375
ACTab916fa341,TS76d4197a5d,4.0
ACT933c43abd0,TS4d5a110698,0.731
ACT147dd16863,TS8895174cf3,92.5
ACT827f49b97c,TSa55de547fe,25.0
ACT5c7bc4b7c2,TS50f763e077,69.4792
ACT83bbfe54d2,TS543272cc34,2.39583
ACT76443925d9,TSc99f6324df,8.33333
ACTf47ae71c2b,TS2130a64621,55.0
ACT31b2251f4c,TS2130a64621,62.5
ACT7c3cc891c7,TS05928b46fe,32.5
ACT1ef5018728,TS70c9f1cdf8,2.968
ACT2a06f53881,TSf988146cfc,16.7708
ACT011140923f,TS31df6c22e6,18.3333
ACTdf714f398e,TS37ff698958,127.5
ACTb56915b2ab,TS7376d266d9,37.5
ACTe6d61369ea,TS5ea5d90b6c,7.1875
ACT3cce1ffb3e,TS68cccee489,16.7708
ACTc1796104e1,TS09c93edef7,112.604
ACT579ca3d25b,TS9dba1a3b01,95.0
ACT320f3741d2,TS9dba1a3b01,32.5
ACTee06e7b635,TS7cf3133006,18.3333
ACTcfbf273681,TSf98c56f109,8.33333
ACT8caca723f3,TS9215f23210,5.0
ACTa8ff341e8f,TS50f763e077,79.0625
ACT363706e84b,TS2caf91eb09,58.5
ACT52f6ab294a,TS68cccee489,62.5
ACTfb00fd8eba,TS7376d266d9,45.5208
ACT250d221dcf,TS26b55ccfc1,16.7708
ACT9ef20d9206,TS7c3e8eda03,93.4375
ACTc11a0cc23a,TS55c54cd19d,107.813
ACT2197b3c33c,TSe4260e2609,37.5
ACT7e866a25bd,TS26b55ccfc1,57.5
ACT16e89d87fa,TS24132c2e53,107.813
ACTebf91f5163,TSda9affbe11,25.0
ACT35a64495dc,TS7b7bafb0fa,0.515
ACT13c820dbd0,TS31df6c22e6,19.5
ACTb77347bba5,TS874720f008,2.39583
ACT40c795ef45,TS7376d266d9,107.813
ACT4f76451b0d,TS9dba1a3b01,74.2708
ACTdafb24e841,TS07d3a63e2b,25.0
ACT06c507d285,TS2661a11a3f,32.5
ACT59470dabf0,TSb0a72470c9,5.0
ACTe011607b8e,TS4f3da44342,83.8542
ACT51c871eda0,TSda9affbe11,91.6667
ACT1e859b8627,TS4bbcbe666d,16.7708
ACT793527a0be,TSb32f93b444,45.5208
ACT07668745f9,TS5c28dfa9ca,31.1458
ACT02a5f5f51a,TS7376d266d9,75.0
ACT6ecc31974e,TS1f1def30c4,0.731
ACTd2c0f94407,TS874720f008,12.5
ACT16e89d87fa,TSa18c1ed2d2,112.604
ACTd3a4242dc7,TSa55de547fe,93.4375
ACTe554bff69f,TS5ea5d90b6c,62.5
ACT145e9d88a2,TS7c3e8eda03,93.4375
ACTd0ac048b36,TSe9513bdbd6,77.5
ACTe6f03802c6,TSa442a672e5,25.0
ACT793527a0be,TS6f1fc6830c,64.6875
ACT5291a6a1b2,TSf450088623,32.5
ACT9cf881b70c,TSea8ddd055f,57.5
ACT3477792876,TS249557872b,107.813
ACTff0002cc7b,TSea8ddd055f,98.2292
ACT0e67c234d7,TS6f1fc6830c,77.5
ACT325afd9aad,TS7bda0322ac,155.0
ACT738e41b85c,TS0afeb9f6ae,3.1
ACT17c0a9e8b2,TS741a1f1b80,107.813
ACTa3ab1cb323,TS5624c05049,5.0
ACTfe7b2bfc3a,TSc43ca385e8,0.731
ACTbb93b9c3e3,TS278d9f1fcc,40.7292
ACT8008146883,TS469a3b02e2,37.5
ACT32ac6938ad,TS5c28dfa9ca,50.3125
ACT8c82e0ebc4,TS0e5dfbabce,15.0
ACT2cfea1675c,TS25116cbe77,31.1458
ACTc062e70210,TSfeb615966d,133.333
ACT50a28b545e,TS0ae713d1a5,2.968
ACT24fcad865f,TS55c54cd19d,19.5
ACT8e3e2215bf,TS443166fe6c,25.0
ACT50419406fa,TS68cccee489,107.813
ACTd9c66721b2,TS2130a64621,21.5625
ACTbfc453ec6d,TS78f161f2ff,12.5
ACT9f3d819477,TSd29e70c128,45.5
ACTb77c728cf3,TS8b14b0e305,31.1458
ACT3af3612551,TSa5f1ec3f85,62.5
ACT36553bbe6b,TSf6619c37bf,0.4995
ACT8d5a882643,TS2b7842f554,25.0
ACT133d6b4eb4,TSea8ddd055f,79.0625
ACTc92aa19f1a,TS249557872b,59.8958
ACTaf6e22857f,TSa2bddef18e,2.39583
ACT250d221dcf,TS97e6bd8f9b,93.4375
ACTcc8f5ab3d4,TS7b7bafb0fa,21.5625
ACT0b089b237c,TS05928b46fe,2.968
ACT44ad8b950e,TSa442a672e5,15.0
ACTa2a7df423f,TS7cf3133006,64.6875
ACTbb1bed362b,TS7bda0322ac,0.731
ACT21a3f29b67,TSf6619c37bf,77.5
ACTa41189e859,TS7742df5bec,8.33333
ACT8582c65c38,TS7b7bafb0fa,37.5
ACT4f5e28beb0,TSe5a8bddd9e,35.9375
ACTd20de126f8,TSb32f93b444,25.0
ACT680637df66,TS3f4a752d20,55.1042
ACTffef688a14,TS77f91674dc,1.05
ACTf99a2a571e,TSf98c56f109,79.0625
ACT66f8c02199,TS6ef1672b5d,107.813
ACT50d87d9ece,TS443ac81312,3.1
ACTcf901cfe0b,TS055580bf5d,6.5
ACT1b297bd65f,TS49044e168e,25.0
ACT0cb60a247d,TS2130a64621,50.3125
ACT8f60f17f11,TSa2bddef18e,40.7292
ACTbb925b4124,TS8ea511c0a1,16.7708
ACT8a2a1a2d94,TS5368b7fc42,127.5
ACTd32d30153b,TSa5f1ec3f85,7.1875
ACT1834cd17da,TS632a2e8ee3,11.9792
ACT9f09ce2980,TSbc57395db7,88.6458
ACT81b67442ef,TS2e3a4076ec,5.0
ACTd5b94f04aa,TS4447a8fd1d,50.3125
ACTeb573224c7,TS8a860b9b72,15.0
ACTf892ceb800,TS77f91674dc,7.1875
ACTe5cc725ec5,TSc9b8f16ba0,8.33333
ACT3be2babfe4,TSd29e70c128,88.6458
ACTb49ccddf27,TS84b8520c28,107.813
ACT905c4aa9d6,TS8895174cf3,45.5
ACTaed952e14c,TS3f4a752d20,45.5208
ACTc6a90eeb24,TS8a4ad29ceb,45.5208
ACT58faf462f7,TS0c139ee02f,155.0
ACT205ab2e7c6,TSbc57395db7,112.604
ACT0e852113de,TS76d4197a5d,2.968
ACT6eea7dad8f,TS7742df5bec,32.5
ACTa2a7df423f,TS7143fb07ff,59.8958
ACT7d7150b76a,TS8c634a4f2c,7.1875
ACT735144d952,TSf426558a2a,5.0
ACT91f7f026ff,TS0ae713d1a5,25.0
ACTb87c0aef99,TS4f3da44342,92.5
ACTe696a22a81,TS2caf91eb09,2.968
ACT694cfda0bd,TS7143fb07ff,59.8958
ACT25bed0fe5b,TS50f763e077,6.5
ACT3f7a3c86fe,TSe4260e2609,77.5
ACT9026273c64,TS2130a64621,7.5
ACTa83ccd6c2f,TS24132c2e53,79.0625
ACTa4151410c7,TS7376d266d9,50.3125
ACT0b0f98f8b8,TSc99f6324df,88.6458
ACTeffd5f5d98,TS4aff6b5863,83.8542
ACT59d396a61c,TS55c54cd19d,41.6667
ACT132143f470,TSd29e70c128,50.3125
ACTff4269dcec,TS5624c05049,107.813
ACTcbe10dda27,TScbb1097136,7.5
ACT5d87356609,TS3f4a752d20,12.5
ACT879087eeac,TSfa31d84579,6.5
ACT0aeddcb753,TS030306ac46,0.731
ACT8e647049d6,TS0e2a47f426,37.5
ACT433fe5d2c4,TS84b8520c28,112.604
ACT71ee354221,TS469a3b02e2,32.5
ACTa22a33eb8f,TS6f1fc6830c,45.5208
ACTaf6c4f61ba,TS70c9f1cdf8,2.39583
ACT8244f7e5bb,TScbb1097136,37.5
ACTf5959740be,TScbb1097136,7.1875
ACTfb56c142da,TS8a4ad29ceb,88.6458
ACTcc2552b38d,TSff6b080e7d,133.333
ACT3be2babfe4,TSa442a672e5,11.9792
ACTae69094b4c,TS4aff6b5863,103.021
ACT9c3f5df0ff,TS7cf3133006,19.5
ACT4164477bf8,TSe8cf6380ac,57.5
ACT819b1c44e0,TSb32f93b444,7.5
ACTbce13c1da2,TS242b6d35a5,57.5
ACT6bef3b7a9b,TSe9513bdbd6,58.5
ACT942d63b45e,TS9215f23210,37.5
ACT9b75ece0f5,TSf98c56f109,47.5
ACT2d106c6e8e,TS24132c2e53,1.05
ACT50419406fa,TS0e0b71e89c,74.2708
ACT3fe4f03f4f,TSb0a72470c9,77.5
ACT3712556087,TS8bd964e3f8,47.5
ACTac1f14b886,TSe9505e645a,77.5
ACT03f64a88d0,TSc84e67f3cf,2.968
ACTf875416c7f,TSfa3e5079a3,59.8958
ACT66e11e86d7,TS2f96a4be85,4.0
ACTa67de82f35,TS31df6c22e6,155.0
ACTd1c2e80147,TS0afeb9f6ae,107.813
ACTa19fe11345,TSea8ddd055f,40.7292
ACTb5e60d0f74,TS37ff698958,45.0
ACT8e6679c48f,TS55c54cd19d,45.5208
ACTa0c57286fb,TSeb9415d128,127.5
ACT133dd8b32a,TS4aff6b5863,57.5
ACT96ed6ae658,TS2661a11a3f,45.5
ACT484ef945f8,TS05928b46fe,25.0
ACT9f07a3a763,TS242b6d35a5,32.5
ACT1917e86c66,TS68cccee489,7.1875
ACT462cdd6c0f,TSfeb615966d,45.0
ACT263476eaaa,TSf8f59db910,0.731
ACT3cce1ffb3e,TS4aff6b5863,55.1042
ACTa40bfb9835,TS04fcc74874,40.7292
ACTa4151410c7,TS37ff698958,93.4375
ACT82d3ed9f42,TSa55de547fe,25.0
ACT2a6f6b780a,TS50f763e077,2.968
ACT55ed5f2b0f,TS7c3e8eda03,92.5
ACT27ed5b36b6,TS2f96a4be85,88.6458
ACT587abda495,TS3d7ccb0210,107.813
ACT0f2d9a81ab,TSa18c1ed2d2,112.604
ACT7a65269d42,TS443166fe6c,32.5
ACT762580e331,TSb32f93b444,7.5
ACTca339cdcdb,TSf25add6f3a,19.5
ACT00b9895013,TSd0fc980b3a,103.021
ACT70ec52fab1,TS7cf3133006,45.0
ACTba05f72db6,TSeb9415d128,41.6667
ACT88ebd0fe7a,TSfa3e5079a3,0.4995
ACT680637df66,TS0c0829db4c,79.0625
ACTfcb53a2e68,TS25a9345498,45.0
ACT51fd361a56,TS055580bf5d,45.5
ACT97f63e1f3b,TS7bda0322ac,4.0
ACTc4e96f623b,TS5be34975d7,25.0
ACT5b22d4922e,TS09c93edef7,58.5
ACTa7028fcbdc,TS8a4ad29ceb,35.9375
ACT7c192bd29b,TS7143fb07ff,3.1
ACT0aea353896,TSec107a29d2,55.1042
ACTec6c7c3edc,TS84b8520c28,45.5208
ACT46f8a45138,TSc84e67f3cf,12.5
ACT766395f15d,TS7cb9d4122f,5.0
ACTaf6e22857f,TS5ea5d90b6c,31.1458
ACTa8ff341e8f,TSc84e67f3cf,93.4375
ACT25467c92c6,TSf988146cfc,107.813
ACTe6d61369ea,TS7376d266d9,64.6875
ACT9f324bb0f1,TSf98c56f109,47.5
ACT1890f047e6,TSa0373678c6,40.7292
ACT8c7af0848f,TS98b842dd92,1.05
ACTc2eda49518,TS68cccee489,35.9375
ACT3477792876,TS872840c56f,21.5625
ACT133d6b4eb4,TSf450088623,2.39583
ACT4ee0db199d,TS8b14b0e305,19.5
ACTc2fedab469,TSeb9415d128,59.8958
ACT9ff1a713cf,TS8a860b9b72,59.8958
ACTe1fdd1602a,TSda410e142f,155.1
ACT76f2637248,TS87c63a4e02,91.6667
ACTfc48071d40,TS7bda0322ac,155.1
ACT72b3a5ef8d,TSf25add6f3a,57.5
ACT58d4a1c5ba,TS7cb9d4122f,0.731
ACT5325601571,TScbb1097136,41.6667
ACT8c1a54dd5d,TS25116cbe77,91.6667
ACT67c5d441ab,TS30f6b06801,3.1
ACT4a1f2844d2,TS5be34975d7,98.2292
ACT9610533734,TS6ff2389c54,95.0
ACT7cf23226f6,TS0c0829db4c,57.5
ACT8c07eeabb0,TS26b55ccfc1,7.5
ACT2af45a1ab4,TSc84e67f3cf,25.0
ACTbea6bc9660,TS030306ac46,6.5
ACT383b2d95aa,TS1f1def30c4,69.4792
ACTe4dedb0073,TSfa3e5079a3,155.0
ACTa52409bf70,TS8d4c8ca0ac,8.33333
ACT0fb8b4d841,TS2130a64621,91.6667
ACT6443433443,TSf98c56f109,32.5
ACTeb4eadfc10,TSeb9415d128,58.5
ACT0910d23dd5,TS5624c05049,58.5
ACT17c0a9e8b2,TSf0e592f52c,21.5625
ACTcf7f77b0ee,TS5be34975d7,79.0625
ACT1c06eae15f,TS8b14b0e305,69.4792
ACTc924994d3f,TS4447a8fd1d,83.8542
ACT03bb2c410b,TS5ea5d90b6c,0.515
ACT634a70f891,TS6f1fc6830c,77.5
ACT2fdd1498f3,TSf98c56f109,69.4792
ACT146371a667,TS07d3a63e2b,103.021
ACT32d78d9bd0,TSe8cf6380ac,6.5
ACT5bd2cc87a3,TS3f4a752d20,21.5625
ACTce873ef748,TS3f6b29d3d4,7.5
ACTe01787ce79,TS36061ce77d,6.5
ACT7a350562c1,TSeb58535d43,8.33333
ACTce1f79f208,TS8ea511c0a1,155.0
ACT7179a8a5f7,TS37ff698958,45.0
ACT501084a9b6,TSfeb615966d,31.1458
ACT59f0ae3397,TS3856554761,91.6667
ACT5cb6440bda,TS7cf3133006,50.3125
ACT4b9ed7f2c7,TS632a2e8ee3,4.0
ACT4a436fb607,TS0afeb9f6ae,8.33333
ACTa46596a876,TS2f96a4be85,155.1
ACT613e11c96c,TS25116cbe77,19.5
ACT15b16f4a2d,TSda9affbe11,12.5
ACT5eb1b54f78,TS05928b46fe,6.5
ACT0cb60a247d,TSc99f6324df,93.4375
ACT51bb074f2b,TS8a4ad29ceb,50.3125
ACT77c0a38a99,TS05928b46fe,21.5625
ACT445bfa2655,TS31165b053e,80.0
ACTb888a9f460,TS741a1f1b80,59.8958
ACTb17da2573f,TS4bbcbe666d,69.4792
ACT1399e0018b,TS9dba1a3b01,79.0625
ACT0b0f98f8b8,TS3856554761,35.9375
ACT155280af8c,TS055580bf5d,5.0
ACT7a350562c1,TSf0553561e8,41.6667
ACT51db4275d9,TS872840c56f,12.5
ACTbeae9665ce,TS4bbcbe666d,58.5
ACTa2013b3878,TS7cb9d4122f,83.8542
ACT42fdd6ea3e,TS30f6b06801,62.5
ACT5d743d5849,TS543272cc34,19.5
ACTc09be49d58,TSf0553561e8,155.0
ACT5ef32129c1,TS5ea5d90b6c,0.731
ACT91aa4cd415,TSa790cd60e5,2.968
ACT08ad456a6c,TS31165b053e,2.968
ACT98f95d0529,TS0c0829db4c,8.33333
ACTcab0289197,TSfa31d84579,58.5
ACT6f2a31384f,TSf0f0a49e31,6.5
ACTa4151410c7,TS632a2e8ee3,45.5208
ACT7b1e1bbb48,TS0e2a47f426,6.5
ACTd9ba7b1fdf,TSf98c56f109,62.5
ACT60243d445d,TSf450088623,41.6667
ACTe15cffcec2,TS07d3a63e2b,35.9375
ACT76dd81d6fc,TSa18c1ed2d2,133.333
ACT241e0f12c8,TS7b7bafb0fa,25.0
ACTb3192a8c28,TS68cccee489,98.2292
ACT419f9556f3,TS632a2e8ee3,107.813
ACT19d1b8bbcd,TS4f3da44342,12.5
ACTaea1ab5d5b,TS32530bb46a,15.0
ACT6d04fd6a34,TS4aff6b5863,74.2708
ACT68f3b8e69b,TS5624c05049,19.5
ACT9d887903c3,TS04fcc74874,2.968
ACT87e3afbb43,TS543272cc34,127.5
ACT54719acd56,TSb32f93b444,31.1458
ACTee013b3632,TSf426558a2a,1.05
ACT0802d51e6a,TS36061ce77d,19.5
ACT193eb5274c,TS68bd1ddae5,21.5625
ACT382c5d83df,TSc99f6324df,107.813
ACTa8a9ef0acb,TS025d083f40,79.0625
ACT30f62faa2a,TS87c63a4e02,62.5
ACT12d84fc0e4,TS2e3a4076ec,45.0
ACTf1c3bbb699,TS2130a64621,7.5
ACT8b98c547e6,TS543272cc34,92.5
ACT20a746d3a2,TSe4260e2609,32.5
ACTc6d1e01016,TS0064756dcb,2.968
ACT928aa26171,TSe9c90cedfa,21.5625
ACTbf138dcdfb,TS242b6d35a5,58.5
ACT6f67241ef3,TS9215f23210,32.5
ACT71c8cc7755,TS5368b7fc42,0.4995
ACT60a2f57aa4,TSec107a29d2,83.8542
ACTff98323e91,TS0c139ee02f,62.5
ACTb8fdff9f27,TS04fcc74874,57.5
ACTd1c7222d72,TS8b14b0e305,0.4995
ACT4e2434a96f,TS443166fe6c,0.515
ACT1890f047e6,TSc84e67f3cf,88.6458
ACT2bf7fc7365,TS07d3a63e2b,41.6667
ACT5d120ae24b,TS0e2a47f426,16.7708
ACT3b0ed9a647,TSe8cf6380ac,57.5
ACT419f9556f3,TS0ae713d1a5,98.2292
ACT3bc9aa0b7a,TS278d9f1fcc,55.0
ACTb6f27796c2,TSf25add6f3a,75.0
ACT28f251c5b8,TS04c42a0beb,25.0
ACT8532070822,TS632a2e8ee3,95.0
ACTace3c96efe,TS78f161f2ff,62.5
ACT353d053ad7,TSc7c50e9162,7.5
ACTf11c6b7762,TSb0a72470c9,77.5
ACT2cfea1675c,TSa0373678c6,7.1875
ACT60a2f57aa4,TS50f763e077,2.39583
ACT89f1e51068,TSbc57395db7,64.6875
ACT3ecc3dd5cd,TSa18c1ed2d2,77.5
ACT882089a6a0,TSe8cf6380ac,1.05
ACT8fa9d020fb,TSbc57395db7,2.39583
ACT14b52b552a,TS055580bf5d,19.5
ACT4a75a05097,TSd5ab48622e,5.0
ACTa5faf44f49,TS31165b053e,75.0
ACT2020ffe2a9,TS37ff698958,35.9375
ACT6e459c5084,TS8895174cf3,12.5
ACT205ab2e7c6,TS0c0829db4c,83.8542
ACTebdd0de34f,TS8d4c8ca0ac,155.1
ACTe23371d18a,TS4aff6b5863,19.5
ACT3925c51c13,TS25e8984bfe,32.5
ACTe143713312,TS76d4197a5d,7.5
ACT71076fdfb7,TSc11915e3ee,92.5
ACTb0b6cf7af9,TS874720f008,1.05
ACT44e5882563,TS73837dcaff,62.5
ACTd18359ee55,TS7cf3133006,45.5
ACT233424970b,TS0e0b71e89c,25.0
ACT97d28165ee,TSf6619c37bf,7.5
ACTcc131f8393,TS443166fe6c,4.0
ACTf8cb52e6da,TSf450088623,31.1458
ACTf9e1ba0b4b,TSf0e592f52c,5.0
ACTcc50930ec0,TSd08b69a66f,25.0
ACTe7f2f5f85b,TS8ea511c0a1,26.3542
ACT215e5d625e,TS7742df5bec,59.8958
ACTd6bfe915f4,TS0afeb9f6ae,6.5
ACT29682b7078,TS25116cbe77,74.2708
ACTd9c66721b2,TS4447a8fd1d,93.4375
ACT123eae4b8e,TS84b8520c28,15.0
ACTa6c907b846,TS87c63a4e02,112.604
ACTf65011b18b,TS25e8984bfe,155.1
ACT127fc31d14,TS443ac81312,0.4995
ACT4a1f2844d2,TSb0a72470c9,107.813
ACT35259b67b0,TS31165b053e,95.0
ACTf88864ea3a,TS7b7bafb0fa,45.5
ACT0ced00d96e,TS632a2e8ee3,19.5
ACTb74576078f,TS2b7842f554,1.05
ACT047b012060,TSf7c05ecaf1,40.7292
ACTb3192a8c28,TSc7c50e9162,103.021
ACTace3c96efe,TS2caf91eb09,37.5
ACT89f1e51068,TS632a2e8ee3,31.1458
ACTceb22dd2c4,TSd29e70c128,80.0
ACTb352c5bb43,TSf6619c37bf,37.5
ACTc4047153b4,TSa55de547fe,21.5625
ACTc978a98fe0,TS3d7ccb0210,95.0
ACT5b8e240f7e,TS025d083f40,6.5
ACT37198ccf7e,TS4d5a110698,40.7292
ACT2d4f7a6f55,TSd29e70c128,2.39583
ACT5466c4d14f,TS9dba1a3b01,0.4995
ACT9898f337c8,TS55c54cd19d,6.5
ACT8514fdbd14,TS8b14b0e305,155.0
ACT3934d2af9c,TS242b6d35a5,80.0
ACT77ae1ce4ee,TS50f763e077,83.8542
ACT382c5d83df,TSd0fc980b3a,74.2708
ACT2d30b670fa,TS31df6c22e6,40.7292
ACTa881f47228,TS6ff2389c54,58.5
ACTb84a5495cf,TS9215f23210,21.5625
ACTfab299f94d,TSf6619c37bf,45.5
ACTb90a9f0365,TS2f96a4be85,77.5
ACTea9810979b,TS8ea511c0a1,69.4792
ACT52c6ccf549,TSa442a672e5,3.1
ACTf2e9578b56,TSf6619c37bf,7.5
ACTa83ccd6c2f,TS6b2a8043e4,21.5625
ACT08537d4524,TSf6619c37bf,92.5
ACT702d324eb1,TS25e8984bfe,45.0
ACTa6c907b846,TS07d3a63e2b,74.2708
ACTba05f72db6,TS6ef1672b5d,25.0
ACTa8194f589b,TS32530bb46a,50.3125
ACT130fbe2eda,TS42d0b628c0,69.4792
ACTcb29a489ef,TSa18c1ed2d2,64.6875
ACT90788ff290,TSe5a8bddd9e,0.731
ACTfa51584ab3,TS2f96a4be85,69.4792
ACTcd5ca7e4f5,TS7cf3133006,95.0
ACT24a6e4f5e5,TSfeb615966d,95.0
ACT8433035e00,TS478fa29d45,35.9375
ACT2b3345705d,TS5624c05049,79.0625
ACTe29ec1e38e,TSfa3e5079a3,12.5
ACTa8b037dd73,TSb32f93b444,50.3125
ACTff5ebc9307,TSba51d6f88e,0.731
ACT54719acd56,TS6f1fc6830c,50.3125
ACT5e76225f54,TSf98c56f109,155.0
ACT70da9d0c5d,TSda9affbe11,5.0
ACT6f67241ef3,TSe6714cbfdd,6.5
