decision_id,node_id,coef
d15760,c1196,1.0
d15761,c1196,1.0
d15762,c1196,1.0
d15763,c1196,1.0
d15764,c1196,1.0
d15765,c1196,1.0
d15766,c1196,1.0
d15767,c1196,1.0
d15768,c1196,1.0
d15769,c1196,1.0
d15770,c1196,1.0
d15771,c1196,1.0
d15772,c1196,1.0
d15773,c1196,1.0
d15774,c1196,1.0
d15775,c1196,1.0
d15776,c1196,1.0
d15777,c1196,1.0
d15778,c1196,1.0
d15779,c1196,1.0
d15780,c1196,1.0
d15781,c1196,1.0
d03459,c1197,-1.0
d15782,c1197,1.0
d15783,c1197,1.0
d15784,c1197,1.0
d15785,c1197,1.0
d15786,c1197,1.0
d15787,c1197,1.0
d15788,c1197,1.0
d15789,c1197,1.0
d15790,c1197,1.0
d15791,c1197,1.0
d15792,c1197,1.0
d15793,c1197,1.0
d15794,c1197,1.0
d15795,c1197,1.0
d15796,c1197,1.0
d15797,c1197,1.0
d15798,c1197,1.0
d15799,c1197,1.0
d15800,c1197,1.0
d15801,c1197,1.0
d15802,c1197,1.0
d15803,c1197,1.0
d15804,c1197,1.0
d15805,c1197,1.0
d15806,c1197,1.0
d15807,c1197,1.0
d15808,c1197,1.0
d15809,c1197,1.0
d15810,c1197,1.0
d15811,c1197,1.0
d15812,c1197,1.0
d15813,c1197,1.0
d15814,c1197,1.0
d15815,c1197,1.0
d15816,c1197,1.0
d03460,c1198,-1.0
d15817,c1198,1.0
d15818,c1198,1.0
d15819,c1198,1.0
d15820,c1198,1.0
d15821,c1198,1.0
d15822,c1198,1.0
d15823,c1198,1.0
d15824,c1198,1.0
d15825,c1198,1.0
d15826,c1198,1.0
d03461,c1199,-1.0
d15827,c1199,1.0
d15828,c1199,1.0
d15829,c1199,1.0
d15830,c1199,1.0
d15831,c1199,1.0
d15832,c1199,1.0
d15833,c1199,1.0
d15834,c1199,1.0
d15835,c1199,1.0
d15836,c1199,1.0
d03462,c1200,-1.0
d15837,c1200,1.0
d15838,c1200,1.0
d15839,c1200,1.0
d15840,c1200,1.0
d15841,c1200,1.0
d15842,c1200,1.0
d15843,c1200,1.0
d15844,c1200,1.0
d15845,c1200,1.0
d15846,c1200,1.0
d15847,c1200,1.0
d15848,c1200,1.0
d15849,c1200,1.0
d15850,c1200,1.0
d15851,c1200,1.0
d15852,c1200,1.0
d15853,c1200,1.0
d15854,c1200,1.0
d15855,c1200,1.0
d15856,c1200,1.0
d15857,c1200,1.0
d03463,c1201,-1.0
d15858,c1201,1.0
d15859,c1201,1.0
d15860,c1201,1.0
d15861,c1201,1.0
d15862,c1201,1.0
d15863,c1201,1.0
d15864,c1201,1.0
d15865,c1201,1.0
d15866,c1201,1.0
d15867,c1201,1.0
d15868,c1201,1.0
d15869,c1201,1.0
d15870,c1201,1.0
d15871,c1201,1.0
d15872,c1201,1.0
d15873,c1201,1.0
d15874,c1201,1.0
d15875,c1201,1.0
d15876,c1201,1.0
d15877,c1201,1.0
d15878,c1201,1.0
d15879,c1201,1.0
d15880,c1201,1.0
d15881,c1201,1.0
d15882,c1201,1.0
d15883,c1201,1.0
d15884,c1201,1.0
d15885,c1201,1.0
d15886,c1201,1.0
d15887,c1201,1.0
d15888,c1201,1.0
d15889,c1201,1.0
d15890,c1201,1.0
d03464,c1202,-1.0
d15891,c1202,1.0
d15892,c1202,1.0
d15893,c1202,1.0
d15894,c1202,1.0
d15895,c1202,1.0
d15896,c1202,1.0
d15897,c1202,1.0
d15898,c1202,1.0
d15899,c1202,1.0
d15900,c1202,1.0
d15901,c1202,1.0
d15902,c1202,1.0
d15903,c1202,1.0
d15904,c1202,1.0
d15905,c1202,1.0
d15906,c1202,1.0
d15907,c1202,1.0
d15908,c1202,1.0
d15909,c1202,1.0
d15910,c1202,1.0
d15911,c1202,1.0
d15912,c1202,1.0
d15913,c1202,1.0
d15914,c1202,1.0
d03465,c1203,-1.0
d15915,c1203,1.0
d15916,c1203,1.0
d15917,c1203,1.0
d15918,c1203,1.0
d15919,c1203,1.0
d15920,c1203,1.0
d15921,c1203,1.0
d15922,c1203,1.0
d15923,c1203,1.0
d15924,c1203,1.0
d15925,c1203,1.0
d15926,c1203,1.0
d15927,c1203,1.0
d15928,c1203,1.0
d15929,c1203,1.0
d15930,c1203,1.0
d15931,c1203,1.0
d15932,c1203,1.0
d15933,c1203,1.0
d15934,c1203,1.0
d15935,c1203,1.0
d15936,c1203,1.0
d15937,c1203,1.0
d15938,c1203,1.0
d15939,c1203,1.0
d15940,c1203,1.0
d15941,c1203,1.0
d15942,c1203,1.0
d15943,c1203,1.0
d15944,c1203,1.0
d15945,c1203,1.0
d15946,c1203,1.0
d15947,c1203,1.0
d15948,c1203,1.0
d03466,c1204,-1.0
d15949,c1204,1.0
d15950,c1204,1.0
d15951,c1204,1.0
d15952,c1204,1.0
d15953,c1204,1.0
d15954,c1204,1.0
d15955,c1204,1.0
d15956,c1204,1.0
d15957,c1204,1.0
d15958,c1204,1.0
d15959,c1204,1.0
d15960,c1204,1.0
d15961,c1204,1.0
d15962,c1204,1.0
d15963,c1204,1.0
d15964,c1204,1.0
d15965,c1204,1.0
d15966,c1204,1.0
d15967,c1204,1.0
d15968,c1204,1.0
d15969,c1204,1.0
d15970,c1204,1.0
d15971,c1204,1.0
d15972,c1204,1.0
d15973,c1204,1.0
d15974,c1204,1.0
d15975,c1204,1.0
d15976,c1204,1.0
d15977,c1204,1.0
d15978,c1204,1.0
d15979,c1204,1.0
d15980,c1204,1.0
d15981,c1204,1.0
d15982,c1204,1.0
d15983,c1204,1.0
d15984,c1204,1.0
d15985,c1204,1.0
d15986,c1204,1.0
d15987,c1204,1.0
d15988,c1204,1.0
d15989,c1204,1.0
d15990,c1204,1.0
d15991,c1204,1.0
d15992,c1204,1.0
d15993,c1204,1.0
d15994,c1204,1.0
d15995,c1204,1.0
d15996,c1204,1.0
d15997,c1204,1.0
d03467,c1205,-1.0
d15998,c1205,1.0
d15999,c1205,1.0
d16000,c1205,1.0
d16001,c1205,1.0
d16002,c1205,1.0
d16003,c1205,1.0
d16004,c1205,1.0
d16005,c1205,1.0
d16006,c1205,1.0
d16007,c1205,1.0
d16008,c1205,1.0
d16009,c1205,1.0
d16010,c1205,1.0
d16011,c1205,1.0
d16012,c1205,1.0
d16013,c1205,1.0
d16014,c1205,1.0
d16015,c1205,1.0
d16016,c1205,1.0
d16017,c1205,1.0
d16018,c1205,1.0
d16019,c1205,1.0
d16020,c1205,1.0
d16021,c1205,1.0
d16022,c1205,1.0
d16023,c1205,1.0
d16024,c1205,1.0
d16025,c1206,1.0
d16026,c1206,1.0
d16027,c1206,1.0
d16028,c1206,1.0
d16029,c1206,1.0
d16030,c1206,1.0
d16031,c1206,1.0
d16032,c1206,1.0
d16033,c1206,1.0
d16034,c1206,1.0
d16035,c1206,1.0
d16036,c1206,1.0
d16037,c1206,1.0
d16038,c1206,1.0
d16039,c1206,1.0
d16040,c1206,1.0
d16041,c1206,1.0
d16042,c1206,1.0
d16043,c1206,1.0
d16044,c1206,1.0
d16045,c1206,1.0
d16046,c1206,1.0
d16047,c1206,1.0
d16048,c1206,1.0
d16049,c1206,1.0
d03469,c1207,-1.0
d16050,c1207,1.0
d16051,c1207,1.0
d16052,c1207,1.0
d16053,c1207,1.0
d16054,c1207,1.0
d16055,c1207,1.0
d16056,c1207,1.0
d16057,c1207,1.0
d16058,c1207,1.0
d16059,c1207,1.0
d16060,c1207,1.0
d16061,c1207,1.0
d16062,c1207,1.0
d16063,c1207,1.0
d16064,c1207,1.0
d16065,c1207,1.0
d16066,c1207,1.0
d16067,c1207,1.0
d16068,c1207,1.0
d16069,c1207,1.0
d16070,c1207,1.0
d16071,c1207,1.0
d16072,c1207,1.0
d16073,c1207,1.0
d16074,c1207,1.0
d16075,c1207,1.0
d16076,c1207,1.0
d03470,c1208,-1.0
d16077,c1208,1.0
d16078,c1208,1.0
d16079,c1208,1.0
d16080,c1208,1.0
d16081,c1208,1.0
d16082,c1208,1.0
d16083,c1208,1.0
d16084,c1208,1.0
d16085,c1208,1.0
d16086,c1208,1.0
d16087,c1208,1.0
d16088,c1208,1.0
d16089,c1208,1.0
d16090,c1208,1.0
d16091,c1208,1.0
d16092,c1208,1.0
d16093,c1208,1.0
d16094,c1208,1.0
d16095,c1208,1.0
d16096,c1208,1.0
d16097,c1208,1.0
d16098,c1208,1.0
d16099,c1208,1.0
d16100,c1208,1.0
d16101,c1208,1.0
d16102,c1208,1.0
d16103,c1208,1.0
d16104,c1208,1.0
d16105,c1208,1.0
d16106,c1208,1.0
d16107,c1208,1.0
d16108,c1208,1.0
d16109,c1208,1.0
d16110,c1208,1.0
d16111,c1208,1.0
d03471,c1209,-1.0
d16112,c1209,1.0
d16113,c1209,1.0
d16114,c1209,1.0
d16115,c1209,1.0
d16116,c1209,1.0
d16117,c1209,1.0
d16118,c1209,1.0
d16119,c1209,1.0
d16120,c1209,1.0
d16121,c1209,1.0
d03472,c1210,-1.0
d16122,c1210,1.0
d16123,c1210,1.0
d16124,c1210,1.0
d16125,c1210,1.0
d16126,c1210,1.0
d16127,c1210,1.0
d16128,c1210,1.0
d16129,c1210,1.0
d16130,c1210,1.0
d16131,c1210,1.0
d03473,c1211,-1.0
d16132,c1211,1.0
d16133,c1211,1.0
d16134,c1211,1.0
d16135,c1211,1.0
d16136,c1211,1.0
d16137,c1211,1.0
d16138,c1211,1.0
d16139,c1211,1.0
d16140,c1211,1.0
d16141,c1211,1.0
d16142,c1211,1.0
d16143,c1211,1.0
d16144,c1211,1.0
d16145,c1211,1.0
d16146,c1211,1.0
d16147,c1211,1.0
d16148,c1211,1.0
d16149,c1211,1.0
d16150,c1211,1.0
d16151,c1211,1.0
d16152,c1211,1.0
d03474,c1212,-1.0
d16153,c1212,1.0
d16154,c1212,1.0
d16155,c1212,1.0
d16156,c1212,1.0
d16157,c1212,1.0
d16158,c1212,1.0
d16159,c1212,1.0
d16160,c1212,1.0
d16161,c1212,1.0
d16162,c1212,1.0
d16163,c1212,1.0
d16164,c1212,1.0
d16165,c1212,1.0
d16166,c1212,1.0
d16167,c1212,1.0
d16168,c1212,1.0
d16169,c1212,1.0
d16170,c1212,1.0
d16171,c1212,1.0
d16172,c1212,1.0
d16173,c1212,1.0
d16174,c1212,1.0
d16175,c1212,1.0
d16176,c1212,1.0
d16177,c1212,1.0
d16178,c1212,1.0
d16179,c1212,1.0
d16180,c1212,1.0
d16181,c1212,1.0
d16182,c1212,1.0
d16183,c1212,1.0
d16184,c1212,1.0
d16185,c1212,1.0
d03475,c1213,-1.0
d16186,c1213,1.0
d16187,c1213,1.0
d16188,c1213,1.0
d16189,c1213,1.0
d16190,c1213,1.0
d16191,c1213,1.0
d16192,c1213,1.0
d16193,c1213,1.0
d16194,c1213,1.0
d16195,c1213,1.0
d16196,c1213,1.0
d16197,c1213,1.0
d16198,c1213,1.0
d16199,c1213,1.0
d16200,c1213,1.0
d16201,c1213,1.0
d16202,c1213,1.0
d16203,c1213,1.0
d16204,c1213,1.0
d16205,c1213,1.0
d16206,c1213,1.0
d16207,c1213,1.0
d16208,c1213,1.0
d16209,c1213,1.0
d03476,c1214,-1.0
d16210,c1214,1.0
d16211,c1214,1.0
d16212,c1214,1.0
d16213,c1214,1.0
d16214,c1214,1.0
d16215,c1214,1.0
d16216,c1214,1.0
d16217,c1214,1.0
d16218,c1214,1.0
d16219,c1214,1.0
d16220,c1214,1.0
d16221,c1214,1.0
d16222,c1214,1.0
d16223,c1214,1.0
d16224,c1214,1.0
d16225,c1214,1.0
d16226,c1214,1.0
d16227,c1214,1.0
d16228,c1214,1.0
d16229,c1214,1.0
d16230,c1214,1.0
d16231,c1214,1.0
d16232,c1214,1.0
d16233,c1214,1.0
d16234,c1214,1.0
d16235,c1214,1.0
d16236,c1214,1.0
d16237,c1214,1.0
d16238,c1214,1.0
d16239,c1214,1.0
d16240,c1214,1.0
d16241,c1214,1.0
d16242,c1214,1.0
d16243,c1214,1.0
d03477,c1215,-1.0
d16244,c1215,1.0
d16245,c1215,1.0
d16246,c1215,1.0
d16247,c1215,1.0
d16248,c1215,1.0
d16249,c1215,1.0
d16250,c1215,1.0
d16251,c1215,1.0
d16252,c1215,1.0
d16253,c1215,1.0
d16254,c1215,1.0
d16255,c1215,1.0
d16256,c1215,1.0
d16257,c1215,1.0
d16258,c1215,1.0
d16259,c1215,1.0
d16260,c1215,1.0
d16261,c1215,1.0
d16262,c1215,1.0
d16263,c1215,1.0
d16264,c1215,1.0
d16265,c1215,1.0
d16266,c1215,1.0
d16267,c1215,1.0
d16268,c1215,1.0
d16269,c1215,1.0
d16270,c1215,1.0
d16271,c1215,1.0
d16272,c1215,1.0
d16273,c1215,1.0
d16274,c1215,1.0
d16275,c1215,1.0
d16276,c1215,1.0
d16277,c1215,1.0
d16278,c1215,1.0
d16279,c1215,1.0
d16280,c1215,1.0
d16281,c1215,1.0
d16282,c1215,1.0
d16283,c1215,1.0
d16284,c1215,1.0
d16285,c1215,1.0
d16286,c1215,1.0
d16287,c1215,1.0
d16288,c1215,1.0
d16289,c1215,1.0
d16290,c1215,1.0
d16291,c1215,1.0
d16292,c1215,1.0
d03478,c1216,-1.0
d16293,c1216,1.0
d16294,c1216,1.0
d16295,c1216,1.0
d16296,c1216,1.0
d16297,c1216,1.0
d16298,c1216,1.0
d16299,c1216,1.0
d16300,c1216,1.0
d16301,c1216,1.0
d16302,c1216,1.0
d16303,c1216,1.0
d16304,c1216,1.0
d16305,c1216,1.0
d16306,c1216,1.0
d16307,c1216,1.0
d16308,c1216,1.0
d16309,c1216,1.0
d16310,c1216,1.0
d16311,c1216,1.0
d16312,c1216,1.0
d16313,c1216,1.0
d16314,c1216,1.0
d16315,c1216,1.0
d16316,c1216,1.0
d16317,c1216,1.0
d16318,c1216,1.0
d16319,c1216,1.0
d16320,c1217,1.0
d16321,c1217,1.0
d16322,c1217,1.0
d16323,c1217,1.0
d16324,c1217,1.0
d16325,c1217,1.0
d16326,c1217,1.0
d16327,c1217,1.0
d16328,c1217,1.0
d16329,c1217,1.0
d16330,c1217,1.0
d16331,c1217,1.0
d16332,c1217,1.0
d16333,c1217,1.0
d16334,c1217,1.0
d16335,c1217,1.0
d16336,c1217,1.0
d16337,c1217,1.0
d16338,c1217,1.0
d16339,c1217,1.0
d16340,c1217,1.0
d16341,c1217,1.0
d16342,c1217,1.0
d16343,c1217,1.0
d16344,c1217,1.0
d03480,c1218,-1.0
d16345,c1218,1.0
d16346,c1218,1.0
d16347,c1218,1.0
d16348,c1218,1.0
d16349,c1218,1.0
d16350,c1218,1.0
d16351,c1218,1.0
d16352,c1218,1.0
d16353,c1218,1.0
d16354,c1218,1.0
d16355,c1218,1.0
d16356,c1218,1.0
d16357,c1218,1.0
d16358,c1218,1.0
d16359,c1218,1.0
d16360,c1218,1.0
d16361,c1218,1.0
d16362,c1218,1.0
d16363,c1218,1.0
d16364,c1218,1.0
d16365,c1218,1.0
d16366,c1218,1.0
d16367,c1218,1.0
d16368,c1218,1.0
d16369,c1218,1.0
d16370,c1218,1.0
d16371,c1218,1.0
d03481,c1219,-1.0
d16372,c1219,1.0
d16373,c1219,1.0
d16374,c1219,1.0
d16375,c1219,1.0
d16376,c1219,1.0
d16377,c1219,1.0
d16378,c1219,1.0
d16379,c1219,1.0
d16380,c1219,1.0
d16381,c1219,1.0
d16382,c1219,1.0
d16383,c1219,1.0
d16384,c1219,1.0
d16385,c1219,1.0
d16386,c1219,1.0
d16387,c1219,1.0
d16388,c1219,1.0
d16389,c1219,1.0
d16390,c1219,1.0
d16391,c1219,1.0
d16392,c1219,1.0
d16393,c1219,1.0
d16394,c1219,1.0
d16395,c1219,1.0
d16396,c1219,1.0
d16397,c1219,1.0
d16398,c1219,1.0
d16399,c1219,1.0
d03482,c1220,-1.0
d16400,c1220,1.0
d16401,c1220,1.0
d16402,c1220,1.0
d16403,c1220,1.0
d16404,c1220,1.0
d16405,c1220,1.0
d16406,c1220,1.0
d16407,c1220,1.0
d16408,c1220,1.0
d16409,c1220,1.0
d03483,c1221,-1.0
d16410,c1221,1.0
d16411,c1221,1.0
d16412,c1221,1.0
d16413,c1221,1.0
d16414,c1221,1.0
d16415,c1221,1.0
d16416,c1221,1.0
d16417,c1221,1.0
d16418,c1221,1.0
d16419,c1221,1.0
d03484,c1222,-1.0
d16420,c1222,1.0
d16421,c1222,1.0
d16422,c1222,1.0
d16423,c1222,1.0
d16424,c1222,1.0
d16425,c1222,1.0
d16426,c1222,1.0
d16427,c1222,1.0
d16428,c1222,1.0
d16429,c1222,1.0
d16430,c1222,1.0
d16431,c1222,1.0
d16432,c1222,1.0
d16433,c1222,1.0
d16434,c1222,1.0
d16435,c1222,1.0
d16436,c1222,1.0
d16437,c1222,1.0
d16438,c1222,1.0
d16439,c1222,1.0
d16440,c1222,1.0
d03485,c1223,-1.0
d16441,c1223,1.0
d16442,c1223,1.0
d16443,c1223,1.0
d16444,c1223,1.0
d16445,c1223,1.0
d16446,c1223,1.0
d16447,c1223,1.0
d16448,c1223,1.0
d16449,c1223,1.0
d16450,c1223,1.0
d16451,c1223,1.0
d16452,c1223,1.0
d16453,c1223,1.0
d16454,c1223,1.0
d16455,c1223,1.0
d16456,c1223,1.0
d16457,c1223,1.0
d16458,c1223,1.0
d16459,c1223,1.0
d16460,c1223,1.0
d16461,c1223,1.0
d16462,c1223,1.0
d16463,c1223,1.0
d16464,c1223,1.0
d16465,c1223,1.0
d16466,c1223,1.0
d16467,c1223,1.0
d16468,c1223,1.0
d16469,c1223,1.0
d16470,c1223,1.0
d16471,c1223,1.0
d16472,c1223,1.0
d16473,c1223,1.0
d03486,c1224,-1.0
d16474,c1224,1.0
d16475,c1224,1.0
d16476,c1224,1.0
d16477,c1224,1.0
d16478,c1224,1.0
d16479,c1224,1.0
d16480,c1224,1.0
d16481,c1224,1.0
d16482,c1224,1.0
d16483,c1224,1.0
d16484,c1224,1.0
d16485,c1224,1.0
d16486,c1224,1.0
d16487,c1224,1.0
d16488,c1224,1.0
d16489,c1224,1.0
d16490,c1224,1.0
d16491,c1224,1.0
d16492,c1224,1.0
d16493,c1224,1.0
d16494,c1224,1.0
d16495,c1224,1.0
d16496,c1224,1.0
d16497,c1224,1.0
d03487,c1225,-1.0
d16498,c1225,1.0
d16499,c1225,1.0
d16500,c1225,1.0
d16501,c1225,1.0
d16502,c1225,1.0
d16503,c1225,1.0
d16504,c1225,1.0
d16505,c1225,1.0
d16506,c1225,1.0
d16507,c1225,1.0
d16508,c1225,1.0
d16509,c1225,1.0
d16510,c1225,1.0
d16511,c1225,1.0
d16512,c1225,1.0
d16513,c1225,1.0
d16514,c1225,1.0
d16515,c1225,1.0
d16516,c1225,1.0
d16517,c1225,1.0
d16518,c1225,1.0
d16519,c1225,1.0
d16520,c1225,1.0
d16521,c1225,1.0
d16522,c1225,1.0
d16523,c1225,1.0
d16524,c1225,1.0
d16525,c1225,1.0
d16526,c1225,1.0
d16527,c1225,1.0
d16528,c1225,1.0
d16529,c1225,1.0
d16530,c1225,1.0
d16531,c1225,1.0
d03488,c1226,-1.0
d16532,c1226,1.0
d16533,c1226,1.0
d16534,c1226,1.0
d16535,c1226,1.0
d16536,c1226,1.0
d16537,c1226,1.0
d16538,c1226,1.0
d16539,c1226,1.0
d16540,c1226,1.0
d16541,c1226,1.0
d16542,c1226,1.0
d16543,c1226,1.0
d16544,c1226,1.0
d16545,c1226,1.0
d16546,c1226,1.0
d16547,c1226,1.0
d16548,c1226,1.0
d16549,c1226,1.0
d16550,c1226,1.0
d16551,c1226,1.0
d16552,c1226,1.0
d16553,c1226,1.0
d16554,c1226,1.0
d16555,c1226,1.0
d16556,c1226,1.0
d16557,c1226,1.0
d16558,c1226,1.0
d16559,c1226,1.0
d16560,c1226,1.0
d16561,c1226,1.0
d16562,c1226,1.0
d16563,c1226,1.0
d16564,c1226,1.0
d16565,c1226,1.0
d16566,c1226,1.0
d16567,c1226,1.0
d16568,c1226,1.0
d16569,c1226,1.0
d16570,c1226,1.0
d16571,c1226,1.0
d16572,c1226,1.0
d16573,c1226,1.0
d16574,c1226,1.0
d16575,c1226,1.0
d16576,c1226,1.0
d16577,c1226,1.0
d16578,c1226,1.0
d16579,c1226,1.0
d16580,c1226,1.0
d03489,c1227,-1.0
d16581,c1227,1.0
d16582,c1227,1.0
d16583,c1227,1.0
d16584,c1227,1.0
d16585,c1227,1.0
d16586,c1227,1.0
d16587,c1227,1.0
d16588,c1227,1.0
d16589,c1227,1.0
d16590,c1227,1.0
d16591,c1227,1.0
d16592,c1227,1.0
d16593,c1227,1.0
d16594,c1227,1.0
d16595,c1227,1.0
d16596,c1227,1.0
d16597,c1227,1.0
d16598,c1227,1.0
d16599,c1227,1.0
d16600,c1227,1.0
d16601,c1227,1.0
d16602,c1227,1.0
d16603,c1227,1.0
d16604,c1227,1.0
d16605,c1227,1.0
d16606,c1227,1.0
d16607,c1227,1.0
d16608,c1228,1.0
d16609,c1228,1.0
d16610,c1228,1.0
d16611,c1228,1.0
d16612,c1228,1.0
d16613,c1228,1.0
d16614,c1228,1.0
d16615,c1228,1.0
d16616,c1228,1.0
d16617,c1228,1.0
d16618,c1228,1.0
d16619,c1228,1.0
d16620,c1228,1.0
d16621,c1228,1.0
d16622,c1228,1.0
d16623,c1228,1.0
d16624,c1228,1.0
d16625,c1228,1.0
d16626,c1228,1.0
d16627,c1228,1.0
d16628,c1228,1.0
d16629,c1228,1.0
d16630,c1228,1.0
d16631,c1228,1.0
d16632,c1228,1.0
d03491,c1229,-1.0
d16633,c1229,1.0
d16634,c1229,1.0
d16635,c1229,1.0
d16636,c1229,1.0
d16637,c1229,1.0
d16638,c1229,1.0
d16639,c1229,1.0
d16640,c1229,1.0
d16641,c1229,1.0
d16642,c1229,1.0
d16643,c1229,1.0
d16644,c1229,1.0
d16645,c1229,1.0
d16646,c1229,1.0
d16647,c1229,1.0
d16648,c1229,1.0
d16649,c1229,1.0
d16650,c1229,1.0
d16651,c1229,1.0
d16652,c1229,1.0
d16653,c1229,1.0
d16654,c1229,1.0
d16655,c1229,1.0
d16656,c1229,1.0
d16657,c1229,1.0
d16658,c1229,1.0
d16659,c1229,1.0
d03492,c1230,-1.0
d16660,c1230,1.0
d16661,c1230,1.0
d16662,c1230,1.0
d16663,c1230,1.0
d16664,c1230,1.0
d16665,c1230,1.0
d16666,c1230,1.0
d16667,c1230,1.0
d16668,c1230,1.0
d16669,c1230,1.0
d16670,c1230,1.0
d16671,c1230,1.0
d16672,c1230,1.0
d16673,c1230,1.0
d16674,c1230,1.0
d16675,c1230,1.0
d16676,c1230,1.0
d16677,c1230,1.0
d16678,c1230,1.0
d16679,c1230,1.0
d16680,c1230,1.0
d16681,c1230,1.0
d16682,c1230,1.0
d16683,c1230,1.0
d16684,c1230,1.0
d16685,c1230,1.0
d16686,c1230,1.0
d16687,c1230,1.0
d03493,c1231,-1.0
d16688,c1231,1.0
d16689,c1231,1.0
d16690,c1231,1.0
d16691,c1231,1.0
d16692,c1231,1.0
d16693,c1231,1.0
d16694,c1231,1.0
d16695,c1231,1.0
d16696,c1231,1.0
d16697,c1231,1.0
d03494,c1232,-1.0
d16698,c1232,1.0
d16699,c1232,1.0
d16700,c1232,1.0
d16701,c1232,1.0
d16702,c1232,1.0
d16703,c1232,1.0
d16704,c1232,1.0
d16705,c1232,1.0
d16706,c1232,1.0
d16707,c1232,1.0
d16708,c1232,1.0
d16709,c1232,1.0
d16710,c1232,1.0
d16711,c1232,1.0
d03495,c1233,-1.0
d16712,c1233,1.0
d16713,c1233,1.0
d16714,c1233,1.0
d16715,c1233,1.0
d16716,c1233,1.0
d16717,c1233,1.0
d16718,c1233,1.0
d16719,c1233,1.0
d16720,c1233,1.0
d16721,c1233,1.0
d16722,c1233,1.0
d16723,c1233,1.0
d16724,c1233,1.0
d16725,c1233,1.0
d16726,c1233,1.0
d16727,c1233,1.0
d16728,c1233,1.0
d16729,c1233,1.0
d16730,c1233,1.0
d16731,c1233,1.0
d16732,c1233,1.0
d03496,c1234,-1.0
d16733,c1234,1.0
d16734,c1234,1.0
d16735,c1234,1.0
d16736,c1234,1.0
d16737,c1234,1.0
d16738,c1234,1.0
d16739,c1234,1.0
d16740,c1234,1.0
d16741,c1234,1.0
d16742,c1234,1.0
d16743,c1234,1.0
d16744,c1234,1.0
d16745,c1234,1.0
d16746,c1234,1.0
d16747,c1234,1.0
d16748,c1234,1.0
d16749,c1234,1.0
d16750,c1234,1.0
d16751,c1234,1.0
d16752,c1234,1.0
d16753,c1234,1.0
d16754,c1234,1.0
d16755,c1234,1.0
d16756,c1234,1.0
d16757,c1234,1.0
d16758,c1234,1.0
d16759,c1234,1.0
d16760,c1234,1.0
d16761,c1234,1.0
d16762,c1234,1.0
d16763,c1234,1.0
d16764,c1234,1.0
d16765,c1234,1.0
d03497,c1235,-1.0
d16766,c1235,1.0
d16767,c1235,1.0
d16768,c1235,1.0
d16769,c1235,1.0
d16770,c1235,1.0
d16771,c1235,1.0
d16772,c1235,1.0
d16773,c1235,1.0
d16774,c1235,1.0
d16775,c1235,1.0
d16776,c1235,1.0
d16777,c1235,1.0
d16778,c1235,1.0
d16779,c1235,1.0
d16780,c1235,1.0
d16781,c1235,1.0
d16782,c1235,1.0
d16783,c1235,1.0
d16784,c1235,1.0
d16785,c1235,1.0
d16786,c1235,1.0
d16787,c1235,1.0
d16788,c1235,1.0
d16789,c1235,1.0
d03498,c1236,-1.0
d16790,c1236,1.0
d16791,c1236,1.0
d16792,c1236,1.0
d16793,c1236,1.0
d16794,c1236,1.0
d16795,c1236,1.0
d16796,c1236,1.0
d16797,c1236,1.0
d16798,c1236,1.0
d16799,c1236,1.0
d16800,c1236,1.0
d16801,c1236,1.0
d16802,c1236,1.0
d16803,c1236,1.0
d16804,c1236,1.0
d16805,c1236,1.0
d16806,c1236,1.0
d16807,c1236,1.0
d16808,c1236,1.0
d16809,c1236,1.0
d16810,c1236,1.0
d16811,c1236,1.0
d16812,c1236,1.0
d16813,c1236,1.0
d16814,c1236,1.0
d16815,c1236,1.0
d16816,c1236,1.0
d16817,c1236,1.0
d16818,c1236,1.0
d16819,c1236,1.0
d16820,c1236,1.0
d16821,c1236,1.0
d16822,c1236,1.0
d16823,c1236,1.0
d03499,c1237,-1.0
d16824,c1237,1.0
d16825,c1237,1.0
d16826,c1237,1.0
d16827,c1237,1.0
d16828,c1237,1.0
d16829,c1237,1.0
d16830,c1237,1.0
d16831,c1237,1.0
d16832,c1237,1.0
d16833,c1237,1.0
d16834,c1237,1.0
d16835,c1237,1.0
d16836,c1237,1.0
d16837,c1237,1.0
d16838,c1237,1.0
d16839,c1237,1.0
d16840,c1237,1.0
d16841,c1237,1.0
d16842,c1237,1.0
d16843,c1237,1.0
d16844,c1237,1.0
d16845,c1237,1.0
d16846,c1237,1.0
d16847,c1237,1.0
d16848,c1237,1.0
d16849,c1237,1.0
d16850,c1237,1.0
d16851,c1237,1.0
d16852,c1237,1.0
d16853,c1237,1.0
d16854,c1237,1.0
d16855,c1237,1.0
d16856,c1237,1.0
d16857,c1237,1.0
d16858,c1237,1.0
d16859,c1237,1.0
d16860,c1237,1.0
d16861,c1237,1.0
d16862,c1237,1.0
d16863,c1237,1.0
d16864,c1237,1.0
d16865,c1237,1.0
d16866,c1237,1.0
d16867,c1237,1.0
d16868,c1237,1.0
d16869,c1237,1.0
d16870,c1237,1.0
d16871,c1237,1.0
d16872,c1237,1.0
d03500,c1238,-1.0
d16873,c1238,1.0
d16874,c1238,1.0
d16875,c1238,1.0
d16876,c1238,1.0
d16877,c1238,1.0
d16878,c1238,1.0
d16879,c1238,1.0
d16880,c1238,1.0
d16881,c1238,1.0
d16882,c1238,1.0
