decision_id,from_node,to_node
d10077,c292,c158
d11609,c217,c158
d11956,c368,c158
d12267,c519,c158
d04654,c180,c159
d05152,c331,c159
d05612,c482,c159
d06494,c199,c159
d06916,c350,c159
d07300,c501,c159
d07914,c236,c159
d08204,c387,c159
d08456,c538,c159
d08922,c255,c159
d09137,c406,c159
d09316,c557,c159
d09646,c274,c159
d09792,c425,c159
d09900,c576,c159
d10078,c293,c159
d11610,c218,c159
d11957,c369,c159
d12268,c520,c159
d04655,c181,c160
d05153,c332,c160
d05613,c483,c160
d06495,c200,c160
d06917,c351,c160
d07301,c502,c160
d07915,c237,c160
d08205,c388,c160
d08457,c539,c160
d08923,c256,c160
d09138,c407,c160
d09317,c558,c160
d09647,c275,c160
d09793,c426,c160
d09901,c577,c160
d10079,c294,c160
d11611,c219,c160
d11958,c370,c160
d12269,c521,c160
d04656,c182,c161
d05154,c333,c161
d05614,c484,c161
d06496,c201,c161
d06918,c352,c161
d07302,c503,c161
d07916,c238,c161
d08206,c389,c161
d08458,c540,c161
d08924,c257,c161
d09139,c408,c161
d09318,c559,c161
d09648,c276,c161
d09794,c427,c161
d09902,c578,c161
d10080,c295,c161
d11612,c220,c161
d11959,c371,c161
d12270,c522,c161
d04657,c183,c162
d05155,c334,c162
d05615,c485,c162
d06497,c202,c162
d06919,c353,c162
d07303,c504,c162
d07917,c239,c162
d08207,c390,c162
d08459,c541,c162
d08925,c258,c162
d09140,c409,c162
d09319,c560,c162
d09649,c277,c162
d09795,c428,c162
d09903,c579,c162
d10081,c296,c162
d11613,c221,c162
d11960,c372,c162
d12271,c523,c162
d07918,c240,c163
d08208,c391,c163
d08460,c542,c163
d08926,c259,c163
d09141,c410,c163
d09320,c561,c163
d09650,c278,c163
d09796,c429,c163
d09904,c580,c163
d10082,c297,c163
d04658,c184,c164
d05156,c335,c164
d05616,c486,c164
d06498,c203,c164
d06920,c354,c164
d07304,c505,c164
d07919,c241,c164
d08209,c392,c164
d08461,c543,c164
d08927,c260,c164
d09142,c411,c164
d09321,c562,c164
d09651,c279,c164
d09797,c430,c164
d09905,c581,c164
d10083,c298,c164
d11614,c222,c164
d11961,c373,c164
d12272,c524,c164
d04659,c185,c165
d05157,c336,c165
d05617,c487,c165
d06499,c204,c165
d06921,c355,c165
d07305,c506,c165
d07920,c242,c165
d08210,c393,c165
d08462,c544,c165
d08928,c261,c165
d09143,c412,c165
d09322,c563,c165
d09652,c280,c165
d09798,c431,c165
d09906,c582,c165
d10084,c299,c165
d11615,c223,c165
d11962,c374,c165
d12273,c525,c165
d04660,c186,c166
d05158,c337,c166
d05618,c488,c166
d06500,c205,c166
d06922,c356,c166
d07306,c507,c166
d07921,c243,c166
d08211,c394,c166
d08463,c545,c166
d08929,c262,c166
d09144,c413,c166
d09323,c564,c166
d09653,c281,c166
d09799,c432,c166
d09907,c583,c166
d10085,c300,c166
d11616,c224,c166
d11963,c375,c166
d12274,c526,c166
d04661,c187,c167
d05159,c338,c167
d05619,c489,c167
d06501,c206,c167
d06923,c357,c167
d07307,c508,c167
d07922,c244,c167
d08212,c395,c167
d08464,c546,c167
d08930,c263,c167
d09145,c414,c167
d09324,c565,c167
d09654,c282,c167
d09800,c433,c167
d09908,c584,c167
d10086,c301,c167
d11617,c225,c167
d11964,c376,c167
d12275,c527,c167
d10268,c168,c953
d04663,c189,c169
d05161,c340,c169
d05621,c491,c169
d06503,c208,c169
d06925,c359,c169
d07309,c510,c169
d07924,c246,c169
d08214,c397,c169
d08466,c548,c169
d08932,c265,c169
d09147,c416,c169
d09326,c567,c169
d09656,c284,c169
d09802,c435,c169
d09910,c586,c169
d10088,c303,c169
d11619,c227,c169
d11966,c378,c169
d12277,c529,c169
d04664,c190,c170
d05162,c341,c170
d05622,c492,c170
d06504,c209,c170
d06926,c360,c170
d07310,c511,c170
d07925,c247,c170
d08215,c398,c170
d08467,c549,c170
d08933,c266,c170
d09148,c417,c170
d09327,c568,c170
d09657,c285,c170
d09803,c436,c170
d09911,c587,c170
d10089,c304,c170
d11620,c228,c170
d11967,c379,c170
d12278,c530,c170
d04665,c191,c171
d05163,c342,c171
d05623,c493,c171
d06505,c210,c171
d06927,c361,c171
d07311,c512,c171
d07926,c248,c171
d08216,c399,c171
d08468,c550,c171
d08934,c267,c171
d09149,c418,c171
d09328,c569,c171
d11621,c229,c171
d11968,c380,c171
d12279,c531,c171
d09658,c286,c172
d09804,c437,c172
d09912,c588,c172
d10090,c305,c172
d04216,c173,c192
d04235,c173,c343
d04254,c173,c494
d04292,c173,c211
d04311,c173,c362
d04330,c173,c513
d04217,c174,c193
d04236,c174,c344
d04255,c174,c495
d04293,c174,c212
d04312,c174,c363
d04331,c174,c514
d04388,c174,c230
d04406,c174,c381
d04424,c174,c532
d04460,c174,c249
d04478,c174,c400
d04496,c174,c551
d04531,c174,c268
d04548,c174,c419
d04565,c174,c570
d04599,c174,c287
d04616,c174,c438
d04633,c174,c589
d04666,c174,c306
d04682,c174,c457
d04698,c174,c608
d04218,c175,c194
d04237,c175,c345
d04256,c175,c496
d04294,c175,c213
d04313,c175,c364
d04332,c175,c515
d04389,c175,c231
d04407,c175,c382
d04425,c175,c533
d04461,c175,c250
d04479,c175,c401
d04497,c175,c552
d04532,c175,c269
d04549,c175,c420
d04566,c175,c571
d04600,c175,c288
d04617,c175,c439
d04634,c175,c590
d04667,c175,c307
d04683,c175,c458
d04699,c175,c609
d04219,c176,c195
d04238,c176,c346
d04257,c176,c497
d04295,c176,c214
d04314,c176,c365
d04333,c176,c516
d04390,c176,c232
d04408,c176,c383
d04426,c176,c534
d04462,c176,c251
d04480,c176,c402
d04498,c176,c553
d04533,c176,c270
d04550,c176,c421
d04567,c176,c572
d04601,c176,c289
d04618,c176,c440
d04635,c176,c591
d04220,c177,c196
d04239,c177,c347
d04258,c177,c498
d04296,c177,c215
d04315,c177,c366
d04334,c177,c517
d04391,c177,c233
d04409,c177,c384
d04427,c177,c535
d04463,c177,c252
d04481,c177,c403
d04499,c177,c554
d04534,c177,c271
d04551,c177,c422
d04568,c177,c573
d04602,c177,c290
d04619,c177,c441
d04636,c177,c592
d04221,c178,c197
d04240,c178,c348
d04259,c178,c499
d04297,c178,c216
d04316,c178,c367
d04335,c178,c518
d04392,c178,c234
d04410,c178,c385
d04428,c178,c536
d04464,c178,c253
d04482,c178,c404
d04500,c178,c555
d04535,c178,c272
d04552,c178,c423
d04569,c178,c574
d04603,c178,c291
d04620,c178,c442
d04637,c178,c593
d04668,c178,c308
d04684,c178,c459
d04700,c178,c610
d04222,c179,c198
d04241,c179,c349
d04260,c179,c500
d04298,c179,c217
d04317,c179,c368
d04336,c179,c519
d04393,c179,c235
d04411,c179,c386
d04429,c179,c537
d04465,c179,c254
d04483,c179,c405
d04501,c179,c556
d04536,c179,c273
d04553,c179,c424
d04570,c179,c575
d04604,c179,c292
d04621,c179,c443
d04638,c179,c594
d04669,c179,c309
d04685,c179,c460
d04701,c179,c611
d04223,c180,c199
d04242,c180,c350
d04261,c180,c501
d04299,c180,c218
d04318,c180,c369
d04337,c180,c520
d04394,c180,c236
d04412,c180,c387
d04430,c180,c538
d04466,c180,c255
d04484,c180,c406
d04502,c180,c557
d04537,c180,c274
d04554,c180,c425
d04571,c180,c576
d04605,c180,c293
d04622,c180,c444
d04639,c180,c595
d04670,c180,c310
d04686,c180,c461
d04702,c180,c612
d04224,c181,c200
d04243,c181,c351
d04262,c181,c502
d04300,c181,c219
d04319,c181,c370
d04338,c181,c521
d04395,c181,c237
d04413,c181,c388
d04431,c181,c539
d04467,c181,c256
d04485,c181,c407
d04503,c181,c558
d04538,c181,c275
d04555,c181,c426
d04572,c181,c577
d04606,c181,c294
d04623,c181,c445
d04640,c181,c596
d04671,c181,c311
d04687,c181,c462
d04703,c181,c613
d04225,c182,c201
d04244,c182,c352
d04263,c182,c503
d04301,c182,c220
d04320,c182,c371
d04339,c182,c522
d04396,c182,c238
d04414,c182,c389
d04432,c182,c540
d04468,c182,c257
d04486,c182,c408
d04504,c182,c559
d04539,c182,c276
d04556,c182,c427
d04573,c182,c578
d04607,c182,c295
d04624,c182,c446
d04641,c182,c597
d04672,c182,c312
d04688,c182,c463
d04704,c182,c614
d04226,c183,c202
d04245,c183,c353
d04264,c183,c504
d04302,c183,c221
d04321,c183,c372
d04340,c183,c523
d04397,c183,c239
d04415,c183,c390
d04433,c183,c541
d04469,c183,c258
d04487,c183,c409
d04505,c183,c560
d04540,c183,c277
d04557,c183,c428
d04574,c183,c579
d04608,c183,c296
d04625,c183,c447
d04642,c183,c598
d04673,c183,c313
d04689,c183,c464
d04705,c183,c615
d04227,c184,c203
d04246,c184,c354
d04265,c184,c505
d04303,c184,c222
d04322,c184,c373
d04341,c184,c524
d04398,c184,c241
d04416,c184,c392
d04434,c184,c543
d04470,c184,c260
d04488,c184,c411
d04506,c184,c562
d04541,c184,c279
d04558,c184,c430
d04575,c184,c581
d04609,c184,c298
d04626,c184,c449
d04643,c184,c600
d04674,c184,c315
d04690,c184,c466
d04706,c184,c617
d04228,c185,c204
d04247,c185,c355
d04266,c185,c506
d04304,c185,c223
d04323,c185,c374
d04342,c185,c525
d04399,c185,c242
d04417,c185,c393
d04435,c185,c544
d04471,c185,c261
d04489,c185,c412
d04507,c185,c563
d04542,c185,c280
d04559,c185,c431
d04576,c185,c582
d04610,c185,c299
d04627,c185,c450
d04644,c185,c601
d04675,c185,c316
d04691,c185,c467
d04707,c185,c618
d04229,c186,c205
d04248,c186,c356
d04267,c186,c507
d04305,c186,c224
d04324,c186,c375
d04343,c186,c526
d04400,c186,c243
d04418,c186,c394
d04436,c186,c545
d04472,c186,c262
d04490,c186,c413
d04508,c186,c564
d04543,c186,c281
d04560,c186,c432
d04577,c186,c583
d04611,c186,c300
d04628,c186,c451
d04645,c186,c602
d04676,c186,c317
d04692,c186,c468
d04708,c186,c619
d04230,c187,c206
d04249,c187,c357
d04268,c187,c508
d04306,c187,c225
d04325,c187,c376
d04344,c187,c527
d04401,c187,c244
d04419,c187,c395
d04437,c187,c546
d04473,c187,c263
d04491,c187,c414
d04509,c187,c565
d04544,c187,c282
d04561,c187,c433
d04578,c187,c584
d04612,c187,c301
d04629,c187,c452
d04646,c187,c603
d04677,c187,c318
d04693,c187,c469
d04709,c187,c620
d04365,c188,c954
d04232,c189,c208
d04251,c189,c359
d04270,c189,c510
d04308,c189,c227
d04327,c189,c378
d04346,c189,c529
d04403,c189,c246
d04421,c189,c397
d04439,c189,c548
d04475,c189,c265
d04493,c189,c416
d04511,c189,c567
d04546,c189,c284
d04563,c189,c435
d04580,c189,c586
d04614,c189,c303
d04631,c189,c454
d04648,c189,c605
d04679,c189,c320
d04695,c189,c471
d04711,c189,c622
d04233,c190,c209
d04252,c190,c360
d04271,c190,c511
d04309,c190,c228
d04328,c190,c379
d04347,c190,c530
d04404,c190,c247
d04422,c190,c398
d04440,c190,c549
d04476,c190,c266
d04494,c190,c417
d04512,c190,c568
d04547,c190,c285
d04564,c190,c436
d04581,c190,c587
d04615,c190,c304
d04632,c190,c455
d04649,c190,c606
d04680,c190,c321
d04696,c190,c472
d04712,c190,c623
d04234,c191,c210
d04253,c191,c361
d04272,c191,c512
d04310,c191,c229
d04329,c191,c380
d04348,c191,c531
d04405,c191,c248
d04423,c191,c399
d04441,c191,c550
d04477,c191,c267
d04495,c191,c418
d04513,c191,c569
d04681,c191,c322
d04697,c191,c473
d04713,c191,c624
d04714,c324,c192
d06132,c192,c211
d06151,c192,c362
d06170,c192,c513
d04715,c325,c193
d06133,c193,c212
d06152,c193,c363
d06171,c193,c514
d06228,c193,c230
d06246,c193,c381
d06264,c193,c532
d06300,c193,c249
d06318,c193,c400
d06336,c193,c551
d06371,c193,c268
d06388,c193,c419
d06405,c193,c570
d06439,c193,c287
d06456,c193,c438
d06473,c193,c589
d06506,c193,c306
d06522,c193,c457
d06538,c193,c608
d04716,c326,c194
d06134,c194,c213
d06153,c194,c364
d06172,c194,c515
d06229,c194,c231
d06247,c194,c382
d06265,c194,c533
d06301,c194,c250
d06319,c194,c401
d06337,c194,c552
d06372,c194,c269
d06389,c194,c420
d06406,c194,c571
d06440,c194,c288
d06457,c194,c439
d06474,c194,c590
d06507,c194,c307
d06523,c194,c458
d06539,c194,c609
d04717,c327,c195
d06135,c195,c214
d06154,c195,c365
d06173,c195,c516
d06230,c195,c232
d06248,c195,c383
d06266,c195,c534
d06302,c195,c251
d06320,c195,c402
d06338,c195,c553
d06373,c195,c270
d06390,c195,c421
d06407,c195,c572
d06441,c195,c289
d06458,c195,c440
d06475,c195,c591
d04718,c328,c196
d06136,c196,c215
d06155,c196,c366
d06174,c196,c517
d06231,c196,c233
d06249,c196,c384
d06267,c196,c535
d06303,c196,c252
d06321,c196,c403
d06339,c196,c554
d06374,c196,c271
d06391,c196,c422
d06408,c196,c573
d06442,c196,c290
d06459,c196,c441
d06476,c196,c592
d04719,c329,c197
d06137,c197,c216
d06156,c197,c367
d06175,c197,c518
d06232,c197,c234
d06250,c197,c385
d06268,c197,c536
d06304,c197,c253
d06322,c197,c404
d06340,c197,c555
d06375,c197,c272
d06392,c197,c423
d06409,c197,c574
d06443,c197,c291
d06460,c197,c442
d06477,c197,c593
d06508,c197,c308
d06524,c197,c459
d06540,c197,c610
d04720,c330,c198
d06138,c198,c217
d06157,c198,c368
d06176,c198,c519
d06233,c198,c235
d06251,c198,c386
d06269,c198,c537
d06305,c198,c254
d06323,c198,c405
d06341,c198,c556
d06376,c198,c273
d06393,c198,c424
d06410,c198,c575
d06444,c198,c292
d06461,c198,c443
d06478,c198,c594
d06509,c198,c309
d06525,c198,c460
d06541,c198,c611
d04721,c331,c199
d06139,c199,c218
d06158,c199,c369
d06177,c199,c520
d06234,c199,c236
d06252,c199,c387
d06270,c199,c538
d06306,c199,c255
d06324,c199,c406
d06342,c199,c557
d06377,c199,c274
d06394,c199,c425
d06411,c199,c576
d06445,c199,c293
d06462,c199,c444
d06479,c199,c595
d06510,c199,c310
d06526,c199,c461
d06542,c199,c612
d04722,c332,c200
d06140,c200,c219
d06159,c200,c370
d06178,c200,c521
d06235,c200,c237
d06253,c200,c388
d06271,c200,c539
d06307,c200,c256
d06325,c200,c407
d06343,c200,c558
d06378,c200,c275
d06395,c200,c426
d06412,c200,c577
d06446,c200,c294
d06463,c200,c445
d06480,c200,c596
d06511,c200,c311
d06527,c200,c462
d06543,c200,c613
d04723,c333,c201
d06141,c201,c220
d06160,c201,c371
d06179,c201,c522
d06236,c201,c238
d06254,c201,c389
d06272,c201,c540
d06308,c201,c257
d06326,c201,c408
d06344,c201,c559
d06379,c201,c276
d06396,c201,c427
d06413,c201,c578
d06447,c201,c295
d06464,c201,c446
d06481,c201,c597
d06512,c201,c312
d06528,c201,c463
d06544,c201,c614
d04724,c334,c202
d06142,c202,c221
d06161,c202,c372
d06180,c202,c523
d06237,c202,c239
d06255,c202,c390
d06273,c202,c541
d06309,c202,c258
d06327,c202,c409
d06345,c202,c560
d06380,c202,c277
d06397,c202,c428
d06414,c202,c579
d06448,c202,c296
d06465,c202,c447
d06482,c202,c598
d06513,c202,c313
d06529,c202,c464
d06545,c202,c615
d04725,c335,c203
d06143,c203,c222
d06162,c203,c373
d06181,c203,c524
d06238,c203,c241
d06256,c203,c392
d06274,c203,c543
d06310,c203,c260
d06328,c203,c411
d06346,c203,c562
d06381,c203,c279
d06398,c203,c430
d06415,c203,c581
d06449,c203,c298
d06466,c203,c449
d06483,c203,c600
d06514,c203,c315
d06530,c203,c466
d06546,c203,c617
d04726,c336,c204
d06144,c204,c223
d06163,c204,c374
d06182,c204,c525
d06239,c204,c242
d06257,c204,c393
d06275,c204,c544
d06311,c204,c261
d06329,c204,c412
d06347,c204,c563
d06382,c204,c280
d06399,c204,c431
d06416,c204,c582
d06450,c204,c299
d06467,c204,c450
d06484,c204,c601
d06515,c204,c316
d06531,c204,c467
d06547,c204,c618
d04727,c337,c205
d06145,c205,c224
d06164,c205,c375
d06183,c205,c526
d06240,c205,c243
d06258,c205,c394
d06276,c205,c545
d06312,c205,c262
d06330,c205,c413
d06348,c205,c564
d06383,c205,c281
d06400,c205,c432
d06417,c205,c583
d06451,c205,c300
d06468,c205,c451
d06485,c205,c602
d06516,c205,c317
d06532,c205,c468
d06548,c205,c619
d04728,c338,c206
d06146,c206,c225
d06165,c206,c376
d06184,c206,c527
d06241,c206,c244
d06259,c206,c395
d06277,c206,c546
d06313,c206,c263
d06331,c206,c414
d06349,c206,c565
d06384,c206,c282
d06401,c206,c433
d06418,c206,c584
d06452,c206,c301
d06469,c206,c452
d06486,c206,c603
d06517,c206,c318
d06533,c206,c469
d06549,c206,c620
d06205,c207,c955
d04730,c340,c208
d06148,c208,c227
d06167,c208,c378
d06186,c208,c529
d06243,c208,c246
d06261,c208,c397
d06279,c208,c548
d06315,c208,c265
d06333,c208,c416
d06351,c208,c567
d06386,c208,c284
d06403,c208,c435
d06420,c208,c586
d06454,c208,c303
d06471,c208,c454
d06488,c208,c605
d06519,c208,c320
d06535,c208,c471
d06551,c208,c622
d04731,c341,c209
d06149,c209,c228
d06168,c209,c379
d06187,c209,c530
d06244,c209,c247
d06262,c209,c398
d06280,c209,c549
d06316,c209,c266
d06334,c209,c417
d06352,c209,c568
d06387,c209,c285
d06404,c209,c436
d06421,c209,c587
d06455,c209,c304
d06472,c209,c455
d06489,c209,c606
d06520,c209,c321
d06536,c209,c472
d06552,c209,c623
d04732,c342,c210
d06150,c210,c229
d06169,c210,c380
d06188,c210,c531
d06245,c210,c248
d06263,c210,c399
d06281,c210,c550
d06317,c210,c267
d06335,c210,c418
d06353,c210,c569
d06521,c210,c322
d06537,c210,c473
d06553,c210,c624
d04790,c324,c211
d05250,c475,c211
d06554,c343,c211
d04791,c325,c212
d05251,c476,c212
d06555,c344,c212
d11344,c212,c230
d11362,c212,c381
d11380,c212,c532
d11416,c212,c249
d11434,c212,c400
d11452,c212,c551
d11487,c212,c268
d11504,c212,c419
d11521,c212,c570
d11555,c212,c287
d11572,c212,c438
d11589,c212,c589
d11622,c212,c306
d11638,c212,c457
d11654,c212,c608
d04792,c326,c213
d05252,c477,c213
d06556,c345,c213
d11345,c213,c231
d11363,c213,c382
d11381,c213,c533
d11417,c213,c250
d11435,c213,c401
d11453,c213,c552
d11488,c213,c269
d11505,c213,c420
d11522,c213,c571
d11556,c213,c288
d11573,c213,c439
d11590,c213,c590
d11623,c213,c307
d11639,c213,c458
d11655,c213,c609
d04793,c327,c214
d05253,c478,c214
d06557,c346,c214
d11346,c214,c232
d11364,c214,c383
d11382,c214,c534
d11418,c214,c251
d11436,c214,c402
d11454,c214,c553
d11489,c214,c270
d11506,c214,c421
d11523,c214,c572
d11557,c214,c289
d11574,c214,c440
d11591,c214,c591
d04794,c328,c215
d05254,c479,c215
d06558,c347,c215
d11347,c215,c233
d11365,c215,c384
d11383,c215,c535
d11419,c215,c252
d11437,c215,c403
d11455,c215,c554
d11490,c215,c271
d11507,c215,c422
d11524,c215,c573
d11558,c215,c290
d11575,c215,c441
d11592,c215,c592
d04795,c329,c216
d05255,c480,c216
d06559,c348,c216
d11348,c216,c234
d11366,c216,c385
d11384,c216,c536
d11420,c216,c253
d11438,c216,c404
d11456,c216,c555
d11491,c216,c272
d11508,c216,c423
d11525,c216,c574
d11559,c216,c291
d11576,c216,c442
d11593,c216,c593
d11624,c216,c308
d11640,c216,c459
d11656,c216,c610
d04796,c330,c217
d05256,c481,c217
d06560,c349,c217
d11349,c217,c235
d11367,c217,c386
d11385,c217,c537
d11421,c217,c254
d11439,c217,c405
d11457,c217,c556
d11492,c217,c273
d11509,c217,c424
d11526,c217,c575
d11560,c217,c292
d11577,c217,c443
d11594,c217,c594
d11625,c217,c309
d11641,c217,c460
d11657,c217,c611
d04797,c331,c218
d05257,c482,c218
d06561,c350,c218
d11350,c218,c236
d11368,c218,c387
d11386,c218,c538
d11422,c218,c255
d11440,c218,c406
d11458,c218,c557
d11493,c218,c274
d11510,c218,c425
d11527,c218,c576
d11561,c218,c293
d11578,c218,c444
d11595,c218,c595
d11626,c218,c310
d11642,c218,c461
d11658,c218,c612
d04798,c332,c219
d05258,c483,c219
d06562,c351,c219
d11351,c219,c237
d11369,c219,c388
d11387,c219,c539
d11423,c219,c256
d11441,c219,c407
d11459,c219,c558
d11494,c219,c275
d11511,c219,c426
d11528,c219,c577
d11562,c219,c294
d11579,c219,c445
d11596,c219,c596
d11627,c219,c311
d11643,c219,c462
d11659,c219,c613
d04799,c333,c220
d05259,c484,c220
d06563,c352,c220
d11352,c220,c238
d11370,c220,c389
d11388,c220,c540
d11424,c220,c257
d11442,c220,c408
d11460,c220,c559
d11495,c220,c276
d11512,c220,c427
d11529,c220,c578
d11563,c220,c295
d11580,c220,c446
d11597,c220,c597
d11628,c220,c312
d11644,c220,c463
d11660,c220,c614
d04800,c334,c221
d05260,c485,c221
d06564,c353,c221
d11353,c221,c239
d11371,c221,c390
d11389,c221,c541
d11425,c221,c258
d11443,c221,c409
d11461,c221,c560
d11496,c221,c277
d11513,c221,c428
d11530,c221,c579
d11564,c221,c296
d11581,c221,c447
d11598,c221,c598
d11629,c221,c313
d11645,c221,c464
d11661,c221,c615
d04801,c335,c222
d05261,c486,c222
d06565,c354,c222
d11354,c222,c241
d11372,c222,c392
d11390,c222,c543
d11426,c222,c260
d11444,c222,c411
d11462,c222,c562
d11497,c222,c279
d11514,c222,c430
d11531,c222,c581
d11565,c222,c298
d11582,c222,c449
d11599,c222,c600
d11630,c222,c315
d11646,c222,c466
d11662,c222,c617
d04802,c336,c223
d05262,c487,c223
d06566,c355,c223
d11355,c223,c242
d11373,c223,c393
d11391,c223,c544
d11427,c223,c261
d11445,c223,c412
d11463,c223,c563
d11498,c223,c280
d11515,c223,c431
d11532,c223,c582
d11566,c223,c299
d11583,c223,c450
d11600,c223,c601
d11631,c223,c316
d11647,c223,c467
d11663,c223,c618
d04803,c337,c224
d05263,c488,c224
d06567,c356,c224
d11356,c224,c243
d11374,c224,c394
d11392,c224,c545
d11428,c224,c262
d11446,c224,c413
d11464,c224,c564
d11499,c224,c281
d11516,c224,c432
d11533,c224,c583
d11567,c224,c300
d11584,c224,c451
d11601,c224,c602
d11632,c224,c317
d11648,c224,c468
d11664,c224,c619
d04804,c338,c225
d05264,c489,c225
d06568,c357,c225
d11357,c225,c244
d11375,c225,c395
d11393,c225,c546
d11429,c225,c263
d11447,c225,c414
d11465,c225,c565
d11500,c225,c282
d11517,c225,c433
d11534,c225,c584
d11568,c225,c301
d11585,c225,c452
d11602,c225,c603
d11633,c225,c318
d11649,c225,c469
d11665,c225,c620
d11321,c226,c956
d04806,c340,c227
d05266,c491,c227
d06570,c359,c227
d11359,c227,c246
d11377,c227,c397
d11395,c227,c548
d11431,c227,c265
d11449,c227,c416
d11467,c227,c567
d11502,c227,c284
d11519,c227,c435
d11536,c227,c586
d11570,c227,c303
d11587,c227,c454
d11604,c227,c605
d11635,c227,c320
d11651,c227,c471
d11667,c227,c622
d04807,c341,c228
d05267,c492,c228
d06571,c360,c228
d11360,c228,c247
d11378,c228,c398
d11396,c228,c549
d11432,c228,c266
d11450,c228,c417
d11468,c228,c568
d11503,c228,c285
d11520,c228,c436
d11537,c228,c587
d11571,c228,c304
d11588,c228,c455
d11605,c228,c606
d11636,c228,c321
d11652,c228,c472
d11668,c228,c623
d04808,c342,c229
d05268,c493,c229
d06572,c361,c229
d11361,c229,c248
d11379,c229,c399
d11397,c229,c550
d11433,c229,c267
d11451,c229,c418
d11469,c229,c569
d11637,c229,c322
d11653,c229,c473
d11669,c229,c624
d04886,c325,c230
d05346,c476,c230
d06650,c344,c230
d07034,c495,c230
d07709,c230,c249
d07728,c230,c400
d07747,c230,c551
d07784,c230,c268
d07802,c230,c419
d07820,c230,c570
d07856,c230,c287
d07874,c230,c438
d07892,c230,c589
d07927,c230,c306
d07944,c230,c457
d07961,c230,c608
d11691,c363,c230
d04887,c326,c231
d05347,c477,c231
d06651,c345,c231
d07035,c496,c231
d07710,c231,c250
d07729,c231,c401
d07748,c231,c552
d07785,c231,c269
d07803,c231,c420
d07821,c231,c571
d07857,c231,c288
d07875,c231,c439
d07893,c231,c590
d07928,c231,c307
d07945,c231,c458
d07962,c231,c609
d11692,c364,c231
d04888,c327,c232
d05348,c478,c232
d06652,c346,c232
d07036,c497,c232
d07711,c232,c251
d07730,c232,c402
d07749,c232,c553
d07786,c232,c270
d07804,c232,c421
d07822,c232,c572
d07858,c232,c289
d07876,c232,c440
d07894,c232,c591
d11693,c365,c232
d04889,c328,c233
d05349,c479,c233
d06653,c347,c233
d07037,c498,c233
d07712,c233,c252
d07731,c233,c403
d07750,c233,c554
d07787,c233,c271
d07805,c233,c422
d07823,c233,c573
d07859,c233,c290
d07877,c233,c441
d07895,c233,c592
d11694,c366,c233
d04890,c329,c234
d05350,c480,c234
d06654,c348,c234
d07038,c499,c234
d07713,c234,c253
d07732,c234,c404
d07751,c234,c555
d07788,c234,c272
d07806,c234,c423
d07824,c234,c574
d07860,c234,c291
d07878,c234,c442
d07896,c234,c593
d07929,c234,c308
d07946,c234,c459
d07963,c234,c610
d11695,c367,c234
d04891,c330,c235
d05351,c481,c235
d06655,c349,c235
d07039,c500,c235
d07714,c235,c254
d07733,c235,c405
d07752,c235,c556
d07789,c235,c273
d07807,c235,c424
d07825,c235,c575
d07861,c235,c292
d07879,c235,c443
d07897,c235,c594
d07930,c235,c309
d07947,c235,c460
d07964,c235,c611
d11696,c368,c235
d04892,c331,c236
d05352,c482,c236
d06656,c350,c236
d07040,c501,c236
d07715,c236,c255
d07734,c236,c406
d07753,c236,c557
d07790,c236,c274
d07808,c236,c425
d07826,c236,c576
d07862,c236,c293
d07880,c236,c444
d07898,c236,c595
d07931,c236,c310
d07948,c236,c461
d07965,c236,c612
d11697,c369,c236
d04893,c332,c237
d05353,c483,c237
d06657,c351,c237
d07041,c502,c237
d07716,c237,c256
d07735,c237,c407
d07754,c237,c558
d07791,c237,c275
d07809,c237,c426
d07827,c237,c577
d07863,c237,c294
d07881,c237,c445
d07899,c237,c596
d07932,c237,c311
d07949,c237,c462
d07966,c237,c613
d11698,c370,c237
d04894,c333,c238
d05354,c484,c238
d06658,c352,c238
d07042,c503,c238
d07717,c238,c257
d07736,c238,c408
d07755,c238,c559
d07792,c238,c276
d07810,c238,c427
d07828,c238,c578
d07864,c238,c295
d07882,c238,c446
d07900,c238,c597
d07933,c238,c312
d07950,c238,c463
d07967,c238,c614
d11699,c371,c238
d04895,c334,c239
d05355,c485,c239
d06659,c353,c239
d07043,c504,c239
d07718,c239,c258
d07737,c239,c409
d07756,c239,c560
d07793,c239,c277
d07811,c239,c428
d07829,c239,c579
d07865,c239,c296
d07883,c239,c447
d07901,c239,c598
d07934,c239,c313
d07951,c239,c464
d07968,c239,c615
d11700,c372,c239
d07719,c240,c259
d07738,c240,c410
d07757,c240,c561
d07794,c240,c278
d07812,c240,c429
d07830,c240,c580
d07866,c240,c297
d07884,c240,c448
d07902,c240,c599
d07935,c240,c314
d07952,c240,c465
d07969,c240,c616
d04896,c335,c241
d05356,c486,c241
d06660,c354,c241
d07044,c505,c241
d07720,c241,c260
d07739,c241,c411
d07758,c241,c562
d07795,c241,c279
d07813,c241,c430
d07831,c241,c581
d07867,c241,c298
d07885,c241,c449
d07903,c241,c600
d07936,c241,c315
d07953,c241,c466
d07970,c241,c617
d11701,c373,c241
d04897,c336,c242
d05357,c487,c242
d06661,c355,c242
d07045,c506,c242
d07721,c242,c261
d07740,c242,c412
d07759,c242,c563
d07796,c242,c280
d07814,c242,c431
d07832,c242,c582
d07868,c242,c299
d07886,c242,c450
d07904,c242,c601
d07937,c242,c316
d07954,c242,c467
