operation_id,station_id,assignment_type_id,workload_units,priority_eligible,workcontent_score
255,2,0,1.0,1,2.0
255,3,0,2.0,1,2.0
255,4,0,2.0,1,2.0
255,5,0,2.0,1,2.0
255,7,1,1.0,0,
255,8,1,2.0,0,
256,0,0,1.0,1,2.0
256,1,0,1.0,1,2.0
256,2,0,1.0,1,2.0
256,3,0,2.0,1,2.0
256,4,0,2.0,1,2.0
256,5,0,2.0,1,2.0
256,7,1,1.0,0,
256,8,1,2.0,0,
257,0,0,1.0,1,2.0
257,1,0,1.0,1,2.0
257,2,0,1.0,1,2.0
257,3,0,2.0,1,2.0
257,4,0,2.0,1,2.0
257,5,0,2.0,1,2.0
257,7,1,1.0,0,
257,8,1,2.0,0,
258,0,0,1.0,1,2.0
258,1,0,1.0,1,2.0
258,2,0,1.0,1,2.0
258,3,0,2.0,1,2.0
258,4,0,2.0,1,2.0
258,5,0,2.0,1,2.0
258,7,1,1.0,0,
258,8,1,2.0,0,
259,0,0,1.0,1,13.0
259,1,0,1.0,1,13.0
259,2,0,1.0,1,13.0
259,3,0,2.0,1,13.0
259,4,0,2.0,1,13.0
259,5,0,2.0,1,13.0
259,7,1,1.0,0,
259,8,1,2.0,0,
260,3,0,6.0,1,2.0
260,4,0,6.0,1,2.0
260,5,0,6.0,1,2.0
260,8,1,6.0,0,
261,3,0,6.0,1,2.0
261,4,0,6.0,1,2.0
261,5,0,6.0,1,2.0
261,8,1,6.0,0,
262,3,0,6.0,1,2.0
262,4,0,6.0,1,2.0
262,5,0,6.0,1,2.0
262,8,1,6.0,0,
263,3,0,6.0,1,2.0
263,4,0,6.0,1,2.0
263,5,0,6.0,1,2.0
263,8,1,6.0,0,
264,6,0,1.0,1,2.0
265,9,1,15.0,0,
266,9,1,12.0,0,
267,3,0,6.0,1,2.0
267,4,0,6.0,1,2.0
267,5,0,6.0,1,2.0
267,8,1,6.0,0,
268,0,0,2.0,1,2.0
268,1,0,2.0,1,2.0
268,2,0,2.0,1,2.0
268,3,0,6.0,1,2.0
268,4,0,6.0,1,2.0
268,5,0,6.0,1,2.0
268,7,1,2.0,0,
268,8,1,6.0,0,
269,0,0,1.0,1,2.0
269,1,0,1.0,1,2.0
269,2,0,1.0,1,2.0
269,3,0,2.0,1,2.0
269,4,0,2.0,1,2.0
269,5,0,2.0,1,2.0
269,7,1,1.0,0,
269,8,1,2.0,0,
270,0,0,2.0,1,2.0
270,1,0,2.0,1,2.0
270,2,0,2.0,1,2.0
270,3,0,6.0,1,2.0
270,4,0,6.0,1,2.0
270,5,0,6.0,1,2.0
270,7,1,2.0,0,
270,8,1,6.0,0,
271,0,0,1.0,1,2.0
271,1,0,1.0,1,2.0
271,2,0,1.0,1,2.0
271,3,0,2.0,1,2.0
271,4,0,2.0,1,2.0
271,5,0,2.0,1,2.0
271,7,1,1.0,0,
271,8,1,2.0,0,
272,0,0,1.0,1,2.0
272,1,0,1.0,1,2.0
272,2,0,1.0,1,2.0
272,3,0,2.0,1,2.0
272,4,0,2.0,1,2.0
272,5,0,2.0,1,2.0
272,7,1,1.0,0,
272,8,1,2.0,0,
273,3,0,6.0,1,2.0
273,4,0,6.0,1,2.0
273,5,0,6.0,1,2.0
273,8,1,6.0,0,
274,3,0,3.0,1,2.0
274,4,0,3.0,1,2.0
274,5,0,3.0,1,2.0
274,8,1,3.0,0,
275,0,0,1.0,1,2.0
275,1,0,1.0,1,2.0
275,2,0,1.0,1,2.0
275,3,0,2.0,1,2.0
275,4,0,2.0,1,2.0
275,5,0,2.0,1,2.0
275,7,1,1.0,0,
275,8,1,2.0,0,
276,3,0,6.0,1,2.0
276,4,0,6.0,1,2.0
276,5,0,6.0,1,2.0
276,8,1,6.0,0,
277,3,0,6.0,1,2.0
277,4,0,6.0,1,2.0
277,5,0,6.0,1,2.0
277,8,1,6.0,0,
278,3,0,6.0,1,2.0
278,4,0,6.0,1,2.0
278,5,0,6.0,1,2.0
278,8,1,6.0,0,
279,3,0,6.0,1,2.0
279,4,0,6.0,1,2.0
279,5,0,6.0,1,2.0
279,8,1,6.0,0,
280,3,0,6.0,1,2.0
280,4,0,6.0,1,2.0
280,5,0,6.0,1,2.0
280,8,1,6.0,0,
281,0,0,1.0,1,2.0
281,1,0,1.0,1,2.0
281,2,0,1.0,1,2.0
281,3,0,2.0,1,2.0
281,4,0,2.0,1,2.0
281,5,0,2.0,1,2.0
281,7,1,1.0,0,
281,8,1,2.0,0,
282,0,0,1.0,1,2.0
282,1,0,1.0,1,2.0
282,2,0,1.0,1,2.0
282,3,0,2.0,1,2.0
282,4,0,2.0,1,2.0
282,5,0,2.0,1,2.0
282,7,1,1.0,0,
282,8,1,2.0,0,
283,0,0,1.0,1,2.0
283,1,0,1.0,1,2.0
283,2,0,1.0,1,2.0
283,3,0,2.0,1,2.0
283,4,0,2.0,1,2.0
283,5,0,2.0,1,2.0
283,7,1,1.0,0,
283,8,1,2.0,0,
284,3,0,6.0,1,2.0
284,4,0,6.0,1,2.0
284,5,0,6.0,1,2.0
284,8,1,6.0,0,
285,0,0,1.0,1,2.0
285,1,0,1.0,1,2.0
285,2,0,1.0,1,2.0
285,3,0,2.0,1,2.0
285,4,0,2.0,1,2.0
285,5,0,2.0,1,2.0
285,7,1,1.0,0,
285,8,1,2.0,0,
286,0,0,1.0,1,2.0
286,1,0,1.0,1,2.0
286,2,0,1.0,1,2.0
286,3,0,2.0,1,2.0
286,4,0,2.0,1,2.0
286,5,0,2.0,1,2.0
286,7,1,1.0,0,
286,8,1,2.0,0,
287,3,0,6.0,1,2.0
287,4,0,6.0,1,2.0
287,5,0,6.0,1,2.0
287,8,1,6.0,0,
288,3,0,6.0,1,2.0
288,4,0,6.0,1,2.0
288,5,0,6.0,1,2.0
288,8,1,6.0,0,
288,9,1,6.0,0,
289,3,0,6.0,1,2.0
289,4,0,6.0,1,2.0
289,5,0,6.0,1,2.0
289,8,1,6.0,0,
290,9,1,9.0,0,
291,0,0,1.0,1,2.0
291,1,0,1.0,1,2.0
291,2,0,1.0,1,2.0
291,3,0,2.0,1,2.0
291,4,0,2.0,1,2.0
291,5,0,2.0,1,2.0
291,7,1,1.0,0,
291,8,1,2.0,0,
292,0,0,1.0,1,2.0
292,1,0,1.0,1,2.0
292,2,0,1.0,1,2.0
292,3,0,2.0,1,2.0
292,4,0,2.0,1,2.0
292,5,0,2.0,1,2.0
292,7,1,1.0,0,
292,8,1,2.0,0,
293,9,1,9.0,0,
294,3,0,6.0,1,2.0
294,4,0,6.0,1,2.0
294,5,0,6.0,1,2.0
294,8,1,6.0,0,
295,3,0,6.0,1,2.0
295,4,0,6.0,1,2.0
295,5,0,6.0,1,2.0
295,8,1,6.0,0,
296,3,0,6.0,1,2.0
296,4,0,6.0,1,2.0
296,5,0,6.0,1,2.0
296,8,1,6.0,0,
297,0,0,1.0,1,5.0
297,1,0,1.0,1,5.0
297,2,0,1.0,1,5.0
297,3,0,2.0,1,5.0
297,4,0,2.0,1,5.0
297,5,0,2.0,1,5.0
297,7,1,1.0,0,
297,8,1,2.0,0,
298,0,0,1.0,1,5.0
298,1,0,1.0,1,5.0
298,2,0,1.0,1,5.0
298,3,0,2.0,1,5.0
298,4,0,2.0,1,5.0
298,5,0,2.0,1,5.0
298,7,1,1.0,0,
298,8,1,2.0,0,
299,0,0,1.0,1,2.0
299,1,0,1.0,1,2.0
299,2,0,1.0,1,2.0
299,3,0,2.0,1,2.0
299,4,0,2.0,1,2.0
299,5,0,2.0,1,2.0
299,7,1,1.0,0,
299,8,1,2.0,0,
300,0,0,1.0,1,2.0
300,1,0,1.0,1,2.0
300,2,0,1.0,1,2.0
300,3,0,2.0,1,2.0
300,4,0,2.0,1,2.0
300,5,0,2.0,1,2.0
300,7,1,1.0,0,
300,8,1,2.0,0,
301,3,0,3.0,1,2.0
301,4,0,3.0,1,2.0
301,5,0,3.0,1,2.0
301,8,1,3.0,0,
302,0,0,1.0,1,2.0
302,1,0,1.0,1,2.0
302,2,0,1.0,1,2.0
302,3,0,2.0,1,2.0
302,4,0,2.0,1,2.0
302,5,0,2.0,1,2.0
302,7,1,1.0,0,
302,8,1,2.0,0,
303,0,0,1.0,1,11.0
303,1,0,1.0,1,11.0
303,2,0,1.0,1,11.0
303,3,0,2.0,1,11.0
303,4,0,2.0,1,11.0
303,5,0,2.0,1,11.0
303,7,1,1.0,0,
303,8,1,2.0,0,
304,9,1,6.0,0,
305,3,0,6.0,1,2.0
305,4,0,6.0,1,2.0
305,5,0,6.0,1,2.0
305,8,1,6.0,0,
305,9,1,6.0,0,
306,6,0,2.0,1,1.0
307,3,0,6.0,1,2.0
307,4,0,6.0,1,2.0
307,5,0,6.0,1,2.0
307,8,1,6.0,0,
308,3,0,9.0,1,6.0
308,4,0,9.0,1,6.0
308,5,0,9.0,1,6.0
308,8,1,9.0,0,
308,9,1,9.0,0,
309,0,0,1.0,1,3.0
309,1,0,1.0,1,3.0
309,2,0,1.0,1,3.0
309,3,0,2.0,1,3.0
309,4,0,2.0,1,3.0
309,5,0,2.0,1,3.0
309,7,1,1.0,0,
310,0,0,1.0,1,3.0
310,1,0,1.0,1,3.0
310,2,0,1.0,1,3.0
310,3,0,2.0,1,3.0
310,4,0,2.0,1,3.0
310,5,0,2.0,1,3.0
310,7,1,1.0,0,
311,0,0,1.0,1,14.0
311,1,0,1.0,1,14.0
311,2,0,1.0,1,14.0
311,3,0,2.0,1,14.0
311,4,0,2.0,1,14.0
311,5,0,2.0,1,14.0
311,7,1,1.0,0,
312,0,0,1.0,1,7.0
312,1,0,1.0,1,7.0
312,2,0,1.0,1,7.0
312,3,0,2.0,1,7.0
312,4,0,2.0,1,7.0
312,5,0,2.0,1,7.0
312,7,1,1.0,0,
313,0,0,1.0,1,3.0
313,1,0,1.0,1,3.0
313,2,0,1.0,1,3.0
313,3,0,2.0,1,3.0
313,4,0,2.0,1,3.0
313,5,0,2.0,1,3.0
313,7,1,1.0,0,
314,0,0,1.0,1,8.0
314,1,0,1.0,1,8.0
314,2,0,1.0,1,8.0
314,3,0,3.0,1,8.0
314,4,0,3.0,1,8.0
314,5,0,3.0,1,8.0
314,7,1,1.0,0,
315,0,0,1.0,1,3.0
315,1,0,1.0,1,3.0
315,2,0,1.0,1,3.0
315,3,0,2.0,1,3.0
315,4,0,2.0,1,3.0
315,5,0,2.0,1,3.0
315,7,1,1.0,0,
316,0,0,1.0,1,3.0
316,1,0,1.0,1,3.0
316,2,0,1.0,1,3.0
316,3,0,2.0,1,3.0
316,4,0,2.0,1,3.0
316,5,0,2.0,1,3.0
316,7,1,1.0,0,
317,0,0,1.0,1,9.0
317,1,0,1.0,1,9.0
317,2,0,1.0,1,9.0
317,3,0,2.0,1,9.0
317,4,0,2.0,1,9.0
317,5,0,2.0,1,9.0
317,7,1,1.0,0,
318,0,0,1.0,1,10.0
318,1,0,1.0,1,10.0
318,2,0,1.0,1,10.0
318,3,0,2.0,1,10.0
318,4,0,2.0,1,10.0
318,5,0,2.0,1,10.0
318,7,1,1.0,0,
319,0,0,1.0,1,3.0
319,1,0,1.0,1,3.0
319,2,0,1.0,1,3.0
319,3,0,2.0,1,3.0
319,4,0,2.0,1,3.0
319,5,0,2.0,1,3.0
319,7,1,1.0,0,
320,0,0,1.0,1,4.0
320,1,0,1.0,1,4.0
320,2,0,1.0,1,4.0
320,3,0,2.0,1,4.0
320,4,0,2.0,1,4.0
320,5,0,2.0,1,4.0
320,7,1,1.0,0,
321,0,0,1.0,1,3.0
321,1,0,1.0,1,3.0
321,2,0,1.0,1,3.0
321,3,0,2.0,1,3.0
321,4,0,2.0,1,3.0
321,5,0,2.0,1,3.0
321,7,1,1.0,0,
322,0,0,1.0,1,3.0
322,1,0,1.0,1,3.0
322,2,0,1.0,1,3.0
322,3,0,2.0,1,3.0
322,4,0,2.0,1,3.0
322,5,0,2.0,1,3.0
322,7,1,1.0,0,
323,0,0,1.0,1,9.0
323,1,0,1.0,1,9.0
323,2,0,1.0,1,9.0
323,3,0,2.0,1,9.0
323,4,0,2.0,1,9.0
323,5,0,2.0,1,9.0
323,7,1,1.0,0,
324,0,0,1.0,1,6.0
324,1,0,1.0,1,6.0
324,2,0,1.0,1,6.0
324,3,0,3.0,1,6.0
324,4,0,3.0,1,6.0
324,5,0,3.0,1,6.0
324,7,1,1.0,0,
325,0,0,1.0,1,3.0
325,1,0,1.0,1,3.0
325,2,0,1.0,1,3.0
325,3,0,2.0,1,3.0
325,4,0,2.0,1,3.0
325,5,0,2.0,1,3.0
325,7,1,1.0,0,
326,0,0,1.0,1,3.0
326,1,0,1.0,1,3.0
326,2,0,1.0,1,3.0
326,3,0,2.0,1,3.0
326,4,0,2.0,1,3.0
326,5,0,2.0,1,3.0
326,7,1,1.0,0,
327,0,0,1.0,1,3.0
327,1,0,1.0,1,3.0
327,2,0,1.0,1,3.0
327,3,0,3.0,1,3.0
327,4,0,3.0,1,3.0
327,5,0,3.0,1,3.0
327,7,1,1.0,0,
328,0,0,1.0,1,3.0
328,1,0,1.0,1,3.0
328,2,0,1.0,1,3.0
328,3,0,3.0,1,3.0
328,4,0,3.0,1,3.0
328,5,0,3.0,1,3.0
328,7,1,1.0,0,
329,0,0,1.0,1,3.0
329,1,0,1.0,1,3.0
329,2,0,1.0,1,3.0
329,3,0,2.0,1,3.0
329,4,0,2.0,1,3.0
329,5,0,2.0,1,3.0
329,7,1,1.0,0,
330,0,0,1.0,1,3.0
330,1,0,1.0,1,3.0
330,2,0,1.0,1,3.0
330,3,0,2.0,1,3.0
330,4,0,2.0,1,3.0
330,5,0,2.0,1,3.0
330,7,1,1.0,0,
331,0,0,1.0,1,3.0
331,1,0,1.0,1,3.0
331,2,0,1.0,1,3.0
331,3,0,3.0,1,3.0
331,4,0,3.0,1,3.0
331,5,0,3.0,1,3.0
331,7,1,1.0,0,
332,0,0,1.0,1,3.0
332,1,0,1.0,1,3.0
332,2,0,1.0,1,3.0
332,3,0,2.0,1,3.0
332,4,0,2.0,1,3.0
332,5,0,2.0,1,3.0
332,7,1,1.0,0,
333,0,0,1.0,1,3.0
333,1,0,1.0,1,3.0
333,2,0,1.0,1,3.0
333,3,0,3.0,1,3.0
333,4,0,3.0,1,3.0
333,5,0,3.0,1,3.0
333,7,1,1.0,0,
334,0,0,1.0,1,3.0
334,1,0,1.0,1,3.0
334,2,0,1.0,1,3.0
334,3,0,3.0,1,3.0
334,4,0,3.0,1,3.0
334,5,0,3.0,1,3.0
334,7,1,1.0,0,
335,0,0,1.0,1,3.0
335,1,0,1.0,1,3.0
335,2,0,1.0,1,3.0
335,3,0,3.0,1,3.0
335,4,0,3.0,1,3.0
335,5,0,3.0,1,3.0
335,7,1,1.0,0,
335,8,1,3.0,0,
336,0,0,1.0,1,9.0
336,1,0,1.0,1,9.0
336,2,0,1.0,1,9.0
336,3,0,2.0,1,9.0
336,4,0,2.0,1,9.0
336,5,0,2.0,1,9.0
336,7,1,1.0,0,
336,8,1,2.0,0,
337,0,0,1.0,1,16.0
337,1,0,1.0,1,16.0
337,2,0,1.0,1,16.0
337,3,0,2.0,1,16.0
337,4,0,2.0,1,16.0
337,5,0,2.0,1,16.0
337,7,1,1.0,0,
338,0,0,1.0,1,4.0
338,1,0,1.0,1,4.0
338,2,0,1.0,1,4.0
338,3,0,2.0,1,4.0
338,4,0,2.0,1,4.0
338,5,0,2.0,1,4.0
338,7,1,1.0,0,
339,0,0,1.0,1,3.0
339,1,0,1.0,1,3.0
339,2,0,1.0,1,3.0
339,3,0,2.0,1,3.0
339,4,0,2.0,1,3.0
339,5,0,2.0,1,3.0
339,7,1,1.0,0,
340,0,0,1.0,1,3.0
340,1,0,1.0,1,3.0
340,2,0,1.0,1,3.0
340,3,0,2.0,1,3.0
340,4,0,2.0,1,3.0
340,5,0,2.0,1,3.0
340,7,1,1.0,0,
341,0,0,1.0,1,3.0
341,1,0,1.0,1,3.0
341,2,0,1.0,1,3.0
341,3,0,3.0,1,3.0
341,4,0,3.0,1,3.0
341,5,0,3.0,1,3.0
341,7,1,1.0,0,
342,0,0,1.0,1,3.0
342,1,0,1.0,1,3.0
342,2,0,1.0,1,3.0
342,3,0,3.0,1,3.0
342,4,0,3.0,1,3.0
342,5,0,3.0,1,3.0
342,7,1,1.0,0,
343,0,0,1.0,1,3.0
343,1,0,1.0,1,3.0
343,2,0,1.0,1,3.0
343,3,0,3.0,1,3.0
343,4,0,3.0,1,3.0
343,5,0,3.0,1,3.0
343,7,1,1.0,0,
344,0,0,1.0,1,9.0
344,1,0,1.0,1,9.0
344,2,0,1.0,1,9.0
344,3,0,2.0,1,9.0
344,4,0,2.0,1,9.0
344,5,0,2.0,1,9.0
344,7,1,1.0,0,
345,0,0,1.0,1,3.0
345,1,0,1.0,1,3.0
345,2,0,1.0,1,3.0
345,3,0,2.0,1,3.0
345,4,0,2.0,1,3.0
345,5,0,2.0,1,3.0
345,7,1,1.0,0,
346,0,0,1.0,1,3.0
346,1,0,1.0,1,3.0
346,2,0,1.0,1,3.0
346,3,0,2.0,1,3.0
346,4,0,2.0,1,3.0
346,5,0,2.0,1,3.0
346,7,1,1.0,0,
347,0,0,1.0,1,9.0
347,1,0,1.0,1,9.0
347,2,0,1.0,1,9.0
347,3,0,2.0,1,9.0
347,4,0,2.0,1,9.0
347,5,0,2.0,1,9.0
347,7,1,1.0,0,
348,0,0,1.0,1,3.0
348,1,0,1.0,1,3.0
348,2,0,1.0,1,3.0
348,3,0,2.0,1,3.0
348,4,0,2.0,1,3.0
348,5,0,2.0,1,3.0
348,7,1,1.0,0,
349,0,0,1.0,1,3.0
349,1,0,1.0,1,3.0
349,2,0,1.0,1,3.0
349,3,0,2.0,1,3.0
349,4,0,2.0,1,3.0
349,5,0,2.0,1,3.0
349,7,1,1.0,0,
350,0,0,1.0,1,3.0
350,1,0,1.0,1,3.0
350,2,0,1.0,1,3.0
350,3,0,2.0,1,3.0
350,4,0,2.0,1,3.0
350,5,0,2.0,1,3.0
350,7,1,1.0,0,
351,0,0,1.0,1,3.0
351,1,0,1.0,1,3.0
351,2,0,1.0,1,3.0
351,3,0,3.0,1,3.0
351,4,0,3.0,1,3.0
351,5,0,3.0,1,3.0
351,7,1,1.0,0,
352,0,0,1.0,1,3.0
352,1,0,1.0,1,3.0
352,2,0,1.0,1,3.0
352,3,0,2.0,1,3.0
352,4,0,2.0,1,3.0
352,5,0,2.0,1,3.0
352,7,1,1.0,0,
353,0,0,1.0,1,9.0
353,1,0,1.0,1,9.0
353,2,0,1.0,1,9.0
353,3,0,2.0,1,9.0
353,4,0,2.0,1,9.0
353,5,0,2.0,1,9.0
353,7,1,1.0,0,
354,0,0,1.0,1,3.0
354,1,0,1.0,1,3.0
354,2,0,1.0,1,3.0
354,3,0,3.0,1,3.0
354,4,0,3.0,1,3.0
354,5,0,3.0,1,3.0
354,7,1,1.0,0,
355,0,0,1.0,1,3.0
355,1,0,1.0,1,3.0
355,2,0,1.0,1,3.0
355,3,0,2.0,1,3.0
355,4,0,2.0,1,3.0
355,5,0,2.0,1,3.0
355,7,1,1.0,0,
356,0,0,1.0,1,3.0
356,1,0,1.0,1,3.0
356,2,0,1.0,1,3.0
356,3,0,2.0,1,3.0
356,4,0,2.0,1,3.0
356,5,0,2.0,1,3.0
356,7,1,1.0,0,
357,0,0,1.0,1,3.0
357,1,0,1.0,1,3.0
357,2,0,1.0,1,3.0
357,3,0,3.0,1,3.0
357,4,0,3.0,1,3.0
357,5,0,3.0,1,3.0
357,7,1,1.0,0,
358,0,0,1.0,1,3.0
358,1,0,1.0,1,3.0
358,2,0,1.0,1,3.0
358,3,0,3.0,1,3.0
358,4,0,3.0,1,3.0
358,5,0,3.0,1,3.0
358,7,1,1.0,0,
359,0,0,1.0,1,3.0
359,1,0,1.0,1,3.0
359,2,0,1.0,1,3.0
359,3,0,2.0,1,3.0
359,4,0,2.0,1,3.0
359,5,0,2.0,1,3.0
359,7,1,1.0,0,
360,0,0,1.0,1,8.0
360,1,0,1.0,1,8.0
360,2,0,1.0,1,8.0
360,3,0,3.0,1,8.0
360,4,0,3.0,1,8.0
360,5,0,3.0,1,8.0
360,7,1,1.0,0,
361,0,0,1.0,1,3.0
361,1,0,1.0,1,3.0
361,2,0,1.0,1,3.0
361,3,0,3.0,1,3.0
361,4,0,3.0,1,3.0
361,5,0,3.0,1,3.0
361,7,1,1.0,0,
361,8,1,3.0,0,
362,0,0,1.0,1,3.0
362,1,0,1.0,1,3.0
362,2,0,1.0,1,3.0
362,3,0,2.0,1,3.0
362,4,0,2.0,1,3.0
362,5,0,2.0,1,3.0
362,7,1,1.0,0,
362,8,1,2.0,0,
363,9,1,9.0,0,
364,0,0,2.0,1,3.0
364,1,0,2.0,1,3.0
364,2,0,2.0,1,3.0
364,3,0,6.0,1,3.0
364,4,0,6.0,1,3.0
364,5,0,6.0,1,3.0
364,7,1,2.0,0,
364,8,1,6.0,0,
365,0,0,2.0,1,9.0
365,1,0,2.0,1,9.0
365,2,0,2.0,1,9.0
365,3,0,6.0,1,9.0
365,4,0,6.0,1,9.0
365,5,0,6.0,1,9.0
365,7,1,2.0,0,
365,8,1,6.0,0,
366,9,1,9.0,0,
367,3,0,6.0,1,3.0
367,4,0,6.0,1,3.0
367,5,0,6.0,1,3.0
367,8,1,6.0,0,
367,9,1,6.0,0,
368,0,0,2.0,1,3.0
368,1,0,2.0,1,3.0
368,2,0,2.0,1,3.0
368,3,0,6.0,1,3.0
368,4,0,6.0,1,3.0
368,5,0,6.0,1,3.0
368,7,1,2.0,0,
368,8,1,6.0,0,
369,0,0,2.0,1,3.0
369,1,0,2.0,1,3.0
369,2,0,2.0,1,3.0
369,3,0,6.0,1,3.0
369,4,0,6.0,1,3.0
369,5,0,6.0,1,3.0
369,7,1,2.0,0,
369,8,1,6.0,0,
370,0,0,1.0,1,14.0
370,1,0,1.0,1,14.0
370,2,0,1.0,1,14.0
370,3,0,2.0,1,14.0
370,4,0,2.0,1,14.0
370,5,0,2.0,1,14.0
370,7,1,1.0,0,
370,8,1,2.0,0,
371,0,0,1.0,1,3.0
371,1,0,1.0,1,3.0
371,2,0,1.0,1,3.0
371,3,0,2.0,1,3.0
371,4,0,2.0,1,3.0
371,5,0,2.0,1,3.0
371,7,1,1.0,0,
371,8,1,2.0,0,
372,0,0,1.0,1,3.0
372,1,0,1.0,1,3.0
372,2,0,1.0,1,3.0
372,3,0,2.0,1,3.0
372,4,0,2.0,1,3.0
372,5,0,2.0,1,3.0
372,7,1,1.0,0,
372,8,1,2.0,0,
373,0,0,1.0,1,3.0
373,1,0,1.0,1,3.0
373,2,0,1.0,1,3.0
373,3,0,2.0,1,3.0
373,4,0,2.0,1,3.0
373,5,0,2.0,1,3.0
373,7,1,1.0,0,
373,8,1,2.0,0,
374,3,0,6.0,1,10.0
374,4,0,6.0,1,10.0
374,5,0,6.0,1,10.0
374,8,1,6.0,0,
375,0,0,2.0,1,3.0
375,1,0,2.0,1,3.0
375,2,0,2.0,1,3.0
375,3,0,6.0,1,3.0
375,4,0,6.0,1,3.0
375,5,0,6.0,1,3.0
375,7,1,2.0,0,
375,8,1,6.0,0,
376,0,0,2.0,1,3.0
376,1,0,2.0,1,3.0
376,2,0,2.0,1,3.0
376,3,0,6.0,1,3.0
376,4,0,6.0,1,3.0
376,5,0,6.0,1,3.0
376,7,1,2.0,0,
376,8,1,6.0,0,
377,0,0,1.0,1,8.0
377,1,0,1.0,1,8.0
377,2,0,1.0,1,8.0
377,3,0,2.0,1,8.0
377,4,0,2.0,1,8.0
377,5,0,2.0,1,8.0
377,7,1,1.0,0,
378,0,0,1.0,1,3.0
378,1,0,1.0,1,3.0
378,2,0,1.0,1,3.0
378,3,0,2.0,1,3.0
378,4,0,2.0,1,3.0
378,5,0,2.0,1,3.0
378,7,1,1.0,0,
379,0,0,1.0,1,3.0
379,1,0,1.0,1,3.0
379,2,0,1.0,1,3.0
379,3,0,2.0,1,3.0
379,4,0,2.0,1,3.0
379,5,0,2.0,1,3.0
379,7,1,1.0,0,
380,0,0,1.0,1,3.0
380,1,0,1.0,1,3.0
380,2,0,1.0,1,3.0
380,3,0,2.0,1,3.0
380,4,0,2.0,1,3.0
380,5,0,2.0,1,3.0
380,7,1,1.0,0,
380,8,1,2.0,0,
381,0,0,1.0,1,3.0
381,1,0,1.0,1,3.0
381,2,0,1.0,1,3.0
381,3,0,3.0,1,3.0
381,4,0,3.0,1,3.0
381,5,0,3.0,1,3.0
381,7,1,1.0,0,
381,8,1,3.0,0,
382,0,0,1.0,1,5.0
382,1,0,1.0,1,5.0
382,2,0,1.0,1,5.0
382,3,0,2.0,1,5.0
382,4,0,2.0,1,5.0
382,5,0,2.0,1,5.0
382,7,1,1.0,0,
383,3,0,6.0,1,3.0
383,4,0,6.0,1,3.0
383,5,0,6.0,1,3.0
383,8,1,6.0,0,
384,9,1,9.0,0,
385,3,0,6.0,1,3.0
385,4,0,6.0,1,3.0
385,5,0,6.0,1,3.0
385,8,1,6.0,0,
386,9,1,12.0,0,
387,0,0,1.0,1,5.0
387,1,0,1.0,1,5.0
387,2,0,1.0,1,5.0
387,3,0,2.0,1,5.0
387,4,0,2.0,1,5.0
387,5,0,2.0,1,5.0
387,7,1,1.0,0,
387,8,1,2.0,0,
388,0,0,1.0,1,6.0
388,1,0,1.0,1,6.0
388,2,0,1.0,1,6.0
388,3,0,2.0,1,6.0
388,4,0,2.0,1,6.0
388,5,0,2.0,1,6.0
388,7,1,1.0,0,
388,8,1,2.0,0,
389,0,0,1.0,1,6.0
389,1,0,1.0,1,6.0
389,2,0,1.0,1,6.0
389,3,0,2.0,1,6.0
389,4,0,2.0,1,6.0
389,5,0,2.0,1,6.0
389,7,1,1.0,0,
389,8,1,2.0,0,
390,0,0,1.0,1,6.0
390,1,0,1.0,1,6.0
390,2,0,1.0,1,6.0
390,3,0,2.0,1,6.0
390,4,0,2.0,1,6.0
390,5,0,2.0,1,6.0
390,7,1,1.0,0,
390,8,1,2.0,0,
391,0,0,1.0,1,6.0
391,1,0,1.0,1,6.0
391,2,0,1.0,1,6.0
391,3,0,2.0,1,6.0
391,4,0,2.0,1,6.0
391,5,0,2.0,1,6.0
391,7,1,1.0,0,
392,0,0,1.0,1,6.0
392,1,0,1.0,1,6.0
392,2,0,1.0,1,6.0
392,3,0,2.0,1,6.0
392,4,0,2.0,1,6.0
392,5,0,2.0,1,6.0
392,7,1,1.0,0,
393,0,0,1.0,1,6.0
393,1,0,1.0,1,6.0
393,2,0,1.0,1,6.0
393,3,0,2.0,1,6.0
393,4,0,2.0,1,6.0
393,5,0,2.0,1,6.0
393,7,1,1.0,0,
393,8,1,2.0,0,
394,9,1,9.0,0,
395,3,0,9.0,1,5.0
395,4,0,9.0,1,5.0
395,5,0,9.0,1,5.0
395,8,1,9.0,0,
395,9,1,9.0,0,
396,3,0,6.0,1,6.0
396,4,0,6.0,1,6.0
396,5,0,6.0,1,6.0
397,0,0,1.0,1,11.0
397,1,0,1.0,1,11.0
397,2,0,1.0,1,11.0
397,3,0,2.0,1,11.0
397,4,0,2.0,1,11.0
397,5,0,2.0,1,11.0
397,7,1,1.0,0,
397,8,1,2.0,0,
398,3,0,3.0,1,5.0
398,4,0,3.0,1,5.0
398,5,0,3.0,1,5.0
398,8,1,3.0,0,
399,0,0,1.0,1,6.0
399,1,0,1.0,1,6.0
399,2,0,1.0,1,6.0
399,3,0,2.0,1,6.0
399,4,0,2.0,1,6.0
399,5,0,2.0,1,6.0
399,7,1,1.0,0,
399,8,1,2.0,0,
400,3,0,3.0,1,6.0
400,4,0,3.0,1,6.0
400,5,0,3.0,1,6.0
400,8,1,3.0,0,
401,0,0,1.0,1,6.0
401,1,0,1.0,1,6.0
401,2,0,1.0,1,6.0
