Candidate_Route_ID,Cost
C17192,5874.810059
C17193,6360.080078
C17194,5789.240234
C17195,5769.990234
C17196,5823.939941
C17197,6062.220215
C17198,6529.419922
C17199,5976.649902
C1720,1087.650024
C17200,5939.330078
C17201,5719.180176
C17202,6327.879883
C17203,5874.390137
C17204,5822.609863
C17205,6186.379883
C17206,6242.310059
C17207,6251.649902
C17208,5633.609863
C17209,5737.040039
C1721,941.924988
C17210,5596.290039
C17211,5439.47998
C17212,5782.52002
C17213,6002.720215
C17214,6488.0
C17215,5917.149902
C17216,5897.910156
C17217,5659.680176
C17218,6268.379883
C17219,5814.899902
C1722,547.453003
C17220,5763.109863
C17221,6144.959961
C17222,6182.819824
C17223,6197.709961
C17224,5574.120117
C17225,5677.540039
C17226,5554.870117
C17227,5608.819824
C17228,5847.089844
C17229,6455.790039
C1723,1167.75
C17230,6002.310059
C17231,5950.52002
C17232,6314.290039
C17233,6370.22998
C17234,6379.560059
C17235,5761.529785
C17236,5864.950195
C17237,5724.209961
C17238,5504.060059
C17239,6112.759766
C1724,1033.579956
C17240,6267.970215
C17241,6216.180176
C17242,5659.27002
C17243,5762.700195
C17244,5607.47998
C17245,5971.259766
C17246,6027.189941
C17247,6130.620117
C17248,6036.529785
C17249,5418.490234
C1725,1050.25
C17250,5521.919922
C17251,5381.169922
C17252,1684.630005
C17253,1863.829956
C17254,1607.280029
C17255,1511.25
C17256,1521.709961
C17257,1538.459961
C17258,1928.719971
C17259,1523.439941
C1726,1625.439941
C17260,1437.869995
C17261,1453.060059
C17262,1716.170044
C17263,1771.530029
C17264,1630.599976
C17265,1644.22998
C17266,1367.810059
C17267,1523.030029
C17268,1471.23999
C17269,1282.25
C1727,1183.689941
C17270,1385.670044
C17271,1473.890015
C17272,2031.930054
C17273,1734.23999
C17274,1678.390015
C17275,1648.670044
C17276,1670.670044
C17277,1926.959961
C17278,1473.47998
C17279,1421.689941
C1728,1160.089966
C17280,1855.930054
C17281,1841.400024
C17282,1859.98999
C17283,1578.609985
C17284,1733.829956
C17285,1682.040039
C17286,1502.390015
C17287,1493.040039
C17288,1596.469971
C17289,1509.48999
C1729,1101.160034
C17290,1843.119995
C17291,1927.709961
C17292,1757.560059
C17293,1776.449951
C17294,1494.77002
C17295,1649.98999
C17296,1598.199951
C17297,1409.199951
C17298,1512.630005
C17299,1424.089966
C1730,1021.320007
C17300,1687.5
C17301,1842.709961
C17302,1790.920044
C17303,1741.160034
C17304,1601.930054
C17305,1705.359985
C17306,1615.27002
C17307,1339.150024
C17308,1494.359985
C17309,1597.790039
C1731,1214.73999
C17310,1442.569946
C17311,1357.0
C17312,4803.890137
C17313,4835.52002
C17314,4971.149902
C17315,5186.27002
C17316,5353.799805
C17317,5419.350098
C17318,5806.660156
C17319,5333.779785
C1732,1239.619995
C17320,5291.970215
C17321,5138.680176
C17322,5359.850098
C17323,5746.350098
C17324,5274.279785
C17325,5236.560059
C17326,5204.220215
C17327,5811.779785
C17328,5359.439941
C17329,5307.649902
C1733,1180.27002
C17330,5591.540039
C17331,5726.220215
C17332,5699.109863
C17333,5118.660156
C17334,5222.080078
C17335,5076.839844
C17336,5050.649902
C17337,5224.350098
C17338,5567.390137
C17339,5441.580078
C1734,1230.119995
C17340,5928.720215
C17341,5356.02002
C17342,5339.740234
C17343,5393.680176
C17344,5628.990234
C17345,6099.160156
C17346,5543.430176
C17347,5509.080078
C17348,5285.959961
C17349,5894.660156
C1735,867.125
C17350,5441.169922
C17351,5389.379883
C17352,5756.129883
C17353,5809.089844
C17354,5818.72998
C17355,5200.390137
C17356,5303.819824
C17357,5166.040039
C17358,5009.22998
C17359,5352.259766
C1736,468.921997
C17360,5569.5
C17361,6056.640137
C17362,5483.930176
C17363,5467.660156
C17364,5226.459961
C17365,5835.160156
C17366,5381.680176
C17367,5329.890137
C17368,5713.600098
C17369,5749.600098
C1737,890.062988
C17370,5764.790039
C17371,5140.890137
C17372,5244.319824
C17373,5124.620117
C17374,5178.560059
C17375,5413.870117
C17376,6022.569824
C17377,5569.089844
C17378,5517.299805
C17379,5884.040039
C1738,489.544006
C17380,5937.009766
C17381,5946.640137
C17382,5328.299805
C17383,5431.72998
C17384,5293.950195
C17385,5070.839844
C17386,5679.540039
C17387,5834.75
C17388,5782.959961
C17389,5226.049805
C1739,843.171997
C17390,5329.47998
C17391,5174.259766
C17392,5541.0
C17393,5593.970215
C17394,5697.390137
C17395,5603.609863
C17396,4985.27002
C17397,5088.689941
C17398,4950.919922
C17399,4939.509766
C1740,1048.530029
C17400,5154.629883
C17401,5324.629883
C17402,5546.310059
C17403,5931.290039
C17404,5460.740234
C17405,5421.47998
C17406,5390.680176
C17407,5998.240234
C17408,5545.890137
C17409,5494.100098
C1741,855.658997
C17410,5776.47998
C17411,5912.669922
C17412,5885.259766
C17413,5305.109863
C17414,5408.540039
C17415,5261.759766
C17416,5109.509766
C17417,5331.180176
C17418,5937.919922
C17419,5486.399902
C1742,866.20697
C17420,5434.609863
C17421,5716.169922
C17422,5852.359863
C17423,5824.950195
C17424,5245.620117
C17425,5349.040039
C17426,5206.350098
C17427,5175.560059
C17428,5783.109863
C17429,5938.330078
C1743,851.132019
C17430,5886.540039
C17431,5330.77002
C17432,5434.200195
C17433,5278.97998
C17434,5561.359863
C17435,5697.549805
C17436,5800.970215
C17437,5670.140137
C17438,5089.990234
C17439,5193.419922
C1744,1064.72998
C17440,5046.640137
C17441,5019.009766
C17442,5192.709961
C17443,5535.75
C17444,5755.950195
C17445,6241.22998
C17446,5670.390137
C17447,5651.140137
C17448,5412.919922
C17449,6021.620117
C1745,915.034973
C17450,5568.129883
C17451,5516.339844
C17452,5898.189941
C17453,5936.049805
C17454,5950.939941
C17455,5327.350098
C17456,5430.77002
C17457,5308.100098
C17458,5362.049805
C17459,5600.330078
C1746,855.687012
C17460,6209.029785
C17461,5755.540039
C17462,5703.75
C17463,6067.529785
C17464,6123.459961
C17465,6132.799805
C17466,5514.759766
C17467,5618.180176
C17468,5477.439941
C17469,5257.290039
C1747,905.534973
C17470,5865.990234
C17471,6021.209961
C17472,5969.419922
C17473,5412.5
C17474,5515.930176
C17475,5360.720215
C17476,5724.490234
C17477,5780.419922
C17478,5883.850098
C17479,5789.759766
C1748,651.453979
C17480,5171.720215
C17481,5275.149902
C17482,5134.399902
C17483,4977.589844
C17484,5320.629883
C17485,5540.830078
C17486,6149.529785
C17487,5696.049805
C17488,5644.259766
C17489,6026.109863
C1749,456.391998
C17490,6063.959961
C17491,6078.850098
C17492,5455.259766
C17493,5558.689941
C17494,5436.02002
C17495,5197.790039
C17496,5806.490234
C17497,5961.709961
C17498,5909.919922
C17499,5353.009766
C1750,475.786987
C17500,5456.439941
C17501,5301.220215
C17502,5683.069824
C17503,5720.930176
C17504,5824.350098
C17505,5735.819824
C17506,5112.22998
C17507,5215.649902
C17508,5092.97998
C17509,5146.930176
C1751,460.317993
C17510,5385.200195
C17511,5993.899902
C17512,6149.120117
C17513,6097.330078
C17514,5540.419922
C17515,5643.850098
C17516,5488.629883
C17517,5852.399902
C17518,5908.339844
C17519,6011.759766
C1752,452.31601
C17520,5917.669922
C17521,5299.640137
C17522,5403.060059
C17523,5262.319824
C17524,5042.169922
C17525,5650.870117
C17526,5806.080078
C17527,5909.509766
C17528,5754.290039
C17529,5197.379883
C1753,524.179016
C17530,5300.810059
C17531,5145.589844
C17532,5509.370117
C17533,5565.299805
C17534,5668.72998
C17535,5574.640137
C17536,4956.600098
C17537,5060.029785
C17538,4919.279785
C17539,1277.640015
C1754,464.832001
C17540,1192.069946
C17541,1192.97998
C17542,1193.390015
C17543,1141.599976
C17544,1575.319946
C17545,1301.02002
C17546,1215.449951
C17547,1493.73999
C17548,1408.170044
C17549,1427.069946
C1755,493.062012
C17550,1300.599976
C17551,1248.810059
C17552,1163.25
C17553,1409.900024
C17554,1324.339966
C17555,1216.77002
C17556,1164.97998
C17557,1254.280029
C17558,1409.48999
C17559,1357.699951
C1756,1040.199951
C17560,1272.140015
C17561,1164.569946
C17562,1403.780029
C17563,1318.209961
C17564,1297.910034
C17565,1248.969971
C17566,1404.180054
C17567,1352.390015
C17568,1163.400024
C17569,1266.829956
C1757,1047.300049
C17570,1164.310059
C17571,1319.530029
C17572,1267.73999
C17573,1182.170044
C17574,1164.719971
C17575,1268.140015
C17576,1620.699951
C17577,1570.040039
C17578,1535.130005
C17579,1559.280029
C1758,1068.609985
C17580,1272.349976
C17581,1427.560059
C17582,1375.77002
C17583,1290.209961
C17584,1465.069946
C17585,1620.290039
C17586,1568.5
C17587,1379.51001
C17588,1482.930054
C17589,1398.099976
C1759,1643.800049
C17590,1271.939941
C17591,1375.359985
C17592,1220.150024
C17593,1381.23999
C17594,1536.449951
C17595,1484.660034
C17596,1295.670044
C17597,1399.089966
C17598,1188.099976
C17599,1291.52002
C1760,1211.369995
C17600,1380.819946
C17601,1484.25
C17602,1329.030029
C17603,1243.469971
C17604,1135.900024
C17605,400.316986
C17606,382.131989
C17607,548.89801
C17608,359.951996
C17609,404.145996
C1761,1047.959961
C17610,368.082001
C17611,372.372009
C17612,404.988007
C17613,384.886993
C17614,413.118011
C17615,575.025024
C17616,324.661011
C17617,351.881989
C17618,299.730988
C17619,376.803009
C1762,1063.459961
C17620,369.696014
C17621,393.882996
C17622,344.765991
C17623,561.77301
C17624,536.463013
C17625,578.854004
C17626,544.593018
C17627,327.416992
C17628,336.778992
C17629,309.514008
C1763,1035.76001
C17630,363.550995
C17631,359.937012
C17632,372.451996
C17633,381.813995
C17634,380.631012
C17635,354.549011
C17636,368.066986
C17637,351.904999
C17638,527.812988
C17639,432.59201
C1764,1249.319946
C17640,368.984985
C17641,416.454987
C17642,351.286987
C17643,423.148987
C17644,363.802002
C17645,392.032013
C17646,251.449997
C17647,518.052979
C17648,589.916016
C17649,530.56897
C1765,1112.060059
C17650,558.799011
C17651,419.339996
C17652,436.42099
C17653,369.438995
C17654,355.733002
C17655,420.28299
C17656,341.527008
C17657,413.390015
C17658,425.904999
C17659,414.475006
C1766,1052.719971
C17660,354.041992
C17661,394.787994
C17662,382.27301
C17663,526.612976
C17664,607.299988
C17665,543.692993
C17666,591.163025
C17667,367.076996
C17668,384.157013
C17669,333.546997
C1767,1102.560059
C17670,303.470001
C17671,368.019989
C17672,328.390015
C17673,409.078003
C17674,426.15799
C17675,378.582001
C17676,345.470001
C17677,410.019989
C17678,392.940002
C17679,513.361023
C1768,918.429993
C17680,594.047974
C17681,611.129028
C17682,545.950012
C17683,530.440979
C17684,594.991028
C17685,577.911011
C17686,370.904999
C17687,336.903992
C17688,324.389008
C17689,315.138
C1769,519.544983
C17690,395.825989
C17691,412.906006
C17692,381.938995
C17693,369.424011
C17694,332.218994
C17695,396.769012
C17696,379.687988
C17697,6317.390137
C17698,6784.330078
C17699,6999.450195
C1770,941.367981
C17700,7127.370117
C17701,6880.580078
C17702,6532.509766
C17703,6875.549805
C17704,6615.160156
C17705,6660.419922
C17706,6743.080078
C17707,6400.040039
C17708,2666.389893
C17709,2353.23999
C1771,540.849976
C17710,2497.429932
C17711,5855.5
C17712,6322.439941
C17713,6537.560059
C17714,6880.600098
C17715,6633.819824
C17716,6665.47998
C17717,6761.72998
C17718,6418.689941
C17719,6070.620117
C1772,894.478027
C17720,6413.660156
C17721,6496.310059
C17722,6153.27002
C17723,6198.529785
C17724,6281.189941
C17725,5938.149902
C17726,5164.77002
C17727,5193.830078
C17728,5408.950195
C17729,5348.899902
C1773,1089.280029
C17730,5431.990234
C17731,5818.100098
C17732,5346.430176
C17733,5301.009766
C17734,5379.899902
C17735,5534.970215
C17736,5618.450195
C17737,6004.169922
C17738,5532.879883
C17739,5487.080078
C1774,906.963989
C17740,5319.850098
C17741,5558.399902
C17742,5943.859863
C17743,5472.830078
C17744,5427.040039
C17745,5403.319824
C17746,6010.879883
C17747,5558.540039
C17748,5506.75
C17749,5789.049805
C1775,917.513
C17750,5925.319824
C17751,5896.22998
C17752,5317.759766
C17753,5421.180176
C17754,5271.959961
C17755,1295.540039
C17756,1199.300049
C17757,1265.939941
C17758,1180.369995
C17759,1421.290039
C1776,902.437988
C17760,1476.73999
C17761,1266.47998
C17762,1391.170044
C17763,1369.189941
C17764,1392.079956
C17765,1306.51001
C17766,1277.430054
C17767,1237.27002
C17768,1392.48999
C17769,1340.699951
C1777,1116.040039
C17770,1151.699951
C17771,1255.130005
C17772,1235.630005
C17773,1150.060059
C17774,1107.609985
C17775,1204.5
C17776,1359.719971
C17777,1307.930054
C17778,1118.930054
C17779,1222.359985
C1778,966.340027
C17780,5137.160156
C17781,5166.209961
C17782,5381.339844
C17783,5536.410156
C17784,5391.75
C17785,5619.5
C17786,6005.609863
C17787,5533.930176
C17788,5477.589844
C17789,5488.52002
C1779,906.992981
C17790,5321.290039
C17791,5324.549805
C17792,5559.450195
C17793,5945.299805
C17794,5473.890137
C17795,5428.47998
C17796,5176.629883
C17797,5417.029785
C17798,5804.279785
C17799,5331.459961
C1780,956.840027
C17800,5272.890137
C17801,5283.819824
C17802,5404.379883
C17803,6011.939941
C17804,5559.589844
C17805,5500.629883
C17806,5507.810059
C17807,5790.490234
C17808,5926.370117
C17809,5886.740234
C1781,694.809021
C17810,5897.589844
C17811,5318.810059
C17812,5415.069824
C17813,5422.240234
C17814,5262.470215
C17815,5369.660156
C17816,5273.399902
C17817,5352.279785
C17818,5507.359863
C17819,5510.620117
C1782,545.648987
C17820,5745.910156
C17821,6131.359863
C17822,5660.339844
C17823,5614.540039
C17824,5362.700195
C17825,5603.47998
C17826,5990.350098
C17827,5517.910156
C17828,5458.950195
C17829,5469.879883
C1783,507.351013
C17830,5590.830078
C17831,6198.390137
C17832,5746.049805
C17833,5687.089844
C17834,5694.259766
C17835,5976.560059
C17836,6112.819824
C17837,6072.810059
C17838,6083.740234
C17839,5505.259766
C1784,523.476013
C17840,5601.52002
C17841,5608.689941
C17842,5448.540039
C17843,5555.720215
C17844,5459.470215
C17845,5292.240234
C17846,5295.490234
C17847,5536.279785
C17848,5923.140137
C17849,5450.709961
C1785,508.006989
C17850,5402.680176
C17851,5530.790039
C17852,6138.080078
C17853,5686.0
C17854,5634.209961
C17855,5916.240234
C17856,6052.509766
C17857,6023.430176
C17858,5445.220215
C17859,5548.649902
C1786,500.005005
C17860,5399.419922
C17861,5147.580078
C17862,5388.359863
C17863,5997.060059
C17864,5543.580078
C17865,5484.620117
C17866,5491.790039
C17867,5775.22998
C17868,5911.490234
C17869,5871.47998
C1787,571.867981
C17870,5882.290039
C17871,5302.790039
C17872,5399.049805
C17873,5406.220215
C17874,5243.830078
C17875,5351.02002
C17876,5254.759766
C17877,5375.709961
C17878,5983.27002
C17879,6138.47998
C1788,512.52002
C17880,6079.52002
C17881,6086.689941
C17882,5530.930176
C17883,5627.180176
C17884,5634.350098
C17885,5471.970215
C17886,5575.390137
C17887,5479.140137
C17888,5761.430176
C17889,5897.700195
C1789,540.750977
C17890,5993.959961
C17891,6001.129883
C17892,5857.689941
C17893,5964.879883
C17894,5868.620117
C17895,5290.140137
C17896,5386.399902
C17897,5489.819824
C17898,5393.569824
C17899,5233.410156
C1790,1120.170044
C17900,5340.600098
C17901,5244.339844
C17902,1422.72998
C17903,1276.660034
C17904,1477.790039
C17905,1267.920044
C17906,1392.219971
C17907,1359.400024
C17908,1370.550049
C17909,1178.589966
C1791,985.987
C17910,1393.130005
C17911,1307.569946
C17912,1278.780029
C17913,1252.119995
C17914,1166.550049
C17915,1137.650024
C17916,1238.319946
C17917,1393.540039
C17918,1344.119995
C17919,1341.75
C1792,1026.619995
C17920,1152.76001
C17921,1258.550049
C17922,1256.180054
C17923,1231.300049
C17924,1395.52002
C17925,1603.930054
C17926,1393.680054
C17927,1518.359985
C17928,1496.390015
C17929,1462.910034
C1793,1601.810059
C17930,1247.599976
C17931,1377.349976
C17932,1343.959961
C17933,1354.670044
C17934,1449.119995
C17935,1604.339966
C17936,1552.180054
C17937,1552.550049
C17938,1238.869995
C17939,1363.550049
C1794,1144.02002
C17940,1466.609985
C17941,1466.97998
C17942,1330.339966
C17943,1437.530029
C17944,1341.579956
C17945,1371.369995
C17946,1149.530029
C17947,1285.800049
C17948,1256.599976
C17949,1364.459961
C1795,996.817993
C17950,1519.680054
C17951,1467.890015
C17952,1278.900024
C17953,1382.319946
C17954,1249.819946
C17955,1223.449951
C17956,1378.660034
C17957,1329.23999
C17958,1326.869995
C17959,1137.880005
C1796,1009.669983
C17960,1243.670044
C17961,1241.310059
C17962,1215.280029
C17963,1209.660034
C17964,1364.869995
C17965,1470.660034
C17966,1468.300049
C17967,1315.449951
C17968,1418.869995
C17969,1313.079956
C1797,987.580017
C17970,1229.880005
C17971,1333.310059
C17972,1227.52002
C17973,1202.329956
C17974,4939.509766
C17975,4971.149902
C17976,5186.27002
C17977,5353.799805
C17978,5419.350098
C17979,5806.660156
C1798,1184.619995
C17980,5333.779785
C17981,5291.970215
C17982,5138.680176
C17983,5359.850098
C17984,5746.350098
C17985,5274.279785
C17986,5236.560059
C17987,5204.220215
C17988,5811.779785
C17989,5359.439941
C1799,1057.849976
C17990,5307.649902
C17991,5591.540039
C17992,5726.220215
C17993,5699.109863
C17994,5118.660156
C17995,5222.080078
C17996,5076.839844
C17997,5154.629883
C17998,5324.629883
C17999,5546.310059
C1800,998.502014
C18000,5931.290039
C18001,5460.740234
C18002,5421.47998
C18003,5390.680176
C18004,5998.240234
C18005,5545.890137
C18006,5494.100098
C18007,5776.47998
C18008,5912.669922
C18009,5885.259766
C1801,1048.349976
C18010,5305.109863
C18011,5408.540039
C18012,5261.759766
C18013,5109.509766
C18014,5331.180176
C18015,5937.919922
C18016,5486.399902
C18017,5434.609863
C18018,5716.169922
C18019,5852.359863
C1802,1002.659973
C18020,5824.950195
C18021,5245.620117
C18022,5349.040039
C18023,5206.350098
C18024,5175.560059
C18025,5783.109863
C18026,5938.330078
C18027,5886.540039
C18028,5330.77002
C18029,5434.200195
C1803,1624.73999
C18030,5278.97998
C18031,5561.359863
C18032,5697.549805
C18033,5800.970215
C18034,5670.140137
C18035,5089.990234
C18036,5193.419922
C18037,5046.640137
C18038,1277.640015
C18039,1192.069946
C1804,1163.540039
C18040,1192.97998
C18041,1193.390015
C18042,1141.599976
C18043,1403.780029
C18044,1318.209961
C18045,1297.910034
C18046,1248.969971
C18047,1404.180054
C18048,1352.390015
C18049,1163.400024
C1805,1015.150024
C18050,1266.829956
C18051,1164.310059
C18052,1319.530029
C18053,1267.73999
C18054,1182.170044
C18055,1164.719971
C18056,1268.140015
C18057,1162.920044
C18058,1111.130005
C18059,1131.790039
C1806,1025.699951
C18060,1235.219971
C18061,1080.0
C18062,5049.259766
C18063,4940.870117
C18064,5155.990234
C18065,5325.089844
C18066,5314.330078
C18067,5547.200195
C18068,5933.620117
C18069,5461.629883
C1807,1006.640015
C18070,5423.350098
C18071,5166.410156
C18072,5404.220215
C18073,5792.600098
C18074,5318.660156
C18075,5262.669922
C18076,5274.049805
C18077,5391.580078
C18078,5999.129883
C18079,5546.790039
C1808,1205.23999
C18080,5487.830078
C18081,5495.0
C18082,5778.810059
C18083,5913.569824
C18084,5875.069824
C18085,5886.379883
C18086,5306.009766
C18087,5402.259766
C18088,5409.430176
C18089,5252.25
C1809,1074.530029
C18090,5359.890137
C18091,5263.629883
C18092,5109.970215
C18093,5099.209961
C18094,5337.02002
C18095,5725.399902
C18096,5251.450195
C18097,5206.850098
C18098,5332.080078
C18099,5938.819824
C1810,1015.179993
C18100,5487.299805
C18101,5435.509766
C18102,5718.5
C18103,5853.25
C18104,5826.069824
C18105,5246.509766
C18106,5349.939941
C18107,5208.22998
C18108,4951.290039
C18109,5189.100098
C1811,1065.030029
C18110,5797.799805
C18111,5344.319824
C18112,5285.359863
C18113,5292.529785
C18114,5577.47998
C18115,5712.240234
C18116,5673.740234
C18117,5683.339844
C18118,5103.540039
C18119,5199.790039
C1812,1577.849976
C18120,5206.959961
C18121,5047.540039
C18122,5155.189941
C18123,5058.930176
C18124,5176.450195
C18125,5784.009766
C18126,5939.22998
C18127,5880.27002
C18128,5887.439941
C18129,5331.669922
C1813,1738.72998
C18130,5427.919922
C18131,5435.100098
C18132,5272.709961
C18133,5376.140137
C18134,5279.879883
C18135,5563.689941
C18136,5698.439941
C18137,5794.700195
C18138,5801.870117
C18139,5659.950195
C1814,1590.339966
C18140,5767.509766
C18141,5671.259766
C18142,5090.890137
C18143,5187.140137
C18144,5290.569824
C18145,5194.310059
C18146,5037.129883
C18147,5144.77002
C18148,5048.509766
C18149,5124.359863
C1815,1600.890015
C18150,5295.419922
C18151,5282.689941
C18152,5523.470215
C18153,5910.339844
C18154,5437.910156
C18155,5391.77002
C18156,5518.529785
C18157,6125.27002
C18158,5673.75
C18159,5621.959961
C1816,1581.829956
C18160,5903.439941
C18161,6039.709961
C18162,6012.220215
C18163,5432.970215
C18164,5536.390137
C18165,5393.140137
C18166,5134.77002
C18167,5375.560059
C18168,5984.259766
C18169,5530.77002
C1817,1649.719971
C18170,5471.810059
C18171,5478.97998
C18172,5762.419922
C18173,5898.689941
C18174,5858.680176
C18175,5869.490234
C18176,5289.990234
C18177,5386.240234
C18178,5393.419922
C18179,5231.029785
C1818,1590.369995
C18180,5340.100098
C18181,5243.850098
C18182,5362.910156
C18183,5970.459961
C18184,6125.680176
C18185,6066.720215
C18186,6073.890137
C18187,5518.120117
C18188,5614.379883
C18189,5621.549805
C1819,1640.219971
C18190,5459.160156
C18191,5562.589844
C18192,5466.330078
C18193,5748.629883
C18194,5884.899902
C18195,5981.149902
C18196,5988.319824
C18197,5844.890137
C18198,5953.669922
C18199,5857.410156
C1820,1136.300049
C18200,5277.339844
C18201,5373.589844
C18202,5477.02002
C18203,5380.77002
C18204,5220.609863
C18205,5329.689941
C18206,5233.430176
C18207,5080.290039
C18208,5067.569824
C18209,5308.350098
C1821,1138.390015
C18210,5917.049805
C18211,5463.569824
C18212,5411.779785
C18213,5695.220215
C18214,5831.490234
C18215,5802.279785
C18216,5222.779785
C18217,5326.209961
C18218,5176.640137
C18219,5303.410156
C1822,1159.560059
C18220,5910.149902
C18221,6065.370117
C18222,6013.580078
C18223,5458.629883
C18224,5562.049805
C18225,5406.839844
C18226,5688.319824
C18227,5824.580078
C18228,5928.009766
C18229,5797.100098
C1823,1135.300049
C18230,5217.839844
C18231,5321.27002
C18232,5178.02002
C18233,4919.649902
C18234,5160.430176
C18235,5769.140137
C18236,5924.350098
C18237,5865.390137
C18238,5872.560059
C18239,5315.649902
C1824,1341.650024
C18240,5411.910156
C18241,5419.080078
C18242,5256.689941
C18243,5360.120117
C18244,5263.859863
C18245,5547.299805
C18246,5683.569824
C18247,5779.819824
C18248,5786.990234
C18249,5643.560059
C1825,1208.160034
C18250,5750.620117
C18251,5654.370117
C18252,5074.870117
C18253,5171.120117
C18254,5274.549805
C18255,5178.290039
C18256,5015.910156
C18257,5124.97998
C18258,5028.72998
C18259,5147.779785
C1826,1148.819946
C18260,5755.339844
C18261,5910.560059
C18262,6006.810059
C18263,6013.97998
C18264,5851.600098
C18265,5955.02002
C18266,5858.77002
C18267,5303.0
C18268,5399.259766
C18269,5502.680176
C1827,1198.660034
C18270,5406.430176
C18271,5244.040039
C18272,5347.470215
C18273,5251.209961
C18274,5533.509766
C18275,5669.779785
C18276,5766.029785
C18277,5869.459961
C18278,5773.200195
C18279,5629.759766
C1828,1112.5
C18280,5738.540039
C18281,5642.290039
C18282,5062.220215
C18283,5158.470215
C18284,5261.899902
C18285,5165.640137
C18286,5005.490234
C18287,5114.560059
C18288,5018.310059
C18289,1197.780029
C1829,1046.97998
C18290,1404.670044
C18291,1319.099976
C18292,1299.030029
C18293,1263.660034
C18294,1178.089966
C18295,1249.859985
C18296,1405.079956
C18297,1352.920044
C18298,1353.290039
C18299,1164.300049
C1830,974.617981
C18300,1267.349976
C18301,1267.719971
C18302,1240.170044
C18303,1172.109985
C18304,1165.209961
C18305,1320.420044
C18306,1268.630005
C18307,1183.069946
C18308,1179.410034
C18309,1129.97998
C1831,1171.219971
C18310,1127.619995
C18311,1165.609985
C18312,1271.410034
C18313,1269.040039
C18314,1219.619995
C18315,1382.910034
C18316,1297.339966
C18317,1274.660034
C18318,1376.0
C18319,1531.219971
C1832,1184.359985
C18320,1479.430054
C18321,1290.439941
C18322,1393.859985
C18323,1270.060059
C18324,1234.98999
C18325,1390.199951
C18326,1337.869995
C18327,1338.410034
C18328,1149.420044
C18329,1252.300049
C1833,1125.02002
C18330,1252.849976
C18331,1223.099976
C18332,1221.199951
C18333,1376.410034
C18334,1479.469971
C18335,1479.839966
C18336,1324.25
C18337,1427.680054
C18338,1324.619995
C18339,1238.689941
C1834,1174.869995
C18340,1342.109985
C18341,1239.050049
C18342,1211.199951
C18343,1143.439941
C18344,1298.660034
C18345,1246.869995
C18346,1161.300049
C18347,1291.75
C18348,1395.180054
C18349,1239.969971
C1835,1053.569946
C18350,1150.73999
C18351,1256.530029
C18352,1254.160034
C18353,1204.73999
C18354,1098.949951
C18355,1119.170044
C18356,1136.949951
C18357,1242.73999
C18358,1346.160034
C18359,1240.369995
C1836,997.242981
C18360,1190.949951
C18361,5646.120117
C18362,5675.169922
C18363,5861.240234
C18364,5989.160156
C18365,5886.899902
C18366,6280.850098
C18367,5801.330078
C18368,5753.299805
C18369,1536.290039
C1837,1190.619995
C18370,1477.069946
C18371,1352.75
C18372,1758.280029
C18373,1461.640015
C18374,1860.75
C18375,1721.98999
C18376,1507.23999
C18377,1636.420044
C18378,1614.420044
C18379,5618.5
C1838,1125.430054
C18380,5647.560059
C18381,5862.680176
C18382,5990.600098
C18383,5887.959961
C18384,6282.290039
C18385,5802.390137
C18386,5754.740234
C18387,5833.629883
C18388,6176.660156
C18389,6074.410156
C1839,1066.079956
C18390,6468.359863
C18391,5988.839844
C18392,5940.810059
C18393,5961.540039
C18394,6202.319824
C18395,6596.27002
C18396,6116.759766
C18397,6068.72998
C18398,5859.290039
C18399,6467.990234
C1840,1115.930054
C18400,6014.5
C18401,5962.709961
C18402,6253.22998
C18403,6382.419922
C18404,6360.419922
C18405,5773.720215
C18406,5877.149902
C18407,5725.689941
C18408,1478.51001
C18409,1353.810059
C1841,973.729004
C18410,1759.719971
C18411,1462.699951
C18412,1861.25
C18413,1723.040039
C18414,1508.680054
C18415,1637.47998
C18416,1615.780029
C18417,1673.48999
C18418,2084.189941
C18419,1587.920044
C1842,1175.150024
C18420,1553.630005
C18421,1933.839966
C18422,1480.349976
C18423,1428.569946
C18424,1730.670044
C18425,1848.27002
C18426,1833.380005
C18427,1343.0
C18428,1434.030029
C18429,2042.72998
C1843,1045.589966
C18430,1589.23999
C18431,1537.449951
C18432,1833.140015
C18433,1957.160034
C18434,1939.160034
C18435,1451.890015
C18436,1694.380005
C18437,1849.589966
C18438,1797.800049
C18439,1344.319946
C1844,986.244995
C18440,1479.619995
C18441,1608.810059
C18442,1712.22998
C18443,1586.810059
C18444,5184.22998
C18445,5213.279785
C18446,5348.899902
C18447,5428.410156
C18448,5556.319824
C18449,5453.680176
C1845,1036.089966
C18450,5848.009766
C18451,5368.109863
C18452,5320.470215
C18453,5319.850098
C18454,5534.970215
C18455,5558.399902
C18456,5943.859863
C18457,5472.830078
C18458,5427.040039
C18459,5399.350098
C1846,1167.150024
C18460,5742.390137
C18461,5640.129883
C18462,6034.080078
C18463,5554.569824
C18464,5506.540039
C18465,5527.27002
C18466,5768.049805
C18467,6162.0
C18468,5682.47998
C18469,5634.450195
C1847,1239.01001
C18470,5425.009766
C18471,6033.709961
C18472,5580.22998
C18473,5528.439941
C18474,5818.959961
C18475,5948.140137
C18476,5926.140137
C18477,5339.439941
C18478,5442.870117
C18479,5291.410156
C1848,1179.660034
