segment_id,slot_id,threshold_low,threshold_high,unit_price
SEGbca5f85dcd,TS0e2a47f426,193.1,226.8,0.57582
SEG4f7ce4519f,TSbc57395db7,280.1,321.4,17.9312
SEGf4704426a9,TS07d3a63e2b,187.1,208.0,16.5371
SEGaae7888357,TSa2bddef18e,0.36,0.9,171.336
SEG60cddec3ee,TS26b55ccfc1,165.8,189.09,100.23
SEGe14feda9c2,TS278d9f1fcc,165.5,208.0,26.5685
SEG5306e634b6,TS5368b7fc42,18.6,26.0,102.885
SEGc11c4c67c3,TSf25add6f3a,328.1,400.0,100.467
SEG65cc815c73,TS05928b46fe,18.6,26.0,102.885
SEG978fe3f1e2,TS9215f23210,158.3,165.7,100.75
SEGa5cbdea368,TSe9c90cedfa,75.0,88.7,59.6592
SEG079157b249,TSd29e70c128,117.1,147.0,19.3657
SEG3d49694ae5,TS4f3da44342,0.653,1.959,195.46
SEG4b54c6d6fc,TSe0b6ccf3df,75.1,85.5,62.0938
SEGb0ee24f3b3,TS07d3a63e2b,105.9,136.3,130.382
SEG4e0f22c46d,TSee8f79fd45,26.1,33.6,96.7136
SEGc1955142a9,TS3f4a752d20,187.1,208.0,16.5371
SEGbb96ad19ce,TS6e1a677fa1,187.1,208.0,16.5371
SEG73ac7b582c,TSba51d6f88e,117.0,129.0,0.353573
SEG3e6fd13368,TSd08b69a66f,15.0,18.5,108.435
SEGdae3ec89c0,TS50f763e077,88.8,113.9,55.9683
SEG4b07734bc3,TS443ac81312,32.9,37.5,135.447
SEG9a646cdd9c,TSf25add6f3a,193.1,226.8,0.57582
SEGbfe2b31a84,TS3f6b29d3d4,5.936,5.937,127.251
SEG4114fd98db,TS2130a64621,33.7,37.5,93.9432
SEG250a5d3ef2,TS443ac81312,187.1,208.0,16.5371
SEGb5b5b178fa,TSa2bddef18e,65.0,79.4,142.393
SEG309dea7b33,TS24132c2e53,158.3,165.7,100.75
SEGa38d101e1a,TSe9c90cedfa,310.2,328.0,106.131
SEGf85c108d99,TS40e6d8607e,158.3,165.7,100.75
SEGced2be835d,TSf2f132c858,331.6,395.9,98.0178
SEG414ce6c073,TS543272cc34,155.0,158.2,101.649
SEG8f4fb21138,TS249557872b,280.1,321.4,17.9312
SEGd874ae99bc,TS469a3b02e2,158.3,165.7,100.75
SEG0519b34e92,TS25116cbe77,26.1,33.6,96.7136
SEG9e4d0ff4eb,TSf98c56f109,0.36,0.9,171.336
SEG90c611291e,TS242b6d35a5,105.9,141.04,130.352
SEG0c7054f66b,TS4bbcbe666d,250.1,280.0,18.9919
SEGd866eb0f09,TS432824cef5,1.462,2.924,152.17
SEGec4da63bcb,TS6b2a8043e4,280.1,321.4,17.9312
SEG396859d9b4,TS30f6b06801,75.1,85.5,62.0938
SEG5442ff71df,TS2130a64621,79.5,105.8,52.9179
SEG6033286d89,TS31df6c22e6,167.1,187.0,17.2241
SEGa6a09d232c,TS9dba1a3b01,155.0,158.2,101.649
SEG5f0bb23a85,TSe0b6ccf3df,152.5,165.9,55.738
SEG4231d9add7,TS6f1fc6830c,144.8,165.4,28.3364
SEG50ab8d50e0,TS741a1f1b80,60.0,85.5,88.5458
SEG119c589bdf,TS5624c05049,310.0,315.2,98.727
SEG431549a876,TS7cb9d4122f,240.1,312.5,172.836
SEG51c5395f25,TSf0e592f52c,18.6,26.0,102.885
SEG0a677956b0,TS8ea511c0a1,50.0,70.0,64.9502
SEG7ecf377f7e,TS04fcc74874,258.1,300.9,218.044
SEG6e7ace0ad1,TSa442a672e5,187.1,208.0,16.5371
SEG2d7b80623a,TS8c634a4f2c,114.0,136.4,56.9391
SEG85898ed5ce,TS68cccee489,75.0,88.7,58.2271
SEG8e3d0c8b91,TSec107a29d2,18.6,26.0,102.885
SEGf0ee365d8c,TS7742df5bec,165.8,194.39,100.23
SEG13eee9b892,TSf2f132c858,50.0,70.0,64.9502
SEGd63fc18bb8,TSf7c05ecaf1,328.1,399.7,100.467
SEG7e6c0100b0,TS6ff2389c54,117.1,147.0,19.3657
SEGde96621527,TSf0e592f52c,33.7,37.5,93.9432
SEG7771b7b77e,TS04fcc74874,50.0,70.0,64.9502
SEGe4178a0e07,TSe4260e2609,150.5,172.0,0.444492
SEG9254e7956b,TS26b55ccfc1,255.0,258.0,221.953
SEG8a675551ac,TS278d9f1fcc,88.8,113.9,57.7753
SEG088d566677,TS8b14b0e305,135.0,152.4,55.6976
SEG90e8f8d560,TS7cf3133006,158.3,165.7,100.75
SEG2129a55302,TS2b7842f554,10.0,14.0,215.54
SEGb3473345db,TS55c54cd19d,79.5,105.8,134.928
SEG51cdbf6154,TSe6714cbfdd,220.1,250.0,20.3456
SEGdb3fbef32b,TSa0373678c6,115.0,117.0,20.2143
SEG35e31d920e,TS025d083f40,105.9,136.3,130.382
SEGdf0734386f,TS3f6b29d3d4,135.0,152.4,55.6976
SEG59dcfbe832,TS7cf3133006,185.0,220.0,21.3154
SEG2bb076c70b,TS543272cc34,255.0,258.0,221.953
SEG9f33fa946c,TSa790cd60e5,158.3,165.7,100.75
SEG8cb8d63b6a,TS7c3e8eda03,156.0,156.25,171.09
SEG278f7f1ee5,TS249557872b,100.0,155.9,171.978
SEG5ef6bc96ee,TS632a2e8ee3,15.0,18.5,108.435
SEG88c2fbcaf1,TS7c3e8eda03,18.6,26.0,102.885
SEGaf2e08bdc2,TS04c42a0beb,15.0,18.5,108.435
SEG93c56905eb,TS36061ce77d,100.0,155.9,190.763
SEG52bd6790cd,TS249557872b,155.1,158.2,101.649
SEG47b95ceecf,TS1f1def30c4,386.6,434.8,201.092
SEGd3067c403f,TS36061ce77d,97.0,134.9,54.9607
SEG818fa7f8f5,TS3f4a752d20,158.3,165.7,100.75
SEG875415d433,TSf7c05ecaf1,70.1,75.0,61.8359
SEG7f01aa1946,TS04fcc74874,75.0,88.7,58.2271
SEG1ae9676202,TSea8ddd055f,15.0,18.5,108.435
SEG56e8aae1a3,TS97e6bd8f9b,115.0,117.0,20.2143
SEG07c742fea4,TS7742df5bec,33.7,37.5,93.9432
SEGb8aea94ffd,TS6ff2389c54,150.5,172.0,0.444492
SEG4d397f25ee,TSf450088623,152.5,165.9,55.738
SEG65303d451a,TSd29e70c128,79.5,105.8,134.928
SEG2d7f16a509,TS78f161f2ff,70.1,85.3,64.8355
SEG17327f4406,TS0e2a47f426,70.1,85.3,64.8355
SEGdfe92e6051,TS7742df5bec,310.0,328.0,106.131
SEGb8ddfc7786,TSa18c1ed2d2,32.9,37.5,135.447
SEG34dc36030e,TS443166fe6c,165.8,194.39,100.23
SEGe5366cf541,TSf7c05ecaf1,310.0,315.2,98.727
SEGdc27da61a3,TSeb58535d43,255.0,258.0,221.953
SEGcd8ce6f5d6,TS4c537bf323,129.1,150.4,0.393982
SEG7bae2b7569,TS0e2a47f426,117.1,147.0,19.3657
SEG773043ebdb,TS2f96a4be85,10.0,14.0,215.54
SEG23e4aba734,TSe9513bdbd6,75.0,88.7,59.6592
SEG49ab5d66f6,TSf6619c37bf,167.1,187.0,17.2241
SEG7ecfb20df8,TS2661a11a3f,152.5,165.9,55.738
SEGc122998b81,TS9dba1a3b01,115.0,117.0,20.2143
SEG9b9282b3f7,TSf0553561e8,331.6,395.9,98.0178
SEG32b9b69a76,TSfa31d84579,156.0,156.25,157.534
SEG0ca0b2d4ed,TSeb58535d43,312.6,400.0,165.56
SEGb2dd90e10b,TSf426558a2a,202.0,205.0,177.555
SEGd96c136946,TS8c634a4f2c,165.8,189.09,100.23
SEG1f3c87c0a9,TSf2f132c858,129.1,150.4,0.393982
SEG9377175f6d,TSde0255c439,250.1,280.0,18.9919
SEGbe4681c98b,TS4aff6b5863,165.5,208.0,310.326
SEG29cc23f1a3,TSbc57395db7,115.0,124.0,373.859
SEG2b668e05c9,TSb32f93b444,310.0,328.0,106.131
SEG521e231c96,TSc84e67f3cf,328.1,399.7,100.467
SEG6e6e5619e1,TS0afeb9f6ae,187.1,208.0,16.5371
SEG3a9d9e7ef1,TSda9affbe11,328.1,399.7,100.467
SEG26fb5c4c4d,TSe9513bdbd6,250.1,280.0,18.9919
SEG6020ff974b,TS030306ac46,310.0,328.0,106.131
SEG1d951028a9,TS6b2a8043e4,79.5,105.8,134.928
SEG4d45b18091,TS0ae713d1a5,10.0,14.0,215.54
SEG299cbdf015,TS4d5a110698,105.9,141.04,130.352
SEGe61d90c595,TS4c537bf323,115.0,124.0,373.859
SEG4e2acd0ea4,TSf6619c37bf,250.1,280.0,18.9919
SEG20a661ed35,TS4447a8fd1d,33.7,37.5,93.9432
SEG617281832a,TS7376d266d9,100.0,155.9,190.763
SEGfe38b93330,TSa0373678c6,156.0,156.25,171.09
SEG40b50ab6f3,TS0e0b71e89c,23.5,32.8,141.012
SEGb1ec55b6d7,TScfb121d745,202.0,205.0,177.555
SEG9f8a04d73c,TS0e0b71e89c,310.0,328.0,106.131
SEGf93dbe614b,TS8b14b0e305,75.0,88.7,58.2271
SEGfc4b761b69,TS5624c05049,26.1,33.6,96.7136
SEGb7b93554c9,TS0e5dfbabce,100.0,155.9,190.763
SEG4753fb6208,TS443ac81312,258.1,300.9,218.044
SEG716fb29e4e,TS25e8984bfe,117.0,129.0,0.353573
SEG6fd83e772a,TS05928b46fe,10.0,14.0,215.54
SEG49afffd1fa,TSf426558a2a,205.1,240.0,174.556
SEGe55cc7842d,TS50f763e077,124.1,144.7,342.542
SEG8a5b819777,TSda9affbe11,165.5,208.0,310.326
SEG7d699c86fd,TS278d9f1fcc,32.9,37.5,135.447
SEGc8c6a1a40e,TS98b842dd92,105.9,141.04,50.8469
SEGdf5c7f5f64,TS31165b053e,79.5,105.8,52.4445
SEG6c69113f61,TS030306ac46,88.8,113.9,55.9683
SEGd90be34f63,TS77f91674dc,158.3,165.7,100.75
SEGd88f9c94bf,TSe4260e2609,2.1,8.4,149.385
SEG1728c2d11e,TSa790cd60e5,32.9,37.5,135.447
SEG10d022dcbb,TSa442a672e5,32.9,37.5,135.447
SEGe2245af6db,TS8c634a4f2c,156.0,156.25,171.09
SEG9cdc3066a9,TS666767b301,115.0,117.0,20.2143
SEG4b266248ab,TSf0553561e8,33.7,37.5,93.9432
SEGea558e3d5f,TS0064756dcb,70.1,75.0,61.8359
SEG2fc7334953,TS7376d266d9,147.1,167.0,18.1333
SEGc0f07f3462,TSda9affbe11,117.1,147.0,19.3657
SEGafb773d016,TS242b6d35a5,193.1,226.8,0.57582
SEG553fbb734e,TS76d4197a5d,310.0,328.0,106.131
SEG167ae08dfb,TSb0a72470c9,32.9,37.5,135.447
SEGceaf15d344,TS2caf91eb09,26.1,33.6,96.7136
SEG613af369b9,TSc43ca385e8,144.8,165.4,326.954
SEG62d0839b68,TS26b55ccfc1,310.0,315.2,98.727
SEGd5c2f78f32,TS443ac81312,90.0,96.9,56.6363
SEG4587c290a5,TS3856554761,50.0,70.0,61.4538
SEG1a99cbb1ef,TS98b842dd92,32.9,37.5,135.447
SEG76ed83ce64,TS5624c05049,88.8,113.9,57.7753
SEG1160c64f3e,TS2f96a4be85,193.1,226.8,0.57582
SEGa64d26c3a4,TSfeb615966d,156.0,156.25,171.09
SEG99d6091336,TSc43ca385e8,310.0,315.2,98.727
SEGe200fc8a1e,TS98b842dd92,70.1,85.3,64.8355
SEGedc959c416,TSf0553561e8,185.0,220.0,21.3154
SEGe6159adc22,TSd29e70c128,167.1,187.0,17.2241
SEG5065ede1d3,TSf25add6f3a,115.0,124.0,373.859
SEG0a15319bcb,TScb0b285159,23.5,32.8,141.012
SEG74e636e54e,TSe6714cbfdd,33.7,37.5,93.9432
SEGe5d0c755a5,TS8ea511c0a1,1.03,5.16,168.131
SEG4182177baf,TS055580bf5d,172.1,193.0,0.515207
SEG6ebbd6b9af,TSda410e142f,79.5,105.8,52.9179
SEG3729fbdcb7,TS2b7842f554,115.0,124.0,373.859
SEG017d61326d,TSe9513bdbd6,88.8,113.9,57.7753
SEG9c5932f87a,TS443ac81312,158.3,165.7,100.75
SEG90a5e475db,TS30f6b06801,202.0,205.0,177.555
SEG892fbbe254,TS76d4197a5d,165.8,194.39,100.23
SEG53ce7da16e,TSe8cf6380ac,70.1,85.3,64.8355
SEG6b258aceee,TSf7c05ecaf1,97.0,134.9,54.9607
SEG68ad9083d6,TSda9affbe11,155.0,158.2,101.649
SEGafbee74a53,TS7b7bafb0fa,165.5,208.0,26.5685
SEG3f192d4bad,TS04c42a0beb,50.0,70.0,61.4538
SEGe74d239e84,TS7143fb07ff,135.0,152.4,55.6976
SEG6b941108e2,TS24132c2e53,50.0,70.0,61.4538
SEG853be95875,TS25116cbe77,10.0,14.0,215.54
SEG92f7fe1873,TS874720f008,26.1,33.6,96.7136
SEG2bc53a68aa,TS05928b46fe,33.7,37.5,93.9432
SEG9b40327562,TS7bda0322ac,124.1,144.7,30.0234
SEGb9705dc208,TS4aff6b5863,10.0,14.0,215.54
SEGa87e6da2cb,TSeb9415d128,26.1,33.6,96.7136
SEGb36533f6f0,TSea8ddd055f,97.0,134.9,54.9607
SEG831ec13180,TS055580bf5d,26.1,33.6,96.7136
SEG1fca89aeee,TSeb58535d43,220.1,250.0,20.3456
SEG25a94a4ff2,TS0c0829db4c,155.1,158.2,101.649
SEG24d49ca46f,TS478fa29d45,23.5,32.8,141.012
SEG58da23869c,TSe6714cbfdd,75.0,88.7,58.2271
SEGa87e5064e3,TS0ae713d1a5,165.5,208.0,310.326
SEG2c44554c2d,TS87c63a4e02,75.0,88.7,59.6592
SEGdf2c1f125a,TS5be34975d7,312.6,400.0,165.56
SEG68df7d48f9,TS5c28dfa9ca,70.1,75.0,61.8359
SEG45218cfa13,TS6ff2389c54,26.1,33.6,96.7136
SEGc7ad1ff549,TS32530bb46a,315.3,331.5,98.3015
SEG10de4f2d19,TS874720f008,75.1,85.5,62.0938
SEGac78b32e99,TS0064756dcb,79.5,105.8,52.9179
SEG9949dfa7a8,TS7cb9d4122f,117.1,147.0,19.3657
SEG93a544ec01,TS8a860b9b72,147.1,167.0,18.1333
SEG49f72ba358,TSf450088623,124.1,144.7,30.0234
SEG8dd5a94863,TS0c139ee02f,6.2,6.3,109.264
SEG2db77d46d4,TS8c634a4f2c,75.0,88.7,58.2271
SEG37e8b45952,TS7c3e8eda03,117.0,129.0,0.353573
SEG4ca6493c0d,TS6ef1672b5d,97.0,134.9,54.9607
SEG838198f794,TSa55de547fe,1.462,2.924,152.17
SEG2f1bf6ae52,TS666767b301,310.0,315.2,98.727
SEG74d8fcc121,TSe9513bdbd6,79.5,105.8,52.9179
SEGd462d995db,TS97e6bd8f9b,6.2,6.3,109.264
SEG21825eb5d5,TS2130a64621,310.2,328.0,106.131
SEGe977db98a5,TS05928b46fe,315.3,331.5,98.3015
SEG391d311e9b,TSfa3e5079a3,50.0,70.0,64.9502
SEG605bf4af35,TSe9c90cedfa,156.0,156.25,171.09
SEG07c480f597,TS49044e168e,152.5,165.9,55.738
SEG141ff4ac4a,TSc99f6324df,193.1,226.8,0.57582
SEG527c0f27a9,TSf0e592f52c,129.1,150.4,0.393982
SEGd65d233298,TS469a3b02e2,312.6,400.0,165.56
SEG2466ed642f,TSe4260e2609,165.8,189.09,100.23
SEG63c3c6f8cf,TSa442a672e5,114.0,136.4,56.9391
SEG6f13b7cd35,TS8ea511c0a1,75.0,88.7,59.6592
SEGd2363fae1d,TSda9affbe11,79.5,105.8,134.928
SEG3414f8d9e2,TS6e1a677fa1,193.1,226.8,0.57582
SEGedcb0ab219,TS04fcc74874,79.5,105.8,52.9179
SEG10b90462af,TS2f96a4be85,100.0,155.9,190.763
SEGa062467610,TSf7c05ecaf1,14.1,23.4,155.573
SEGe1f07be38e,TS42d0b628c0,315.3,331.5,98.3015
SEGca328d5404,TS7cf3133006,65.0,79.4,142.393
SEGc0323eed59,TS0e2a47f426,14.1,23.4,155.573
SEGd795787aab,TS2661a11a3f,280.1,321.4,17.9312
SEGaf38b34579,TS25e8984bfe,10.0,14.0,215.54
SEG7a79a14c82,TSe9c90cedfa,65.0,79.4,55.5115
SEG01e99dce1f,TSc11915e3ee,65.0,79.4,55.5115
SEG0d10abd5bb,TS4f3da44342,250.1,280.0,18.9919
SEGd673ecd78e,TSda9affbe11,33.7,37.5,93.9432
SEGfcc302b93e,TS478fa29d45,114.0,136.4,56.9391
SEG472063bd0c,TS6ef1672b5d,167.1,187.0,17.2241
SEG3a8905f59a,TSa790cd60e5,65.0,79.4,55.5115
SEGdc75f5e6d0,TSec107a29d2,255.0,258.0,221.953
SEG0c38b7b681,TS8c634a4f2c,310.2,328.0,106.131
SEG254efb3b19,TS04fcc74874,100.0,155.9,171.978
SEG6450696635,TSc7c50e9162,280.1,321.4,17.9312
SEG777dd1f107,TSda410e142f,75.0,88.7,59.6592
SEG36f43fba58,TS443ac81312,147.1,167.0,18.1333
SEG5fb4cbf88f,TSee8f79fd45,15.0,18.5,108.435
SEG6b5f104400,TSff6b080e7d,0.36,0.9,171.336
SEGa75c7aee62,TSf2f132c858,0.36,0.9,171.336
SEGbe142f3418,TS55c54cd19d,70.1,75.0,61.8359
SEGe26e06ffb8,TS7bda0322ac,1.03,5.16,168.131
SEGf2e3f58f31,TS6b2a8043e4,105.9,136.3,51.34
SEGa263cfd93e,TSa0373678c6,280.1,321.4,17.9312
SEG081b483dc8,TSda410e142f,124.1,144.7,342.542
SEGd584b791c9,TS84b8520c28,65.0,79.4,54.9888
SEGabc9521d84,TSc43ca385e8,1.462,2.924,152.17
SEG5f1d5990c6,TS2e3a4076ec,150.5,172.0,0.444492
SEGb34e82765e,TS055580bf5d,115.0,117.0,20.2143
SEG506038d662,TS874720f008,315.3,331.5,98.3015
SEGa79eb487ee,TS31165b053e,105.9,141.04,130.352
SEG128c52dede,TS6ff2389c54,23.5,32.8,141.012
SEG3074e2ef99,TS025d083f40,315.3,331.5,98.3015
SEGece12d7d58,TS5f1586151b,255.0,258.0,221.953
SEGc7f134a2af,TSec107a29d2,280.1,321.4,17.9312
SEGf559df1f00,TSf7c05ecaf1,250.1,280.0,18.9919
SEG0046b92958,TSa442a672e5,117.0,129.0,0.353573
SEG60b1aea63d,TS0e0b71e89c,65.0,79.4,142.403
SEGcb4d8be7b4,TS8d4c8ca0ac,105.9,141.04,50.8469
SEGb8588d98d9,TSa442a672e5,152.5,165.9,55.738
SEGebe183fbc2,TSc11915e3ee,50.0,70.0,61.4538
SEGb67f6fd58f,TSa18c1ed2d2,5.936,5.937,127.251
SEG255d33711b,TS2b7842f554,15.0,18.5,108.435
SEGe3cb7bbfb2,TS2f96a4be85,79.5,105.8,134.928
SEGcbfcd3138f,TS09c93edef7,115.0,124.0,34.0239
SEG9bb3d5968d,TSea8ddd055f,117.1,147.0,19.3657
SEGcc0c111dfc,TSd18d3cfa89,165.5,208.0,310.326
SEGe35268f260,TSf988146cfc,135.0,152.4,55.6976
SEGb74bec472a,TSc99f6324df,26.1,33.6,96.7136
SEGe6ccf5084d,TS3856554761,220.1,250.0,20.3456
SEGe243388b98,TSd18d3cfa89,14.1,23.4,155.573
SEG443bd9321a,TS7742df5bec,65.0,79.4,55.5115
SEG36f639c875,TSe5a8bddd9e,26.1,33.6,96.7136
SEG28852c3b3a,TSb0a72470c9,310.0,328.0,106.131
SEG42f80f0aa3,TSf6619c37bf,280.1,321.4,17.9312
SEG82ee7d19ef,TS87c63a4e02,23.5,32.8,141.012
SEGa9b583fe1f,TS05928b46fe,0.721,0.722,178.06
SEGaf3f274df0,TSf0f0a49e31,75.0,88.7,59.6592
SEGde8f025322,TS05928b46fe,117.1,147.0,19.3657
SEG4d95cf516f,TS432824cef5,70.1,85.3,64.8355
SEG58c13d602e,TS55c54cd19d,344.1,386.5,206.618
SEG621d24a7c4,TS87c63a4e02,144.8,165.4,28.3364
SEG44f27b832a,TSec107a29d2,105.9,141.04,50.8469
SEG343f7dc9d2,TSf6619c37bf,79.5,105.8,134.928
SEG9e76ed1e5f,TS7c3e8eda03,26.1,33.6,96.7136
SEGbf889fe77a,TS7143fb07ff,60.0,85.5,88.5458
SEGc14aa26831,TSa114592a6e,124.1,144.7,342.542
SEG2ca60431ef,TS5c28dfa9ca,50.0,70.0,61.4538
SEGb495b820f9,TS0e0b71e89c,79.5,105.8,134.928
SEG87a84ce506,TSba51d6f88e,15.0,18.5,108.435
SEGc765085595,TS478fa29d45,165.5,208.0,26.5685
SEG6d6756e2ec,TSf6619c37bf,105.9,141.04,50.8469
SEGf49a4bbe19,TS6ff2389c54,65.0,79.4,142.393
SEG4436c88ec8,TSeb58535d43,105.9,141.04,50.8469
SEG810bb5fe47,TS8bd964e3f8,165.5,208.0,310.326
SEG9fe6306697,TSf3c4cf7d55,88.8,113.9,55.9683
SEGe3fc10c270,TS50f763e077,105.9,136.3,51.34
SEG6dec43acd5,TSff6b080e7d,105.9,136.3,130.382
SEGc30f9592a0,TS7cb9d4122f,115.0,117.0,20.2143
SEGe12c0e4bcc,TS84b8520c28,33.7,37.5,93.9432
SEGf850b2a73b,TSa18c1ed2d2,185.0,220.0,21.3154
SEGd5ea41ba49,TSf426558a2a,310.0,328.0,106.131
SEGde8e46f75a,TSda9affbe11,15.0,18.5,108.435
SEGc19993dff0,TS741a1f1b80,310.0,315.2,98.727
SEG8b066139e0,TS0c139ee02f,75.1,85.5,62.0938
SEG2bbd47eae5,TS025d083f40,386.6,434.8,201.092
SEGe4fe9755a5,TS25e8984bfe,0.36,0.9,171.336
SEGdea4eea733,TSf25add6f3a,167.1,187.0,17.2241
SEGf394d9412b,TSba51d6f88e,115.0,124.0,373.859
SEG3b7d82fced,TSc99f6324df,250.1,280.0,18.9919
SEGc343a208ba,TSeb9415d128,26.1,33.6,96.7136
SEGd405e199c5,TS24132c2e53,65.0,79.4,55.5115
SEGd59d45bbaf,TSf5bb5644d6,15.0,18.5,108.435
SEG68dd5b0847,TS37ff698958,26.1,33.6,96.7136
SEG82d8c9e106,TS6b2a8043e4,10.0,14.0,215.54
SEGca6fac5ffa,TSd0fc980b3a,328.1,399.7,100.467
SEGd422da134b,TS443ac81312,220.1,250.0,20.3456
SEG5b75f19de9,TS874720f008,15.0,18.5,108.435
SEG576c54dd60,TS76d4197a5d,165.5,208.0,310.326
SEGeea2a22494,TS5b76c70c04,50.0,70.0,61.4538
SEG3647246861,TS3f4a752d20,386.6,434.8,201.092
SEG8d4dfbb052,TSa55de547fe,115.0,124.0,373.859
SEGb9806a56ee,TS8a4ad29ceb,114.0,130.3,54.9015
SEG8ffc88ff4c,TSa18c1ed2d2,79.5,105.8,52.9179
SEG8f2e62a052,TS025d083f40,144.8,165.4,28.3364
SEGffef503bd2,TS25116cbe77,15.0,18.5,108.435
SEG5190d056ea,TSf450088623,79.5,105.8,134.928
SEG8f630dcf01,TSf7c05ecaf1,79.5,105.8,134.928
SEGd604d30016,TS05928b46fe,2.1,8.4,149.385
SEG438da6c93d,TSd0fc980b3a,117.1,147.0,19.3657
SEGdb59045b69,TS543272cc34,185.0,220.0,21.3154
SEG5cea9ade38,TSe9513bdbd6,70.1,75.0,61.8359
SEG5d3b51c56e,TS0c0829db4c,97.0,134.9,54.9607
SEG5fbcb8164f,TSa55de547fe,50.0,70.0,64.9502
SEG47b086ada1,TSe9c90cedfa,79.5,105.8,52.9179
SEG357277c9c6,TS6ff2389c54,33.7,37.5,93.9432
SEG583b0abe3b,TS4d5a110698,100.0,155.9,190.763
SEG0d078751e9,TS741a1f1b80,165.5,208.0,26.5685
SEG929962d83a,TScb0b285159,0.721,0.722,178.06
SEG2b7f7b3336,TS0ae713d1a5,105.9,141.04,130.352
SEG3d0ed6ade0,TS874720f008,165.5,208.0,26.5685
SEG6e05e2037d,TSf3c4cf7d55,115.0,124.0,34.0239
SEGd94cbbc806,TS443ac81312,2.1,8.4,149.385
SEG285ba012da,TS7c3e8eda03,105.9,136.3,51.34
SEGae3e9dbac2,TS8895174cf3,187.1,208.0,16.5371
SEG40d2d44b77,TS68cccee489,65.0,79.4,142.393
SEG2387f5326c,TSf0553561e8,79.5,105.8,134.928
SEGbc1bcb7340,TSfa31d84579,147.1,167.0,18.1333
SEG3a2cc2dff8,TS31165b053e,310.2,328.0,106.131
SEG836b3ba222,TSa790cd60e5,310.2,328.0,106.131
SEG152ad8fd10,TSf0553561e8,240.1,312.5,172.836
SEG33ecf3d900,TSa18c1ed2d2,115.0,117.0,20.2143
SEG363e2a1830,TS1f1def30c4,344.1,386.5,206.618
SEG7357e92689,TS4d5a110698,75.1,85.5,62.0938
SEG78e986326c,TS8d4c8ca0ac,50.0,70.0,64.9502
SEGd74bc1cef5,TSe9c90cedfa,26.1,33.6,96.7136
SEGc1c76fcdb5,TSfa31d84579,165.5,208.0,26.5685
SEG984aef21e5,TSec107a29d2,147.1,167.0,18.1333
SEGa0dfbc8997,TS87d83de23a,386.6,434.8,201.092
SEGf9c41b928c,TSf5bb5644d6,18.6,26.0,102.885
SEG7ce96fac7c,TS25e8984bfe,115.0,124.0,373.859
SEGfc950b30ba,TS8895174cf3,158.3,165.7,100.75
SEG113342d3c5,TSd18d3cfa89,185.0,220.0,21.3154
SEG5b087c3792,TSd08b69a66f,187.1,208.0,16.5371
SEG1955861219,TS68cccee489,167.1,187.0,17.2241
SEG24e3d364e9,TS26b55ccfc1,114.0,130.3,54.9015
SEGbbc5da3cf0,TS7143fb07ff,386.6,434.8,201.092
SEG2fd3080efe,TSfa3e5079a3,301.0,344.0,212.286
SEG6fe9616b01,TSa442a672e5,167.1,187.0,17.2241
SEG3aaafb702c,TS9dba1a3b01,165.8,194.39,100.23
SEGc80557746b,TSde0255c439,150.5,172.0,0.444492
SEGf8383c7e8c,TSda9affbe11,301.0,344.0,212.286
SEG7ea6fc1d74,TSa5f1ec3f85,65.0,79.4,55.5115
SEGb57fc379c1,TS5f1586151b,23.5,32.8,141.012
SEGb6ff21cbcc,TS249557872b,344.1,386.5,206.618
SEGca43fc2581,TS7143fb07ff,75.0,88.7,58.2271
SEG62d6c842dc,TS77f91674dc,165.5,208.0,310.326
SEG8fa4e51f11,TS4aff6b5863,90.0,96.9,56.6363
SEG4b8688debd,TS8b14b0e305,79.5,105.8,52.9179
SEG8ebc160ddf,TS666767b301,0.653,1.959,195.46
SEG9e551732a8,TSe6714cbfdd,331.6,395.9,98.0178
SEG13871e7a9d,TS5ea5d90b6c,65.0,79.4,55.5115
SEGabf7158cab,TSe5a8bddd9e,165.5,208.0,26.5685
SEG4bc0473e5e,TS443166fe6c,117.1,147.0,19.3657
SEG7624a928c7,TSf6619c37bf,158.3,165.7,100.75
SEGfe480ac9fb,TSa5f1ec3f85,33.7,37.5,93.9432
SEGe5075b4100,TSf8f59db910,144.8,165.4,326.954
SEGb3b7ebede9,TSfeb615966d,1.462,2.924,152.17
SEG84664ab84e,TS5be34975d7,0.721,0.722,178.06
SEG9fb235463f,TS432824cef5,1.03,5.16,168.131
SEG4920aae025,TSc84e67f3cf,172.1,193.0,0.515207
SEGf9f7004390,TS0e5dfbabce,147.1,167.0,18.1333
SEG1fa00c3eae,TS632a2e8ee3,165.5,208.0,310.326
SEGb41ac31492,TSc7c50e9162,240.1,312.5,172.836
SEG12b2625a5f,TS5624c05049,105.9,136.3,51.34
SEG56daf3ffb9,TSe9c90cedfa,150.5,172.0,0.444492
SEGca7abf9a79,TS07d3a63e2b,6.2,6.3,109.264
SEGc02ce60638,TS98b842dd92,386.6,434.8,201.092
SEG5fae35a2db,TS70c9f1cdf8,158.3,165.7,100.75
SEG6bb1d0b275,TSa114592a6e,150.5,172.0,0.444492
SEG719571b18f,TSa0373678c6,124.1,144.7,342.542
SEGa5b6d32a69,TS543272cc34,328.1,399.7,100.467
SEG1333a70c35,TSf0553561e8,1.462,2.924,152.17
SEG7791bf1d35,TS36061ce77d,5.936,5.937,127.251
