action_id,slot_id,contribution
ACTa7b13dd363,TSeb58535d43,7.1875
ACT58e9dfb034,TSe8cf6380ac,32.5
ACT9ba06020d2,TSc99f6324df,62.5
ACTd43b8a7679,TS7bda0322ac,25.0
ACTed6f66aeef,TS7cb9d4122f,50.3125
ACT1d4a4128f7,TS0e0b71e89c,45.5208
ACT1a505f10b6,TS40e6d8607e,77.5
ACTb57c2c8ffa,TS31df6c22e6,6.5
ACTac003921b4,TS0e2a47f426,32.5
ACTb5778f6982,TSea8ddd055f,35.9375
ACTf53c7e446f,TS31165b053e,77.55
ACT01e1424657,TSc9b8f16ba0,155.0
ACTd897300fcd,TS7cf3133006,57.5
ACT1d4a4128f7,TS6e1a677fa1,50.3125
ACTe1e47d49dd,TS3d7ccb0210,8.33333
ACT393247725f,TS37ff698958,6.5
ACT84fc7a0409,TSf5bb5644d6,45.0
ACT1defaaa5b5,TS7143fb07ff,37.5
ACT647662e53d,TS4f3da44342,45.5
ACT82d7bd2022,TS8a4ad29ceb,30.0
ACTffdba5cc46,TSf8f59db910,50.3125
ACT7a7b4febd6,TS98b842dd92,40.7292
ACTe334d10146,TSf8f59db910,41.6667
ACT10639fd2b6,TS4d5a110698,45.0
ACTe159543a92,TSda410e142f,62.5
ACTee013b3632,TSd08b69a66f,112.604
ACT78824677d0,TSda410e142f,37.5
ACTc0a6d53d68,TS8a4ad29ceb,37.5
ACT34f9d071ed,TSfeb615966d,58.5
ACT83bb41bbc6,TS77f91674dc,57.5
ACTb1b249bc0a,TS7cf3133006,64.6875
ACT6cdc6a6fcc,TSea8ddd055f,6.5
ACTb6637bd7a2,TS42d0b628c0,45.5
ACTb5fd12b5cf,TS242b6d35a5,155.0
ACTd8e4f7c12e,TS09c93edef7,15.0
ACTc17709af8c,TS2661a11a3f,30.0
ACTca82c5c357,TSf8f59db910,12.5
ACT979a122e10,TS8a860b9b72,15.0
ACT99d62ea3fa,TS40e6d8607e,92.5
ACT170f9263bc,TS741a1f1b80,6.5
ACTa2203b062a,TS70c9f1cdf8,26.3542
ACT5a697cbf1c,TSc99f6324df,31.1458
ACTe696a22a81,TS443166fe6c,6.5
ACTa88969d095,TS1f1def30c4,64.6875
ACTf73f467dba,TS0afeb9f6ae,55.1042
ACTa201ca06e3,TS25116cbe77,32.5
ACTd2d1a1daee,TS7742df5bec,8.33333
ACTb726f4a2b0,TS07d3a63e2b,77.5
ACT2b72f66bfb,TS05928b46fe,12.5
ACT34ef9de5e6,TS77f91674dc,15.0
ACTd41e9e63f8,TSeb9415d128,0.515
ACT7ab93e5a57,TS36061ce77d,15.0
ACTb2c317e987,TS7cb9d4122f,7.5
ACTbe9aa9c932,TSf98c56f109,11.9792
ACT3fa6b3f795,TS04fcc74874,26.3542
ACTdddf308fc3,TS07d3a63e2b,26.3542
ACTdddf308fc3,TS24132c2e53,55.1042
ACT7be0a0ab45,TS7376d266d9,50.3125
ACTf35c26aee0,TS24132c2e53,50.0
ACT3936e3f8cf,TSf5bb5644d6,92.5
ACTac178f30f7,TS3856554761,2.968
ACTe3affde459,TS7143fb07ff,19.5
ACT63733d85ef,TS242b6d35a5,25.0
ACT96fe0ff62a,TS025d083f40,7.5
ACTdff1387d7d,TS3d7ccb0210,79.0625
ACTe9a1585adf,TS432824cef5,5.0
ACTd9e1a46c38,TS278d9f1fcc,55.1042
ACTe248c8b893,TS543272cc34,45.5208
ACT00e66168a0,TSd29e70c128,5.0
ACT1642a7a64b,TS249557872b,10.0
ACT3b95ec89c1,TSc7c50e9162,79.0625
ACTa19a50ca7f,TS87c63a4e02,155.0
ACTf5f8456899,TS3f4a752d20,112.604
ACT6a3eed715e,TS6b2a8043e4,0.515
ACT0ab0596b66,TS8b14b0e305,7.1875
ACTd0d201b8b1,TSda410e142f,45.5
ACT207e040dae,TSf0553561e8,37.5
ACT0454825c2f,TS7c3e8eda03,7.1875
ACTd47dcfe013,TSfeb615966d,6.5
ACT0a22219ffa,TS242b6d35a5,25.0
ACTeafeaa39de,TSb0a72470c9,32.5
ACT1d4a4128f7,TSf25add6f3a,88.6458
ACT7edd77f032,TS24132c2e53,127.5
ACTb53e5b5b2b,TSf8f59db910,6.5
ACTad03aec93f,TS6e1a677fa1,62.5
ACT41fcd28db4,TS0c139ee02f,0.515
ACTe3be74aaba,TS09c93edef7,103.021
ACT1d9fd4a796,TS49044e168e,7.1875
ACTf7345469d1,TS5ea5d90b6c,103.021
ACT44067d4513,TSff6b080e7d,6.5
ACTfe216bb015,TS478fa29d45,37.5
ACT44f00715cf,TSc7c50e9162,41.6667
ACT1dbae3d2fc,TS7bda0322ac,50.0
ACTf7162ee0e0,TSa18c1ed2d2,57.5
ACT0a16326606,TS68cccee489,45.0
ACTbd092e5a22,TS07d3a63e2b,64.6875
ACT31cc161fe4,TSfa31d84579,62.5
ACT8ded0c5936,TS8895174cf3,35.9375
ACT6dc596b37a,TS70c9f1cdf8,8.33333
ACT76b09d85f5,TS0afeb9f6ae,69.4792
ACT78443f197d,TS469a3b02e2,6.5
ACT00cac161f4,TS87c63a4e02,16.7708
ACTa9d1f3a8a9,TS443166fe6c,15.0
ACT8710df7edb,TS4aff6b5863,74.2708
ACTfd2297888b,TS3f4a752d20,45.5208
ACTcf6e832c5b,TS3f6b29d3d4,2.39583
ACT2e8e9ea1a3,TS2e3a4076ec,93.4375
ACTce71d6269a,TS25a9345498,41.6667
ACT519ea2bf1b,TS7b7bafb0fa,11.9792
ACTb21bcf2851,TSb32f93b444,107.813
ACTfe774104b0,TS78f161f2ff,155.0
ACT57964849f6,TS25e8984bfe,40.7292
ACTd9ab4daacf,TS432824cef5,98.2292
ACT6a555a5c14,TS4d5a110698,12.5
ACT18efc68fe2,TS6ff2389c54,50.3125
ACT694506a51b,TS0e5dfbabce,127.5
ACTf73f467dba,TS32530bb46a,40.7292
ACT91a86da031,TS741a1f1b80,50.3125
ACTced44e071f,TS7cb9d4122f,3.1
ACT9d4ca659c9,TSeb58535d43,79.0625
ACT5187589bee,TS469a3b02e2,77.55
ACTbd77ad8cf8,TS6e1a677fa1,155.0
ACTdff1387d7d,TS6f1fc6830c,74.2708
ACT3482c8a4be,TS77f91674dc,155.0
ACTa0d6ccd2e4,TS25116cbe77,0.515
ACT320f3741d2,TS8b14b0e305,19.5
ACT8896ba9add,TSbc57395db7,5.0
ACTc6c40acddb,TS25e8984bfe,6.5
ACT11381b3793,TS0e2a47f426,88.6458
ACTe2c1e2219e,TS07d3a63e2b,45.5
ACT8097d8eb36,TS09c93edef7,155.0
ACTffdba5cc46,TS2f96a4be85,93.4375
ACT57964849f6,TS2661a11a3f,45.5208
ACT24f62bb7c5,TSff6b080e7d,45.5
ACTdfc5d1a20b,TS4447a8fd1d,74.2708
ACT28756fe68e,TS68cccee489,21.5625
ACTc1be1d4c94,TS31df6c22e6,6.5
ACT9ff1896080,TSeb9415d128,11.9792
ACTdc9d7b2fd5,TS70c9f1cdf8,6.5
ACT4e2b5bb377,TS025d083f40,6.5
ACTfb1a132bd0,TS97e6bd8f9b,10.0
ACTf10e294a1d,TS70c9f1cdf8,79.0625
ACTf979876a03,TS7cf3133006,37.5
ACT86f29d71e8,TS37ff698958,31.1458
ACTc77b76fd88,TSda9affbe11,32.5
ACTdf4e4929ef,TSe4260e2609,37.5
ACTbb7a7f1a06,TSf98c56f109,155.0
ACT4dc8dbb21d,TS5368b7fc42,2.968
ACT4ed2d7e93a,TS31165b053e,107.813
ACT0ab0596b66,TSd0fc980b3a,45.5208
ACTe5b83c326c,TS055580bf5d,5.0
ACTd612d9da6a,TS87c63a4e02,62.5
ACT60046c1e53,TS4bbcbe666d,59.8958
ACT9a596b36cf,TSb0a72470c9,37.5
ACT8bab7bbe1a,TS6b2a8043e4,3.1
ACTb1b249bc0a,TSf7c05ecaf1,26.3542
ACT6247e94d99,TS5f1586151b,7.1875
ACT8cb7c33462,TSe9c90cedfa,37.5
ACT2428ab73b3,TS6f1fc6830c,37.5
ACTa3e6bb1f67,TS5be34975d7,64.6875
ACT7a7b4febd6,TS6f1fc6830c,74.2708
ACT45f786ae87,TS25e8984bfe,2.39583
ACTbe95560bdf,TS6ff2389c54,58.5
ACTe2493bb565,TS49044e168e,50.0
ACTe69663cdf7,TSc99f6324df,7.5
ACT6d00795897,TSde0255c439,7.5
ACTc60877e762,TS42d0b628c0,107.813
ACTb926c7c7ad,TSfa31d84579,155.0
ACT957a0f24aa,TSc99f6324df,19.5
ACTef9f607470,TS77f91674dc,58.5
ACT3029169b14,TS7b7bafb0fa,32.5
ACT62d3ba4d5c,TSf0e592f52c,19.5
ACT3decadef3c,TS07d3a63e2b,40.7292
ACT318b4c8889,TS70c9f1cdf8,6.5
ACTc27a2960d6,TS4d5a110698,15.0
ACT26225499f7,TSf8f59db910,7.5
ACTda2e8b6d95,TS7c3e8eda03,50.0
ACTd22108468a,TSd0fc980b3a,45.5208
ACT8142036e59,TS05928b46fe,69.4792
ACT953538727e,TS666767b301,7.5
ACT0d9b0dacbe,TS31df6c22e6,8.33333
ACTb17f2f3b65,TSa2bddef18e,69.4792
ACTaa235da221,TS7143fb07ff,45.0
ACTa55b70ddfb,TS6e1a677fa1,59.8958
ACTf10e294a1d,TSb0a72470c9,83.8542
ACTa3996ff38d,TS5be34975d7,127.5
ACT59d0e88fb4,TS030306ac46,155.0
ACT11c512bbae,TS7742df5bec,55.1042
ACT9f33d4cdaf,TS5ea5d90b6c,7.5
ACT6f9add31b6,TS3856554761,25.0
ACT522e1106d0,TS3d7ccb0210,8.33333
ACTf6bd8f9adb,TSf0e592f52c,3.1
ACT83a4050ce2,TSbe35f40078,5.0
ACT2ebe1f4eba,TS242b6d35a5,98.2292
ACT132fdd1ed4,TSda410e142f,25.0
ACT359c0f64c4,TSde0255c439,0.731
ACT9a596b36cf,TSa442a672e5,62.5
ACT7a7b4febd6,TSb32f93b444,55.1042
ACT485d819923,TS04fcc74874,2.968
ACT4dca7182f7,TS432824cef5,15.0
ACT025998800b,TS7cf3133006,55.1042
ACT551125f68a,TS2e3a4076ec,45.5208
ACT6f53171c45,TS4aff6b5863,155.0
ACT4eba25f42a,TSf7c05ecaf1,31.1458
ACT8474506017,TSf6619c37bf,55.1042
ACT6506ff8256,TS87c63a4e02,83.8542
ACT43dbc17848,TS77f91674dc,57.5
ACTb5d4ad6022,TS632a2e8ee3,19.5
ACTfa33d6b47d,TS25116cbe77,69.4792
ACTe2f5bc38ef,TS874720f008,62.5
ACTdbfd39b5e3,TS04fcc74874,50.0
ACTdddf308fc3,TS432824cef5,107.813
ACT16ebc2c5a1,TS36061ce77d,0.731
ACT00cac161f4,TS7b7bafb0fa,31.1458
ACT8200a735e8,TSc7c50e9162,26.3542
ACTfa763e1269,TS7143fb07ff,32.5
ACT6cd7834cc3,TS242b6d35a5,79.0625
ACT42f4d8c87c,TS0e2a47f426,41.6667
ACTb9ac3c7fb8,TSc7c50e9162,8.33333
ACTe3d1eda487,TS7cb9d4122f,83.8542
ACT59cf1138a8,TS87c63a4e02,8.33333
ACT755ebfff73,TS278d9f1fcc,155.0
ACT30a16ea251,TSe8cf6380ac,88.6458
ACT2fcf7ee49c,TS25116cbe77,93.4375
ACT49d53bb1ee,TS0c0829db4c,45.5
ACT2dcfc69454,TS3856554761,88.6458
ACT38f6977dd1,TS24132c2e53,50.0
ACTb0aeed99b9,TS3856554761,88.6458
ACT786afa3788,TS432824cef5,103.021
ACT2f4f364a25,TS3f4a752d20,31.1458
ACT81171d036f,TS31df6c22e6,62.5
ACT4eba25f42a,TS8a4ad29ceb,98.2292
ACT449a3e3a5c,TSb0a72470c9,32.5
ACTe0476acf9d,TSf6619c37bf,69.4792
ACTf29b22251e,TS25116cbe77,3.1
ACT826b4c692c,TS5c28dfa9ca,69.4792
ACT1195ce26e6,TSa2bddef18e,155.1
ACT826b4c692c,TS0e0b71e89c,50.3125
ACT36fc1a6402,TS3856554761,74.2708
ACTc1be1d4c94,TS5be34975d7,58.5
ACT6698f669f8,TS0e0b71e89c,45.5
ACTd0ac048b36,TS7cb9d4122f,25.0
ACT4825559a4c,TS874720f008,93.4375
ACT1ae0016adb,TS7bda0322ac,50.3125
ACT2fcf7ee49c,TSc7c50e9162,2.39583
ACT8db7826520,TS666767b301,32.5
ACTf1f3414b95,TSa442a672e5,11.9792
ACTce4b9489dd,TS5be34975d7,19.5
ACT7b5cc41918,TS09c93edef7,3.1
ACT2589246821,TS0c0829db4c,62.5
ACT41fbea059f,TS8895174cf3,59.8958
ACTd9e1a46c38,TS3d7ccb0210,74.2708
ACT1610f6dddf,TSf0f0a49e31,12.5
ACT5a4a39e965,TS6b2a8043e4,12.5
ACTeb0855ea37,TSeb58535d43,112.604
ACT3b4387bc2e,TS42d0b628c0,3.1
ACT7710257cc3,TSea8ddd055f,0.515
ACTa1612d2755,TS07d3a63e2b,59.8958
ACT88a633b783,TSe5a8bddd9e,19.5
ACTb0e8ccce8f,TS055580bf5d,25.0
ACT352ceb0a86,TSeb9415d128,7.5
ACT2609c767f8,TS4d5a110698,107.813
ACTb911a49fd3,TSa18c1ed2d2,45.5
ACT96b12c8ccc,TSff6b080e7d,62.5
ACT61a34ef503,TS8ea511c0a1,25.0
ACTed2921d6d0,TS4f3da44342,93.4375
ACT47cc65dab0,TSeb9415d128,103.021
ACTba76dc209c,TSf450088623,79.0625
ACT6178ccc3b3,TS2e3a4076ec,55.1042
ACTf0002b3754,TS0e0b71e89c,3.1
ACT466bcbc252,TSbc57395db7,19.5
ACTf10f6c2af2,TS8b14b0e305,21.5625
ACTa8cff33932,TS5be34975d7,19.5
ACT4c3f88e92c,TS0ae713d1a5,31.1458
ACT22e13e38f5,TSe0b6ccf3df,62.5
ACT2345586e37,TScbb1097136,155.1
ACTfd7201abab,TSf988146cfc,155.0
ACT3cebc079b1,TS7cf3133006,6.5
ACT09dcb21238,TS0c0829db4c,35.9375
ACTb971647c96,TSee8f79fd45,155.1
ACTf01e012f6c,TSbe35f40078,155.0
ACTfe63a439af,TSa5f1ec3f85,45.5
ACT638b8ab06a,TS98b842dd92,5.0
ACTa90614c8ce,TS249557872b,11.9792
ACT4ac661e89d,TSf6619c37bf,45.5
ACT837398fbd0,TSe9c90cedfa,62.5
ACT0214956bd9,TSa5f1ec3f85,57.5
ACTe7015e53cc,TS2e3a4076ec,7.5
ACT1496e008a9,TS24132c2e53,7.1875
ACT9a596b36cf,TS70c9f1cdf8,12.5
ACTef8c3fd375,TS4d5a110698,50.3125
ACT1d78079510,TSc7c50e9162,93.4375
ACT2d507f2b44,TSfeb615966d,50.3125
ACT82802f9284,TS7c3e8eda03,88.6458
ACTcb320b746b,TS3d7ccb0210,41.6667
ACT997359ac97,TS87c63a4e02,155.1
ACTa2de795eb9,TS443166fe6c,45.5208
ACTe16c32dc5f,TS49044e168e,40.7292
ACTe9db54c5a2,TSec107a29d2,16.7708
ACT68595f012d,TS030306ac46,7.5
ACTa7da9eb6b5,TS55c54cd19d,15.0
ACTa1152dc13b,TSe9c90cedfa,59.8958
ACTc1492b4779,TS2130a64621,32.5
ACT2496b3a43c,TS3f4a752d20,19.5
ACTef05161ffd,TS3856554761,37.5
ACT79e05f756a,TS87c63a4e02,64.6875
ACTc044b45e4c,TS7376d266d9,58.5
ACT365d2291ff,TS7143fb07ff,10.0
ACT2bc023ca10,TSa18c1ed2d2,45.5
ACT4b83f80520,TS4bbcbe666d,32.5
ACTb298f31667,TS04fcc74874,0.515
ACT6490a0cc97,TS8b14b0e305,7.5
ACT4825559a4c,TS0c0829db4c,45.5208
ACT737c482e9d,TSa2bddef18e,16.7708
ACT62c9ff045a,TS5c28dfa9ca,16.7708
ACTe03a68e75f,TS8a860b9b72,64.6875
ACT5b81a0315b,TS70c9f1cdf8,7.1875
ACT28756fe68e,TSa442a672e5,112.604
ACT67fcd0f0d3,TS30f6b06801,5.0
ACT7dba64bfb1,TSfeb615966d,92.5
ACT293ea1367d,TS05928b46fe,16.7708
ACT3f4e80593b,TSfa31d84579,19.5
ACT0b620547e1,TS8a4ad29ceb,7.5
ACT1a852bc4d9,TS3856554761,26.3542
ACTb5778f6982,TS8ea511c0a1,64.6875
ACT7deebff676,TSa442a672e5,37.5
ACTaf75d99923,TS432824cef5,40.7292
ACT2573ad7a24,TS2661a11a3f,16.7708
ACTb9fba44741,TS8b14b0e305,92.5
ACT702d324eb1,TSa55de547fe,6.5
ACT7be0a0ab45,TS7b7bafb0fa,16.7708
ACT9f3d819477,TS632a2e8ee3,7.1875
ACTe862c6cf37,TS25116cbe77,45.5
ACT1b9ef12e0a,TS2b7842f554,19.5
ACT98556929be,TS5be34975d7,0.515
ACTd5f6aabbf6,TSe9c90cedfa,40.7292
ACT2f4f364a25,TS249557872b,98.2292
ACT786afa3788,TS025d083f40,69.4792
ACT812948e2ef,TS3f4a752d20,2.39583
ACT2a14ed1a8c,TS7143fb07ff,45.5
ACT786afa3788,TS6ff2389c54,83.8542
ACT82863009e5,TS7cf3133006,155.1
ACTc176a50265,TS5ea5d90b6c,45.5208
ACT0d90f440bb,TSf98c56f109,7.5
ACT34f9d071ed,TS5624c05049,6.5
ACT19f4f71cba,TSa18c1ed2d2,15.0
ACTdf4e4929ef,TS9215f23210,62.5
ACTb775fb666a,TS3f6b29d3d4,12.5
ACTbd43c4aa86,TS7cb9d4122f,19.5
ACT293ea1367d,TS0c0829db4c,31.1458
ACTf152a153e8,TSc7c50e9162,45.5
ACTdddf308fc3,TSfa3e5079a3,64.6875
ACTe781c18029,TS5be34975d7,16.7708
ACT543b0d87d4,TSe4260e2609,77.5
ACT39f1ee2462,TS87c63a4e02,55.1042
ACT26013ab4a1,TS443ac81312,32.5
ACTa7b13dd363,TS24132c2e53,45.5208
ACT3a5253e9b2,TS4bbcbe666d,155.0
ACT7586449583,TSf0e592f52c,11.9792
ACTaf403cadf2,TSf7c05ecaf1,45.5
ACTfafb4a67ae,TS49044e168e,41.6667
ACT8e30681f14,TSa18c1ed2d2,12.5
ACT1496e008a9,TS632a2e8ee3,98.2292
ACTd0e4c45831,TSc84e67f3cf,92.5
ACT60860cb59d,TSa18c1ed2d2,3.1
ACTee5f089d9e,TS77f91674dc,57.5
ACT0ced00d96e,TS49044e168e,155.1
ACTff916947f9,TS5624c05049,74.2708
ACT479b71d838,TSf3c4cf7d55,32.5
ACT1b11943860,TScfb121d745,55.1042
ACT07e54274c0,TS4f3da44342,6.5
ACT6fed60fa48,TS443166fe6c,155.1
ACTe16c32dc5f,TSa5f1ec3f85,93.4375
ACT0a47f19fd3,TS25e8984bfe,7.5
ACTb5778f6982,TS469a3b02e2,83.8542
ACTa3e05e5bd4,TS8a4ad29ceb,26.3542
ACT551125f68a,TS25116cbe77,40.7292
ACT7df8df76dc,TS25a9345498,58.5
ACT76bfb0e44e,TS87d83de23a,58.5
ACTdd42cb920b,TS741a1f1b80,16.7708
ACT21bd4e6330,TS4aff6b5863,77.5
ACT108ee532ef,TS874720f008,58.5
ACT6d2e0a2f1f,TS55c54cd19d,6.5
ACTd5824c127c,TS8a4ad29ceb,83.8542
ACTa3b45d6e54,TSe9505e645a,74.2708
ACTe0b5490f25,TSa5f1ec3f85,6.5
ACTaca3eb752c,TS543272cc34,32.5
ACT7d2dda13df,TS7b7bafb0fa,6.5
ACT0a41ea2c59,TS872840c56f,59.8958
ACTc767b00614,TS77f91674dc,5.0
ACTe781c18029,TS7cb9d4122f,31.1458
ACT6f5c05fd45,TSd29e70c128,32.5
ACTed6f66aeef,TS8ea511c0a1,69.4792
ACTfcbe460cff,TS0e2a47f426,11.9792
ACTfc4704b98f,TSf7c05ecaf1,55.1042
ACTcc2416ea9e,TSe0b6ccf3df,45.0
ACTca38f4c45f,TS8a860b9b72,88.6458
ACT1fc1a5f527,TS0e2a47f426,0.731
ACTa2a41d0723,TS98b842dd92,0.515
ACT08f4717963,TS7c3e8eda03,12.5
ACT1b7c8af43b,TSe6714cbfdd,77.5
ACT47e38986fd,TS6e1a677fa1,155.1
ACTe002763c78,TS4aff6b5863,6.5
ACT8710df7edb,TSe5a8bddd9e,11.9792
ACT6059db1f3f,TS55c54cd19d,58.5
ACTbba8f6e732,TSa2bddef18e,19.5
ACTb66042be3b,TSf0553561e8,31.1458
ACTb92e87a2e6,TS5b76c70c04,5.0
ACT575af645c0,TS42d0b628c0,16.7708
ACT2efed6c531,TS50f763e077,45.5208
ACT59ee4cbcbe,TS8ea511c0a1,32.5
ACT791f0532a1,TS70c9f1cdf8,93.4375
ACTd0d1c042f6,TS443166fe6c,8.33333
ACTf5f8456899,TSd0fc980b3a,93.4375
ACT5898727f4a,TS25116cbe77,1.05
ACT3b95ec89c1,TS68cccee489,74.2708
ACTc1be1d4c94,TSea8ddd055f,45.5
ACTb02057a4eb,TSc84e67f3cf,32.5
ACTf07d755355,TS7cb9d4122f,19.5
ACTa2e053c051,TSf25add6f3a,45.5208
ACTac6f3e7d5e,TSec107a29d2,58.5
ACT401fe24622,TS2130a64621,6.5
ACTa054f64c4f,TSc99f6324df,93.4375
ACT519ea2bf1b,TSeb58535d43,103.021
ACTfaf45f388f,TS0ae713d1a5,79.0625
ACTe7bbf37f4b,TSec107a29d2,35.9375
ACT329ab7ba44,TS249557872b,12.5
ACT77fb63ad4b,TS7bda0322ac,69.4792
ACT3b95ec89c1,TSc84e67f3cf,11.9792
ACTf90c2c8bff,TS242b6d35a5,45.5
ACT3376c7e31f,TS7143fb07ff,98.2292
ACT4d7b27fea6,TSff6b080e7d,45.0
ACTc84cc5f3be,TS04fcc74874,19.5
ACT0d275009fc,TSda9affbe11,57.5
ACTd6e8dbc8dd,TSa2bddef18e,107.813
ACT735a70a41c,TS68bd1ddae5,45.5208
ACT02b00970d0,TSda410e142f,0.515
ACTf329ca2ada,TS0064756dcb,58.5
ACT8e3e2215bf,TS4aff6b5863,37.5
ACT253897c5c8,TSd08b69a66f,30.0
ACTd5458f1a75,TS05928b46fe,6.5
ACTfb572ab32f,TSf8f59db910,58.5
ACT84fc7a0409,TS8a4ad29ceb,75.0
ACT338084481d,TS0c139ee02f,45.5208
ACT2deabfe350,TS31df6c22e6,58.5
ACT82802f9284,TS05928b46fe,79.0625
ACT3934c112c4,TS469a3b02e2,64.6875
ACT20b22f44d4,TS9dba1a3b01,45.0
ACTc45348ddc1,TS84b8520c28,50.3125
ACT1a7bcc91b7,TSf98c56f109,112.604
ACT3ec89562c9,TSa2bddef18e,6.5
ACT499fa006d0,TSfa31d84579,45.5
ACT748d4c1fb1,TSe8cf6380ac,45.0
ACT66080adfcf,TSa442a672e5,15.0
ACT3aa9354e6b,TSbc57395db7,7.5
ACT735a70a41c,TS432824cef5,88.6458
ACT4f8b6ecc3a,TSf7c05ecaf1,107.813
ACTbe40a5abda,TS07d3a63e2b,7.5
ACTf7970fb878,TS55c54cd19d,19.5
ACTa70dcf1496,TS249557872b,41.6667
ACT9d4e344c46,TS8ea511c0a1,58.5
ACT83e6c1ff28,TS8c634a4f2c,41.6667
ACT30e49f548f,TS242b6d35a5,6.5
ACT4c3f88e92c,TS249557872b,50.3125
ACT54215a802a,TSe8cf6380ac,12.5
ACT1983908139,TS6e1a677fa1,45.5
ACTb4a3a96f55,TS24132c2e53,35.9375
ACT3b9942923e,TS84b8520c28,62.5
ACT6cba81b78b,TS3f4a752d20,45.5
ACT954da5493d,TS30f6b06801,15.0
ACT5a697cbf1c,TS632a2e8ee3,16.7708
ACT7230204899,TSe4260e2609,77.55
ACT0c9ccfa671,TS5f1586151b,12.5
ACT049a2f3a53,TS242b6d35a5,8.33333
ACT4f771449fc,TS5f1586151b,155.1
ACT5420b30df5,TS7cf3133006,19.5
ACTa90da0bcf8,TS7143fb07ff,77.55
ACT1661c498ec,TSea8ddd055f,45.5208
ACT4ed2d7e93a,TS26b55ccfc1,112.604
ACTdbef0e3751,TSfa31d84579,93.4375
ACTeb812efb93,TSe9505e645a,25.0
ACTd4eca3b197,TSee8f79fd45,155.0
ACT620c52df54,TSde0255c439,2.968
ACTdaac97c59f,TSbc57395db7,88.6458
ACT812948e2ef,TSea8ddd055f,83.8542
ACTd579f795d8,TS76d4197a5d,155.0
ACTf441aebd23,TSf0553561e8,1.05
ACT84c5e40c0c,TSf6619c37bf,77.55
ACT8366d0be25,TS31df6c22e6,64.6875
ACT28e3cc74e0,TS9dba1a3b01,98.2292
ACT1665c32500,TS666767b301,37.5
ACTcd8bf4d9a7,TS741a1f1b80,92.5
ACTf40e70ba12,TS4bbcbe666d,35.9375
ACTa2de795eb9,TS68cccee489,112.604
ACTa3d675cb55,TSfeb615966d,64.6875
ACT1f9ef2192a,TS32530bb46a,45.5208
ACT5a87289f9a,TSfa31d84579,19.5
ACT4a6a6a80b0,TS25a9345498,32.5
ACT40a9f5d0a1,TSd08b69a66f,32.5
ACT685883bcb6,TS249557872b,98.2292
ACT054821807d,TSda9affbe11,55.1042
ACTe0476acf9d,TS0e2a47f426,64.6875
ACTf7345469d1,TS84b8520c28,83.8542
ACT560ed7b477,TSf7c05ecaf1,69.4792
ACTe7a3e4e435,TS55c54cd19d,45.5
ACTee67bcaade,TS6f1fc6830c,92.5
ACTf29afa055b,TS2e3a4076ec,64.6875
ACTf6cb49042a,TSe0b6ccf3df,155.0
ACTcb040cbace,TS04fcc74874,8.33333
ACTf46887efab,TS6ff2389c54,59.8958
ACTd5824c127c,TS7cf3133006,112.604
ACT76171829fe,TS872840c56f,45.0
ACTd98468de6b,TS249557872b,64.6875
ACT511ba13aad,TSc99f6324df,62.5
ACTa1612d2755,TSa18c1ed2d2,35.9375
ACT7611f0f298,TSf2f132c858,37.5
ACT16e89d87fa,TS3d7ccb0210,12.5
ACTa90614c8ce,TSbc57395db7,74.2708
ACTe8bcf06ff6,TS7143fb07ff,83.8542
ACT95a1944455,TS77f91674dc,12.5
ACT03ae8e78d2,TS8a4ad29ceb,45.5
ACT9733a7fe01,TSf0f0a49e31,41.6667
ACTbd092e5a22,TSf8f59db910,50.3125
ACTa18a3a0fda,TSfa3e5079a3,155.0
ACTfd2ea7fd95,TS2b7842f554,10.0
ACT3a77254bc3,TS0064756dcb,2.968
ACT4685550e05,TS6ef1672b5d,57.5
ACT39a235b276,TSba51d6f88e,0.515
ACT2bd6cbbe4f,TS4f3da44342,32.5
ACTffe09ca6ab,TSfa31d84579,107.813
ACT774cfea02e,TSec107a29d2,37.5
ACTd5c67500d6,TS3f4a752d20,75.0
ACT7c192bd29b,TSea8ddd055f,50.3125
ACT036e46a058,TS8ea511c0a1,5.0
ACTfb1a132bd0,TS432824cef5,50.0
ACT791f0532a1,TSd0fc980b3a,2.39583
ACT93c15bbd50,TSd18d3cfa89,155.0
ACT16c9fdb204,TS04fcc74874,55.1042
ACT5fedc2be63,TSa0373678c6,62.5
ACTb7080364de,TSe9c90cedfa,45.5208
ACTf10e294a1d,TSf5bb5644d6,50.3125
ACT00683afe17,TS8a4ad29ceb,3.1
ACTcd340d69f3,TSd0fc980b3a,58.5
ACTaa5b17490c,TS025d083f40,2.968
ACTb574302b58,TSbc57395db7,77.55
ACTc552ab4b16,TS3f4a752d20,58.5
ACT0040ec1b4f,TSec107a29d2,12.5
ACTfec0fa945a,TS5be34975d7,75.0
ACTbc975b5dbc,TS7376d266d9,21.5625
ACT13eb6f7469,TS6e1a677fa1,59.8958
ACTcf6e832c5b,TS04fcc74874,83.8542
ACT415748178c,TSd0fc980b3a,26.3542
ACTa57ce4d4c6,TS9215f23210,26.3542
ACT852ef5a9ea,TS2661a11a3f,6.5
ACT967dd7c732,TS24132c2e53,69.4792
ACT680b23e496,TSee8f79fd45,127.5
ACTa57ce4d4c6,TS36061ce77d,64.6875
ACTcbb53790ba,TS6e1a677fa1,50.0
ACT83e6c1ff28,TSc9b8f16ba0,25.0
