window_id,yard_id,location_id,stage_id,base_capacity,open_cost
win_29111,15,23,3,1,1
win_29112,15,24,0,1,1
win_29113,15,24,3,1,1
win_29114,15,24,4,1,1
win_29115,15,25,0,1,1
win_29116,15,25,3,1,1
win_29117,15,26,0,1,1
win_29118,15,26,3,1,1
win_29119,15,27,4,1,1
win_29120,15,28,2,1,1
win_29121,15,28,3,1,1
win_29122,15,28,4,1,1
win_29123,15,29,0,1,1
win_29124,15,29,1,1,1
win_29125,15,30,3,1,1
win_29126,15,31,0,1,1
win_29127,15,31,2,1,1
win_29128,15,31,3,1,1
win_29129,15,32,4,1,1
win_29130,15,33,0,1,1
win_29131,15,33,1,1,1
win_29132,15,33,2,1,1
win_29133,15,33,3,1,1
win_29134,15,33,4,1,1
win_29135,15,34,1,1,1
win_29136,15,34,2,1,1
win_29137,15,34,3,1,1
win_29138,15,35,0,1,1
win_29139,15,35,1,1,1
win_29140,15,36,3,1,1
win_29141,15,36,4,1,1
win_29142,15,37,1,1,1
win_29143,15,37,2,1,1
win_29144,15,37,3,1,1
win_29145,15,38,0,1,1
win_29146,15,38,2,1,1
win_29147,15,38,3,1,1
win_29148,15,38,4,1,1
win_29149,15,39,0,1,1
win_29150,15,39,2,1,1
win_29151,15,39,3,1,1
win_29152,15,40,0,1,1
win_29153,15,41,0,1,1
win_29154,15,41,1,1,1
win_29155,15,41,2,1,1
win_29156,15,41,4,1,1
win_29157,15,42,0,1,1
win_29158,15,42,3,1,1
win_29159,15,42,4,1,1
win_29160,15,43,1,1,1
win_29161,15,43,2,1,1
win_29162,15,43,3,1,1
win_29163,15,44,0,1,1
win_29164,15,44,2,1,1
win_29165,15,44,3,1,1
win_29166,15,45,1,1,1
win_29167,15,45,2,1,1
win_29168,15,46,2,1,1
win_29169,15,46,3,1,1
win_29170,15,46,4,1,1
win_29171,15,47,0,1,1
win_29172,15,47,3,1,1
win_29173,15,48,0,1,1
win_29174,15,48,1,1,1
win_29175,15,48,3,1,1
win_29176,15,48,4,1,1
win_29177,15,49,0,1,1
win_29178,15,49,3,1,1
win_29179,15,49,4,1,1
win_29180,15,50,1,1,1
win_29181,15,50,4,1,1
win_29182,15,51,0,1,1
win_29183,15,51,2,1,1
win_29184,15,52,3,1,1
win_29185,15,53,0,1,1
win_29186,15,53,1,1,1
win_29187,15,53,2,1,1
win_29188,15,53,4,1,1
win_29189,15,54,2,1,1
win_29190,15,54,3,1,1
win_29191,15,54,4,1,1
win_29192,15,55,1,1,1
win_29193,15,55,2,1,1
win_29194,15,55,4,1,1
win_29195,15,56,1,1,1
win_29196,15,56,2,1,1
win_29197,15,56,4,1,1
win_29198,15,57,3,1,1
win_29199,15,57,4,1,1
win_29200,15,58,2,1,1
win_29201,15,58,3,1,1
win_29202,15,59,0,1,1
win_29203,15,59,1,1,1
win_29204,15,59,2,1,1
win_29205,15,59,4,1,1
win_29206,15,60,4,1,1
win_29207,15,61,3,1,1
win_29208,15,61,4,1,1
win_29209,15,62,2,1,1
win_29210,15,63,0,1,1
win_29211,15,63,1,1,1
win_29212,15,63,2,1,1
win_29213,15,63,3,1,1
win_29214,15,64,1,1,1
win_29215,15,64,4,1,1
win_29216,15,65,2,1,1
win_29217,15,65,3,1,1
win_29218,15,65,4,1,1
win_29219,15,66,2,1,1
win_29220,15,66,3,1,1
win_29221,15,67,1,1,1
win_29222,15,67,3,1,1
win_29223,15,67,4,1,1
win_29224,15,68,0,1,1
win_29225,15,68,2,1,1
win_29226,15,68,3,1,1
win_29227,15,69,1,1,1
win_29228,15,69,2,1,1
win_29229,15,69,3,1,1
win_29230,15,70,0,1,1
win_29231,15,70,1,1,1
win_29232,15,70,2,1,1
win_29233,15,70,4,1,1
win_29234,15,71,2,1,1
win_29235,15,71,4,1,1
win_29236,15,72,0,1,1
win_29237,15,72,3,1,1
win_29238,15,73,0,1,1
win_29239,15,73,4,1,1
win_29240,15,74,2,1,1
win_29241,15,74,4,1,1
win_29242,15,75,4,1,1
win_29243,15,76,1,1,1
win_29244,15,76,4,1,1
win_29245,15,77,0,1,1
win_29246,15,77,3,1,1
win_29247,15,77,4,1,1
win_29248,15,78,0,1,1
win_29249,15,78,2,1,1
win_29250,15,78,3,1,1
win_29251,15,78,4,1,1
win_29252,15,79,1,1,1
win_29253,15,79,2,1,1
win_29254,15,79,4,1,1
win_29255,15,80,2,1,1
win_29256,15,80,4,1,1
win_29257,15,81,0,1,1
win_29258,15,81,3,1,1
win_29259,15,83,3,1,1
win_29260,15,83,4,1,1
win_29261,15,84,0,1,1
win_29262,15,84,1,1,1
win_29263,15,84,3,1,1
win_29264,15,84,4,1,1
win_29265,15,85,1,1,1
win_29266,15,85,4,1,1
win_29267,15,86,2,1,1
win_29268,15,86,4,1,1
win_29269,15,87,0,1,1
win_29270,15,87,3,1,1
win_29271,15,87,4,1,1
win_29272,15,88,0,1,1
win_29273,15,88,2,1,1
win_29274,15,88,3,1,1
win_29275,15,88,4,1,1
win_29276,15,89,0,1,1
win_29277,15,89,1,1,1
win_29278,15,89,2,1,1
win_29279,15,89,3,1,1
win_29280,15,90,1,1,1
win_29281,15,90,2,1,1
win_29282,15,91,0,1,1
win_29283,15,91,1,1,1
win_29284,15,93,3,1,1
win_29285,15,93,4,1,1
win_29286,15,94,0,1,1
win_29287,15,94,2,1,1
win_29288,15,95,3,1,1
win_29289,15,95,4,1,1
win_29290,15,96,0,1,1
win_29291,15,96,1,1,1
win_29292,15,96,4,1,1
win_29293,15,97,0,1,1
win_29294,15,97,2,1,1
win_29295,15,98,3,1,1
win_29296,15,98,4,1,1
win_29297,15,99,2,1,1
win_29298,15,100,1,1,1
win_29299,15,100,2,1,1
win_29300,15,101,0,1,1
win_29301,15,101,2,1,1
win_29302,15,101,3,1,1
win_29303,15,101,4,1,1
win_29304,15,102,1,1,1
win_29305,15,102,3,1,1
win_29306,15,103,0,1,1
win_29307,15,104,0,1,1
win_29308,15,104,1,1,1
win_29309,15,104,4,1,1
win_29310,15,105,0,1,1
win_29311,15,105,1,1,1
win_29312,15,105,2,1,1
win_29313,15,105,3,1,1
win_29314,15,105,4,1,1
win_29315,15,106,2,1,1
win_29316,15,106,3,1,1
win_29317,15,107,0,1,1
win_29318,15,107,1,1,1
win_29319,15,107,3,1,1
win_29320,15,108,0,1,1
win_29321,15,108,1,1,1
win_29322,15,108,4,1,1
win_29323,15,109,0,1,1
win_29324,15,109,2,1,1
win_29325,15,111,1,1,1
win_29326,15,111,4,1,1
win_29327,15,112,0,1,1
win_29328,15,112,2,1,1
win_29329,15,113,1,1,1
win_29330,15,113,2,1,1
win_29331,15,113,3,1,1
win_29332,15,113,4,1,1
win_29333,15,114,1,1,1
win_29334,15,114,2,1,1
win_29335,15,0,1,1,1
win_29336,15,0,2,1,1
win_29337,15,0,3,1,1
win_29338,15,0,4,1,1
win_29339,15,1,1,1,1
win_29340,15,1,3,1,1
win_29341,15,2,0,1,1
win_29342,15,2,1,1,1
win_29343,15,2,3,1,1
win_29344,15,3,4,1,1
win_29345,15,4,1,1,1
win_29346,15,4,2,1,1
win_29347,15,4,3,1,1
win_29348,15,5,1,1,1
win_29349,15,5,2,1,1
win_29350,15,5,3,1,1
win_29351,15,5,4,1,1
win_29352,15,6,0,1,1
win_29353,15,6,1,1,1
win_29354,15,6,2,1,1
win_29355,15,7,1,1,1
win_29356,15,7,3,1,1
win_29357,15,8,0,1,1
win_29358,15,8,2,1,1
win_29359,15,9,0,1,1
win_29360,15,9,1,1,1
win_29361,15,9,2,1,1
win_29362,15,9,3,1,1
win_29363,15,10,3,1,1
win_29364,15,10,4,1,1
win_29365,15,11,0,1,1
win_29366,15,11,1,1,1
win_29367,15,11,3,1,1
win_29368,15,11,4,1,1
win_29369,15,12,3,1,1
win_29370,15,13,0,1,1
win_29371,15,13,3,1,1
win_29372,15,14,1,1,1
win_29373,15,14,3,1,1
win_29374,15,15,0,1,1
win_29375,15,15,1,1,1
win_29376,15,15,3,1,1
win_29377,15,16,1,1,1
win_29378,15,17,0,1,1
win_29379,15,17,1,1,1
win_29380,15,17,4,1,1
win_29381,15,18,0,1,1
win_29382,15,18,3,1,1
win_29383,15,19,1,1,1
win_29384,15,19,2,1,1
win_29385,15,19,3,1,1
win_29386,15,20,0,1,1
win_29387,15,20,1,1,1
win_29388,15,20,3,1,1
win_29389,15,20,4,1,1
win_29390,15,21,0,1,1
win_29391,15,21,3,1,1
win_29392,15,21,4,1,1
win_29393,15,22,1,1,1
win_29394,15,22,3,1,1
win_29395,15,23,1,1,1
win_29396,15,23,3,1,1
win_29397,15,24,0,1,1
win_29398,15,24,3,1,1
win_29399,15,24,4,1,1
win_29400,15,25,0,1,1
win_29401,15,25,3,1,1
win_29402,15,26,0,1,1
win_29403,15,26,3,1,1
win_29404,15,27,4,1,1
win_29405,15,28,2,1,1
win_29406,15,28,3,1,1
win_29407,15,28,4,1,1
win_29408,15,29,0,1,1
win_29409,15,29,1,1,1
win_29410,15,30,3,1,1
win_29411,15,31,0,1,1
win_29412,15,31,2,1,1
win_29413,15,31,3,1,1
win_29414,15,32,4,1,1
win_29415,15,33,0,1,1
win_29416,15,33,1,1,1
win_29417,15,33,2,1,1
win_29418,15,33,3,1,1
win_29419,15,33,4,1,1
win_29420,15,34,1,1,1
win_29421,15,34,2,1,1
win_29422,15,34,3,1,1
win_29423,15,35,0,1,1
win_29424,15,35,1,1,1
win_29425,15,36,3,1,1
win_29426,15,36,4,1,1
win_29427,15,37,1,1,1
win_29428,15,37,2,1,1
win_29429,15,37,3,1,1
win_29430,15,38,0,1,1
win_29431,15,38,2,1,1
win_29432,15,38,3,1,1
win_29433,15,38,4,1,1
win_29434,15,39,0,1,1
win_29435,15,39,2,1,1
win_29436,15,39,3,1,1
win_29437,15,40,0,1,1
win_29438,15,41,0,1,1
win_29439,15,41,1,1,1
win_29440,15,41,2,1,1
win_29441,15,41,4,1,1
win_29442,15,42,0,1,1
win_29443,15,42,3,1,1
win_29444,15,42,4,1,1
win_29445,15,43,1,1,1
win_29446,15,43,2,1,1
win_29447,15,43,3,1,1
win_29448,15,44,0,1,1
win_29449,15,44,2,1,1
win_29450,15,44,3,1,1
win_29451,15,45,1,1,1
win_29452,15,45,2,1,1
win_29453,15,46,2,1,1
win_29454,15,46,3,1,1
win_29455,15,46,4,1,1
win_29456,15,47,0,1,1
win_29457,15,47,3,1,1
win_29458,15,48,0,1,1
win_29459,15,48,1,1,1
win_29460,15,48,3,1,1
win_29461,15,48,4,1,1
win_29462,15,49,0,1,1
win_29463,15,49,3,1,1
win_29464,15,49,4,1,1
win_29465,15,50,1,1,1
win_29466,15,50,4,1,1
win_29467,15,51,0,1,1
win_29468,15,51,2,1,1
win_29469,15,52,3,1,1
win_29470,15,53,0,1,1
win_29471,15,53,1,1,1
win_29472,15,53,2,1,1
win_29473,15,53,4,1,1
win_29474,15,54,2,1,1
win_29475,15,54,3,1,1
win_29476,15,54,4,1,1
win_29477,15,55,1,1,1
win_29478,15,55,2,1,1
win_29479,15,55,4,1,1
win_29480,15,56,1,1,1
win_29481,15,56,2,1,1
win_29482,15,56,4,1,1
win_29483,15,57,3,1,1
win_29484,15,57,4,1,1
win_29485,15,58,2,1,1
win_29486,15,58,3,1,1
win_29487,15,59,0,1,1
win_29488,15,59,1,1,1
win_29489,15,59,2,1,1
win_29490,15,59,4,1,1
win_29491,15,60,4,1,1
win_29492,15,61,3,1,1
win_29493,15,61,4,1,1
win_29494,15,62,2,1,1
win_29495,15,63,0,1,1
win_29496,15,63,1,1,1
win_29497,15,63,2,1,1
win_29498,15,63,3,1,1
win_29499,15,64,1,1,1
win_29500,15,64,4,1,1
win_29501,15,65,2,1,1
win_29502,15,65,3,1,1
win_29503,15,65,4,1,1
win_29504,15,66,2,1,1
win_29505,15,66,3,1,1
win_29506,15,67,1,1,1
win_29507,15,67,3,1,1
win_29508,15,67,4,1,1
win_29509,15,68,0,1,1
win_29510,15,68,2,1,1
win_29511,15,68,3,1,1
win_29512,15,69,1,1,1
win_29513,15,69,2,1,1
win_29514,15,69,3,1,1
win_29515,15,70,0,1,1
win_29516,15,70,1,1,1
win_29517,15,70,2,1,1
win_29518,15,70,4,1,1
win_29519,15,71,2,1,1
win_29520,15,71,4,1,1
win_29521,15,72,0,1,1
win_29522,15,72,3,1,1
win_29523,15,73,0,1,1
win_29524,15,73,4,1,1
win_29525,15,74,2,1,1
win_29526,15,74,4,1,1
win_29527,15,75,4,1,1
win_29528,15,76,1,1,1
win_29529,15,76,4,1,1
win_29530,15,77,0,1,1
win_29531,15,77,3,1,1
win_29532,15,77,4,1,1
win_29533,15,78,0,1,1
win_29534,15,78,2,1,1
win_29535,15,78,3,1,1
win_29536,15,78,4,1,1
win_29537,15,79,1,1,1
win_29538,15,79,2,1,1
win_29539,15,79,4,1,1
win_29540,15,80,2,1,1
win_29541,15,80,4,1,1
win_29542,15,81,0,1,1
win_29543,15,81,3,1,1
win_29544,15,83,3,1,1
win_29545,15,83,4,1,1
win_29546,15,84,0,1,1
win_29547,15,84,1,1,1
win_29548,15,84,3,1,1
win_29549,15,84,4,1,1
win_29550,15,85,1,1,1
win_29551,15,85,4,1,1
win_29552,15,86,2,1,1
win_29553,15,86,4,1,1
win_29554,15,87,0,1,1
win_29555,15,87,3,1,1
win_29556,15,87,4,1,1
win_29557,15,88,0,1,1
win_29558,15,88,2,1,1
win_29559,15,88,3,1,1
win_29560,15,88,4,1,1
win_29561,15,89,0,1,1
win_29562,15,89,1,1,1
win_29563,15,89,2,1,1
win_29564,15,89,3,1,1
win_29565,15,90,1,1,1
win_29566,15,90,2,1,1
win_29567,15,91,0,1,1
win_29568,15,91,1,1,1
win_29569,15,93,3,1,1
win_29570,15,93,4,1,1
win_29571,15,94,0,1,1
win_29572,15,94,2,1,1
win_29573,15,95,3,1,1
win_29574,15,95,4,1,1
win_29575,15,96,0,1,1
win_29576,15,96,1,1,1
win_29577,15,96,4,1,1
win_29578,15,97,0,1,1
win_29579,15,97,2,1,1
win_29580,15,98,3,1,1
win_29581,15,98,4,1,1
win_29582,15,99,2,1,1
win_29583,15,100,1,1,1
win_29584,15,100,2,1,1
win_29585,15,101,0,1,1
win_29586,15,101,2,1,1
win_29587,15,101,3,1,1
win_29588,15,101,4,1,1
win_29589,15,102,1,1,1
win_29590,15,102,3,1,1
win_29591,15,103,0,1,1
win_29592,15,104,0,1,1
win_29593,15,104,1,1,1
win_29594,15,104,4,1,1
win_29595,15,105,0,1,1
win_29596,15,105,1,1,1
win_29597,15,105,2,1,1
win_29598,15,105,3,1,1
win_29599,15,105,4,1,1
win_29600,15,106,2,1,1
win_29601,15,106,3,1,1
win_29602,15,107,0,1,1
win_29603,15,107,1,1,1
win_29604,15,107,3,1,1
win_29605,15,108,0,1,1
win_29606,15,108,1,1,1
win_29607,15,108,4,1,1
win_29608,15,109,0,1,1
win_29609,15,109,2,1,1
win_29610,15,111,1,1,1
win_29611,15,111,4,1,1
win_29612,15,112,0,1,1
win_29613,15,112,2,1,1
win_29614,15,113,1,1,1
win_29615,15,113,2,1,1
win_29616,15,113,3,1,1
win_29617,15,113,4,1,1
win_29618,15,114,1,1,1
win_29619,15,114,2,1,1
win_29620,16,0,0,1,1
win_29621,16,0,1,1,1
win_29622,16,1,0,1,1
win_29623,16,1,1,1,1
win_29624,16,1,2,1,1
win_29625,16,1,4,1,1
win_29626,16,2,1,1,1
win_29627,16,2,2,1,1
win_29628,16,2,4,1,1
win_29629,16,3,0,1,1
win_29630,16,3,2,1,1
win_29631,16,3,3,1,1
win_29632,16,4,0,1,1
win_29633,16,4,1,1,1
win_29634,16,4,4,1,1
win_29635,16,5,0,1,1
win_29636,16,5,1,1,1
win_29637,16,6,1,1,1
win_29638,16,6,3,1,1
win_29639,16,6,4,1,1
win_29640,16,7,0,1,1
win_29641,16,7,1,1,1
win_29642,16,7,2,1,1
win_29643,16,7,4,1,1
win_29644,16,8,3,1,1
win_29645,16,8,4,1,1
win_29646,16,9,1,1,1
win_29647,16,9,4,1,1
win_29648,16,10,0,1,1
win_29649,16,10,2,1,1
win_29650,16,11,1,1,1
win_29651,16,11,2,1,1
win_29652,16,12,0,1,1
win_29653,16,12,2,1,1
win_29654,16,12,4,1,1
win_29655,16,13,2,1,1
win_29656,16,13,4,1,1
win_29657,16,14,0,1,1
win_29658,16,14,1,1,1
win_29659,16,14,2,1,1
win_29660,16,14,4,1,1
win_29661,16,15,1,1,1
win_29662,16,15,2,1,1
win_29663,16,15,4,1,1
win_29664,16,16,0,1,1
win_29665,16,16,1,1,1
win_29666,16,16,2,1,1
win_29667,16,16,3,1,1
win_29668,16,16,4,1,1
win_29669,16,17,1,1,1
win_29670,16,17,2,1,1
win_29671,16,17,3,1,1
win_29672,16,18,2,1,1
win_29673,16,18,4,1,1
win_29674,16,19,0,1,1
win_29675,16,19,1,1,1
win_29676,16,19,4,1,1
win_29677,16,20,1,1,1
win_29678,16,20,2,1,1
win_29679,16,21,2,1,1
win_29680,16,22,0,1,1
win_29681,16,22,1,1,1
win_29682,16,22,2,1,1
win_29683,16,22,4,1,1
win_29684,16,23,0,1,1
win_29685,16,23,1,1,1
win_29686,16,23,2,1,1
win_29687,16,23,4,1,1
win_29688,16,24,2,1,1
win_29689,16,25,2,1,1
win_29690,16,26,2,1,1
win_29691,16,27,0,1,1
win_29692,16,27,2,1,1
win_29693,16,27,3,1,1
win_29694,16,27,4,1,1
win_29695,16,28,0,1,1
win_29696,16,28,4,1,1
win_29697,16,29,1,1,1
win_29698,16,29,2,1,1
win_29699,16,29,3,1,1
win_29700,16,30,0,1,1
win_29701,16,30,2,1,1
win_29702,16,32,0,1,1
win_29703,16,32,2,1,1
win_29704,16,32,3,1,1
win_29705,16,32,4,1,1
win_29706,16,33,1,1,1
win_29707,16,33,4,1,1
win_29708,16,34,0,1,1
win_29709,16,34,1,1,1
win_29710,16,35,1,1,1
win_29711,16,35,2,1,1
win_29712,16,35,3,1,1
win_29713,16,36,0,1,1
win_29714,16,36,2,1,1
win_29715,16,36,4,1,1
win_29716,16,37,0,1,1
win_29717,16,37,1,1,1
win_29718,16,38,4,1,1
win_29719,16,40,2,1,1
win_29720,16,40,3,1,1
win_29721,16,41,1,1,1
win_29722,16,41,3,1,1
win_29723,16,41,4,1,1
win_29724,16,42,2,1,1
win_29725,16,42,4,1,1
win_29726,16,43,0,1,1
win_29727,16,43,1,1,1
win_29728,16,45,0,1,1
win_29729,16,45,1,1,1
win_29730,16,45,3,1,1
win_29731,16,46,0,1,1
win_29732,16,46,4,1,1
win_29733,16,47,2,1,1
win_29734,16,48,1,1,1
win_29735,16,48,2,1,1
win_29736,16,48,4,1,1
win_29737,16,49,2,1,1
win_29738,16,49,4,1,1
win_29739,16,50,0,1,1
win_29740,16,50,2,1,1
win_29741,16,51,1,1,1
win_29742,16,51,4,1,1
win_29743,16,52,0,1,1
win_29744,16,52,1,1,1
win_29745,16,52,2,1,1
win_29746,16,52,3,1,1
win_29747,16,52,4,1,1
win_29748,16,54,0,1,1
win_29749,16,54,1,1,1
win_29750,16,54,3,1,1
win_29751,16,55,0,1,1
win_29752,16,56,0,1,1
win_29753,16,57,0,1,1
win_29754,16,57,1,1,1
win_29755,16,57,2,1,1
win_29756,16,57,3,1,1
win_29757,16,58,0,1,1
win_29758,16,58,1,1,1
win_29759,16,58,3,1,1
win_29760,16,58,4,1,1
win_29761,16,60,0,1,1
win_29762,16,60,1,1,1
win_29763,16,60,2,1,1
win_29764,16,61,0,1,1
win_29765,16,61,1,1,1
win_29766,16,61,2,1,1
win_29767,16,61,3,1,1
win_29768,16,62,0,1,1
win_29769,16,62,1,1,1
win_29770,16,62,4,1,1
win_29771,16,63,3,1,1
win_29772,16,63,4,1,1
win_29773,16,64,0,1,1
win_29774,16,64,2,1,1
win_29775,16,65,0,1,1
win_29776,16,65,1,1,1
win_29777,16,65,3,1,1
win_29778,16,66,0,1,1
win_29779,16,66,1,1,1
win_29780,16,66,3,1,1
win_29781,16,66,4,1,1
win_29782,16,67,0,1,1
win_29783,16,67,2,1,1
win_29784,16,67,3,1,1
win_29785,16,68,1,1,1
win_29786,16,68,3,1,1
win_29787,16,68,4,1,1
win_29788,16,69,0,1,1
win_29789,16,69,3,1,1
win_29790,16,69,4,1,1
win_29791,16,71,0,1,1
win_29792,16,71,1,1,1
win_29793,16,72,1,1,1
win_29794,16,72,2,1,1
win_29795,16,72,3,1,1
win_29796,16,72,4,1,1
win_29797,16,73,1,1,1
win_29798,16,73,2,1,1
win_29799,16,74,0,1,1
win_29800,16,74,1,1,1
win_29801,16,75,0,1,1
win_29802,16,75,1,1,1
win_29803,16,75,2,1,1
win_29804,16,76,0,1,1
win_29805,16,76,2,1,1
win_29806,16,77,1,1,1
win_29807,16,77,2,1,1
win_29808,16,77,3,1,1
win_29809,16,78,1,1,1
win_29810,16,78,3,1,1
win_29811,16,79,0,1,1
win_29812,16,80,0,1,1
win_29813,16,80,1,1,1
win_29814,16,81,1,1,1
win_29815,16,81,2,1,1
win_29816,16,81,3,1,1
win_29817,16,81,4,1,1
win_29818,16,82,0,1,1
win_29819,16,82,1,1,1
win_29820,16,82,2,1,1
win_29821,16,82,4,1,1
win_29822,16,83,0,1,1
win_29823,16,83,1,1,1
win_29824,16,83,2,1,1
win_29825,16,83,3,1,1
win_29826,16,84,2,1,1
win_29827,16,84,3,1,1
win_29828,16,85,0,1,1
win_29829,16,85,2,1,1
win_29830,16,86,0,1,1
win_29831,16,86,1,1,1
win_29832,16,87,1,1,1
win_29833,16,87,2,1,1
win_29834,16,87,3,1,1
win_29835,16,88,1,1,1
win_29836,16,88,3,1,1
win_29837,16,89,3,1,1
win_29838,16,89,4,1,1
win_29839,16,90,0,1,1
win_29840,16,90,4,1,1
win_29841,16,91,2,1,1
win_29842,16,91,4,1,1
win_29843,16,92,0,1,1
win_29844,16,92,1,1,1
win_29845,16,92,2,1,1
win_29846,16,92,4,1,1
win_29847,16,93,0,1,1
win_29848,16,93,1,1,1
win_29849,16,93,2,1,1
win_29850,16,93,3,1,1
win_29851,16,94,1,1,1
win_29852,16,94,4,1,1
win_29853,16,95,0,1,1
win_29854,16,95,1,1,1
win_29855,16,95,2,1,1
win_29856,16,95,3,1,1
win_29857,16,96,2,1,1
win_29858,16,97,1,1,1
win_29859,16,97,4,1,1
win_29860,16,98,0,1,1
win_29861,16,98,1,1,1
win_29862,16,98,2,1,1
win_29863,16,98,3,1,1
win_29864,16,99,0,1,1
win_29865,16,99,1,1,1
win_29866,16,99,4,1,1
win_29867,16,100,0,1,1
win_29868,16,100,2,1,1
win_29869,16,100,4,1,1
win_29870,16,101,1,1,1
win_29871,16,101,2,1,1
win_29872,16,101,3,1,1
win_29873,16,102,0,1,1
win_29874,16,102,3,1,1
win_29875,16,102,4,1,1
win_29876,16,103,1,1,1
win_29877,16,103,4,1,1
win_29878,16,105,2,1,1
win_29879,16,105,3,1,1
win_29880,16,106,0,1,1
win_29881,16,106,1,1,1
win_29882,16,106,2,1,1
win_29883,16,106,3,1,1
win_29884,16,106,4,1,1
win_29885,16,107,3,1,1
win_29886,16,107,4,1,1
win_29887,16,109,1,1,1
win_29888,16,109,2,1,1
win_29889,16,109,4,1,1
win_29890,16,110,0,1,1
win_29891,16,110,1,1,1
win_29892,16,110,4,1,1
win_29893,16,111,0,1,1
win_29894,16,112,1,1,1
win_29895,16,112,2,1,1
win_29896,16,112,4,1,1
win_29897,16,113,0,1,1
win_29898,16,113,2,1,1
win_29899,16,113,3,1,1
win_29900,16,114,0,1,1
win_29901,16,114,2,1,1
win_29902,16,114,4,1,1
win_29903,16,0,0,1,1
win_29904,16,0,1,1,1
win_29905,16,1,0,1,1
win_29906,16,1,1,1,1
win_29907,16,1,2,1,1
win_29908,16,1,4,1,1
win_29909,16,2,1,1,1
win_29910,16,2,2,1,1
win_29911,16,2,4,1,1
win_29912,16,3,0,1,1
win_29913,16,3,2,1,1
win_29914,16,3,3,1,1
win_29915,16,4,0,1,1
win_29916,16,4,1,1,1
win_29917,16,4,4,1,1
win_29918,16,5,0,1,1
win_29919,16,5,1,1,1
win_29920,16,6,1,1,1
win_29921,16,6,3,1,1
win_29922,16,6,4,1,1
win_29923,16,7,0,1,1
win_29924,16,7,1,1,1
win_29925,16,7,2,1,1
win_29926,16,7,4,1,1
win_29927,16,8,3,1,1
win_29928,16,8,4,1,1
win_29929,16,9,1,1,1
win_29930,16,9,4,1,1
win_29931,16,10,0,1,1
win_29932,16,10,2,1,1
win_29933,16,11,1,1,1
win_29934,16,11,2,1,1
win_29935,16,12,0,1,1
win_29936,16,12,2,1,1
win_29937,16,12,4,1,1
win_29938,16,13,2,1,1
win_29939,16,13,4,1,1
win_29940,16,14,0,1,1
win_29941,16,14,1,1,1
win_29942,16,14,2,1,1
win_29943,16,14,4,1,1
win_29944,16,15,1,1,1
win_29945,16,15,2,1,1
win_29946,16,15,4,1,1
win_29947,16,16,0,1,1
win_29948,16,16,1,1,1
win_29949,16,16,2,1,1
win_29950,16,16,3,1,1
win_29951,16,16,4,1,1
win_29952,16,17,1,1,1
win_29953,16,17,2,1,1
win_29954,16,17,3,1,1
win_29955,16,18,2,1,1
win_29956,16,18,4,1,1
win_29957,16,19,0,1,1
win_29958,16,19,1,1,1
win_29959,16,19,4,1,1
win_29960,16,20,1,1,1
win_29961,16,20,2,1,1
win_29962,16,21,2,1,1
win_29963,16,22,0,1,1
win_29964,16,22,1,1,1
win_29965,16,22,2,1,1
win_29966,16,22,4,1,1
win_29967,16,23,0,1,1
win_29968,16,23,1,1,1
win_29969,16,23,2,1,1
win_29970,16,23,4,1,1
win_29971,16,24,2,1,1
win_29972,16,25,2,1,1
win_29973,16,26,2,1,1
win_29974,16,27,0,1,1
win_29975,16,27,2,1,1
win_29976,16,27,3,1,1
win_29977,16,27,4,1,1
win_29978,16,28,0,1,1
win_29979,16,28,4,1,1
win_29980,16,29,1,1,1
win_29981,16,29,2,1,1
win_29982,16,29,3,1,1
win_29983,16,30,0,1,1
win_29984,16,30,2,1,1
win_29985,16,32,0,1,1
win_29986,16,32,2,1,1
win_29987,16,32,3,1,1
win_29988,16,32,4,1,1
win_29989,16,33,1,1,1
win_29990,16,33,4,1,1
win_29991,16,34,0,1,1
win_29992,16,34,1,1,1
win_29993,16,35,1,1,1
win_29994,16,35,2,1,1
win_29995,16,35,3,1,1
win_29996,16,36,0,1,1
win_29997,16,36,2,1,1
win_29998,16,36,4,1,1
win_29999,16,37,0,1,1
win_30000,16,37,1,1,1
win_30001,16,38,4,1,1
win_30002,16,40,2,1,1
win_30003,16,40,3,1,1
win_30004,16,41,1,1,1
win_30005,16,41,3,1,1
win_30006,16,41,4,1,1
win_30007,16,42,2,1,1
win_30008,16,42,4,1,1
win_30009,16,43,0,1,1
win_30010,16,43,1,1,1
win_30011,16,45,0,1,1
win_30012,16,45,1,1,1
win_30013,16,45,3,1,1
win_30014,16,46,0,1,1
win_30015,16,46,4,1,1
win_30016,16,47,2,1,1
win_30017,16,48,1,1,1
win_30018,16,48,2,1,1
win_30019,16,48,4,1,1
win_30020,16,49,2,1,1
win_30021,16,49,4,1,1
win_30022,16,50,0,1,1
win_30023,16,50,2,1,1
win_30024,16,51,1,1,1
win_30025,16,51,4,1,1
win_30026,16,52,0,1,1
win_30027,16,52,1,1,1
win_30028,16,52,2,1,1
win_30029,16,52,3,1,1
win_30030,16,52,4,1,1
win_30031,16,54,0,1,1
win_30032,16,54,1,1,1
win_30033,16,54,3,1,1
win_30034,16,55,0,1,1
win_30035,16,56,0,1,1
win_30036,16,57,0,1,1
win_30037,16,57,1,1,1
win_30038,16,57,2,1,1
win_30039,16,57,3,1,1
win_30040,16,58,0,1,1
win_30041,16,58,1,1,1
