option_id,unit_id,dest_location_id,wave_id
opt_02327,21,35,0
opt_02328,60,68,2
opt_02329,86,76,2
opt_02330,43,60,1
opt_02331,27,31,1
opt_02332,69,81,0
opt_02333,53,58,1
opt_02334,52,51,1
opt_02335,96,4,0
opt_02336,102,9,1
opt_02337,81,79,3
opt_02338,90,12,2
opt_02339,85,84,2
opt_02340,153,154,3
opt_02341,38,36,1
opt_02342,145,148,2
opt_02343,28,47,3
opt_02344,83,83,1
opt_02345,97,100,3
opt_02346,60,55,3
opt_02347,58,71,3
opt_02348,67,82,1
opt_02349,51,59,2
opt_02350,70,87,1
opt_02351,2,5,1
opt_02352,118,121,2
opt_02353,7,20,1
opt_02354,97,19,3
opt_02355,1,11,2
opt_02356,24,39,2
opt_02357,32,44,2
opt_02358,156,151,2
opt_02359,92,11,1
opt_02360,53,70,2
opt_02361,140,138,3
opt_02362,105,109,1
opt_02363,105,9,1
opt_02364,98,15,2
opt_02365,63,52,0
opt_02366,41,58,1
opt_02367,57,51,3
opt_02368,102,111,3
opt_02369,96,18,3
opt_02370,69,93,2
opt_02371,94,103,1
opt_02372,92,5,1
opt_02373,89,98,2
opt_02374,3,11,1
opt_02375,7,13,2
opt_02376,89,81,2
opt_02377,69,81,2
opt_02378,82,89,0
opt_02379,24,41,2
opt_02380,11,20,3
opt_02381,60,56,2
opt_02382,69,81,2
opt_02383,6,17,1
opt_02384,30,25,4
opt_02385,90,105,0
opt_02386,135,143,3
opt_02387,71,99,3
opt_02388,87,96,0
opt_02389,98,12,2
opt_02390,121,118,1
opt_02391,107,5,1
opt_02392,45,74,4
opt_02393,25,36,1
opt_02394,41,64,4
opt_02395,97,6,4
opt_02396,21,38,1
opt_02397,53,65,2
opt_02398,25,28,1
opt_02399,38,38,1
opt_02400,25,28,1
opt_02401,109,5,1
opt_02402,0,15,2
opt_02403,17,34,3
opt_02404,38,32,1
opt_02405,20,25,4
opt_02406,152,153,2
opt_02407,51,55,2
opt_02408,101,110,1
opt_02409,45,56,2
opt_02410,94,12,2
opt_02411,87,86,1
opt_02412,138,144,0
opt_02413,51,74,4
opt_02414,158,159,0
opt_02415,92,2,1
opt_02416,16,35,4
opt_02417,58,74,3
opt_02418,93,3,0
opt_02419,34,27,1
opt_02420,87,92,1
opt_02421,30,30,4
opt_02422,5,3,0
opt_02423,0,16,2
opt_02424,112,10,0
opt_02425,65,88,4
opt_02426,46,71,3
opt_02427,42,72,1
opt_02428,78,94,3
opt_02429,101,4,1
opt_02430,86,98,2
opt_02431,80,86,1
opt_02432,98,16,2
opt_02433,57,50,3
opt_02434,148,158,2
opt_02435,134,134,4
opt_02436,99,20,3
opt_02437,109,5,1
opt_02438,3,7,1
opt_02439,46,70,3
opt_02440,130,135,1
opt_02441,15,33,2
opt_02442,41,61,1
opt_02443,87,99,1
opt_02444,85,93,2
opt_02445,98,16,0
opt_02446,66,99,3
opt_02447,1,1,0
opt_02448,81,77,4
opt_02449,95,113,4
opt_02450,91,112,3
opt_02451,11,21,3
opt_02452,72,86,1
opt_02453,159,156,4
opt_02454,109,2,1
opt_02455,107,2,1
opt_02456,122,125,2
opt_02457,21,40,0
opt_02458,73,94,3
opt_02459,45,56,2
opt_02460,83,92,1
opt_02461,110,108,2
opt_02462,135,133,1
opt_02463,90,12,2
opt_02464,81,94,3
opt_02465,7,16,2
opt_02466,24,37,2
opt_02467,141,132,2
opt_02468,21,38,1
opt_02469,122,117,3
opt_02470,57,51,3
opt_02471,37,41,2
opt_02472,18,42,3
opt_02473,44,53,2
opt_02474,18,47,1
opt_02475,77,93,2
opt_02476,97,18,3
opt_02477,28,48,3
opt_02478,121,127,1
opt_02479,110,12,2
opt_02480,32,33,2
opt_02481,10,6,1
opt_02482,72,80,1
opt_02483,121,118,3
opt_02484,18,47,3
opt_02485,139,134,2
opt_02486,25,30,1
opt_02487,16,40,0
opt_02488,25,31,1
opt_02489,123,123,3
opt_02490,39,45,2
opt_02491,121,120,1
opt_02492,72,80,1
opt_02493,77,76,2
opt_02494,65,95,4
opt_02495,17,29,0
opt_02496,106,8,4
opt_02497,66,91,2
opt_02498,137,132,2
opt_02499,107,5,1
opt_02500,54,67,4
opt_02501,130,131,3
opt_02502,110,16,2
opt_02503,2,9,1
opt_02504,94,13,2
opt_02505,44,55,2
opt_02506,65,95,4
opt_02507,14,21,3
opt_02508,92,7,1
opt_02509,36,39,2
opt_02510,154,147,0
opt_02511,152,146,4
opt_02512,100,16,2
opt_02513,62,56,2
opt_02514,47,67,4
opt_02515,24,41,0
opt_02516,118,125,2
opt_02517,60,69,2
opt_02518,157,149,1
opt_02519,112,104,0
opt_02520,40,58,2
opt_02521,67,86,1
opt_02522,77,76,2
opt_02523,32,43,2
opt_02524,60,68,2
opt_02525,107,9,1
opt_02526,85,85,2
opt_02527,72,84,0
opt_02528,118,126,2
opt_02529,21,40,0
opt_02530,102,11,1
opt_02531,20,29,4
opt_02532,6,22,4
opt_02533,19,45,4
opt_02534,49,50,0
opt_02535,83,80,1
opt_02536,80,86,1
opt_02537,23,27,1
opt_02538,109,6,1
opt_02539,52,51,1
opt_02540,124,118,1
opt_02541,99,21,3
opt_02542,91,20,3
opt_02543,25,30,1
opt_02544,72,86,1
opt_02545,15,39,2
opt_02546,60,55,2
opt_02547,92,6,1
opt_02548,73,87,1
opt_02549,40,62,2
opt_02550,31,37,2
opt_02551,66,86,3
opt_02552,92,108,3
opt_02553,157,150,1
opt_02554,40,58,1
opt_02555,15,37,2
opt_02556,52,58,1
opt_02557,81,77,4
opt_02558,81,90,3
opt_02559,142,137,2
opt_02560,49,52,0
opt_02561,86,98,1
opt_02562,41,58,1
opt_02563,89,98,2
opt_02564,53,62,1
opt_02565,64,67,4
opt_02566,112,3,0
opt_02567,40,58,1
opt_02568,79,88,0
opt_02569,23,38,1
opt_02570,142,137,2
opt_02571,100,12,2
opt_02572,0,15,2
opt_02573,103,10,0
opt_02574,66,99,3
opt_02575,84,75,1
opt_02576,72,75,1
opt_02577,7,16,2
opt_02578,10,4,1
opt_02579,90,17,2
opt_02580,2,2,1
opt_02581,39,47,3
opt_02582,3,4,1
opt_02583,91,21,3
opt_02584,28,48,3
opt_02585,56,59,2
opt_02586,1,1,0
opt_02587,122,124,3
opt_02588,80,86,1
opt_02589,23,27,1
opt_02590,39,38,2
opt_02591,147,150,0
opt_02592,51,69,2
opt_02593,85,84,2
opt_02594,18,48,3
opt_02595,105,3,2
opt_02596,86,95,1
opt_02597,5,3,0
opt_02598,82,95,1
opt_02599,103,3,0
opt_02600,35,44,2
opt_02601,71,89,0
opt_02602,86,93,2
opt_02603,49,57,0
opt_02604,114,6,1
opt_02605,55,54,1
opt_02606,100,24,2
opt_02607,41,58,1
opt_02608,105,6,1
opt_02609,25,36,1
opt_02610,45,55,2
opt_02611,112,103,0
opt_02612,40,62,1
opt_02613,73,97,3
opt_02614,6,8,4
opt_02615,23,28,1
opt_02616,102,6,1
opt_02617,15,33,3
opt_02618,100,6,4
opt_02619,80,99,1
opt_02620,43,58,2
opt_02621,32,43,2
opt_02622,33,26,0
opt_02623,117,128,3
opt_02624,87,80,1
opt_02625,107,11,2
opt_02626,54,61,0
opt_02627,50,71,3
opt_02628,45,53,2
opt_02629,103,10,0
opt_02630,2,6,1
opt_02631,16,40,0
opt_02632,29,49,0
opt_02633,148,146,1
opt_02634,62,67,0
opt_02635,92,108,3
opt_02636,111,1,0
opt_02637,154,153,3
opt_02638,90,24,2
opt_02639,96,107,0
opt_02640,133,131,0
opt_02641,21,31,1
opt_02642,3,6,1
opt_02643,44,63,2
opt_02644,32,41,2
opt_02645,84,80,1
opt_02646,53,58,1
opt_02647,38,38,1
opt_02648,121,116,3
opt_02649,66,75,3
opt_02650,74,96,4
opt_02651,83,82,1
opt_02652,87,75,1
opt_02653,18,46,3
opt_02654,108,12,2
opt_02655,77,81,2
opt_02656,94,13,2
opt_02657,36,33,2
opt_02658,95,8,4
opt_02659,109,109,1
opt_02660,52,51,3
opt_02661,16,45,4
opt_02662,24,43,2
opt_02663,29,25,0
opt_02664,6,22,4
opt_02665,52,60,1
opt_02666,75,86,1
opt_02667,150,153,2
opt_02668,3,9,1
opt_02669,77,85,2
opt_02670,46,62,2
opt_02671,91,21,3
opt_02672,86,95,1
opt_02673,72,91,0
opt_02674,43,60,1
opt_02675,151,152,1
opt_02676,51,63,2
opt_02677,5,1,0
opt_02678,44,74,4
opt_02679,4,23,4
opt_02680,77,81,2
opt_02681,39,45,2
opt_02682,123,128,3
opt_02683,46,70,2
opt_02684,82,98,1
opt_02685,91,100,3
opt_02686,3,2,1
opt_02687,11,19,3
opt_02688,93,6,4
opt_02689,111,104,0
opt_02690,59,52,0
opt_02691,57,55,3
opt_02692,19,36,3
opt_02693,29,29,0
opt_02694,24,33,2
opt_02695,120,126,0
opt_02696,7,17,2
opt_02697,127,115,0
opt_02698,89,85,2
opt_02699,40,58,1
opt_02700,104,15,2
opt_02701,27,31,1
opt_02702,94,17,2
opt_02703,108,14,2
opt_02704,57,53,2
opt_02705,36,34,2
opt_02706,104,102,2
opt_02707,0,12,2
opt_02708,66,91,2
opt_02709,129,125,1
opt_02710,3,4,1
opt_02711,70,89,0
opt_02712,9,14,2
opt_02713,88,98,1
opt_02714,101,4,1
opt_02715,111,0,0
opt_02716,99,114,3
opt_02717,68,84,2
opt_02718,34,31,1
opt_02719,98,112,0
opt_02720,82,89,0
opt_02721,130,135,1
opt_02722,137,134,2
opt_02723,136,141,3
opt_02724,39,38,2
opt_02725,55,50,0
opt_02726,44,74,4
opt_02727,62,67,0
opt_02728,68,76,2
opt_02729,138,130,0
opt_02730,84,96,0
opt_02731,44,63,2
opt_02732,95,22,4
opt_02733,39,38,2
opt_02734,90,14,2
opt_02735,1,18,2
opt_02736,58,67,0
opt_02737,79,96,0
opt_02738,128,117,2
opt_02739,91,20,3
opt_02740,85,91,2
opt_02741,108,13,2
opt_02742,24,41,2
opt_02743,105,6,1
opt_02744,43,65,2
opt_02745,56,63,2
opt_02746,139,134,2
opt_02747,2,11,1
opt_02748,90,111,2
opt_02749,46,74,3
opt_02750,21,28,1
opt_02751,63,52,0
opt_02752,13,14,2
opt_02753,57,69,2
opt_02754,21,28,1
opt_02755,122,117,2
opt_02756,114,11,1
opt_02757,153,158,3
opt_02758,156,153,2
opt_02759,61,62,1
opt_02760,84,97,0
opt_02761,44,59,2
opt_02762,10,11,1
opt_02763,44,64,4
opt_02764,66,81,2
opt_02765,100,17,2
opt_02766,103,0,0
opt_02767,3,9,1
opt_02768,29,45,2
opt_02769,108,13,2
opt_02770,80,92,1
opt_02771,102,106,1
opt_02772,42,58,1
opt_02773,34,27,1
opt_02774,109,6,1
opt_02775,110,14,2
opt_02776,77,98,2
opt_02777,104,24,2
opt_02778,158,145,0
opt_02779,48,61,0
opt_02780,152,145,4
opt_02781,78,79,3
opt_02782,102,7,1
opt_02783,64,67,4
opt_02784,52,72,1
opt_02785,97,18,3
opt_02786,30,30,4
opt_02787,114,4,1
opt_02788,70,94,1
opt_02789,114,2,1
opt_02790,96,107,0
opt_02791,124,127,1
opt_02792,13,16,2
opt_02793,93,104,0
opt_02794,61,66,1
opt_02795,108,14,2
opt_02796,43,51,1
opt_02797,87,75,1
opt_02798,51,68,2
opt_02799,80,80,1
opt_02800,69,76,2
opt_02801,45,74,4
opt_02802,63,57,0
opt_02803,59,50,0
opt_02804,108,15,2
opt_02805,35,49,1
opt_02806,144,135,1
opt_02807,43,62,2
opt_02808,94,108,2
opt_02809,77,84,2
opt_02810,96,21,3
opt_02811,111,103,1
opt_02812,113,22,4
opt_02813,77,84,2
opt_02814,36,33,2
opt_02815,146,157,3
opt_02816,104,12,2
opt_02817,48,56,0
opt_02818,72,82,1
opt_02819,84,86,1
opt_02820,60,55,3
opt_02821,60,63,2
opt_02822,25,38,1
opt_02823,44,64,4
opt_02824,42,66,1
opt_02825,10,6,1
opt_02826,119,121,4
opt_02827,1,18,2
opt_02828,73,94,3
opt_02829,136,141,1
opt_02830,60,51,3
opt_02831,114,7,1
opt_02832,122,126,2
opt_02833,52,66,1
opt_02834,31,43,2
opt_02835,93,104,0
opt_02836,104,102,2
opt_02837,77,84,2
opt_02838,84,91,0
opt_02839,104,16,2
opt_02840,94,107,2
opt_02841,21,30,1
opt_02842,80,99,3
opt_02843,69,98,2
opt_02844,155,159,0
opt_02845,12,1,0
opt_02846,28,38,2
opt_02847,10,9,1
opt_02848,129,115,0
opt_02849,54,65,4
opt_02850,23,30,1
opt_02851,59,52,0
opt_02852,69,85,2
opt_02853,58,64,3
opt_02854,71,86,3
opt_02855,102,6,1
opt_02856,118,117,2
opt_02857,101,11,1
opt_02858,110,16,2
opt_02859,140,141,3
opt_02860,6,22,4
opt_02861,139,142,1
opt_02862,107,109,1
opt_02863,109,4,1
opt_02864,70,87,1
opt_02865,18,48,3
opt_02866,66,99,3
opt_02867,80,83,1
opt_02868,7,15,2
opt_02869,29,49,0
opt_02870,105,11,2
opt_02871,80,83,1
opt_02872,43,58,2
opt_02873,30,30,1
opt_02874,25,31,1
opt_02875,51,63,2
opt_02876,89,91,2
opt_02877,126,124,4
opt_02878,42,58,1
opt_02879,79,96,4
opt_02880,37,39,2
opt_02881,9,17,2
opt_02882,32,34,2
opt_02883,58,67,0
opt_02884,103,0,0
opt_02885,82,78,0
opt_02886,133,130,0
opt_02887,52,61,1
opt_02888,104,16,2
opt_02889,38,31,1
opt_02890,99,103,1
opt_02891,50,71,3
opt_02892,33,49,0
opt_02893,152,148,4
opt_02894,18,47,1
opt_02895,12,20,1
opt_02896,107,7,1
opt_02897,92,106,1
opt_02898,45,59,2
opt_02899,6,17,1
opt_02900,128,124,3
opt_02901,4,8,4
opt_02902,5,1,0
opt_02903,87,83,1
opt_02904,51,69,2
opt_02905,45,59,2
opt_02906,68,93,2
opt_02907,138,131,0
opt_02908,52,60,1
opt_02909,37,33,2
opt_02910,87,75,1
opt_02911,93,104,4
opt_02912,94,16,2
opt_02913,55,54,0
opt_02914,57,51,3
opt_02915,27,28,1
opt_02916,112,10,0
opt_02917,108,24,2
opt_02918,97,112,3
opt_02919,31,44,2
opt_02920,41,64,4
opt_02921,12,0,0
opt_02922,51,59,2
opt_02923,11,20,3
opt_02924,56,59,2
opt_02925,0,17,2
opt_02926,72,99,1
opt_02927,99,101,1
opt_02928,1,0,0
opt_02929,108,16,2
opt_02930,46,70,2
opt_02931,96,19,3
opt_02932,63,50,0
opt_02933,66,84,2
opt_02934,102,6,1
opt_02935,99,18,3
opt_02936,95,23,4
opt_02937,1,21,2
opt_02938,48,61,0
opt_02939,56,63,2
opt_02940,67,99,1
opt_02941,86,81,2
opt_02942,66,84,2
opt_02943,72,82,1
opt_02944,119,121,4
opt_02945,149,157,3
opt_02946,69,88,0
opt_02947,111,15,1
opt_02948,99,18,3
opt_02949,27,30,1
opt_02950,7,15,2
opt_02951,68,93,2
opt_02952,110,16,0
opt_02953,96,114,3
opt_02954,44,56,2
opt_02955,100,13,2
opt_02956,61,60,1
opt_02957,56,53,2
opt_02958,45,55,2
opt_02959,94,17,2
opt_02960,21,27,1
opt_02961,87,99,1
opt_02962,19,34,3
opt_02963,0,24,2
opt_02964,85,78,4
opt_02965,32,49,1
opt_02966,38,32,1
opt_02967,49,54,1
opt_02968,86,85,2
opt_02969,66,91,2
opt_02970,67,92,1
opt_02971,112,3,0
opt_02972,4,18,2
opt_02973,107,110,1
opt_02974,98,13,2
opt_02975,106,105,4
opt_02976,42,66,1
opt_02977,69,81,0
opt_02978,78,79,3
opt_02979,45,59,2
opt_02980,26,29,0
opt_02981,4,22,4
opt_02982,93,10,0
opt_02983,89,81,2
opt_02984,40,72,1
opt_02985,19,35,4
opt_02986,6,15,1
opt_02987,110,12,2
opt_02988,148,146,1
opt_02989,96,21,3
opt_02990,101,4,1
opt_02991,89,93,2
opt_02992,2,22,0
opt_02993,41,66,1
opt_02994,5,3,0
opt_02995,105,11,2
opt_02996,42,62,1
opt_02997,114,5,1
opt_02998,79,88,4
opt_02999,65,95,4
opt_03000,141,134,2
opt_03001,9,16,2
opt_03002,37,34,2
opt_03003,89,81,2
opt_03004,123,119,3
opt_03005,8,19,3
opt_03006,81,79,3
opt_03007,31,47,1
opt_03008,44,63,2
opt_03009,96,100,3
opt_03010,27,36,1
opt_03011,61,51,1
opt_03012,129,122,0
opt_03013,137,139,0
opt_03014,75,80,1
opt_03015,33,25,0
opt_03016,134,131,0
opt_03017,128,127,3
opt_03018,69,93,2
opt_03019,28,48,3
opt_03020,156,156,1
opt_03021,100,24,2
opt_03022,102,4,1
opt_03023,103,10,0
opt_03024,84,80,1
opt_03025,39,45,2
opt_03026,85,84,2
opt_03027,31,49,1
opt_03028,81,90,3
opt_03029,28,31,2
opt_03030,101,4,1
opt_03031,15,37,2
opt_03032,108,17,2
opt_03033,53,62,1
opt_03034,49,54,1
opt_03035,130,139,1
opt_03036,101,7,1
opt_03037,57,56,2
opt_03038,3,5,1
opt_03039,30,30,1
opt_03040,75,92,1
opt_03041,7,12,2
opt_03042,40,61,1
opt_03043,38,31,1
opt_03044,53,72,1
opt_03045,104,16,2
opt_03046,57,68,2
opt_03047,9,24,2
opt_03048,24,39,2
opt_03049,129,125,1
opt_03050,1,0,0
opt_03051,78,79,3
opt_03052,87,83,1
opt_03053,114,2,1
opt_03054,44,55,2
opt_03055,25,27,1
opt_03056,92,108,3
opt_03057,100,9,4
opt_03058,80,99,1
opt_03059,107,109,1
opt_03060,89,93,2
opt_03061,83,82,1
opt_03062,80,92,1
opt_03063,100,111,2
opt_03064,155,145,0
opt_03065,13,14,2
opt_03066,104,111,2
opt_03067,38,31,1
opt_03068,7,24,2
opt_03069,111,10,0
opt_03070,38,30,1
opt_03071,78,97,3
opt_03072,48,70,3
opt_03073,73,90,3
opt_03074,45,64,4
opt_03075,59,54,0
opt_03076,38,29,4
opt_03077,90,111,2
opt_03078,93,10,0
opt_03079,104,14,2
opt_03080,67,82,2
opt_03081,52,72,1
opt_03082,0,24,2
opt_03083,26,26,0
opt_03084,15,41,2
opt_03085,1,11,2
opt_03086,24,41,0
opt_03087,104,19,4
opt_03088,94,111,2
opt_03089,104,111,2
opt_03090,145,151,2
opt_03091,89,76,2
opt_03092,70,94,1
opt_03093,76,97,3
opt_03094,151,155,4
opt_03095,105,5,1
opt_03096,69,88,0
opt_03097,31,33,2
opt_03098,88,77,0
opt_03099,10,21,2
opt_03100,41,60,1
opt_03101,39,42,3
opt_03102,32,49,1
opt_03103,131,137,1
opt_03104,102,9,1
opt_03105,30,27,1
opt_03106,90,108,2
opt_03107,106,105,4
opt_03108,130,131,3
opt_03109,147,146,1
opt_03110,85,85,2
opt_03111,54,66,0
opt_03112,70,87,1
opt_03113,109,9,1
opt_03114,74,82,2
opt_03115,44,53,2
opt_03116,114,11,1
opt_03117,136,141,1
opt_03118,107,4,1
opt_03119,123,128,3
opt_03120,75,92,1
opt_03121,30,29,4
opt_03122,17,29,0
opt_03123,114,7,1
opt_03124,15,33,3
opt_03125,151,156,4
opt_03126,136,142,1
opt_03127,76,94,3
opt_03128,110,16,0
opt_03129,6,23,4
opt_03130,20,29,4
opt_03131,7,17,1
opt_03132,48,71,3
opt_03133,67,82,2
opt_03134,21,41,0
opt_03135,55,52,0
opt_03136,155,152,1
opt_03137,80,99,1
opt_03138,86,95,1
opt_03139,28,46,3
opt_03140,32,41,2
opt_03141,39,38,2
opt_03142,30,30,4
opt_03143,94,14,2
opt_03144,71,78,0
opt_03145,74,88,4
opt_03146,32,37,2
opt_03147,75,75,1
opt_03148,75,99,1
opt_03149,69,88,0
opt_03150,28,31,2
opt_03151,128,127,3
opt_03152,90,16,2
opt_03153,140,141,3
opt_03154,31,47,1
opt_03155,105,11,2
opt_03156,16,40,4
opt_03157,84,82,1
opt_03158,3,2,1
opt_03159,109,6,1
opt_03160,8,21,3
opt_03161,59,54,0
opt_03162,21,35,0
opt_03163,125,119,3
opt_03164,0,16,2
opt_03165,130,139,1
opt_03166,100,12,2
opt_03167,132,143,3
opt_03168,19,34,3
opt_03169,136,142,1
opt_03170,84,83,1
opt_03171,18,47,3
opt_03172,103,9,4
opt_03173,16,40,4
opt_03174,45,64,4
opt_03175,115,126,2
opt_03176,90,17,2
opt_03177,84,86,1
opt_03178,150,148,2
opt_03179,31,41,2
opt_03180,5,1,0
opt_03181,156,153,2
opt_03182,111,10,0
opt_03183,50,74,3
opt_03184,103,19,4
opt_03185,90,14,2
opt_03186,68,93,2
opt_03187,112,3,0
opt_03188,114,2,1
opt_03189,121,120,1
opt_03190,23,36,3
opt_03191,106,8,4
opt_03192,97,9,4
opt_03193,27,36,1
opt_03194,46,62,2
opt_03195,104,111,2
opt_03196,35,33,2
opt_03197,69,76,2
opt_03198,0,17,2
opt_03199,58,61,0
opt_03200,36,41,2
opt_03201,77,81,2
opt_03202,121,118,1
opt_03203,11,20,3
opt_03204,110,107,2
opt_03205,77,76,2
opt_03206,85,85,2
opt_03207,102,2,1
opt_03208,38,28,1
opt_03209,1,3,0
opt_03210,28,42,3
opt_03211,7,20,1
opt_03212,9,13,2
opt_03213,42,66,1
opt_03214,108,17,2
opt_03215,7,17,2
opt_03216,100,16,2
opt_03217,64,70,2
opt_03218,9,24,2
opt_03219,141,134,4
opt_03220,128,124,3
opt_03221,1,0,0
opt_03222,91,114,3
opt_03223,41,62,1
opt_03224,86,98,2
opt_03225,48,56,0
opt_03226,81,78,4
opt_03227,131,138,3
opt_03228,62,69,2
opt_03229,105,106,1
opt_03230,37,43,2
opt_03231,33,26,0
opt_03232,90,15,2
opt_03233,96,4,0
opt_03234,27,28,2
opt_03235,113,15,1
opt_03236,132,136,3
opt_03237,118,126,0
opt_03238,29,26,0
opt_03239,31,39,2
opt_03240,18,47,1
opt_03241,40,72,1
opt_03242,48,71,3
opt_03243,46,65,2
opt_03244,39,46,2
opt_03245,105,4,1
opt_03246,32,37,2
opt_03247,143,142,4
opt_03248,15,44,2
opt_03249,15,33,2
opt_03250,21,31,1
opt_03251,17,26,0
opt_03252,56,53,2
opt_03253,80,75,1
opt_03254,12,10,0
opt_03255,20,46,3
opt_03256,158,147,0
opt_03257,98,13,2
opt_03258,60,59,3
opt_03259,98,24,2
opt_03260,148,149,2
opt_03261,10,9,1
opt_03262,104,17,2
opt_03263,53,72,1
opt_03264,101,106,1
opt_03265,111,3,0
opt_03266,15,43,2
opt_03267,84,99,1
opt_03268,29,26,0
opt_03269,114,106,1
opt_03270,75,80,1
opt_03271,106,23,4
opt_03272,58,66,0
opt_03273,31,34,2
opt_03274,104,16,2
opt_03275,20,29,4
opt_03276,77,98,2
opt_03277,50,74,3
opt_03278,90,102,2
opt_03279,51,59,2
opt_03280,45,68,2
opt_03281,7,14,2
opt_03282,47,56,0
opt_03283,34,36,1
opt_03284,59,57,0
opt_03285,102,9,1
opt_03286,102,110,1
opt_03287,110,22,0
opt_03288,66,93,2
opt_03289,49,50,0
opt_03290,97,6,4
opt_03291,148,146,1
opt_03292,54,73,4
opt_03293,128,118,3
opt_03294,93,104,0
opt_03295,48,70,3
opt_03296,111,104,0
opt_03297,83,92,1
opt_03298,21,41,0
opt_03299,48,61,0
opt_03300,48,64,3
opt_03301,30,30,1
opt_03302,74,92,2
opt_03303,139,141,1
opt_03304,24,37,2
opt_03305,73,97,3
opt_03306,100,111,2
opt_03307,51,69,2
opt_03308,14,20,3
opt_03309,121,117,3
opt_03310,98,16,0
opt_03311,100,24,2
opt_03312,113,8,4
opt_03313,19,35,4
opt_03314,101,5,1
opt_03315,51,59,2
opt_03316,83,75,1
opt_03317,24,41,0
opt_03318,11,20,3
opt_03319,106,113,4
opt_03320,35,37,2
opt_03321,10,7,1
opt_03322,0,16,2
opt_03323,90,24,2
opt_03324,139,141,1
opt_03325,52,51,3
opt_03326,152,148,4
opt_03327,42,72,1
opt_03328,107,4,1
opt_03329,67,83,1
opt_03330,115,125,2
opt_03331,13,15,2
opt_03332,24,42,0
opt_03333,20,42,3
opt_03334,2,7,1
opt_03335,39,47,3
opt_03336,54,61,0
opt_03337,54,60,0
opt_03338,92,4,1
opt_03339,30,25,4
opt_03340,80,99,3
opt_03341,84,80,1
opt_03342,57,51,3
opt_03343,108,17,2
opt_03344,110,17,2
opt_03345,35,49,1
opt_03346,48,70,3
opt_03347,104,12,2
opt_03348,94,14,2
opt_03349,76,94,3
opt_03350,110,16,2
opt_03351,68,84,0
opt_03352,10,7,1
opt_03353,141,134,2
opt_03354,140,138,3
opt_03355,66,81,2
opt_03356,84,83,1
opt_03357,140,140,3
opt_03358,141,137,2
opt_03359,110,24,2
opt_03360,40,72,1
opt_03361,58,74,3
opt_03362,53,72,1
opt_03363,125,119,3
opt_03364,109,2,1
opt_03365,70,87,0
opt_03366,65,86,3
opt_03367,40,66,1
opt_03368,102,2,1
opt_03369,106,105,4
opt_03370,110,14,2
opt_03371,95,105,0
opt_03372,28,48,3
opt_03373,42,66,1
opt_03374,23,28,1
opt_03375,99,14,1
opt_03376,6,15,1
opt_03377,1,18,2
opt_03378,87,99,1
opt_03379,38,28,1
opt_03380,98,15,2
opt_03381,83,82,1
opt_03382,107,2,1
opt_03383,61,61,1
opt_03384,20,25,4
opt_03385,113,113,4
opt_03386,29,49,0
opt_03387,61,61,1
opt_03388,107,2,1
opt_03389,132,131,3
opt_03390,103,103,0
opt_03391,38,32,1
opt_03392,5,10,0
opt_03393,114,5,1
opt_03394,107,5,1
opt_03395,98,17,2
opt_03396,96,112,3
opt_03397,32,47,1
opt_03398,30,25,4
opt_03399,79,96,4
opt_03400,71,86,3
opt_03401,55,57,1
opt_03402,15,41,2
opt_03403,7,12,2
opt_03404,7,12,2
opt_03405,37,39,2
opt_03406,35,34,2
opt_03407,34,30,1
opt_03408,105,6,1
opt_03409,105,2,1
opt_03410,69,85,2
opt_03411,151,155,4
opt_03412,135,136,3
opt_03413,110,15,2
opt_03414,25,30,1
opt_03415,133,130,1
opt_03416,31,49,1
opt_03417,71,86,3
opt_03418,82,98,1
opt_03419,135,143,3
opt_03420,32,33,2
opt_03421,60,59,2
opt_03422,32,47,1
opt_03423,107,6,1
opt_03424,86,84,2
opt_03425,82,94,1
opt_03426,35,37,2
opt_03427,52,66,1
opt_03428,108,107,2
opt_03429,52,61,1
opt_03430,103,3,0
opt_03431,154,145,0
opt_03432,156,148,2
opt_03433,17,33,3
opt_03434,48,64,3
opt_03435,36,43,2
opt_03436,8,20,3
opt_03437,5,10,0
opt_03438,33,26,0
opt_03439,56,56,2
opt_03440,69,93,2
opt_03441,38,38,1
opt_03442,141,132,2
opt_03443,157,149,1
opt_03444,22,40,4
opt_03445,105,7,1
opt_03446,44,69,2
opt_03447,148,150,1
opt_03448,91,19,3
opt_03449,102,106,1
opt_03450,67,99,1
opt_03451,110,13,2
opt_03452,79,88,4
opt_03453,0,15,2
opt_03454,121,118,1
opt_03455,28,38,2
opt_03456,30,38,1
opt_03457,34,38,1
opt_03458,62,53,2
opt_03459,84,80,1
opt_03460,80,80,1
opt_03461,36,33,2
opt_03462,108,24,2
opt_03463,147,150,1
opt_03464,131,130,1
opt_03465,30,29,4
opt_03466,68,81,2
opt_03467,15,34,3
opt_03468,37,43,2
opt_03469,27,36,1
opt_03470,114,5,1
opt_03471,139,142,1
opt_03472,57,59,2
opt_03473,110,102,2
opt_03474,10,11,1
opt_03475,156,156,1
opt_03476,19,34,3
opt_03477,43,65,2
opt_03478,3,7,1
opt_03479,40,58,2
opt_03480,38,36,1
opt_03481,7,17,2
opt_03482,49,57,0
opt_03483,87,96,0
opt_03484,104,107,2
opt_03485,131,141,3
opt_03486,114,7,1
opt_03487,62,55,2
opt_03488,61,58,1
opt_03489,39,46,2
opt_03490,150,152,2
