operation_id,station_id,assignment_type_id,workload_units,priority_eligible,workcontent_score
280,2,0,1.0,1,3.0
280,3,0,1.0,1,3.0
280,4,1,1.0,0,
280,5,1,1.0,0,
280,6,1,1.0,0,
280,7,1,1.0,0,
281,0,0,1.0,1,3.0
281,1,0,1.0,1,3.0
281,2,0,1.0,1,3.0
281,3,0,1.0,1,3.0
281,4,1,1.0,0,
281,5,1,1.0,0,
281,6,1,1.0,0,
281,7,1,1.0,0,
282,0,0,1.0,1,3.0
282,1,0,1.0,1,3.0
282,2,0,1.0,1,3.0
282,3,0,1.0,1,3.0
282,4,1,1.0,0,
282,5,1,1.0,0,
282,6,1,1.0,0,
282,7,1,1.0,0,
283,0,0,1.0,1,3.0
283,1,0,1.0,1,3.0
283,2,0,1.0,1,3.0
283,3,0,1.0,1,3.0
283,4,1,1.0,0,
283,5,1,1.0,0,
283,6,1,1.0,0,
283,7,1,1.0,0,
284,0,0,1.0,1,4.0
284,1,0,1.0,1,4.0
284,2,0,1.0,1,4.0
284,3,0,1.0,1,4.0
284,4,1,1.0,0,
284,5,1,1.0,0,
284,6,1,1.0,0,
284,7,1,1.0,0,
285,0,0,1.0,1,1.0
285,1,0,1.0,1,1.0
285,2,0,1.0,1,1.0
285,3,0,1.0,1,1.0
285,4,1,1.0,0,
285,5,1,1.0,0,
285,6,1,1.0,0,
285,7,1,1.0,0,
286,0,0,1.0,1,2.0
286,1,0,1.0,1,2.0
286,2,0,1.0,1,2.0
286,3,0,1.0,1,2.0
286,4,1,1.0,0,
286,5,1,1.0,0,
286,6,1,1.0,0,
286,7,1,1.0,0,
287,0,0,1.0,1,1.0
287,1,0,1.0,1,1.0
287,2,0,1.0,1,1.0
287,3,0,1.0,1,1.0
287,4,1,1.0,0,
287,5,1,1.0,0,
287,6,1,1.0,0,
287,7,1,1.0,0,
288,0,0,1.0,1,1.0
288,1,0,1.0,1,1.0
288,2,0,1.0,1,1.0
288,3,0,1.0,1,1.0
288,4,1,1.0,0,
288,5,1,1.0,0,
288,6,1,1.0,0,
288,7,1,1.0,0,
289,0,0,1.0,1,3.0
289,1,0,1.0,1,3.0
289,2,0,1.0,1,3.0
289,3,0,1.0,1,3.0
289,4,1,1.0,0,
289,5,1,1.0,0,
289,6,1,1.0,0,
289,7,1,1.0,0,
290,0,0,1.0,1,3.0
290,1,0,1.0,1,3.0
290,2,0,1.0,1,3.0
290,3,0,1.0,1,3.0
290,4,1,1.0,0,
290,5,1,1.0,0,
290,6,1,1.0,0,
290,7,1,1.0,0,
291,0,0,1.0,1,3.0
291,1,0,1.0,1,3.0
291,2,0,1.0,1,3.0
291,3,0,1.0,1,3.0
291,4,1,1.0,0,
291,5,1,1.0,0,
291,6,1,1.0,0,
291,7,1,1.0,0,
292,0,0,1.0,1,3.0
292,1,0,1.0,1,3.0
292,2,0,1.0,1,3.0
292,3,0,1.0,1,3.0
292,4,1,1.0,0,
292,5,1,1.0,0,
292,6,1,1.0,0,
292,7,1,1.0,0,
293,0,0,1.0,1,2.0
293,1,0,1.0,1,2.0
293,2,0,1.0,1,2.0
293,3,0,1.0,1,2.0
293,4,1,1.0,0,
293,5,1,1.0,0,
293,6,1,1.0,0,
293,7,1,1.0,0,
294,2,0,2.0,1,3.0
294,3,0,2.0,1,3.0
294,6,1,2.0,0,
294,7,1,2.0,0,
295,0,0,1.0,1,3.0
295,1,0,1.0,1,3.0
295,2,0,1.0,1,3.0
295,3,0,1.0,1,3.0
295,4,1,1.0,0,
295,5,1,1.0,0,
295,6,1,1.0,0,
295,7,1,1.0,0,
296,0,0,1.0,1,4.0
296,1,0,1.0,1,4.0
296,2,0,1.0,1,4.0
296,3,0,1.0,1,4.0
296,4,1,1.0,0,
296,5,1,1.0,0,
296,6,1,1.0,0,
296,7,1,1.0,0,
297,0,0,1.0,1,2.0
297,1,0,1.0,1,2.0
297,2,0,1.0,1,2.0
297,3,0,1.0,1,2.0
297,4,1,1.0,0,
297,5,1,1.0,0,
297,6,1,1.0,0,
297,7,1,1.0,0,
298,0,0,1.0,1,2.0
298,1,0,1.0,1,2.0
298,2,0,1.0,1,2.0
298,3,0,1.0,1,2.0
298,4,1,1.0,0,
298,5,1,1.0,0,
298,6,1,1.0,0,
298,7,1,1.0,0,
299,0,0,1.0,1,2.0
299,1,0,1.0,1,2.0
299,2,0,1.0,1,2.0
299,3,0,1.0,1,2.0
299,4,1,1.0,0,
299,5,1,1.0,0,
299,6,1,1.0,0,
299,7,1,1.0,0,
300,0,0,1.0,1,1.0
300,1,0,1.0,1,1.0
300,2,0,1.0,1,1.0
300,3,0,1.0,1,1.0
300,4,1,1.0,0,
300,5,1,1.0,0,
300,6,1,1.0,0,
300,7,1,1.0,0,
301,2,0,2.0,1,3.0
301,3,0,2.0,1,3.0
301,6,1,2.0,0,
301,7,1,2.0,0,
302,0,0,1.0,1,1.0
302,1,0,1.0,1,1.0
302,2,0,1.0,1,1.0
302,3,0,1.0,1,1.0
302,4,1,1.0,0,
302,5,1,1.0,0,
302,6,1,1.0,0,
302,7,1,1.0,0,
303,0,0,1.0,1,4.0
303,1,0,1.0,1,4.0
303,2,0,1.0,1,4.0
303,3,0,1.0,1,4.0
303,4,1,1.0,0,
303,5,1,1.0,0,
303,6,1,1.0,0,
303,7,1,1.0,0,
304,2,0,2.0,1,3.0
304,3,0,2.0,1,3.0
304,6,1,2.0,0,
304,7,1,2.0,0,
304,9,1,2.0,0,
304,10,1,2.0,0,
304,11,1,2.0,0,
305,0,0,1.0,1,5.0
305,1,0,1.0,1,5.0
305,2,0,1.0,1,5.0
305,3,0,1.0,1,5.0
305,4,1,1.0,0,
305,5,1,1.0,0,
305,6,1,1.0,0,
305,7,1,1.0,0,
306,0,0,1.0,1,1.0
306,1,0,1.0,1,1.0
306,2,0,1.0,1,1.0
306,3,0,1.0,1,1.0
306,4,1,1.0,0,
306,5,1,1.0,0,
306,6,1,1.0,0,
306,7,1,1.0,0,
307,0,0,1.0,1,2.0
307,1,0,1.0,1,2.0
307,2,0,1.0,1,2.0
307,3,0,1.0,1,2.0
307,4,1,1.0,0,
307,5,1,1.0,0,
307,6,1,1.0,0,
307,7,1,1.0,0,
308,0,0,1.0,1,3.0
308,1,0,1.0,1,3.0
308,2,0,1.0,1,3.0
308,3,0,1.0,1,3.0
308,4,1,1.0,0,
308,5,1,1.0,0,
308,6,1,1.0,0,
308,7,1,1.0,0,
309,2,0,2.0,1,1.0
309,3,0,2.0,1,1.0
309,6,1,2.0,0,
309,7,1,2.0,0,
309,9,1,2.0,0,
309,10,1,2.0,0,
309,11,1,2.0,0,
310,2,0,3.0,1,3.0
310,3,0,3.0,1,3.0
310,6,1,3.0,0,
310,7,1,3.0,0,
311,0,0,1.0,1,3.0
311,1,0,1.0,1,3.0
311,2,0,1.0,1,3.0
311,3,0,1.0,1,3.0
311,4,1,1.0,0,
311,5,1,1.0,0,
311,6,1,1.0,0,
311,7,1,1.0,0,
312,0,0,1.0,1,1.0
312,1,0,1.0,1,1.0
312,2,0,1.0,1,1.0
312,3,0,1.0,1,1.0
312,4,1,1.0,0,
312,5,1,1.0,0,
312,6,1,1.0,0,
312,7,1,1.0,0,
313,0,0,1.0,1,2.0
313,1,0,1.0,1,2.0
313,2,0,1.0,1,2.0
313,3,0,1.0,1,2.0
313,4,1,1.0,0,
313,5,1,1.0,0,
313,6,1,1.0,0,
313,7,1,1.0,0,
314,9,1,3.0,0,
314,10,1,3.0,0,
314,11,1,3.0,0,
315,2,0,3.0,1,3.0
315,3,0,3.0,1,3.0
315,6,1,3.0,0,
315,7,1,3.0,0,
315,9,1,3.0,0,
315,10,1,3.0,0,
315,11,1,3.0,0,
316,2,0,3.0,1,3.0
316,3,0,3.0,1,3.0
316,6,1,3.0,0,
316,7,1,3.0,0,
317,9,1,3.0,0,
317,10,1,3.0,0,
317,11,1,3.0,0,
318,9,1,3.0,0,
318,10,1,3.0,0,
318,11,1,3.0,0,
319,9,1,3.0,0,
319,10,1,3.0,0,
319,11,1,3.0,0,
320,9,1,3.0,0,
320,10,1,3.0,0,
320,11,1,3.0,0,
321,2,0,2.0,1,3.0
321,3,0,2.0,1,3.0
321,6,1,2.0,0,
321,7,1,2.0,0,
322,9,1,5.0,0,
322,10,1,5.0,0,
322,11,1,5.0,0,
323,9,1,7.0,0,
323,10,1,7.0,0,
323,11,1,7.0,0,
324,0,0,1.0,1,4.0
324,1,0,1.0,1,4.0
324,2,0,1.0,1,4.0
324,3,0,1.0,1,4.0
324,4,1,1.0,0,
324,5,1,1.0,0,
324,6,1,1.0,0,
324,7,1,1.0,0,
325,9,1,4.0,0,
325,10,1,4.0,0,
325,11,1,4.0,0,
326,2,0,3.0,1,3.0
326,3,0,3.0,1,3.0
326,6,1,3.0,0,
326,7,1,3.0,0,
327,9,1,4.0,0,
327,10,1,4.0,0,
327,11,1,4.0,0,
328,9,1,6.0,0,
328,10,1,6.0,0,
328,11,1,6.0,0,
329,9,1,5.0,0,
329,10,1,5.0,0,
329,11,1,5.0,0,
330,0,0,1.0,1,3.0
330,1,0,1.0,1,3.0
330,2,0,1.0,1,3.0
330,3,0,1.0,1,3.0
330,4,1,1.0,0,
330,5,1,1.0,0,
330,6,1,1.0,0,
330,7,1,1.0,0,
331,0,0,1.0,1,1.0
331,1,0,1.0,1,1.0
331,2,0,1.0,1,1.0
331,3,0,1.0,1,1.0
331,4,1,1.0,0,
331,5,1,1.0,0,
331,6,1,1.0,0,
331,7,1,1.0,0,
332,0,0,1.0,1,1.0
332,1,0,1.0,1,1.0
332,2,0,1.0,1,1.0
332,3,0,1.0,1,1.0
332,4,1,1.0,0,
332,5,1,1.0,0,
332,6,1,1.0,0,
332,7,1,1.0,0,
333,2,0,3.0,1,3.0
333,3,0,3.0,1,3.0
333,6,1,3.0,0,
333,7,1,3.0,0,
333,9,1,3.0,0,
333,10,1,3.0,0,
333,11,1,3.0,0,
334,0,0,1.0,1,1.0
334,1,0,1.0,1,1.0
334,2,0,1.0,1,1.0
334,3,0,1.0,1,1.0
334,4,1,1.0,0,
334,5,1,1.0,0,
334,6,1,1.0,0,
334,7,1,1.0,0,
335,2,0,3.0,1,3.0
335,3,0,3.0,1,3.0
335,6,1,3.0,0,
335,7,1,3.0,0,
336,2,0,2.0,1,3.0
336,3,0,2.0,1,3.0
336,6,1,2.0,0,
336,7,1,2.0,0,
337,0,0,1.0,1,3.0
337,1,0,1.0,1,3.0
337,2,0,1.0,1,3.0
337,3,0,1.0,1,3.0
337,4,1,1.0,0,
337,5,1,1.0,0,
337,6,1,1.0,0,
337,7,1,1.0,0,
338,2,0,2.0,1,3.0
338,3,0,2.0,1,3.0
338,6,1,2.0,0,
338,7,1,2.0,0,
339,0,0,1.0,1,1.0
339,1,0,1.0,1,1.0
339,2,0,1.0,1,1.0
339,3,0,1.0,1,1.0
339,4,1,1.0,0,
339,5,1,1.0,0,
339,6,1,1.0,0,
339,7,1,1.0,0,
340,0,0,1.0,1,2.0
340,1,0,1.0,1,2.0
340,2,0,1.0,1,2.0
340,3,0,1.0,1,2.0
340,4,1,1.0,0,
340,5,1,1.0,0,
340,6,1,1.0,0,
340,7,1,1.0,0,
341,0,0,1.0,1,2.0
341,1,0,1.0,1,2.0
341,2,0,1.0,1,2.0
341,3,0,1.0,1,2.0
341,4,1,1.0,0,
341,5,1,1.0,0,
341,6,1,1.0,0,
341,7,1,1.0,0,
342,0,0,1.0,1,1.0
342,1,0,1.0,1,1.0
342,2,0,1.0,1,1.0
342,3,0,1.0,1,1.0
342,4,1,1.0,0,
342,5,1,1.0,0,
342,6,1,1.0,0,
342,7,1,1.0,0,
343,0,0,1.0,1,2.0
343,1,0,1.0,1,2.0
343,2,0,1.0,1,2.0
343,3,0,1.0,1,2.0
343,4,1,1.0,0,
343,5,1,1.0,0,
343,6,1,1.0,0,
343,7,1,1.0,0,
344,0,0,1.0,1,1.0
344,1,0,1.0,1,1.0
344,2,0,1.0,1,1.0
344,3,0,1.0,1,1.0
344,4,1,1.0,0,
344,5,1,1.0,0,
344,6,1,1.0,0,
344,7,1,1.0,0,
345,2,0,2.0,1,2.0
345,3,0,2.0,1,2.0
345,6,1,2.0,0,
345,7,1,2.0,0,
346,2,0,3.0,1,2.0
346,3,0,3.0,1,2.0
346,6,1,3.0,0,
346,7,1,3.0,0,
347,0,0,1.0,1,2.0
347,1,0,1.0,1,2.0
347,2,0,1.0,1,2.0
347,3,0,1.0,1,2.0
347,4,1,1.0,0,
347,5,1,1.0,0,
347,6,1,1.0,0,
347,7,1,1.0,0,
348,0,0,1.0,1,1.0
348,1,0,1.0,1,1.0
348,2,0,1.0,1,1.0
348,3,0,1.0,1,1.0
348,4,1,1.0,0,
348,5,1,1.0,0,
348,6,1,1.0,0,
348,7,1,1.0,0,
349,2,0,2.0,1,2.0
349,3,0,2.0,1,2.0
349,6,1,2.0,0,
349,7,1,2.0,0,
349,9,1,2.0,0,
349,10,1,2.0,0,
349,11,1,2.0,0,
350,9,1,6.0,0,
350,10,1,6.0,0,
350,11,1,6.0,0,
351,8,1,1.0,0,
352,0,0,1.0,1,1.0
352,1,0,1.0,1,1.0
352,2,0,1.0,1,1.0
352,3,0,1.0,1,1.0
352,4,1,1.0,0,
352,5,1,1.0,0,
352,6,1,1.0,0,
352,7,1,1.0,0,
353,2,0,2.0,1,1.0
353,3,0,2.0,1,1.0
353,6,1,2.0,0,
353,7,1,2.0,0,
353,9,1,2.0,0,
353,10,1,2.0,0,
353,11,1,2.0,0,
354,0,0,1.0,1,1.0
354,1,0,1.0,1,1.0
354,2,0,1.0,1,1.0
354,3,0,1.0,1,1.0
354,4,1,1.0,0,
354,5,1,1.0,0,
354,6,1,1.0,0,
354,7,1,1.0,0,
355,0,0,1.0,1,1.0
355,1,0,1.0,1,1.0
355,2,0,1.0,1,1.0
355,3,0,1.0,1,1.0
355,4,1,1.0,0,
355,5,1,1.0,0,
355,6,1,1.0,0,
355,7,1,1.0,0,
356,0,0,1.0,1,1.0
356,1,0,1.0,1,1.0
356,2,0,1.0,1,1.0
356,3,0,1.0,1,1.0
356,4,1,1.0,0,
356,5,1,1.0,0,
356,6,1,1.0,0,
356,7,1,1.0,0,
357,8,1,1.0,0,
358,8,1,1.0,0,
