Constraint_ID,Variable_ID,Coefficient
R0464,C0259,-1.0
R0464,C0266,1.0
R0464,C0267,1.0
R0464,C0458,1.0
R0464,C0462,-1.0
R0464,C0629,1000.0
R0465,C0145,-1.0
R0465,C0160,-1.0
R0465,C0180,-1.0
R0465,C0198,-1.0
R0465,C0217,-1.0
R0465,C0237,-1.0
R0465,C0247,-1.0
R0465,C0268,1.0
R0465,C0269,1.0
R0465,C0277,-1.0
R0465,C0458,1.0
R0465,C0463,-1.0
R0465,C0630,1000.0
R0466,C0161,-1.0
R0466,C0181,-1.0
R0466,C0199,-1.0
R0466,C0218,-1.0
R0466,C0270,1.0
R0466,C0458,1.0
R0466,C0464,-1.0
R0466,C0631,1000.0
R0467,C0162,-1.0
R0467,C0182,-1.0
R0467,C0200,-1.0
R0467,C0219,-1.0
R0467,C0271,1.0
R0467,C0272,1.0
R0467,C0273,1.0
R0467,C0458,1.0
R0467,C0465,-1.0
R0467,C0632,1000.0
R0468,C0146,-1.0
R0468,C0163,-1.0
R0468,C0183,-1.0
R0468,C0201,-1.0
R0468,C0220,-1.0
R0468,C0238,-1.0
R0468,C0268,-1.0
R0468,C0274,1.0
R0468,C0275,1.0
R0468,C0276,1.0
R0468,C0278,-1.0
R0468,C0458,1.0
R0468,C0466,-1.0
R0468,C0633,1000.0
R0469,C0136,-1.0
R0469,C0147,-1.0
R0469,C0164,-1.0
R0469,C0184,-1.0
R0469,C0202,-1.0
R0469,C0221,-1.0
R0469,C0229,-1.0
R0469,C0239,-1.0
R0469,C0248,-1.0
R0469,C0260,-1.0
R0469,C0262,-1.0
R0469,C0277,1.0
R0469,C0278,1.0
R0469,C0279,1.0
R0469,C0280,1.0
R0469,C0281,1.0
R0469,C0282,1.0
R0469,C0283,1.0
R0469,C0458,1.0
R0469,C0467,-1.0
R0469,C0634,1000.0
R0470,C0157,-1.0
R0470,C0177,-1.0
R0470,C0195,-1.0
R0470,C0214,-1.0
R0470,C0235,-1.0
R0470,C0257,-1.0
R0470,C0262,1.0
R0470,C0263,1.0
R0470,C0264,1.0
R0470,C0459,1.0
R0470,C0460,-1.0
R0470,C0635,1000.0
R0471,C0158,-1.0
R0471,C0178,-1.0
R0471,C0196,-1.0
R0471,C0215,-1.0
R0471,C0236,-1.0
R0471,C0246,-1.0
R0471,C0258,-1.0
R0471,C0265,1.0
R0471,C0459,1.0
R0471,C0461,-1.0
R0471,C0636,1000.0
R0472,C0135,-1.0
R0472,C0159,-1.0
R0472,C0179,-1.0
R0472,C0197,-1.0
R0472,C0216,-1.0
R0472,C0259,-1.0
R0472,C0266,1.0
R0472,C0267,1.0
R0472,C0459,1.0
R0472,C0462,-1.0
R0472,C0637,1000.0
R0473,C0145,-1.0
R0473,C0160,-1.0
R0473,C0180,-1.0
R0473,C0198,-1.0
R0473,C0217,-1.0
R0473,C0237,-1.0
R0473,C0247,-1.0
R0473,C0268,1.0
R0473,C0269,1.0
R0473,C0277,-1.0
R0473,C0459,1.0
R0473,C0463,-1.0
R0473,C0638,1000.0
R0474,C0161,-1.0
R0474,C0181,-1.0
R0474,C0199,-1.0
R0474,C0218,-1.0
R0474,C0270,1.0
R0474,C0459,1.0
R0474,C0464,-1.0
R0474,C0639,1000.0
R0475,C0162,-1.0
R0475,C0182,-1.0
R0475,C0200,-1.0
R0475,C0219,-1.0
R0475,C0271,1.0
R0475,C0272,1.0
R0475,C0273,1.0
R0475,C0459,1.0
R0475,C0465,-1.0
R0475,C0640,1000.0
R0476,C0146,-1.0
R0476,C0163,-1.0
R0476,C0183,-1.0
R0476,C0201,-1.0
R0476,C0220,-1.0
R0476,C0238,-1.0
R0476,C0268,-1.0
R0476,C0274,1.0
R0476,C0275,1.0
R0476,C0276,1.0
R0476,C0278,-1.0
R0476,C0459,1.0
R0476,C0466,-1.0
R0476,C0641,1000.0
R0477,C0136,-1.0
R0477,C0147,-1.0
R0477,C0164,-1.0
R0477,C0184,-1.0
R0477,C0202,-1.0
R0477,C0221,-1.0
R0477,C0229,-1.0
R0477,C0239,-1.0
R0477,C0248,-1.0
R0477,C0260,-1.0
R0477,C0262,-1.0
R0477,C0277,1.0
R0477,C0278,1.0
R0477,C0279,1.0
R0477,C0280,1.0
R0477,C0281,1.0
R0477,C0282,1.0
R0477,C0283,1.0
R0477,C0459,1.0
R0477,C0467,-1.0
R0477,C0642,1000.0
R0478,C0158,-1.0
R0478,C0178,-1.0
R0478,C0196,-1.0
R0478,C0215,-1.0
R0478,C0236,-1.0
R0478,C0246,-1.0
R0478,C0258,-1.0
R0478,C0265,1.0
R0478,C0460,1.0
R0478,C0461,-1.0
R0478,C0643,1000.0
R0479,C0135,-1.0
R0479,C0159,-1.0
R0479,C0179,-1.0
R0479,C0197,-1.0
R0479,C0216,-1.0
R0479,C0259,-1.0
R0479,C0266,1.0
R0479,C0267,1.0
R0479,C0460,1.0
R0479,C0462,-1.0
R0479,C0644,1000.0
R0480,C0161,-1.0
R0480,C0181,-1.0
R0480,C0199,-1.0
R0480,C0218,-1.0
R0480,C0270,1.0
R0480,C0460,1.0
R0480,C0464,-1.0
R0480,C0645,1000.0
R0481,C0162,-1.0
R0481,C0182,-1.0
R0481,C0200,-1.0
R0481,C0219,-1.0
R0481,C0271,1.0
R0481,C0272,1.0
R0481,C0273,1.0
R0481,C0460,1.0
R0481,C0465,-1.0
R0481,C0646,1000.0
R0482,C0146,-1.0
R0482,C0163,-1.0
R0482,C0183,-1.0
R0482,C0201,-1.0
R0482,C0220,-1.0
R0482,C0238,-1.0
R0482,C0268,-1.0
R0482,C0274,1.0
R0482,C0275,1.0
R0482,C0276,1.0
R0482,C0278,-1.0
R0482,C0460,1.0
R0482,C0466,-1.0
R0482,C0647,1000.0
R0483,C0136,-1.0
R0483,C0147,-1.0
R0483,C0164,-1.0
R0483,C0184,-1.0
R0483,C0202,-1.0
R0483,C0221,-1.0
R0483,C0229,-1.0
R0483,C0239,-1.0
R0483,C0248,-1.0
R0483,C0260,-1.0
R0483,C0262,-1.0
R0483,C0277,1.0
R0483,C0278,1.0
R0483,C0279,1.0
R0483,C0280,1.0
R0483,C0281,1.0
R0483,C0282,1.0
R0483,C0283,1.0
R0483,C0460,1.0
R0483,C0467,-1.0
R0483,C0648,1000.0
R0484,C0135,-1.0
R0484,C0159,-1.0
R0484,C0179,-1.0
R0484,C0197,-1.0
R0484,C0216,-1.0
R0484,C0259,-1.0
R0484,C0266,1.0
R0484,C0267,1.0
R0484,C0461,1.0
R0484,C0462,-1.0
R0484,C0649,1000.0
R0485,C0145,-1.0
R0485,C0160,-1.0
R0485,C0180,-1.0
R0485,C0198,-1.0
R0485,C0217,-1.0
R0485,C0237,-1.0
R0485,C0247,-1.0
R0485,C0268,1.0
R0485,C0269,1.0
R0485,C0277,-1.0
R0485,C0461,1.0
R0485,C0463,-1.0
R0485,C0650,1000.0
R0486,C0161,-1.0
R0486,C0181,-1.0
R0486,C0199,-1.0
R0486,C0218,-1.0
R0486,C0270,1.0
R0486,C0461,1.0
R0486,C0464,-1.0
R0486,C0651,1000.0
R0487,C0162,-1.0
R0487,C0182,-1.0
R0487,C0200,-1.0
R0487,C0219,-1.0
R0487,C0271,1.0
R0487,C0272,1.0
R0487,C0273,1.0
R0487,C0461,1.0
R0487,C0465,-1.0
R0487,C0652,1000.0
R0488,C0146,-1.0
R0488,C0163,-1.0
R0488,C0183,-1.0
R0488,C0201,-1.0
R0488,C0220,-1.0
R0488,C0238,-1.0
R0488,C0268,-1.0
R0488,C0274,1.0
R0488,C0275,1.0
R0488,C0276,1.0
R0488,C0278,-1.0
R0488,C0461,1.0
R0488,C0466,-1.0
R0488,C0653,1000.0
R0489,C0136,-1.0
R0489,C0147,-1.0
R0489,C0164,-1.0
R0489,C0184,-1.0
R0489,C0202,-1.0
R0489,C0221,-1.0
R0489,C0229,-1.0
R0489,C0239,-1.0
R0489,C0248,-1.0
R0489,C0260,-1.0
R0489,C0262,-1.0
R0489,C0277,1.0
R0489,C0278,1.0
R0489,C0279,1.0
R0489,C0280,1.0
R0489,C0281,1.0
R0489,C0282,1.0
R0489,C0283,1.0
R0489,C0461,1.0
R0489,C0467,-1.0
R0489,C0654,1000.0
R0490,C0165,-1.0
R0490,C0185,-1.0
R0490,C0203,-1.0
R0490,C0222,-1.0
R0490,C0240,-1.0
R0490,C0249,-1.0
R0490,C0274,-1.0
R0490,C0279,-1.0
R0490,C0284,1.0
R0490,C0285,1.0
R0490,C0286,1.0
R0490,C0461,1.0
R0490,C0468,-1.0
R0490,C0655,1000.0
R0491,C0125,-1.0
R0491,C0166,-1.0
R0491,C0186,-1.0
R0491,C0204,-1.0
R0491,C0223,-1.0
R0491,C0241,-1.0
R0491,C0271,-1.0
R0491,C0280,-1.0
R0491,C0287,1.0
R0491,C0461,1.0
R0491,C0469,-1.0
R0491,C0656,1000.0
R0492,C0126,-1.0
R0492,C0167,-1.0
R0492,C0187,-1.0
R0492,C0205,-1.0
R0492,C0224,-1.0
R0492,C0242,-1.0
R0492,C0250,-1.0
R0492,C0254,-1.0
R0492,C0275,-1.0
R0492,C0281,-1.0
R0492,C0284,-1.0
R0492,C0288,1.0
R0492,C0289,1.0
R0492,C0461,1.0
R0492,C0470,-1.0
R0492,C0657,1000.0
R0493,C0158,-1.0
R0493,C0178,-1.0
R0493,C0196,-1.0
R0493,C0215,-1.0
R0493,C0236,-1.0
R0493,C0246,-1.0
R0493,C0258,-1.0
R0493,C0265,1.0
R0493,C0461,-1.0
R0493,C0462,1.0
R0493,C0658,1000.0
R0494,C0145,-1.0
R0494,C0160,-1.0
R0494,C0180,-1.0
R0494,C0198,-1.0
R0494,C0217,-1.0
R0494,C0237,-1.0
R0494,C0247,-1.0
R0494,C0268,1.0
R0494,C0269,1.0
R0494,C0277,-1.0
R0494,C0462,1.0
R0494,C0463,-1.0
R0494,C0659,1000.0
R0495,C0161,-1.0
R0495,C0181,-1.0
R0495,C0199,-1.0
R0495,C0218,-1.0
R0495,C0270,1.0
R0495,C0462,1.0
R0495,C0464,-1.0
R0495,C0660,1000.0
R0496,C0162,-1.0
R0496,C0182,-1.0
R0496,C0200,-1.0
R0496,C0219,-1.0
R0496,C0271,1.0
R0496,C0272,1.0
R0496,C0273,1.0
R0496,C0462,1.0
R0496,C0465,-1.0
R0496,C0661,1000.0
R0497,C0146,-1.0
R0497,C0163,-1.0
R0497,C0183,-1.0
R0497,C0201,-1.0
R0497,C0220,-1.0
R0497,C0238,-1.0
R0497,C0268,-1.0
R0497,C0274,1.0
R0497,C0275,1.0
R0497,C0276,1.0
R0497,C0278,-1.0
R0497,C0462,1.0
R0497,C0466,-1.0
R0497,C0662,1000.0
R0498,C0136,-1.0
R0498,C0147,-1.0
R0498,C0164,-1.0
R0498,C0184,-1.0
R0498,C0202,-1.0
R0498,C0221,-1.0
R0498,C0229,-1.0
R0498,C0239,-1.0
R0498,C0248,-1.0
R0498,C0260,-1.0
R0498,C0262,-1.0
R0498,C0277,1.0
R0498,C0278,1.0
R0498,C0279,1.0
R0498,C0280,1.0
R0498,C0281,1.0
R0498,C0282,1.0
R0498,C0283,1.0
R0498,C0462,1.0
R0498,C0467,-1.0
R0498,C0663,1000.0
R0499,C0165,-1.0
R0499,C0185,-1.0
R0499,C0203,-1.0
R0499,C0222,-1.0
R0499,C0240,-1.0
R0499,C0249,-1.0
R0499,C0274,-1.0
R0499,C0279,-1.0
R0499,C0284,1.0
R0499,C0285,1.0
R0499,C0286,1.0
R0499,C0462,1.0
R0499,C0468,-1.0
R0499,C0664,1000.0
R0500,C0125,-1.0
R0500,C0166,-1.0
R0500,C0186,-1.0
R0500,C0204,-1.0
R0500,C0223,-1.0
R0500,C0241,-1.0
R0500,C0271,-1.0
R0500,C0280,-1.0
R0500,C0287,1.0
R0500,C0462,1.0
R0500,C0469,-1.0
R0500,C0665,1000.0
R0501,C0126,-1.0
R0501,C0167,-1.0
R0501,C0187,-1.0
R0501,C0205,-1.0
R0501,C0224,-1.0
R0501,C0242,-1.0
R0501,C0250,-1.0
R0501,C0254,-1.0
R0501,C0275,-1.0
R0501,C0281,-1.0
R0501,C0284,-1.0
R0501,C0288,1.0
R0501,C0289,1.0
R0501,C0462,1.0
R0501,C0470,-1.0
R0501,C0666,1000.0
R0502,C0127,-1.0
R0502,C0168,-1.0
R0502,C0188,-1.0
R0502,C0206,-1.0
R0502,C0225,-1.0
R0502,C0230,-1.0
R0502,C0243,-1.0
R0502,C0251,-1.0
R0502,C0255,-1.0
R0502,C0263,-1.0
R0502,C0266,-1.0
R0502,C0269,-1.0
R0502,C0272,-1.0
R0502,C0276,-1.0
R0502,C0282,-1.0
R0502,C0285,-1.0
R0502,C0287,-1.0
R0502,C0288,-1.0
R0502,C0462,1.0
R0502,C0471,-1.0
R0502,C0667,1000.0
R0503,C0158,-1.0
R0503,C0178,-1.0
R0503,C0196,-1.0
R0503,C0215,-1.0
R0503,C0236,-1.0
R0503,C0246,-1.0
R0503,C0258,-1.0
R0503,C0265,1.0
R0503,C0461,-1.0
R0503,C0463,1.0
R0503,C0668,1000.0
R0504,C0135,-1.0
R0504,C0159,-1.0
R0504,C0179,-1.0
R0504,C0197,-1.0
R0504,C0216,-1.0
R0504,C0259,-1.0
R0504,C0266,1.0
R0504,C0267,1.0
R0504,C0462,-1.0
R0504,C0463,1.0
R0504,C0669,1000.0
R0505,C0161,-1.0
R0505,C0181,-1.0
R0505,C0199,-1.0
R0505,C0218,-1.0
R0505,C0270,1.0
R0505,C0463,1.0
R0505,C0464,-1.0
R0505,C0670,1000.0
R0506,C0162,-1.0
R0506,C0182,-1.0
R0506,C0200,-1.0
R0506,C0219,-1.0
R0506,C0271,1.0
R0506,C0272,1.0
R0506,C0273,1.0
R0506,C0463,1.0
R0506,C0465,-1.0
R0506,C0671,1000.0
R0507,C0146,-1.0
R0507,C0163,-1.0
R0507,C0183,-1.0
R0507,C0201,-1.0
R0507,C0220,-1.0
R0507,C0238,-1.0
R0507,C0268,-1.0
R0507,C0274,1.0
R0507,C0275,1.0
R0507,C0276,1.0
R0507,C0278,-1.0
R0507,C0463,1.0
R0507,C0466,-1.0
R0507,C0672,1000.0
R0508,C0136,-1.0
R0508,C0147,-1.0
R0508,C0164,-1.0
R0508,C0184,-1.0
R0508,C0202,-1.0
R0508,C0221,-1.0
R0508,C0229,-1.0
R0508,C0239,-1.0
R0508,C0248,-1.0
R0508,C0260,-1.0
R0508,C0262,-1.0
R0508,C0277,1.0
R0508,C0278,1.0
R0508,C0279,1.0
R0508,C0280,1.0
R0508,C0281,1.0
R0508,C0282,1.0
R0508,C0283,1.0
R0508,C0463,1.0
R0508,C0467,-1.0
R0508,C0673,1000.0
R0509,C0165,-1.0
R0509,C0185,-1.0
R0509,C0203,-1.0
R0509,C0222,-1.0
R0509,C0240,-1.0
R0509,C0249,-1.0
R0509,C0274,-1.0
R0509,C0279,-1.0
R0509,C0284,1.0
R0509,C0285,1.0
R0509,C0286,1.0
R0509,C0463,1.0
R0509,C0468,-1.0
R0509,C0674,1000.0
R0510,C0125,-1.0
R0510,C0166,-1.0
R0510,C0186,-1.0
R0510,C0204,-1.0
R0510,C0223,-1.0
R0510,C0241,-1.0
R0510,C0271,-1.0
R0510,C0280,-1.0
R0510,C0287,1.0
R0510,C0463,1.0
R0510,C0469,-1.0
R0510,C0675,1000.0
R0511,C0126,-1.0
R0511,C0167,-1.0
R0511,C0187,-1.0
R0511,C0205,-1.0
R0511,C0224,-1.0
R0511,C0242,-1.0
R0511,C0250,-1.0
R0511,C0254,-1.0
R0511,C0275,-1.0
R0511,C0281,-1.0
R0511,C0284,-1.0
R0511,C0288,1.0
R0511,C0289,1.0
R0511,C0463,1.0
R0511,C0470,-1.0
R0511,C0676,1000.0
R0512,C0127,-1.0
R0512,C0168,-1.0
R0512,C0188,-1.0
R0512,C0206,-1.0
R0512,C0225,-1.0
R0512,C0230,-1.0
R0512,C0243,-1.0
R0512,C0251,-1.0
R0512,C0255,-1.0
R0512,C0263,-1.0
R0512,C0266,-1.0
R0512,C0269,-1.0
R0512,C0272,-1.0
R0512,C0276,-1.0
R0512,C0282,-1.0
R0512,C0285,-1.0
R0512,C0287,-1.0
R0512,C0288,-1.0
R0512,C0463,1.0
R0512,C0471,-1.0
R0512,C0677,1000.0
R0513,C0158,-1.0
R0513,C0178,-1.0
R0513,C0196,-1.0
R0513,C0215,-1.0
R0513,C0236,-1.0
R0513,C0246,-1.0
R0513,C0258,-1.0
R0513,C0265,1.0
R0513,C0461,-1.0
R0513,C0464,1.0
R0513,C0678,1000.0
R0514,C0135,-1.0
R0514,C0159,-1.0
R0514,C0179,-1.0
R0514,C0197,-1.0
R0514,C0216,-1.0
R0514,C0259,-1.0
R0514,C0266,1.0
R0514,C0267,1.0
R0514,C0462,-1.0
R0514,C0464,1.0
R0514,C0679,1000.0
R0515,C0145,-1.0
R0515,C0160,-1.0
R0515,C0180,-1.0
R0515,C0198,-1.0
R0515,C0217,-1.0
R0515,C0237,-1.0
R0515,C0247,-1.0
R0515,C0268,1.0
R0515,C0269,1.0
R0515,C0277,-1.0
R0515,C0463,-1.0
R0515,C0464,1.0
R0515,C0680,1000.0
R0516,C0162,-1.0
R0516,C0182,-1.0
R0516,C0200,-1.0
R0516,C0219,-1.0
R0516,C0271,1.0
R0516,C0272,1.0
R0516,C0273,1.0
R0516,C0464,1.0
R0516,C0465,-1.0
R0516,C0681,1000.0
R0517,C0146,-1.0
R0517,C0163,-1.0
R0517,C0183,-1.0
R0517,C0201,-1.0
R0517,C0220,-1.0
R0517,C0238,-1.0
R0517,C0268,-1.0
R0517,C0274,1.0
R0517,C0275,1.0
R0517,C0276,1.0
R0517,C0278,-1.0
R0517,C0464,1.0
R0517,C0466,-1.0
R0517,C0682,1000.0
R0518,C0136,-1.0
R0518,C0147,-1.0
R0518,C0164,-1.0
R0518,C0184,-1.0
R0518,C0202,-1.0
R0518,C0221,-1.0
R0518,C0229,-1.0
R0518,C0239,-1.0
R0518,C0248,-1.0
R0518,C0260,-1.0
R0518,C0262,-1.0
R0518,C0277,1.0
R0518,C0278,1.0
R0518,C0279,1.0
R0518,C0280,1.0
R0518,C0281,1.0
R0518,C0282,1.0
R0518,C0283,1.0
R0518,C0464,1.0
R0518,C0467,-1.0
R0518,C0683,1000.0
R0519,C0165,-1.0
R0519,C0185,-1.0
R0519,C0203,-1.0
R0519,C0222,-1.0
R0519,C0240,-1.0
R0519,C0249,-1.0
R0519,C0274,-1.0
R0519,C0279,-1.0
R0519,C0284,1.0
R0519,C0285,1.0
R0519,C0286,1.0
R0519,C0464,1.0
R0519,C0468,-1.0
R0519,C0684,1000.0
R0520,C0125,-1.0
R0520,C0166,-1.0
R0520,C0186,-1.0
R0520,C0204,-1.0
R0520,C0223,-1.0
R0520,C0241,-1.0
R0520,C0271,-1.0
R0520,C0280,-1.0
R0520,C0287,1.0
R0520,C0464,1.0
R0520,C0469,-1.0
R0520,C0685,1000.0
R0521,C0126,-1.0
R0521,C0167,-1.0
R0521,C0187,-1.0
R0521,C0205,-1.0
R0521,C0224,-1.0
R0521,C0242,-1.0
R0521,C0250,-1.0
R0521,C0254,-1.0
R0521,C0275,-1.0
R0521,C0281,-1.0
R0521,C0284,-1.0
R0521,C0288,1.0
R0521,C0289,1.0
R0521,C0464,1.0
R0521,C0470,-1.0
R0521,C0686,1000.0
R0522,C0127,-1.0
R0522,C0168,-1.0
R0522,C0188,-1.0
R0522,C0206,-1.0
R0522,C0225,-1.0
R0522,C0230,-1.0
R0522,C0243,-1.0
R0522,C0251,-1.0
R0522,C0255,-1.0
R0522,C0263,-1.0
R0522,C0266,-1.0
R0522,C0269,-1.0
R0522,C0272,-1.0
R0522,C0276,-1.0
R0522,C0282,-1.0
R0522,C0285,-1.0
R0522,C0287,-1.0
R0522,C0288,-1.0
R0522,C0464,1.0
R0522,C0471,-1.0
R0522,C0687,1000.0
R0523,C0158,-1.0
R0523,C0178,-1.0
R0523,C0196,-1.0
R0523,C0215,-1.0
R0523,C0236,-1.0
R0523,C0246,-1.0
R0523,C0258,-1.0
R0523,C0265,1.0
R0523,C0461,-1.0
R0523,C0465,1.0
R0523,C0688,1000.0
R0524,C0135,-1.0
R0524,C0159,-1.0
R0524,C0179,-1.0
R0524,C0197,-1.0
R0524,C0216,-1.0
R0524,C0259,-1.0
R0524,C0266,1.0
R0524,C0267,1.0
R0524,C0462,-1.0
R0524,C0465,1.0
R0524,C0689,1000.0
R0525,C0145,-1.0
R0525,C0160,-1.0
R0525,C0180,-1.0
R0525,C0198,-1.0
R0525,C0217,-1.0
R0525,C0237,-1.0
R0525,C0247,-1.0
R0525,C0268,1.0
R0525,C0269,1.0
R0525,C0277,-1.0
R0525,C0463,-1.0
R0525,C0465,1.0
R0525,C0690,1000.0
R0526,C0161,-1.0
R0526,C0181,-1.0
R0526,C0199,-1.0
R0526,C0218,-1.0
R0526,C0270,1.0
R0526,C0464,-1.0
R0526,C0465,1.0
R0526,C0691,1000.0
R0527,C0146,-1.0
R0527,C0163,-1.0
R0527,C0183,-1.0
R0527,C0201,-1.0
R0527,C0220,-1.0
R0527,C0238,-1.0
R0527,C0268,-1.0
R0527,C0274,1.0
R0527,C0275,1.0
R0527,C0276,1.0
R0527,C0278,-1.0
R0527,C0465,1.0
R0527,C0466,-1.0
R0527,C0692,1000.0
R0528,C0136,-1.0
R0528,C0147,-1.0
R0528,C0164,-1.0
R0528,C0184,-1.0
R0528,C0202,-1.0
R0528,C0221,-1.0
R0528,C0229,-1.0
R0528,C0239,-1.0
R0528,C0248,-1.0
R0528,C0260,-1.0
R0528,C0262,-1.0
R0528,C0277,1.0
R0528,C0278,1.0
R0528,C0279,1.0
R0528,C0280,1.0
R0528,C0281,1.0
R0528,C0282,1.0
R0528,C0283,1.0
R0528,C0465,1.0
R0528,C0467,-1.0
R0528,C0693,1000.0
R0529,C0165,-1.0
R0529,C0185,-1.0
R0529,C0203,-1.0
R0529,C0222,-1.0
R0529,C0240,-1.0
R0529,C0249,-1.0
R0529,C0274,-1.0
R0529,C0279,-1.0
R0529,C0284,1.0
R0529,C0285,1.0
R0529,C0286,1.0
R0529,C0465,1.0
R0529,C0468,-1.0
R0529,C0694,1000.0
R0530,C0125,-1.0
R0530,C0166,-1.0
R0530,C0186,-1.0
R0530,C0204,-1.0
R0530,C0223,-1.0
R0530,C0241,-1.0
R0530,C0271,-1.0
R0530,C0280,-1.0
R0530,C0287,1.0
R0530,C0465,1.0
R0530,C0469,-1.0
R0530,C0695,1000.0
R0531,C0126,-1.0
R0531,C0167,-1.0
R0531,C0187,-1.0
R0531,C0205,-1.0
R0531,C0224,-1.0
R0531,C0242,-1.0
R0531,C0250,-1.0
R0531,C0254,-1.0
R0531,C0275,-1.0
R0531,C0281,-1.0
R0531,C0284,-1.0
R0531,C0288,1.0
R0531,C0289,1.0
R0531,C0465,1.0
R0531,C0470,-1.0
R0531,C0696,1000.0
R0532,C0127,-1.0
R0532,C0168,-1.0
R0532,C0188,-1.0
R0532,C0206,-1.0
R0532,C0225,-1.0
R0532,C0230,-1.0
R0532,C0243,-1.0
R0532,C0251,-1.0
R0532,C0255,-1.0
R0532,C0263,-1.0
R0532,C0266,-1.0
R0532,C0269,-1.0
R0532,C0272,-1.0
R0532,C0276,-1.0
R0532,C0282,-1.0
R0532,C0285,-1.0
R0532,C0287,-1.0
R0532,C0288,-1.0
R0532,C0465,1.0
R0532,C0471,-1.0
R0532,C0697,1000.0
R0533,C0158,-1.0
R0533,C0178,-1.0
R0533,C0196,-1.0
R0533,C0215,-1.0
R0533,C0236,-1.0
R0533,C0246,-1.0
R0533,C0258,-1.0
R0533,C0265,1.0
R0533,C0461,-1.0
R0533,C0466,1.0
R0533,C0698,1000.0
R0534,C0135,-1.0
R0534,C0159,-1.0
R0534,C0179,-1.0
R0534,C0197,-1.0
R0534,C0216,-1.0
R0534,C0259,-1.0
R0534,C0266,1.0
R0534,C0267,1.0
R0534,C0462,-1.0
R0534,C0466,1.0
R0534,C0699,1000.0
R0535,C0145,-1.0
R0535,C0160,-1.0
R0535,C0180,-1.0
R0535,C0198,-1.0
R0535,C0217,-1.0
R0535,C0237,-1.0
R0535,C0247,-1.0
R0535,C0268,1.0
R0535,C0269,1.0
R0535,C0277,-1.0
R0535,C0463,-1.0
R0535,C0466,1.0
R0535,C0700,1000.0
R0536,C0161,-1.0
R0536,C0181,-1.0
R0536,C0199,-1.0
R0536,C0218,-1.0
R0536,C0270,1.0
R0536,C0464,-1.0
R0536,C0466,1.0
R0536,C0701,1000.0
R0537,C0162,-1.0
R0537,C0182,-1.0
R0537,C0200,-1.0
R0537,C0219,-1.0
R0537,C0271,1.0
R0537,C0272,1.0
R0537,C0273,1.0
R0537,C0465,-1.0
R0537,C0466,1.0
R0537,C0702,1000.0
R0538,C0136,-1.0
R0538,C0147,-1.0
R0538,C0164,-1.0
R0538,C0184,-1.0
R0538,C0202,-1.0
R0538,C0221,-1.0
R0538,C0229,-1.0
R0538,C0239,-1.0
R0538,C0248,-1.0
R0538,C0260,-1.0
R0538,C0262,-1.0
R0538,C0277,1.0
R0538,C0278,1.0
R0538,C0279,1.0
R0538,C0280,1.0
R0538,C0281,1.0
R0538,C0282,1.0
R0538,C0283,1.0
R0538,C0466,1.0
R0538,C0467,-1.0
R0538,C0703,1000.0
R0539,C0165,-1.0
R0539,C0185,-1.0
R0539,C0203,-1.0
R0539,C0222,-1.0
R0539,C0240,-1.0
R0539,C0249,-1.0
R0539,C0274,-1.0
R0539,C0279,-1.0
R0539,C0284,1.0
R0539,C0285,1.0
R0539,C0286,1.0
R0539,C0466,1.0
R0539,C0468,-1.0
R0539,C0704,1000.0
R0540,C0125,-1.0
R0540,C0166,-1.0
R0540,C0186,-1.0
R0540,C0204,-1.0
R0540,C0223,-1.0
R0540,C0241,-1.0
R0540,C0271,-1.0
R0540,C0280,-1.0
R0540,C0287,1.0
R0540,C0466,1.0
R0540,C0469,-1.0
R0540,C0705,1000.0
R0541,C0126,-1.0
R0541,C0167,-1.0
R0541,C0187,-1.0
R0541,C0205,-1.0
R0541,C0224,-1.0
R0541,C0242,-1.0
R0541,C0250,-1.0
R0541,C0254,-1.0
R0541,C0275,-1.0
R0541,C0281,-1.0
R0541,C0284,-1.0
R0541,C0288,1.0
R0541,C0289,1.0
R0541,C0466,1.0
R0541,C0470,-1.0
R0541,C0706,1000.0
R0542,C0127,-1.0
R0542,C0168,-1.0
R0542,C0188,-1.0
R0542,C0206,-1.0
R0542,C0225,-1.0
R0542,C0230,-1.0
R0542,C0243,-1.0
R0542,C0251,-1.0
R0542,C0255,-1.0
R0542,C0263,-1.0
R0542,C0266,-1.0
R0542,C0269,-1.0
R0542,C0272,-1.0
R0542,C0276,-1.0
R0542,C0282,-1.0
R0542,C0285,-1.0
R0542,C0287,-1.0
R0542,C0288,-1.0
R0542,C0466,1.0
R0542,C0471,-1.0
R0542,C0707,1000.0
R0543,C0158,-1.0
R0543,C0178,-1.0
R0543,C0196,-1.0
R0543,C0215,-1.0
R0543,C0236,-1.0
R0543,C0246,-1.0
R0543,C0258,-1.0
R0543,C0265,1.0
R0543,C0461,-1.0
R0543,C0467,1.0
R0543,C0708,1000.0
R0544,C0135,-1.0
R0544,C0159,-1.0
R0544,C0179,-1.0
R0544,C0197,-1.0
R0544,C0216,-1.0
R0544,C0259,-1.0
R0544,C0266,1.0
R0544,C0267,1.0
R0544,C0462,-1.0
R0544,C0467,1.0
R0544,C0709,1000.0
R0545,C0145,-1.0
R0545,C0160,-1.0
R0545,C0180,-1.0
R0545,C0198,-1.0
R0545,C0217,-1.0
R0545,C0237,-1.0
R0545,C0247,-1.0
R0545,C0268,1.0
R0545,C0269,1.0
