id_edge,source_node,target_node,flow_cost,fixed_cost
1927,276,89,10.0,64.0
1928,89,365,8.0,85.0
1929,365,89,9.0,65.0
1930,90,242,4.0,80.0
1931,242,90,2.0,73.0
1932,90,162,6.0,93.0
1933,162,90,10.0,74.0
1934,90,189,0.0,77.0
1935,189,90,8.0,74.0
1936,90,190,0.0,75.0
1937,190,90,4.0,84.0
1938,90,210,2.0,96.0
1939,210,90,0.0,58.0
1940,90,131,4.0,79.0
1941,131,90,7.0,79.0
1942,90,169,2.0,68.0
1943,169,90,9.0,62.0
1944,90,436,5.0,78.0
1945,436,90,0.0,70.0
1946,90,100,4.0,58.0
1947,100,90,4.0,63.0
1948,90,216,6.0,97.0
1949,216,90,5.0,82.0
1950,90,340,8.0,63.0
1951,340,90,4.0,55.0
1952,90,146,4.0,67.0
1953,146,90,1.0,62.0
1954,90,186,1.0,80.0
1955,186,90,9.0,80.0
1956,90,405,7.0,57.0
1957,405,90,5.0,85.0
1958,91,224,9.0,93.0
1959,224,91,6.0,90.0
1960,91,179,5.0,55.0
1961,179,91,3.0,60.0
1962,91,226,5.0,74.0
1963,226,91,9.0,51.0
1964,91,92,10.0,100.0
1965,92,91,7.0,52.0
1966,91,206,5.0,77.0
1967,206,91,0.0,100.0
1968,91,108,7.0,57.0
1969,108,91,3.0,84.0
1970,91,402,0.0,64.0
1971,402,91,1.0,88.0
1972,91,374,6.0,56.0
1973,374,91,9.0,67.0
1974,92,108,1.0,55.0
1975,108,92,9.0,92.0
1976,92,497,6.0,71.0
1977,497,92,8.0,51.0
1978,92,298,10.0,97.0
1979,298,92,1.0,71.0
1980,92,206,2.0,57.0
1981,206,92,10.0,91.0
1982,92,226,4.0,84.0
1983,226,92,4.0,98.0
1984,93,109,5.0,51.0
1985,109,93,1.0,64.0
1986,93,493,7.0,53.0
1987,493,93,0.0,97.0
1988,93,143,5.0,62.0
1989,143,93,10.0,96.0
1990,93,168,0.0,57.0
1991,168,93,9.0,71.0
1992,93,472,7.0,55.0
1993,472,93,4.0,69.0
1994,93,135,8.0,71.0
1995,135,93,7.0,90.0
1996,93,232,1.0,62.0
1997,232,93,9.0,100.0
1998,93,344,10.0,71.0
1999,344,93,9.0,79.0
2000,93,398,5.0,75.0
2001,398,93,2.0,84.0
2002,94,230,3.0,72.0
2003,230,94,0.0,52.0
2004,94,411,5.0,82.0
2005,411,94,9.0,97.0
2006,96,198,9.0,81.0
2007,198,96,6.0,81.0
2008,96,132,3.0,91.0
2009,132,96,2.0,61.0
2010,96,112,9.0,50.0
2011,112,96,5.0,79.0
2012,96,316,2.0,100.0
2013,316,96,8.0,92.0
2014,96,270,8.0,71.0
2015,270,96,10.0,77.0
2016,96,195,10.0,54.0
2017,195,96,10.0,85.0
2018,97,107,0.0,68.0
2019,107,97,6.0,91.0
2020,98,357,4.0,51.0
2021,357,98,7.0,79.0
2022,98,105,5.0,89.0
2023,105,98,2.0,69.0
2024,98,133,10.0,51.0
2025,133,98,5.0,80.0
2026,98,271,7.0,85.0
2027,271,98,2.0,99.0
2028,98,354,1.0,73.0
2029,354,98,4.0,73.0
2030,98,172,1.0,50.0
2031,172,98,6.0,90.0
2032,100,146,3.0,99.0
2033,146,100,6.0,54.0
2034,100,216,9.0,60.0
2035,216,100,5.0,73.0
2036,100,436,10.0,100.0
2037,436,100,5.0,50.0
2038,101,165,2.0,62.0
2039,165,101,10.0,61.0
2040,101,111,1.0,83.0
2041,111,101,2.0,100.0
2042,102,295,7.0,60.0
2043,295,102,6.0,75.0
2044,102,478,9.0,78.0
2045,478,102,3.0,69.0
2046,102,110,7.0,84.0
2047,110,102,9.0,95.0
2048,102,380,10.0,50.0
2049,380,102,5.0,76.0
2050,102,125,2.0,87.0
2051,125,102,3.0,80.0
2052,102,313,2.0,96.0
2053,313,102,0.0,72.0
2054,102,155,10.0,76.0
2055,155,102,4.0,62.0
2056,102,137,7.0,60.0
2057,137,102,4.0,59.0
2058,102,265,3.0,64.0
2059,265,102,1.0,67.0
2060,103,223,6.0,52.0
2061,223,103,10.0,58.0
2062,103,252,1.0,80.0
2063,252,103,6.0,66.0
2064,103,156,8.0,82.0
2065,156,103,7.0,61.0
2066,104,339,3.0,83.0
2067,339,104,4.0,100.0
2068,104,151,3.0,84.0
2069,151,104,3.0,54.0
2070,104,447,1.0,53.0
2071,447,104,3.0,95.0
2072,104,130,3.0,100.0
2073,130,104,0.0,64.0
2074,105,496,9.0,96.0
2075,496,105,4.0,75.0
2076,105,148,6.0,74.0
2077,148,105,3.0,61.0
2078,105,364,3.0,72.0
2079,364,105,3.0,69.0
2080,105,133,0.0,71.0
2081,133,105,7.0,85.0
2082,105,357,9.0,61.0
2083,357,105,4.0,62.0
2084,106,124,6.0,58.0
2085,124,106,9.0,60.0
2086,108,206,10.0,75.0
2087,206,108,10.0,53.0
2088,108,414,2.0,73.0
2089,414,108,3.0,100.0
2090,108,363,7.0,58.0
2091,363,108,4.0,75.0
2092,108,298,4.0,97.0
2093,298,108,3.0,89.0
2094,108,497,8.0,96.0
2095,497,108,4.0,54.0
2096,109,302,2.0,74.0
2097,302,109,9.0,51.0
2098,109,399,5.0,66.0
2099,399,109,9.0,58.0
2100,109,147,2.0,99.0
2101,147,109,5.0,74.0
2102,109,143,7.0,57.0
2103,143,109,10.0,83.0
2104,109,493,8.0,79.0
2105,493,109,3.0,95.0
2106,110,478,1.0,50.0
2107,478,110,2.0,54.0
2108,110,295,8.0,90.0
2109,295,110,10.0,65.0
2110,110,301,0.0,58.0
2111,301,110,5.0,68.0
2112,110,474,9.0,66.0
2113,474,110,8.0,99.0
2114,110,347,0.0,72.0
2115,347,110,6.0,64.0
2116,110,150,0.0,94.0
2117,150,110,2.0,99.0
2118,110,386,9.0,96.0
2119,386,110,0.0,84.0
2120,112,132,7.0,98.0
2121,132,112,10.0,75.0
2122,112,177,5.0,93.0
2123,177,112,0.0,53.0
2124,112,236,9.0,69.0
2125,236,112,4.0,84.0
2126,112,270,0.0,86.0
2127,270,112,9.0,77.0
2128,112,316,1.0,83.0
2129,316,112,7.0,75.0
2130,113,409,0.0,59.0
2131,409,113,2.0,65.0
2132,113,256,9.0,55.0
2133,256,113,6.0,76.0
2134,113,393,7.0,71.0
2135,393,113,7.0,85.0
2136,113,174,5.0,61.0
2137,174,113,3.0,80.0
2138,113,262,7.0,50.0
2139,262,113,10.0,73.0
2140,113,227,4.0,53.0
2141,227,113,3.0,56.0
2142,113,142,4.0,60.0
2143,142,113,5.0,69.0
2144,114,191,1.0,70.0
2145,191,114,6.0,60.0
2146,114,159,7.0,56.0
2147,159,114,10.0,64.0
2148,115,255,1.0,99.0
2149,255,115,0.0,94.0
2150,115,388,4.0,61.0
2151,388,115,8.0,77.0
2152,115,435,2.0,98.0
2153,435,115,6.0,88.0
2154,116,289,6.0,76.0
2155,289,116,0.0,71.0
2156,117,209,4.0,72.0
2157,209,117,3.0,51.0
2158,117,234,8.0,85.0
2159,234,117,8.0,88.0
2160,117,342,9.0,74.0
2161,342,117,6.0,55.0
2162,117,305,2.0,99.0
2163,305,117,0.0,67.0
2164,118,449,6.0,84.0
2165,449,118,1.0,89.0
2166,118,318,7.0,50.0
2167,318,118,4.0,94.0
2168,118,164,2.0,54.0
2169,164,118,10.0,93.0
2170,118,315,3.0,53.0
2171,315,118,10.0,91.0
2172,118,184,8.0,95.0
2173,184,118,10.0,88.0
2174,118,235,7.0,78.0
2175,235,118,3.0,69.0
2176,119,432,6.0,80.0
2177,432,119,10.0,79.0
2178,119,175,6.0,93.0
2179,175,119,3.0,68.0
2180,120,121,6.0,55.0
2181,121,120,7.0,86.0
2182,120,153,2.0,98.0
2183,153,120,2.0,55.0
2184,120,324,8.0,72.0
2185,324,120,4.0,69.0
2186,120,352,1.0,90.0
2187,352,120,2.0,73.0
2188,120,212,7.0,88.0
2189,212,120,2.0,82.0
2190,121,477,9.0,62.0
2191,477,121,3.0,88.0
2192,121,410,0.0,96.0
2193,410,121,2.0,70.0
2194,121,300,1.0,81.0
2195,300,121,0.0,66.0
2196,121,153,8.0,100.0
2197,153,121,7.0,97.0
2198,122,280,5.0,67.0
2199,280,122,6.0,100.0
2200,122,353,2.0,63.0
2201,353,122,9.0,82.0
2202,122,425,9.0,70.0
2203,425,122,4.0,96.0
2204,124,199,6.0,90.0
2205,199,124,5.0,90.0
2206,125,380,0.0,66.0
2207,380,125,2.0,79.0
2208,126,201,1.0,70.0
2209,201,126,3.0,84.0
2210,126,278,9.0,90.0
2211,278,126,5.0,57.0
2212,126,419,0.0,64.0
2213,419,126,3.0,70.0
2214,126,308,9.0,93.0
2215,308,126,4.0,61.0
2216,126,408,5.0,80.0
2217,408,126,2.0,81.0
2218,126,317,7.0,100.0
2219,317,126,1.0,91.0
2220,126,336,9.0,73.0
2221,336,126,8.0,81.0
2222,126,392,4.0,95.0
2223,392,126,4.0,99.0
2224,126,272,8.0,61.0
2225,272,126,5.0,85.0
2226,128,381,10.0,96.0
2227,381,128,1.0,83.0
2228,128,229,9.0,80.0
2229,229,128,2.0,92.0
2230,129,203,8.0,92.0
2231,203,129,2.0,89.0
2232,129,319,8.0,89.0
2233,319,129,5.0,88.0
2234,129,188,0.0,74.0
2235,188,129,4.0,58.0
2236,129,434,3.0,75.0
2237,434,129,2.0,75.0
2238,129,182,0.0,88.0
2239,182,129,2.0,68.0
2240,129,372,0.0,79.0
2241,372,129,2.0,57.0
2242,129,404,10.0,66.0
2243,404,129,4.0,66.0
2244,130,249,4.0,73.0
2245,249,130,1.0,95.0
2246,130,183,2.0,80.0
2247,183,130,10.0,50.0
2248,130,170,2.0,58.0
2249,170,130,2.0,70.0
2250,130,173,3.0,95.0
2251,173,130,4.0,79.0
2252,130,427,10.0,81.0
2253,427,130,2.0,79.0
2254,131,210,9.0,84.0
2255,210,131,1.0,58.0
2256,131,453,8.0,67.0
2257,453,131,8.0,89.0
2258,131,338,5.0,97.0
2259,338,131,8.0,68.0
2260,131,190,2.0,68.0
2261,190,131,1.0,68.0
2262,131,189,0.0,59.0
2263,189,131,4.0,86.0
2264,131,162,1.0,90.0
2265,162,131,9.0,93.0
2266,131,220,8.0,91.0
2267,220,131,5.0,100.0
2268,131,219,6.0,69.0
2269,219,131,2.0,98.0
2270,134,238,4.0,96.0
2271,238,134,2.0,52.0
2272,134,231,0.0,70.0
2273,231,134,2.0,58.0
2274,134,495,6.0,88.0
2275,495,134,9.0,81.0
2276,134,158,4.0,89.0
2277,158,134,8.0,68.0
2278,134,161,1.0,100.0
2279,161,134,6.0,91.0
2280,135,472,10.0,75.0
2281,472,135,8.0,58.0
2282,135,168,0.0,66.0
2283,168,135,10.0,68.0
2284,135,204,5.0,74.0
2285,204,135,6.0,77.0
2286,137,155,10.0,95.0
2287,155,137,3.0,83.0
2288,137,360,6.0,87.0
2289,360,137,1.0,73.0
2290,137,178,0.0,73.0
2291,178,137,0.0,60.0
2292,137,138,0.0,59.0
2293,138,137,2.0,61.0
2294,137,166,9.0,60.0
2295,166,137,7.0,54.0
2296,137,464,6.0,68.0
2297,464,137,3.0,96.0
2298,137,265,8.0,96.0
2299,265,137,7.0,91.0
2300,138,281,9.0,60.0
2301,281,138,0.0,98.0
2302,138,283,7.0,74.0
2303,283,138,7.0,84.0
2304,138,247,7.0,51.0
2305,247,138,5.0,53.0
2306,138,166,10.0,80.0
2307,166,138,1.0,54.0
2308,139,193,7.0,72.0
2309,193,139,5.0,64.0
2310,139,253,1.0,88.0
2311,253,139,7.0,61.0
2312,139,185,1.0,51.0
2313,185,139,10.0,52.0
2314,140,294,9.0,77.0
2315,294,140,9.0,67.0
2316,140,417,2.0,99.0
2317,417,140,4.0,76.0
2318,141,487,2.0,91.0
2319,487,141,8.0,94.0
2320,141,466,8.0,71.0
2321,466,141,3.0,89.0
2322,141,334,2.0,62.0
2323,334,141,8.0,94.0
2324,141,446,7.0,60.0
2325,446,141,2.0,62.0
2326,141,290,7.0,79.0
2327,290,141,5.0,95.0
2328,141,312,9.0,91.0
2329,312,141,6.0,88.0
2330,141,261,2.0,86.0
2331,261,141,10.0,96.0
2332,141,275,1.0,70.0
2333,275,141,0.0,73.0
2334,141,304,1.0,74.0
2335,304,141,3.0,84.0
2336,142,227,1.0,96.0
2337,227,142,9.0,73.0
2338,142,494,4.0,68.0
2339,494,142,7.0,93.0
2340,142,174,0.0,70.0
2341,174,142,5.0,89.0
2342,142,264,10.0,69.0
2343,264,142,9.0,80.0
2344,143,493,3.0,74.0
2345,493,143,4.0,94.0
2346,143,147,5.0,65.0
2347,147,143,6.0,73.0
2348,144,395,0.0,50.0
2349,395,144,6.0,75.0
2350,144,205,8.0,93.0
2351,205,144,5.0,92.0
2352,145,246,9.0,56.0
2353,246,145,4.0,69.0
2354,145,465,2.0,67.0
2355,465,145,2.0,92.0
2356,145,309,7.0,73.0
2357,309,145,10.0,100.0
2358,145,222,4.0,65.0
2359,222,145,1.0,92.0
2360,146,323,7.0,52.0
2361,323,146,3.0,89.0
2362,146,186,7.0,100.0
2363,186,146,1.0,67.0
2364,146,340,5.0,99.0
2365,340,146,8.0,54.0
2366,146,216,7.0,62.0
2367,216,146,5.0,92.0
2368,147,399,6.0,69.0
2369,399,147,1.0,63.0
2370,148,378,3.0,100.0
2371,378,148,5.0,78.0
2372,148,364,4.0,57.0
2373,364,148,7.0,67.0
2374,148,496,2.0,60.0
2375,496,148,8.0,91.0
2376,149,311,4.0,77.0
2377,311,149,10.0,62.0
2378,149,387,6.0,53.0
2379,387,149,0.0,79.0
2380,149,351,5.0,57.0
2381,351,149,6.0,74.0
2382,149,452,3.0,89.0
2383,452,149,5.0,86.0
2384,149,284,1.0,84.0
2385,284,149,9.0,90.0
2386,150,386,9.0,76.0
2387,386,150,10.0,69.0
2388,150,347,4.0,98.0
2389,347,150,7.0,65.0
2390,151,447,1.0,77.0
2391,447,151,4.0,87.0
2392,151,339,2.0,66.0
2393,339,151,9.0,59.0
2394,152,154,2.0,64.0
2395,154,152,0.0,69.0
2396,153,300,5.0,81.0
2397,300,153,5.0,80.0
2398,154,200,7.0,81.0
2399,200,154,8.0,67.0
2400,154,196,3.0,61.0
2401,196,154,5.0,53.0
2402,155,313,3.0,70.0
2403,313,155,2.0,54.0
2404,155,416,6.0,91.0
2405,416,155,10.0,90.0
2406,155,178,2.0,74.0
2407,178,155,4.0,70.0
2408,155,360,6.0,87.0
2409,360,155,2.0,99.0
2410,156,252,8.0,64.0
2411,252,156,0.0,59.0
2412,156,377,1.0,78.0
2413,377,156,5.0,85.0
2414,156,223,7.0,53.0
2415,223,156,3.0,63.0
2416,156,237,6.0,61.0
2417,237,156,8.0,90.0
2418,156,421,3.0,63.0
2419,421,156,10.0,100.0
2420,157,208,4.0,94.0
2421,208,157,3.0,54.0
2422,157,348,7.0,52.0
2423,348,157,4.0,50.0
2424,157,341,3.0,98.0
2425,341,157,8.0,97.0
2426,158,161,3.0,97.0
2427,161,158,3.0,56.0
2428,159,266,0.0,93.0
2429,266,159,9.0,73.0
2430,159,327,8.0,61.0
2431,327,159,5.0,78.0
2432,159,273,7.0,86.0
2433,273,159,0.0,77.0
2434,159,191,2.0,65.0
2435,191,159,5.0,50.0
2436,159,214,2.0,86.0
2437,214,159,10.0,52.0
2438,160,455,7.0,79.0
2439,455,160,3.0,65.0
2440,160,382,4.0,57.0
2441,382,160,4.0,99.0
2442,160,267,8.0,51.0
2443,267,160,9.0,69.0
2444,160,394,9.0,65.0
2445,394,160,8.0,59.0
2446,162,189,10.0,56.0
2447,189,162,8.0,74.0
2448,162,242,4.0,77.0
2449,242,162,3.0,61.0
2450,162,219,7.0,57.0
2451,219,162,3.0,54.0
2452,162,220,8.0,62.0
2453,220,162,9.0,67.0
2454,163,180,3.0,54.0
2455,180,163,0.0,69.0
2456,163,492,9.0,55.0
2457,492,163,5.0,85.0
2458,163,259,8.0,83.0
2459,259,163,2.0,51.0
2460,164,184,2.0,58.0
2461,184,164,6.0,85.0
2462,164,315,10.0,97.0
2463,315,164,0.0,70.0
2464,166,247,0.0,57.0
2465,247,166,4.0,80.0
2466,167,277,3.0,74.0
2467,277,167,7.0,58.0
2468,167,424,5.0,55.0
2469,424,167,10.0,80.0
2470,167,461,4.0,83.0
2471,461,167,10.0,71.0
2472,167,244,3.0,50.0
2473,244,167,7.0,100.0
2474,167,171,0.0,77.0
2475,171,167,2.0,96.0
2476,168,472,2.0,62.0
2477,472,168,5.0,64.0
2478,170,228,3.0,95.0
2479,228,170,4.0,59.0
2480,170,430,3.0,85.0
2481,430,170,1.0,93.0
2482,170,173,5.0,63.0
2483,173,170,9.0,76.0
2484,170,183,6.0,73.0
2485,183,170,7.0,91.0
2486,170,443,7.0,65.0
2487,443,170,8.0,92.0
2488,172,354,6.0,63.0
2489,354,172,3.0,52.0
2490,172,271,2.0,68.0
2491,271,172,5.0,82.0
2492,173,430,6.0,80.0
2493,430,173,3.0,55.0
2494,173,427,2.0,86.0
2495,427,173,0.0,51.0
2496,174,494,9.0,77.0
2497,494,174,3.0,74.0
2498,174,227,1.0,76.0
2499,227,174,10.0,99.0
2500,174,262,5.0,75.0
2501,262,174,2.0,97.0
2502,174,393,6.0,71.0
2503,393,174,1.0,74.0
2504,174,475,7.0,56.0
2505,475,174,8.0,95.0
2506,174,459,5.0,61.0
2507,459,174,2.0,89.0
2508,174,256,3.0,90.0
2509,256,174,8.0,82.0
2510,174,264,3.0,54.0
2511,264,174,5.0,74.0
2512,175,432,7.0,56.0
2513,432,175,3.0,50.0
2514,175,391,5.0,98.0
2515,391,175,5.0,77.0
2516,176,460,1.0,80.0
2517,460,176,2.0,90.0
2518,177,310,6.0,98.0
2519,310,177,2.0,84.0
2520,177,236,4.0,67.0
2521,236,177,5.0,78.0
2522,178,360,10.0,88.0
2523,360,178,0.0,55.0
2524,179,224,4.0,77.0
2525,224,179,6.0,69.0
2526,180,259,2.0,56.0
2527,259,180,2.0,78.0
2528,180,492,2.0,84.0
2529,492,180,7.0,50.0
2530,181,225,9.0,78.0
2531,225,181,6.0,75.0
2532,181,428,9.0,79.0
2533,428,181,10.0,51.0
2534,182,434,9.0,70.0
2535,434,182,7.0,75.0
2536,182,274,9.0,56.0
2537,274,182,4.0,67.0
2538,183,249,6.0,73.0
2539,249,183,9.0,72.0
2540,183,443,3.0,61.0
2541,443,183,8.0,60.0
2542,184,235,8.0,77.0
2543,235,184,4.0,57.0
2544,184,315,9.0,83.0
2545,315,184,1.0,61.0
2546,186,323,5.0,100.0
2547,323,186,4.0,100.0
2548,186,405,3.0,53.0
2549,405,186,9.0,96.0
2550,188,375,2.0,54.0
2551,375,188,9.0,63.0
2552,188,319,4.0,91.0
2553,319,188,3.0,60.0
2554,188,203,10.0,70.0
2555,203,188,10.0,50.0
2556,188,458,1.0,80.0
2557,458,188,10.0,67.0
2558,189,190,1.0,70.0
2559,190,189,2.0,96.0
2560,190,338,7.0,75.0
2561,338,190,3.0,52.0
2562,190,210,6.0,97.0
2563,210,190,0.0,68.0
2564,191,214,1.0,90.0
2565,214,191,3.0,57.0
2566,192,438,9.0,63.0
2567,438,192,8.0,62.0
2568,193,420,6.0,78.0
2569,420,193,3.0,93.0
2570,193,253,10.0,76.0
2571,253,193,1.0,74.0
2572,194,442,5.0,76.0
2573,442,194,3.0,59.0
2574,196,200,3.0,56.0
2575,200,196,8.0,80.0
2576,198,473,7.0,98.0
2577,473,198,9.0,100.0
2578,201,329,7.0,65.0
2579,329,201,3.0,85.0
2580,201,367,8.0,73.0
2581,367,201,8.0,84.0
2582,201,278,6.0,68.0
2583,278,201,3.0,96.0
2584,202,499,8.0,58.0
2585,499,202,2.0,61.0
2586,202,370,1.0,55.0
2587,370,202,1.0,75.0
2588,203,319,3.0,59.0
2589,319,203,10.0,62.0
2590,203,458,3.0,51.0
2591,458,203,1.0,94.0
2592,206,298,0.0,93.0
2593,298,206,5.0,89.0
2594,206,363,4.0,57.0
2595,363,206,6.0,92.0
2596,206,414,6.0,52.0
2597,414,206,3.0,63.0
2598,207,233,4.0,81.0
2599,233,207,1.0,90.0
2600,208,314,8.0,96.0
2601,314,208,9.0,95.0
2602,209,234,6.0,75.0
2603,234,209,5.0,57.0
2604,210,338,9.0,50.0
2605,338,210,0.0,86.0
2606,210,453,3.0,63.0
2607,453,210,8.0,83.0
2608,212,245,9.0,95.0
2609,245,212,0.0,73.0
2610,212,352,9.0,89.0
2611,352,212,4.0,72.0
2612,212,324,10.0,95.0
2613,324,212,1.0,73.0
2614,215,303,7.0,66.0
2615,303,215,1.0,93.0
2616,215,431,9.0,87.0
2617,431,215,9.0,73.0
2618,216,340,6.0,93.0
2619,340,216,1.0,83.0
2620,217,288,6.0,80.0
2621,288,217,8.0,79.0
2622,217,254,7.0,68.0
2623,254,217,2.0,72.0
2624,219,220,5.0,74.0
2625,220,219,4.0,50.0
2626,221,332,1.0,83.0
2627,332,221,8.0,73.0
2628,223,377,3.0,55.0
2629,377,223,4.0,96.0
2630,223,252,2.0,87.0
2631,252,223,8.0,53.0
2632,223,440,0.0,69.0
2633,440,223,6.0,72.0
2634,223,237,10.0,64.0
2635,237,223,8.0,63.0
2636,225,355,4.0,89.0
2637,355,225,9.0,50.0
2638,227,262,10.0,83.0
2639,262,227,0.0,100.0
2640,227,494,10.0,89.0
2641,494,227,5.0,81.0
2642,228,444,4.0,67.0
2643,444,228,0.0,69.0
2644,228,437,10.0,54.0
2645,437,228,10.0,52.0
2646,229,490,1.0,69.0
2647,490,229,9.0,84.0
2648,230,250,5.0,95.0
2649,250,230,2.0,86.0
2650,230,413,7.0,54.0
2651,413,230,5.0,75.0
2652,231,495,8.0,100.0
2653,495,231,8.0,56.0
2654,231,238,9.0,53.0
2655,238,231,9.0,54.0
2656,232,344,3.0,69.0
2657,344,232,7.0,57.0
2658,234,305,10.0,100.0
2659,305,234,4.0,62.0
2660,234,342,6.0,77.0
2661,342,234,0.0,61.0
2662,237,440,4.0,96.0
2663,440,237,8.0,84.0
2664,237,421,0.0,71.0
2665,421,237,8.0,77.0
2666,243,361,4.0,71.0
2667,361,243,0.0,73.0
2668,244,450,7.0,78.0
2669,450,244,10.0,97.0
2670,244,461,2.0,73.0
2671,461,244,6.0,62.0
2672,244,424,9.0,92.0
2673,424,244,9.0,82.0
2674,244,468,5.0,91.0
2675,468,244,9.0,74.0
2676,245,257,3.0,78.0
2677,257,245,4.0,99.0
2678,246,309,3.0,83.0
2679,309,246,10.0,97.0
2680,246,465,3.0,56.0
2681,465,246,10.0,95.0
2682,247,283,5.0,94.0
2683,283,247,9.0,80.0
2684,247,281,7.0,68.0
2685,281,247,10.0,72.0
2686,247,486,4.0,100.0
2687,486,247,8.0,99.0
2688,250,373,3.0,73.0
2689,373,250,10.0,80.0
2690,250,413,4.0,63.0
2691,413,250,8.0,93.0
2692,251,269,1.0,55.0
2693,269,251,0.0,81.0
2694,251,306,4.0,67.0
2695,306,251,1.0,63.0
2696,251,498,7.0,57.0
2697,498,251,1.0,55.0
2698,252,377,9.0,78.0
2699,377,252,0.0,61.0
2700,253,420,10.0,67.0
2701,420,253,6.0,64.0
2702,255,388,4.0,91.0
2703,388,255,6.0,97.0
2704,256,409,10.0,98.0
2705,409,256,8.0,65.0
2706,256,459,8.0,54.0
2707,459,256,9.0,100.0
2708,256,393,9.0,52.0
2709,393,256,2.0,86.0
2710,258,401,3.0,60.0
2711,401,258,1.0,58.0
2712,258,291,3.0,80.0
2713,291,258,6.0,95.0
2714,259,492,3.0,58.0
2715,492,259,9.0,98.0
2716,261,312,0.0,63.0
2717,312,261,5.0,75.0
2718,261,290,6.0,100.0
2719,290,261,5.0,62.0
2720,261,263,7.0,98.0
2721,263,261,9.0,60.0
2722,261,337,4.0,78.0
2723,337,261,9.0,58.0
2724,261,445,4.0,73.0
2725,445,261,6.0,89.0
2726,261,275,5.0,79.0
2727,275,261,5.0,84.0
2728,265,464,0.0,95.0
2729,464,265,0.0,64.0
2730,266,358,9.0,89.0
2731,358,266,0.0,90.0
2732,266,296,3.0,55.0
2733,296,266,4.0,50.0
2734,266,273,4.0,60.0
2735,273,266,7.0,65.0
2736,266,327,3.0,88.0
2737,327,266,7.0,66.0
2738,267,382,6.0,90.0
2739,382,267,9.0,83.0
2740,267,321,4.0,60.0
2741,321,267,7.0,89.0
2742,267,282,10.0,53.0
2743,282,267,10.0,82.0
2744,267,287,0.0,70.0
2745,287,267,8.0,65.0
2746,269,306,2.0,61.0
2747,306,269,8.0,74.0
2748,270,316,3.0,75.0
2749,316,270,5.0,52.0
2750,271,354,6.0,57.0
2751,354,271,8.0,73.0
2752,273,327,2.0,57.0
2753,327,273,10.0,51.0
2754,273,296,8.0,91.0
2755,296,273,8.0,77.0
2756,273,390,4.0,100.0
2757,390,273,4.0,57.0
2758,275,304,4.0,70.0
2759,304,275,9.0,65.0
2760,275,445,2.0,52.0
2761,445,275,5.0,57.0
2762,275,337,4.0,70.0
2763,337,275,5.0,78.0
2764,276,365,2.0,58.0
2765,365,276,9.0,84.0
2766,277,325,1.0,76.0
2767,325,277,5.0,80.0
2768,277,322,1.0,67.0
2769,322,277,3.0,74.0
2770,277,469,5.0,68.0
2771,469,277,5.0,69.0
2772,277,397,4.0,89.0
2773,397,277,9.0,93.0
2774,278,308,0.0,88.0
2775,308,278,9.0,64.0
2776,278,419,8.0,51.0
2777,419,278,1.0,85.0
2778,278,367,8.0,79.0
2779,367,278,8.0,89.0
2780,278,470,3.0,89.0
2781,470,278,9.0,54.0
2782,279,299,10.0,67.0
2783,299,279,10.0,51.0
2784,279,467,3.0,70.0
2785,467,279,7.0,88.0
2786,280,353,2.0,68.0
2787,353,280,3.0,83.0
2788,281,486,1.0,80.0
2789,486,281,3.0,75.0
2790,281,283,7.0,71.0
2791,283,281,3.0,92.0
2792,282,412,6.0,58.0
2793,412,282,7.0,83.0
2794,282,287,7.0,78.0
2795,287,282,8.0,96.0
2796,282,321,9.0,77.0
2797,321,282,0.0,96.0
2798,284,452,9.0,91.0
2799,452,284,8.0,97.0
2800,284,351,0.0,94.0
2801,351,284,9.0,62.0
2802,284,311,8.0,58.0
2803,311,284,3.0,72.0
2804,284,488,0.0,76.0
2805,488,284,7.0,74.0
2806,287,412,6.0,81.0
2807,412,287,6.0,98.0
2808,290,312,10.0,56.0
2809,312,290,4.0,90.0
2810,290,446,0.0,63.0
2811,446,290,7.0,93.0
2812,290,334,5.0,75.0
2813,334,290,5.0,81.0
2814,291,371,2.0,70.0
2815,371,291,7.0,65.0
2816,291,328,6.0,91.0
2817,328,291,4.0,80.0
2818,292,457,0.0,54.0
2819,457,292,4.0,66.0
2820,293,456,4.0,89.0
2821,456,293,2.0,80.0
2822,295,478,6.0,96.0
2823,478,295,3.0,97.0
2824,295,301,3.0,85.0
2825,301,295,1.0,90.0
2826,296,358,2.0,50.0
2827,358,296,6.0,64.0
2828,296,491,8.0,62.0
2829,491,296,5.0,68.0
2830,296,390,7.0,92.0
2831,390,296,1.0,89.0
2832,297,441,5.0,94.0
2833,441,297,0.0,93.0
2834,298,497,3.0,93.0
2835,497,298,2.0,51.0
2836,298,363,5.0,98.0
2837,363,298,8.0,100.0
2838,300,410,7.0,93.0
2839,410,300,2.0,95.0
2840,303,379,9.0,60.0
2841,379,303,9.0,73.0
2842,303,418,0.0,62.0
2843,418,303,10.0,55.0
2844,305,342,8.0,68.0
2845,342,305,4.0,69.0
2846,307,335,7.0,90.0
2847,335,307,5.0,76.0
2848,307,333,0.0,99.0
2849,333,307,0.0,82.0
2850,308,408,8.0,84.0
2851,408,308,8.0,69.0
2852,308,419,5.0,87.0
2853,419,308,3.0,97.0
2854,309,465,1.0,91.0
2855,465,309,8.0,56.0
2856,311,351,1.0,52.0
2857,351,311,6.0,63.0
